signer,volume,volume_category
5DzphJYFypmyra3VX7wPX4DY1WDiZbUbQNQJ5XZY2qpp,424329644057,>$10M
6gqHVs2uWPQCDxUGHCpG9JjrDHx62sWfWYe1WuDRdyDo,422648651137,>$10M
DMDQqCsmzDq7vWUKtiXKpLF7hf9SAoufbEgij7sgFMgY,417738208668,>$10M
9bByQHfbbzc6P6nQq9rEdBRPQvpJ1M1FqLapB8pq3mPb,416728385296,>$10M
Aa2sgkfjVynZs7w7jpigjdcEXbaqsRaB5Fw3T1ot6J7S,412188711400,>$10M
RJc1gf4QtHifxJ2HAmSa4FNWXNHNzRcU1BVQ6Fi33kw,406031355518,>$10M
AmLZB4eJfhrrhSeGyVpbFU6mZ7mixjGnpeBDXQxNw32R,405891235618,>$10M
8DZJrD71Ep3agc2Je7uv1gRVYdjzUCPe3k4wm64WTxJ,405558745419,>$10M
J76cdqgqaFLUfKzgy4hnQVpFzDnZKBixcgahThpYSJnm,400099085146,>$10M
FCXtLtUaQYhU6kUGb3BfSuVk4aHb3asTATZyMPTfgv7B,399753670895,>$10M
2wqqoMKA8wXoj1kUWgiTdAdUDLXv9CA5yi5UsK6BeHCf,397081289362,>$10M
CJKfZLsNuYg7Pu3n8QDcqUziTu3YseshFUhFYm4Wc31Y,395339006879,>$10M
7JDg6pE1J9Bov4A5TiwCA4QPigPhUwiQ41oD4ADJ7soT,394435004821,>$10M
HUPyxfemGJTmWA8qBFaJ1uiLt6TFn2HBToB5SbqnUqzd,392902568511,>$10M
JARDTp1s5HDNUY4yZsmxEyoVm9JCsjxUWMBg3jYRs9HK,392658634110,>$10M
GhaCjCi7NLZ3mnrxY6i3Cng835C3Q6u3Z8aiZEYEmJer,391769949600,>$10M
AddkCFQxsb4bYpc5AHGrdGRx4C93nexjdPhLu47MwP2f,386726147487,>$10M
7ppnrCVW73sXTkW3fUYDMciUrwKTLCRRLSbA3eGuhxkw,382418635699,>$10M
8JedDevroitg9gftmStPbVusiJ36WiwYny5VS8ezNtRq,372946757871,>$10M
6RK8DjsMSXTkfJTx5PxB7pUqGF3HuUitUMC1FWNGm7S1,371863138139,>$10M
DoywETj1xw293P1oKoZzr9NJFFrGqe58v3Z5VYUMqjq4,371397719116,>$10M
9wUDaYuGuwXowZfmtcPrUohQaZCWE23norR4LfE8dwSz,369783443100,>$10M
8bSq5CLaAH1Gix55kKmMHwwEH46yGbGM29zv42S2zNd9,369603186557,>$10M
C3uVGiQp4PJUffdptedbFyJw83kqCMcXa8zserQAcThf,366857535938,>$10M
3VYYeafU9Se1T4fUcZrkDYG9dSt4TXyksmCB5k5w5YcX,360196240711,>$10M
7hASBDbDFfZfdz9ejjBYwB5smtDCmdBAxz3mXJJRE6CT,359460739443,>$10M
2Z8Bw1waohYbzgUj93WKnrcS5qcvqr66hEbPRAx6AeDz,358361376749,>$10M
GiDjF7wU9RVSPv9hA9SkYm3gRu7SXa8T4wDnY5XzaUz6,356947882435,>$10M
3A9rqC4eErdRqXyXHksPyYSCcmgrBpz8Lr9xdvvDxYF7,356938312345,>$10M
A5WvxWwjzdGvuH55weJHX5B1AvJuYu4pD9qezhrs2Z1t,355913184427,>$10M
6Q8xopbyGMbiyTKU9tpkC72K6UtLhDEnL1Bfsxi3SWt1,355669286204,>$10M
6bierS1HWc31G6eu8YwBvmRbsYsz1DRdPbhoPXY68ivZ,353699244241,>$10M
DssXjZ1hf1g9CLopuWg9dRhrSTnE5QKZd3dE5o7J9bLw,353487948061,>$10M
Cng7pfjffYKpdkBp2dsXBT2niLM2vReR1vmvG9Vt1TmJ,353383858638,>$10M
DvapSdCoePfbuC4d7ZRysrwAmg3p1ydAafdAveXi8J8v,353314246074,>$10M
CTR6Nk9J9rAXV6gWmZASMF1U9T85pHe7YK3Momd7JWL5,352993286186,>$10M
6M6w8z7SKwAoHiVj61ToPvmZYXAK7esPd54cy4DRkvBE,352352884446,>$10M
FhPB2m6oDbkwt9a52mugyg6CtXHNwvMEUZ2Cfnp7NJHz,350869060069,>$10M
HeWMGwThEqCc2Yu7jkAKiQcV7zeXHuWj8tFuaCYkFrxB,350034720232,>$10M
B4sAor6UQkJwZQnxiW1E3KAPv6BE5JoFeRitzxMVaWU8,345595723349,>$10M
FZ3JpukpNBiWi4yds2QvdaTgwVUHP6EBykL3SN13mVjr,342608076702,>$10M
J7rt6hSwN2p9bWiTm783oXoU71GzaVe5KvDuoQTGjNoH,340705276278,>$10M
8BCsV2shW5kNwNPyvoDvb2QcW21K22xT5sxifkHYvfXi,338341186226,>$10M
Akjfp7umJ9cK9esqRmPxh96eoZ2Y3rfCESiAoQNoNnm,337715915996,>$10M
9UDkZu5UkfDUJFWgivBzFYMSK5jMFdvxxujjs9v4NAoZ,337292064651,>$10M
DZcmCbx3uLDZH5t2ehqh84MTo7XUEW3CkicvvqE6uF8k,336688572615,>$10M
JAx3tkEVDfZW1ga5UhLQyvEzvWuZqWFxBCwiVeEHvWD7,335727939321,>$10M
D6YYSpPv8EDx3LrUd2NEa6dd8PUaYi5WwjxKDJJWZui6,333198814722,>$10M
JBT9w1SHn8R3b71gsUbKCoMokpsJcz7JUA3s71BDUg3Z,332915059267,>$10M
EKDB7EyLPD7a2Mqo7Kh8Y4aR7gD26VErY3yj41eZjwCJ,331357611461,>$10M
4TsULA6CkGVt9WSbdEuo3FajLsMytX7Zo8yLuES1KhrP,330268230997,>$10M
AJxVY7nBnq5M5ffUZFiKJtjHTS8WAXKch2ci2HeFyMAf,328552740348,>$10M
7D2DEmHaufFs5JSi9jSQqTKxfi7sf2PnzNyQdbTEFoAD,328282257449,>$10M
DZ6bmEMNWaeXT9uccL3N8MKJoKqxA7y6gAg1H6CYTKuT,326089815032,>$10M
AVYtkfjPbreXbEx9nLDXXUmSykdeVcd9n6jxjuq8Kjkd,323391786061,>$10M
3X3XXPtaoMaGxo7oyNodqm1Gd7u6EbgKzqLVNggNSf7f,323006759858,>$10M
EJ5wA6StPE2N7DXcr9i2yLU9Tg1TFDPEm7Q4ChdKivPx,321079543551,>$10M
6Zn3QTyJAndZWG86oyEWfukWtscGWAn69FEdKQYWNKut,319379694407,>$10M
7xuWcX3SpXjqjPh6qfGJYcNmCrZNSMJc13FqmdJePVf3,319028897478,>$10M
FhbwTm5boSYPDKiY1WA42nafBDYbZPEJwpWgfEvCVwcK,318411599285,>$10M
7aHv4RJtVHSgcPkiBLkGdakMrtC5y9AHp9Y3ehMyPUSF,314074930889,>$10M
3kMLnLSYApXQZ2Av4e4nH344Fc6X6rTmNRyD7zZCo2zw,311178685100,>$10M
46LCMdMvK6DiPZxrJ1kGZgG6VAYDyhLtxFjXuXzdaV8N,310837025485,>$10M
5Wv2d3VgF1wtBNE3pXpJsmkCjWKBhZfUWMwU8mKnPhwy,309084427627,>$10M
6Us7riA69mVG2SKZktK73aqL6DM8B2CyvBmGkF7W1apk,308576539608,>$10M
FX5smJPYwpikypxUTA6WgivX3pp1A6TbpQ7hD4KhXUqi,307527770412,>$10M
3dHGB57jjmDppreEytwNk7xeZjB5wYZTsPj1rwf6LBU3,301950239227,>$10M
GhREnMz5WkypoZ1vkzJNe9wNy7jqZDF95LwvzCf3ypNx,300905341072,>$10M
2nR3jp191NtbtNB7zDQi1gToRNe9dfAbzAhaqYrtLgRC,300099594413,>$10M
H9RqxQP4p9nb8xCp6J7JpmvtgCvwRg6Ji7yDCPmCfXc4,300000007452,>$10M
376Tseu9KaRfs1PryApDmDa9tZzYLJ9yrK52TyCqQokz,299600001797,>$10M
HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,296956617534,>$10M
7k3g2c2dRoEuF88cYTXW5X1Ugh6dW1LFyZTjqxeiBvoy,294448730609,>$10M
EWmKhckWAb7KAcoxRVuDYRW56hj9ZdvEwJKq53cAg2vK,292090967650,>$10M
AXtMivRT2P7Ba2FdpK99vHrASAtwf9V9iy8vrmmgJoA2,291435411810,>$10M
4PoPXyUXxYt9M6wTq9tpStyAqieeB2iLaswSPJf2vSTA,289911727181,>$10M
AXx8EP3bEQ8VR6ke9GESH3tmUjKHYsZ95ngpC8CN9HCU,286438680683,>$10M
hyPEEahTS5u6xoKPJHpH5pMZxjYGkneqJivtTKLBgwc,285327087260,>$10M
BP1kb1DDcaYDHUFDmCoQC6NNs9MTR33d84DWTb7xHiks,284858033676,>$10M
Akno1h9N2xrNyyJiGCe9vVJqa8Ko4Gtvr3VAf6TpbggN,283416663622,>$10M
8MsE5DDAj8htGQgAYw8rUu4qohoiPRC5kyavTv84BzDh,282591475375,>$10M
JAesEGgwpUg2tLdharPGvPu7MAcwsp6L5nFVYJfNFuX3,281890763885,>$10M
Cr1VFRCDy4E6s6EVcUS8TBxw4mdVejAbx199CwLXykwb,280936703086,>$10M
D2y4sbmBuSjLU1hfrZbBCaveCHjk952c9VsGwfxnNNNH,280363493594,>$10M
6aar6PdJoYXToLTr8MLP9hn1WPGz7CUguEFCEbZ8AQHi,277343430861,>$10M
GZwWjDz6ENo9uxWRN3yvvL1Ui6JDfRgimkeZFfxaiGXx,275997759773,>$10M
DwYTsSY6PgPmwPnpBFPogktNmYbpxtWufgmqFA2q7WGG,274434119538,>$10M
AP5ihiGmaFVkurcTZrWfsevWDNjcyETWFuNTZbtuD9gq,273068505363,>$10M
87tFS3ideczDG4cbHpsavJ8mrczpAjzoF9nWrrPT2Evw,272431894708,>$10M
AFuFx3tJZzTj1NdTFV6GeiYRpkX2smFbaB7NcAFNbewA,271066923573,>$10M
3QJyF21JrAUEf1PLKwZVeCaingKnQVBYKqay4D6MfzN2,265979291866,>$10M
FJsRoNSgRpakEdATkp9djbUzCmfLbyPNfYZEvvp6GapG,261761330888,>$10M
3J64BJqM8C6kwwmCrFjBhSnyJRwvdJnhPiH7x3We7NVx,259522166190,>$10M
awGeGChs18S4GdhKWBXoj1u3NjaUhuwHooHGAFETaJ7,259299285219,>$10M
AS9SSBRRmNtpA6WuzEwQetdSkeifbmE1gFZw3yEiKz82,258658199795,>$10M
BRRp6zyWqKiY6TS4toNM6uNNXGi4tqakRcXMkE9D9z5J,255610658249,>$10M
FXCyvQpuT86TtzPgW4yQHH8s56S5dPBCqdeBKP9uSdxD,254893548348,>$10M
2s8QgLBbJPkVPauGW53AGfcSzAWR2BYCziANoMH2bSJ2,254873342852,>$10M
5RLyz6gm8mMTPnW7uARrtZsKpP9Q95Y2H747JXMbfENP,254816794940,>$10M
JCxHYq1sYkyZJxTGFhcY7rioDGt4HKFCz9Qw1e37pKS1,254319457020,>$10M
Avgu2vHrNoeGT61jL8mLiAiPCL7oqw41agzrKSNVVcRw,253344265992,>$10M
DkDWehzrf6SBJMKqTERDoFxsxWcdsEVddya7dzs1QSus,252572896247,>$10M
FW2hXoAf6ABSZ7iTyXfCFtpiwHPxC3m2b2hG942yJxy4,252255630076,>$10M
