signer,volume,volume_category
9UJB5HKXhe4poXY3fxbiTYJYuHwrvobNYrQZt7VTDhen,334207331,>$10M
GtvaAMkh6PaRwqj9usPbRBVqGgqaVraZXjQPFENzGHDX,334108391,>$10M
G6GsU8mG2aSuXin3156asEBGFZEBynh4XxtjrRumMevH,333985433,>$10M
GNwRdHqkbRCTURUGVrTCATFxuBM2FuWSmR6zUPv62u2q,333977457,>$10M
D4yo66YxzoXKo9BqipKCgfVwtTizopsESSdDmfbZ16No,333932607,>$10M
FgdV9SuLeMW8HyHm5YvT65o5RNzzLwPAtUtToZHKRsYw,333511741,>$10M
3L818NsCnjotM5ZCPLQLPh1x5wtNiAkDH6oNd9C6UCiY,333384346,>$10M
6rp5Xc4PsMApDhBwExRn8LGtCQm3pJX9c4q2gJFcL4tU,333377324,>$10M
5MpK2ZZreBnWf5gmVQ4ecS7kvrZL5mzR1Sz3p1TkiuMG,333361672,>$10M
EjTpcFaZXG1b6zFSkoEUuYXnLxgC9CvXK7XyfQbU3mAu,333344249,>$10M
7bnGn7g2tMyvcBvCU2Hora2TmNyG7fitU2E83rkrq6U7,333341645,>$10M
3rPNnMx4BrAfRhvyPXbanb9rSNuDbTn6bftuquiLeWTg,333334742,>$10M
88HTctxjZZtLbByfzpdAVqmzScTfbbp8im1eDr7Xp9iy,333334008,>$10M
qnYZSyXekQ4HkyJfkbsM9tqSThnSWhkfLvKryNfLR6b,333333492,>$10M
CZoJ66nKpmz8zqtSd7qatHb2Tyn3rDW2y94JvR6Yc8fg,333333481,>$10M
GVL1cUBDSfJkmWhHZzzb1TbjpqpJ5xb967GpuVmAE2H6,333225266,>$10M
72xD5xFc8xrBdHcSd4nU8HQRf5XFXp4ehmHpKSUf25W6,333199239,>$10M
3H2bpG6nJRgcJATA3o2T6R6RJ77dXh8ePBByvCDM43qk,333050433,>$10M
E29vFEQPp2mfCh2PUKYQsQ86pAzX7W7bK7DZwYBSEX34,333024244,>$10M
G7M8YbyfEfCLc3j7uwXJwqPzH3iAesJe75xGPMPsgzN5,333021758,>$10M
61YHRdsLHyncNivXfuTCCeEX18VgDGAKLmNk6SkDaw54,332975552,>$10M
EVA7ZU51xssYLmfWm759qoZ2atELmVZZcATCePTpiweq,332832055,>$10M
D1mJWmJkKD28tCpL9atDSkzVxZUuKVJLKmyxEth3P3MB,332785751,>$10M
uH49WTWnzKZNgxCoM16fM8PoRAgcB3PDfu9EFaatbXn,332746388,>$10M
HUppnj9pPEyj8ee89pyrCJWXFVvtXEEiLNGguw41kM63,332585945,>$10M
7FhEgfHFR6hKyn26VsJhPDUZPMZY3PfA4MVqKaqiSfPz,332558694,>$10M
4y5C1e2eHwPKTukQhifGGvC9x13u3afX5Lf4oCMvjbpU,332542381,>$10M
JABfqhsoC62NXjSuxx1et6cWvjSgojdaErRqmCzvr7fL,332391057,>$10M
2fihqKF8bvEkmNHhEdundrECm9jFLhWWsqJAGRr6qeAr,332367956,>$10M
GYZ6L4J5MyEhTq2tzopYihx4HDPTnS1T7LC4tXkRdZBS,332339393,>$10M
Cv6TUpCumFynKm2BQsvf59TiJvQEGt5SWSKxUQ8e6Vtd,332292862,>$10M
9B7b6VnSBVg9wc9p7PB4w1iAjPw87HuH9rZEXG76bVmu,332193353,>$10M
6srYmxUs85EZNgw4Hf4mT1QxGVN5T7YDJT7hYmBDKw6y,332182125,>$10M
8yAE3f1dJd6fpNDsHEwcdxdMdd9qBWnSM6EojyuUxH3P,332175155,>$10M
4fvKLSYqVLB1Ym5e6j1Y1j6KgCVMLUXTwBQEWkYPszTi,332173944,>$10M
B9hfuGS9uRtzLe7saiB4DytdyKceySoHkM5vV3C4aSQV,331993731,>$10M
J2X8LDjYgkzyJb1YRbXUGnHzkAgerx3uPpViGivq92Qc,331850605,>$10M
6tEX33imJMK4428Hf397KkKC5jh9EkEaFmQQAPn2eSpV,331757752,>$10M
4HUVU2GKKDa22Fu9L8gWsjBJexBVKkjejo6U1x91mJCB,331694122,>$10M
9Ayw9d9GvHyPmgYwHY8r3vtZmTWN7srd3CcAPtsCpSV3,331554315,>$10M
9ybWDxDK9zVZo3cRM8uQrtypcDYag9fbdo9hehtdPHnr,331543112,>$10M
GLuAWrGuc51Fh8nw1mA1mQugSNYdKgtiEQk5uwp8g44G,331533987,>$10M
C7cYby9hb6WqsQxxgauBGRZHVheNx8CZzy6shTPgNz6m,331446456,>$10M
5vYYBxPyrBYaDETRwM9mWuYsKfy7a715nGtuFH9zFN1f,331433151,>$10M
CQqEE5TmK3YA4ybw4imz5eKUwmwcBnbonhsLwc8n6wRy,331390471,>$10M
E7X3252mb8LRWJc7JpZNBqLxwHAfRjc6USDjLEaDVRip,331177075,>$10M
7Km8vv2TCYcmorm1MUGFxNJjg9qwUmRosv1DssDMKnUL,331052004,>$10M
XKG8kWVE9BTRqWeJbd2v3nQATy2SdRCHYZyhQ1LhNB7,330904990,>$10M
7oxYsJvwj2x3jdwSgB8GbvJ1pn4MExMGnwYtzwmeTWkX,330796417,>$10M
HEr4Pa3gjXQavHF2VQUXCmhvYF9sE4joTMHHN8exRkEs,330713304,>$10M
F6P4aF9PwDAHZ1MoHX8j8p3uiCentjQPo7EnkJptazrs,330673320,>$10M
6R31fiw2zHx3WmeWBodzsTE5e4ACsgroN2ZJRXwxQboG,330620672,>$10M
EGr72WXL6QaW1Rj9hJF8UtB4MRq4fGBEMdjagA494g8s,330518168,>$10M
Dg3k7mbH1TJjghYG2xE8Vmy8vYs8pmudqX3EnDNQf5gw,330436374,>$10M
5RvpfPmHK9PXUoMA1XDHPk9zUkVqAsTDR38eEaoS9GBq,330428888,>$10M
99ZtWhuLbiEz9skBvzHz3nfX5zKQWHASvwtyCciALY1C,330346321,>$10M
CE9AmCgoYwY19x6Vadm8aqe7txTpivsCBpTXykg1W1go,330338211,>$10M
Gf9UcU4bKCupGn56U4pSiJoKK9fyDzaEYPUj1Eqgmqyt,330257046,>$10M
7z8TsXe6k1SQJSg7z7FHYT1zjtEqigNxtmyYa44ZGjpZ,330241779,>$10M
BK9T7tGc7SXDqjYTM9AD7d6JvfCoRjb7YbcbegHU62vv,330232757,>$10M
DaDSg6NvGF7ryHuHpWgXEcTVuqwGfek3udpAevAMCboZ,330038443,>$10M
HToAZ1FYkGB5J4VNLe4NWszeHwvpaKNx16mn7QTjd2yS,330027682,>$10M
8LYDCXZzWLfbJQ6TdD17z1H1ehnMizb5gDCdKThNGBKn,330019069,>$10M
C1wQRj9HAjrj5C2tas5FAckzTdyoUrCRj3NdWxYT2hGw,330016424,>$10M
Ek6r4t4noRExDPhx563umNCfPsYMCtDPPT7k5LKQkGfZ,330015293,>$10M
CFSeXjvQ2Wswk6mB24YAAxfUHWKvzC2mXzRpVF2kUrkL,330012957,>$10M
CpRfrQ5N1qxewzFn3VaQ53u6uLF3EBnho3y4fWcmnYft,329983976,>$10M
5EskZeKVobfCoCyRE8LQNr7ZAvqt9u619QbPu1pnCZPu,329548471,>$10M
FG4odFFtcA5UvtMXX3xGAWEEzDtrX5GPjdRxukTMWdei,329473640,>$10M
AW3Gp6qaxMgdktUg8SiixeTpshuCNJFgjdgfNxNU6j1P,329386215,>$10M
HGMLZFC5GiJDA6dUUCv5jWgAbjNguD8PogUPGG2NRBMQ,329284678,>$10M
8DdStEtmzbDczkJxtPkrCvQyBkhyrBnguMqdsfuAwRnP,329234402,>$10M
3uPajHDBvgprYyS7Gj1eASjzavZXRnerwDRvcpHokxAi,329148615,>$10M
FL8iDLgD5YjmZ8iFfKBmMakcij3GYerYJbrEaiskx5vq,329009788,>$10M
H43CVFGvJ1m6ye4FAP66KobTZJwzsuqvw7FbGJ4nwfv5,328921374,>$10M
BMrctAQF9KDdbRJZDFtDgwS862UY1CwAVM42pY1p9iUi,328837278,>$10M
8izEWcGNQTRu6oUthGFY82dFdoC53V12pSc5pHJGw3DK,328821123,>$10M
5cJNY1KokoMetbecuB2i2c3NbWECnWktGRM8rCzmsyf6,328782921,>$10M
3HaFSiQtVWfDoXy4Pyg4X4C88u9QFtC8BAWHT59ZEhiS,328630000,>$10M
af1HN92fQuDLRW4AvMJu9DQnffLLzTduSNtPcnxcohK,328369907,>$10M
14hT2p3KbUP9DUjTQNnDpKck5Ky2wBznuj9EAZfkruWe,328351620,>$10M
E1MFFTR5R6Tdao2xAfkaSeF5U7Ag5jEpXXEdkHVWFdn,328216443,>$10M
EeGzciz6Axy4PHvQNrCvEvbajLo1EATwJFKzYtbWpMg1,328092492,>$10M
42UqMxKdjvFKuoC57tHZdkNpKjUj7vTjdwE1PDdnKMGx,328085883,>$10M
FJh51uXRANmVQVUFssjUPsQnbgLE3e88VDykGwL8o7gd,328084941,>$10M
BeJSzjVcwS7FCyUZT9PbQ8Wemu2y9d2znnYW1rdcnSAW,328054179,>$10M
9zfBYMTzzwGMYA3wCzttzAzSSkx5PgDTGTr8ZNimDGvM,328052542,>$10M
CKz3DxKJz6a39RF5T5qiv89QXXqniRFdBXn5BWhYFxDy,328043577,>$10M
7QvfA7znMQJQ8Dp3Xs597mWnLHpQ6RxWueDJCKdz6X4E,328027330,>$10M
CMisgWTeLX6h2wVkGPxZdDTHS8oRM7YVUjRgN4WrJwsc,327942695,>$10M
HNGeHmje8qFNZCC3TkhotbVHFypTqHxbzgvRGziATYyC,327867951,>$10M
9Vkgxq7GZ9TciyG8JuNMTMarpNdTLJuVcdGWWkLWgQTy,327848737,>$10M
3QRWwyEQrykbUVu9EYWCyFRa4mRDJnbWpDkRjNMi9ySF,327779471,>$10M
DcBNpLm7cj2DsgrpCbZ567rAnCosHQsowcgYMwo3GsF9,327638062,>$10M
GJ5wBFRkf3MJ1RhjcXazTib69Km6DhCnxKohmkzHjEBE,327633072,>$10M
5rsnUfyKxJyrKrnfcQVT6T8swZfqfGTZwp95MUaHb5k4,327437216,>$10M
temF7c55w7SmbBRnP6RdcXPFTavfaEGxR7PUVDqxugW,327426599,>$10M
2JTXYmK2ncVcF5LhUeyBd38N3XnSbmdLDJGpEp3R2sep,327374746,>$10M
BMMLdX63KLgHMy74gamxbR4SknzS39GNt77WNwmBBYQi,327322685,>$10M
HXc4k2SvCuc4kaxoPej64LhXoyvTotRy1Awe1T7WA4Q5,327292888,>$10M
EPa2xL6o6xAQFYDa6GNHyhJVosJ6SXXXd2di3GqGNjYZ,327185322,>$10M
6ywaiPV4Kuduqr7YygHhKvgPm4WA9jTBohnmwDxFc9ZY,327129355,>$10M
5trAv61UsCCBZvNorXd58cWpc9K6ofmZRafNcy131QEb,327037078,>$10M
6CUXNVTMu1sAVxDP6gp348ix89brrUq8TmDfKnjCwvNH,326948348,>$10M
C58uRrgRkx8gXoHEwvnEUAu7Kgaur168ZWZhVAhwrUhE,326848328,>$10M
12h9BhKpqiroJXYnZXLL3U4KPmTLn25jZxJu4LxJuwRn,326822732,>$10M
9MdWH5wK7oATKi8qaWSaAYH4PbENhRTbFHmNitVXG65d,326787781,>$10M
AX4bT5NawNAN8U8irpkR3JJJEffPndqedWGxN4Ve4LYj,326783552,>$10M
DGFPZk4z664EkMvuUvFgNKgRwFGwy6nkYNeXHZNSmVup,326716068,>$10M
G89QJnF7ejNgt7tKd5UzvfhbSXZabJM5MqKAkuFwunS1,326682167,>$10M
AQqJRnTzqZPZJcAweStKD2PQXMJSwqjW67srjBW9GeMw,326662886,>$10M
2aFUDq4d1iEabmGbHp9vGbwHx1QueAeBqFjF7dWRJP9n,326661307,>$10M
BHfkAkJLTP1M9sYokDTPG3pYyLreKi6QuKyVZ4wUcdhm,326643136,>$10M
BdihcK1Cax8v7edRCDapTbUsDrK8XmiEuS8vEzS5zHWU,326519094,>$10M
Bkgvq3vZLfUjUmrM5oU5uJMZPML9Yj5qE12FinuY47Zq,326515072,>$10M
292RibvW5j3kWVEzcUT4sF2dHbLobxhCRfjbHnCC3GGm,326433417,>$10M
bW9BZSAiFjDwwMVdvVPkDqmji2wKtb1WyF3NRamtp3K,326366446,>$10M
GSwaBqwb2Ygf846dSZ8PXEDvYSfq96okYpf4FifojTC1,326260350,>$10M
E9YwRMm9H6uTjAXS2bGi2ESwevgtab9XhSBABfBh2E3L,326175762,>$10M
9LpdLd6KiLhDfA8eVZh54aCRzJXeAxVYjqwW5N4rkKof,326174342,>$10M
AkLMW9BreRs3yM8YjSSMWbmdV9T5nxr7FUUyQmCYrYLQ,326155152,>$10M
9bGZbsT319cWGsseAXdvTmhHPyVCWfbrNi3DwV3X5StK,326001361,>$10M
4XYsPx9YrPAkoHNnRMryefsqbJ8UyuWw8fo42kCF2Axv,325922038,>$10M
45rBgNXUNK4birnzkBybK2XV7SozUiBhZxuRjPR3Qdkh,325914416,>$10M
Sx3XhBE29HQYhreMVCqG9c9XxQPQhiBrYhbvHBm9trw,325847803,>$10M
3ht6SaYrnZHQGysykMAEhGxgxuBpLbwVoiJuWdgt6bMz,325811447,>$10M
Bm4ECUNDa1q5hM7mujRgeUstQNCrZYWLbZH1JLLYHZ3,325742322,>$10M
BJpBocLP2ZHooNX4nbcrk12RJMBSH9ka5YNkP9zUML4s,325650981,>$10M
5EjmnicNJL6jF2ZZwPYsVkHfkkz3RWCPKgNkRRTT1mrc,325551830,>$10M
39k8B8iHpdYRfdaQPURvbXpV9vAUN2hKJr7TYZvJnKQt,325527908,>$10M
J7gs8LhLvkiArt3EEWkw8sqtFgxjChX8jaggWjmmP55N,325520906,>$10M
5zte34bRB2Cf4cfBR4mbFg5CzuHm5un7S8LguTfaZND3,325480624,>$10M
DnL41ifTnX4vWNaoMK69qZiX7UApqXmbXZ17Ugwioj1W,325419032,>$10M
SnqWNtCY2bfQ5FDhb3Dbjhe1u7Xm6V8KqeiRxu2zS8a,325343996,>$10M
17qZ2WDokMD1kucwfcmfDevPsFghngb3rCm1BfPCcx4,325114818,>$10M
38fcZQmAqqWJuqeLzEPSJoRUxACpCwt2ck18wWBaM3re,325073332,>$10M
J9ohckyWkdgBd28dfq8Ux6BNVVDQKFFBQhfwYRk1z8Xe,325003594,>$10M
3G2kXaMRFsFtgWD2d1ugHiEyaykARQMSgtLTUeaY3n6Q,325002306,>$10M
DYyXqBCcDxUyuYb3FrBkauavA74iyX4k8aqw5pJoUZ8f,324946200,>$10M
HT7Xx5DeQm3dFpiTK6L5RTByVNHMVwbVjQQ53cCpuTmQ,324881821,>$10M
FjdpzCma4FgKGT9MBd3sufCKfQGJfKChNfqYUMExTye2,324846975,>$10M
AbHR3zY2D7t88EXNFDzt923BfUdsKsVYTQ1NnYNt5LCP,324831825,>$10M
2SazE5ipcFFkLWX1qRkCWChmQSv156Swie3y8aEaPpqu,324732973,>$10M
9tyCo7vjxgH8dpXnizKsNX9D2KMNMwj82tVtBvEdXf9q,324491341,>$10M
FHbNtJBq7WjqLNkGHyj4UpnYBb9cvabajmCrRhxrHP4N,324404258,>$10M
Ej1XcUobQ3ccQraRKUvw2MCrZhY72xfP3myPm57rUka,324343878,>$10M
C6PduqVBQxqHGQ3uGW7RSp9rK3VoeMZhayJfCJ9WUWPd,324315205,>$10M
4JH2UEhBuucT8xqdpgYTK5KPoRxhmQgwGAANSzjWJTNA,324309115,>$10M
5bgqCatvjP9bdQubPvwd6Ci8UrauNXXTvBnPMqB8pGgT,324255880,>$10M
Bc7aomJAsvEY5D7s8hxXp2h2Px7BvYCfWhVbJfDt3yg,324253177,>$10M
7kLrU2x15kXanpzYDkwfasGWBCL6Ut3H3fEkTtLyPU76,324145507,>$10M
7dDcKC8rh5Q1HxzjW7QZiveoySNkbB2TYcC7TDxAfuP7,324142753,>$10M
3tfBhXJ8zp5LDwH7u2DBUEDoqH7mrpYWb6HGvwWdezwy,323966829,>$10M
3LcPBXnDao8rx9F8epe8LcnVUB4k6ZCY8uT78RuWunne,323911543,>$10M
HSWkVbSwAB6jHtJ6qhsTHSLsfYqsM3ML7GLuAtERWGsj,323887221,>$10M
4iHzCXCjvXSxQmJj9LQrpVq28xWzFCHrNJFRD4jdmtou,323792794,>$10M
2tSfTpn4egRMirhdTDEPbmczgbzz1zQKdqJUADTh3EFk,323789598,>$10M
FVZwh4qD4QAdZwAW9eSkLMdhar3Y3EXxdHF9du5yfW23,323684979,>$10M
CmvpotzJnYXtUTvSTPkP71jDYZQgoMfNCWaNm28Ytj15,323676819,>$10M
C9uDtxL8jUBMSr6yKp6pUYUjVfnvGUWs7pNuf6fhk2Vz,323614098,>$10M
AFwzG5ucXb7WxnZrKaipqmzapkQ3orkHo11SKc8Vg8w,323454284,>$10M
2YMF5pGmxgH9vscbE46DVop3d3ra5y4TaM15LyDFBJkd,323439514,>$10M
BZXtUDGysM7wX1EM18eWLsPwKsLUrWHcJXxHx4Aottoh,323429072,>$10M
Ap3gzVmWVKQ4bUxr67MYTK281oLmUvjVaXihGQfVJFmR,323369501,>$10M
8NGRX1EbjNToAtRB7utT9aw443yzmHKLviM3bk5UaerJ,323306333,>$10M
9uDq42CbxGHLJqsimUcviqkAgYUzF4MMxsAHhycgMPed,323237874,>$10M
7qnrsQsUUGhFSZCFKUySpqxQf25kNaM6S3D2Wbt8zGpA,323190946,>$10M
E3JWWoNDAHPnXRezHtbAtkJVnrrJL4bV5jaNiv22yFAH,323165847,>$10M
4G29ytPXJh47CEifBqY5AtZMbxd6BjyFCiQrJLKy8hxc,323157472,>$10M
A7JtHL5gFj3WyxmGiZdquWUwiWGHbSQaYPq7q4LyM8mw,323151603,>$10M
5Mqu3pRA3MXzPZT2Uh8CzkYXkY4azxwrfQTyV12vY8iF,323012734,>$10M
8rphMN85Lq6XN7iZY2yC6twsmmBef1mmTCLrjeUC8qDx,322792564,>$10M
3nrr5JG2B7LuPGmwdJ2tsP7iKTXmyLEn2X6e75jp7URY,322697710,>$10M
J2Lh8Fiz1THCQpHszN6rYjFijcsgouB33B8X7XfNHDc9,322431219,>$10M
DqP7djc8N2M9XTrtTVckPsY7Hq4jR8bKm21xt7gRPaLr,322389932,>$10M
9PupocsFcgzgVNeQs5CjYGNUDh11mN7cXm4Z96qkVh3p,322360546,>$10M
4rbBCqYKTRHQNBxbCRRwkjowsU562kzqt4BcLkwpVDTE,322302809,>$10M
5B9ZAgdiLUHvv4dvYZ3w3vptKsTVYvyeNiUGwoKSyfo3,322268853,>$10M
CtoZiPEQVbjGNvq7ZXxzR3JXVy27WzrgZz9jRULvGXHi,322241772,>$10M
8A2HoNqXK8nbuD7Hb1K4AV11BkGGBSAJ1VSuf4nymHub,322204214,>$10M
D27KZ3SE8wRGvesMb7cgamxr5QKsiDKipxaAoKcvqC7f,322180469,>$10M
5fTaxZbHKSMtzE7QTTsPJRZmG1uzshXUupnPfEPvjRrL,322115357,>$10M
BM8YX9G3rgDQpcUQuJ6S7RXFvXh2Vq6mVgqkZ9ev4Ma6,321981514,>$10M
CuUyuCES4bWtiJ7rgqVGS4Dnrjfp4ck5kBnPoAWiTWMf,321896906,>$10M
ETmotuN2fcaLUuic7kyUR5d4uf9RMudRqodEbAVTt8uJ,321861888,>$10M
8rtFHPJE1vbgTQBgDb3Em8PTSsKtuteCxmSzGsY51Cqb,321694438,>$10M
Cek4gzoSd2U74Sq7BcQHfdV7GSajcWQobVtS7MMcHX9h,321655818,>$10M
A5VqAcXzju2qNbmPNzgzT4E6QSXW4Jiz1fQ2mqMKHD3J,321635083,>$10M
88bAsKFw84i2crZcGVesQ2UR261fcAP5o11Wpa12wXsP,321603813,>$10M
ARcAdeQbibhkGFwPVTd72496jPuTrJ1FLbUDvWtv3u4y,321312870,>$10M
6SEg24fHHVrCX24RbrQ7aFjTfsERzN9uEBD2znxXYoo8,321244953,>$10M
EgMRPBVhhLEq95b4ahfB4fA2KYziuhdM5tvwLqkDhBAA,321152017,>$10M
A9bDYCebthNAAc3FPRttfZfjAFbUp1tKY3q9Tc14U3c6,321065851,>$10M
5NMHg1WJ3jKTFoQdbeGFEffjHixqEQiSsJdiBMMJuoik,321038982,>$10M
2F2uqqoSViByWMz8ryb22w9CfBaMsqRGVZA2Hf3cAcx5,320969940,>$10M
5r92PcMXTjAXUhcLLRB9hViEKZdc5UL92FzAioc6sjFd,320943586,>$10M
Hmwh8CyTNHqLwhiCAVYB3JBwyZgVGqkeSv6TR6bykQ7p,320910189,>$10M
BaodK3LiqZfdi5ZrGohwRxymEx8kkgqNLVxhTHovB99c,320848428,>$10M
GQTu1u4grVNi7qCJ7uAAmiYp188EEKWFWAXmegwHKDEH,320844605,>$10M
5aoBD9bHKmFXJFejSu8BqBvUxHD18bR4KauSvNDs1Qpo,320844480,>$10M
Ry1R3XjyEbBC9zsAhKfku1gUZzoEGFS3RPtAg7iFJFy,320831378,>$10M
EcjrfARTZWMNaKY7B1NaGaqELZZDjeaE51UZ8ac8Qp6t,320819850,>$10M
Gxtm9xZJgh4ar5XczZEEXQwC1EaRSC6GjewMsW8MPPKK,320816830,>$10M
9RrM2nfpZWPFGE5fbgLwxSC6g6WdM7KzD3NNXmLb5xc1,320798243,>$10M
3YoAW7BDe4vexhaefGkVaPM2WPWSRHuMHJTo8yG6NpM6,320795651,>$10M
8Hpkw3AhmkYuaC1u2Dk6g2RceopyWTVZeGVbnSCERkkJ,320760555,>$10M
88QxeENnkqg7KwQKPnQ75VGiPkyNEbesmsKeQtxb8T5z,320626198,>$10M
H11fSyN9nRoMSuUtcvJyeFziMGXZfmCJsVEGMed8tLhN,320586739,>$10M
BdawhZWVXHXiZpYCxg8L6KgCS8d85qc8hSVc5srPS8vS,320451663,>$10M
y8acdjkABbB9raAy6qNmKoZcUpsaxHhTJTwcBXFzEKD,320449618,>$10M
468v9bBck7xPZCuiCCeAooUG8BUdYor9Ze45eZ6RfwH5,320370843,>$10M
KmWXk4UBGU9gHS9MJs6nwNjHoNEFeyDg3zP9iiU9pcE,320280862,>$10M
EVEAGWkZYA6vtShbGhBfsPs5NtwRKNNkZH7kHvcMwai4,320136433,>$10M
FZibPySbDfcyvdZufK97MzzqNF7VdnnFN48JxSQyHLcx,320102562,>$10M
13Wcqc5dPeE7TXfVWfm8bwmPeFKb41uNtek4GweUZX5W,319895553,>$10M
GY9h5Z8zhogpef9f5nhgJbRJHNbNEVghpKUTvWyfMA7D,319846718,>$10M
4JGGcm7qdKRVHgKUy3AdLFsC8DNymk1HD2PSQaLh8NuA,319817176,>$10M
5jFgU1gnaauEJAnutLjGKwVEcfRzGZXzfHdGfpA2RPz8,319780595,>$10M
CniZxHVXffAUs2p1xsNVUAUYUcASzEFLxbvciD62ZNc6,319768204,>$10M
BSiG5XJjLoM6c6njJc9dujCsUorYbSARr14FzzVUwiaa,319728437,>$10M
BJDXrdAL3jhTa5P5mTJYJchGfJKZRPucf28guhySrH3W,319721553,>$10M
3BPUWjJpfGqUrcfPvFf4Q5qe7981bYauh8GPpKEFi8fA,319529967,>$10M
BgnT56Ebh99wroB5b5oMwVHsHgxNuVj1fYFWysUkcUjK,319514238,>$10M
93KkWQUsS9fhf7KL4DpXc2FN4dRBebSHyRedewGJKjHZ,319419148,>$10M
Ao7kH5SApUBQc5wSRpReVk6mchiBa1EJknMiNnMmNrzS,319353839,>$10M
6VzHYJbH5No293ZXsMWRMAiHVZCLzc3cXNFRGWBP9VU1,319279733,>$10M
87qwSXBUXwkbVP6pJwwpzYALDtfWkz4bmDeMm63qDP2a,319154852,>$10M
8kpnfP5jeEZg7dUiLttv7btuqjTucF6rbnWgqo6JrkVb,319127747,>$10M
AXBpvC7oxYLp6yCZybS3gexJ6sC5CE4FkiEKtTE7QNeE,318934103,>$10M
3ruQTBeXEZVcQJP5R8at8AtEqGc512KVYzhLe5ZsjwPG,318843556,>$10M
HN9qaQNWcDt5xCeWDBhpo17sL3ZY729nS4QBW9PAiEX6,318774684,>$10M
9ChvziW57TBhn1cygoGDo3DMSCpfPkRg5AZtPfSStFBm,318709338,>$10M
DZ6uQrG11Srsd2cUxAZpn5ecgka1i7JxtMG6A6eBZQa3,318599135,>$10M
9729JqkGfhsgv7BkHSfK3J5h813qEPYJiAtSM8Xtn2Ve,318334648,>$10M
GkpMHczZop9pryKAJhzdkpHjGyfJXdWFoSbM44X8cS6S,318296365,>$10M
CxkrGZXCckySWucaNbxe6GKoXn77LB5XbhaGqecYGfVi,318038194,>$10M
BuEmYv46Q331C3tsojXUgf8F8mjmAmtvxDBSnD1uh1im,317844066,>$10M
9qCoPBwSwVKMYPsTxogHYH4AXFHiJWQxL82bQ8jc98h5,317804798,>$10M
CfExYmmjfpb4MuH5tFxsXqPevcS9UTH5NJCUNdWpCm7E,317745455,>$10M
8AzWhxrKCLxbZZfRRdmk8Qx9kDttMNLr2fn2UA2WKaq1,317680280,>$10M
GuGjL9xEVxpvFVmHZBG2E5A8d8gmvfChf5xGX8ZYT3FX,317660481,>$10M
G4Ea7mULtjzTyu4ZMYm5ub3X6bPVDmL7hUfPMSN31Lmi,317380046,>$10M
EDMk1RhoT6bhuciC1WEiQ1rRcmfyZpQrwWbKdbK5o3nH,317372436,>$10M
F9D22ANbw2m7M7mL6Qt3RhF6o9Sg9zTBqg4JqwKhrRA2,317291527,>$10M
EsWeqB3wZiMyXDTcaBHPUc7DKqx69hDiWMseKuENJcg4,317139994,>$10M
DPqhT7K8CVL6c4Q6ajKVsaTca1VLBSEhQxB2dJnbeUTu,317101074,>$10M
A8XzjM1Rjh7amXg3Z1HvkhUPzV7z6NwYbpK9Eqbn6Bhq,316978963,>$10M
E67aehCR5vaw1BJjMzzqPne1suxdyP9RKqxP9gFxPi6o,316953705,>$10M
gnBfarUEes7RRBN596M41DwMCtL4Q63TJaLLUgQ5j9i,316812849,>$10M
A7Z7iD72vZ8AdgiLBq5hRu6k4QWVYpKNZLjgJXZsufB3,316656968,>$10M
