signer,volume,swaps,transaction_count,volume_category
BpGzJUX4E4PoygxDJi1U8xh9dUmqH1W6TtZ9x3oHnjzT,1914.808250099328,54,106,$1000-$10K
BRMSzeVQgjbn2XoKvJMKq1dUnGcSF9JcJvMi3qXTWsJS,1914.80345894793,5,18,$1000-$10K
Fc2uPFv494Xc2UWjtdVFUURvYBrMNZW95hvCxqukbc2w,1914.7834525828189,1,17,$1000-$10K
AMztMpCnrgGCjRuSvpQpAP18C15L6uUxRNT7sQBdYV3F,1914.774719415002,3,17,$1000-$10K
v8WJhEnzACkwKnLTY8dPm2eiy2HThGqpeSFD8cCG4e2,1914.6714854131153,2,4,$1000-$10K
8T5t9Czx2FCANZtWQ8vtj91ZjLaKdLarEuZk4XkTm1p7,1914.64883223918,39,366,$1000-$10K
344cr3VBXX8bHVarmYzdPGbV5zPZBBM48qr64LAwkXbR,1914.6360462599566,29,60,$1000-$10K
4p2ugtzQY4CVoN55kXHJEQdNMEoNHVH2pVZXQyxFEnTZ,1914.6161619251618,15,56,$1000-$10K
7TXxnRzeoHMeBwst5jW3Cy3XjBYp3XaZJwfoPphRFZHr,1914.610833342196,8,43,$1000-$10K
DPggQP75e57ErjRXnVWhezkJ4tXci8pqfCXTFRiXkjuY,1914.586565203182,3,20,$1000-$10K
3qAPwDq6nNY4Xry7DvDzHVdDeNtH4P1zsJu3sh5CctJG,1914.5840723708782,4,18,$1000-$10K
7deMwvTU6o8sTTdXQ5Rpcn71KWa3Mu3m8DU3Wm2h7UmP,1914.54920091735,1,21,$1000-$10K
2QcQqrRt1paC7YJNEo4ciBRrTizEhAfJqNiBSRr1cLBG,1914.4968716183398,22,35,$1000-$10K
2bfKNrzraePqsYhm6FvWZVpFzD4SJJV3sfrrYtf3FUWT,1914.490089006844,2,37,$1000-$10K
8kyiNVzJSmxGU1CvZMEwtcpaTkWy9TSSCfqnruyJW2Zh,1914.4864099662955,2,4,$1000-$10K
8endJ7VkmowKe4oShhX7pLrCGDAXS7cRDbrM7JcYnjoG,1914.4647094117781,1,36,$1000-$10K
E7ynko7CvY8ywsARyXm5sqZCFMSVQGmbBEsS4PBvUmqj,1914.4233999955788,5,81,$1000-$10K
HyrSrBs5arTUP6Fg3NhsHT3xw8HPGuD69LS58fxy5oJ2,1914.4093821922759,43,101,$1000-$10K
GyWzuRFu62YV7xfG3T2W4xeAVWRtMnT5kPY5hHoHPbCw,1914.3719241583353,28,48,$1000-$10K
Az4JRcykrcppPXLQ21i2on12Ufq3ywA2ghQDAgHHtYUy,1914.3609704835142,11,17,$1000-$10K
67pjfr76KDHF5sJZYaZrXyqNnaj8HmNrQTm5cAGhpKQ2,1914.3576929893563,16,242,$1000-$10K
GHJTP8dZ2yWuGbioZ1sVjho8y3xz1akHCB56nMz3iBXw,1914.3495606167075,8,15,$1000-$10K
9qTDjbNJRC3MR6opgbtoTSW6kBHod1ma6X2MuXMbapqX,1914.345395694007,1,6,$1000-$10K
28NJUBxWvxPmCCbbsrvyY7Kdc9C7Y4w9awppvdmZrk72,1914.32608244715,2,10,$1000-$10K
4soRUdmq4sQn5FzYhzSqEfkwfMQ4FcXcCX4iMbx2s7MP,1914.2205112533672,34,335,$1000-$10K
Dcfq1XALYLAVrGvPu6UdQrX7khXQXwBqLjxfYDSQyjwX,1914.212858472902,63,235,$1000-$10K
EraGV1CyKYoR8kUv1PWbTjXTFCLJ2UuiFVR3MJuzCipQ,1914.209705595599,5,30,$1000-$10K
G7p8iRG9DHcq76iCmph5CVWaVYJQJPKTfYkYk8zKEDbQ,1914.180697872746,2,4,$1000-$10K
Bt3nnahe2TAFsq8PYPecmsVozGJra3XWzptKdYY45kGT,1914.1635088798403,27,313,$1000-$10K
3TbjnJu5CNgpHqU79rU6yuSPgjf66Mx5MBc35arT5e52,1914.1561695176142,21,64,$1000-$10K
HhF1PwdT7FU16p94zqn98poTzy8vqN46JoW8P2RaQCbW,1914.1268184865596,24,41,$1000-$10K
9oJVGd23g8jorRp8rHfxsKRDi2XpMY5mqJScjZ2Aj8o5,1914.09109278004,5,94,$1000-$10K
62aYLKcoW59SG9kyzPXGjW8HbLjEjYx6WHDQ2P4GQRTR,1914.080010783482,13,43,$1000-$10K
Hf8U3Tb5kc11Mn417U9otm9pfToU9mRijw81uLWjHXEG,1914.0610697265931,8,43,$1000-$10K
EUmGQ1ZHyFMKpBNh2UdVCG1h5mjzBep6H2p9PFKiW9Cz,1914.036581779664,8,13,$1000-$10K
FPHdjHKE9NUqLco8y19nMN3wppwaUa6d532P5w8JRhNh,1914.0069499956023,117,246,$1000-$10K
BNZqtxd6eQD6gUyGeSueCv9w6hxn6b8Mp4xtLSU1Cj4w,1913.9960859902308,30,50,$1000-$10K
DD44GosvrTzpM4E2YC2TakMaKwxbQ16hMCogzun9bFXD,1913.983743203193,5,13,$1000-$10K
CmX2auBpZ51RmMYza5kyVpFQw1kkHbqR5bpuoXBuws9S,1913.981024492352,7,18,$1000-$10K
3qVY77tuQjxxvMHoypLVMzQvmaY4wgZrPR8mMPWeNNkp,1913.9439696663844,13,66,$1000-$10K
J8jV7np5rFTCp2h6zxMGra4EKPaZuuPh1d6vmY5LYBRS,1913.9223629089502,6,13,$1000-$10K
2uMzDy7XV6yCL12X1ZMiahBRq4XGbwpt8saVBWWn6qwP,1913.903592492433,2,20,$1000-$10K
J8k2Fajguy6sDJ4ukQ9LKpwbNAcsFKJB73A2GwYmqExg,1913.893559050988,18,24,$1000-$10K
4NqvGsW2FaKyb9irJfAMV3CSnVNmJ6kR5wbkg6GBLbNN,1913.8926558322864,8,13,$1000-$10K
DgM2SojptDsjymSgafgpDkr6NhPixVUVaV745rV91rEe,1913.8892798404397,6,11,$1000-$10K
3ePoTbRJKVfxZoUA7yGfriuo5fHYmY3BKcJf1k5SLysY,1913.8884005866796,5,24,$1000-$10K
2tQAX7XEE5baLJndPbG2tzA14uZe4NWDeGgckATwjrrL,1913.88073088131,1,5,$1000-$10K
35geqFcrUU25pjQPzC6T5ooM8S4GUMwhNxLYKgb6wVwf,1913.8659485873484,9,51,$1000-$10K
BbPN78qhfsbPqH2mfA9coVQLt4VhFu8F1ZHGmRNtVQVm,1913.843099150387,8,14,$1000-$10K
