signer,volume,swaps,transaction_count,volume_category
H31vUxNmvYccJuYyCHG5Bnd6vLgpyazqntwgcEUArBQ6,20.40964667711,9,26,Other
Aq8SAG2j53oZXxx3T3j9UBnrHnc1Nyts6bjNVPV1uJAL,20.409395656969,4,21,Other
Fk4AvkZ95ejtrUc2CjJRoZ9SCNvkddNFGkKqJYP2W9gf,20.4092802309,1,54,Other
GKZdqadX54Bhrk9AQ9Neddv6PEhr3HuwiomVMpXz7CfP,20.40920299925,1,5,Other
7qBnPAuY8o8CzMsM7fvjk7tgqaizM5mu4DphoCd69y5p,20.40844042226,20,365,Other
F7xwLNP7Ur1pKit3UWpPEnsXrwtz19ACHQXEUKzRyxKp,20.408416251016,3,82,Other
2kHUpN6frdNVUW7rfDmKa7fKYuENcUAzYRPGApqRVBk9,20.408180735800002,1,3,Other
EY41tsHeDygpbkiA8a5vpwBXoCZnMYbDQBBPojAvjpCA,20.4080977502064,4,71415,Other
8hag19TTHvn6qCLp3hqsu9DNGDc64jNkRQxzAyQ2PgKJ,20.4073119351168,4,18,Other
FCLfN4GnFzt7MABkA9XiV7uM5RZG5uSNxrGkPLMZSbZp,20.40693247168411,2,4,Other
HSERXJDEz9ekFisHqrbF24cpDB6gaaW7183s1TpVXzTD,20.406754038364,1,3,Other
CFyunsqbujbDBXfFVWeJ6oW8nyP3xxcpLqSVQyU6Gjny,20.406561877499,7,107,Other
9ZiLhEBGPCzYmqP9HqDogjd3cY7zuUANVr536qTVWoPG,20.4064495688,1,5,Other
6unjLi7mz68GhmEYbzYUp3SnWdUWkG9WvyTYkkQgNCxB,20.406342867719996,3,29,Other
DwCCxwzNuPcucLvgTYQcP6bjPGH7HgG7t7ZTWr57qc39,20.40627715544,2,5,Other
FWi6WAZHbbZjBW8vkqadJNAtDRcQtXvFh2Pa8sSjfPEV,20.406182395440002,1,3,Other
478Q5st4RUQwRg4FTPmVgB3hfzZ86VTaJhf8YnzWnibm,20.405905297677997,1,8,Other
64fd2LR4gkwbQBf5E4rb9kickseanexGw8YkSQQs5mQM,20.405036559400003,2,5346,Other
DZiUMKHxD1MPgJpRzE9AAazZNeRoa1kemywSoNou1jMT,20.40460902351,3,951,Other
8rgChwbPq7XTX2JEBnY8ED9sVcnea5NY8DLP6Vw2U7DW,20.404337410068,3,72,Other
DTxWr1KvbwXyz2NJSmyf2mJMUe1dzc9rxKy8hJMtQYeC,20.40336743,1,41,Other
3S51ZJfgUbNiEgEmDUuzLjZwn2uqk4FfyyLqcEyyaBXf,20.403308998814,2,7,Other
9CBJ5tji5WN1LcvUYwCS9NiKNQUH8HNKJfuFATrJZSrA,20.403024552380003,7,87,Other
2TM6nQX7S7GEC4MHcm1jNAmrfYDhawBV1KRC4Zx1yVMR,20.402708922629998,2,6,Other
JDBUAGPDWCHmxhCcRCZRzzH3RdXs2vMuJnxxHtns9MHV,20.40242002876,1,2,Other
6yL1bY2zSoPN3NRDSCFexD221WiQpgp9e4a6Nabk11h9,20.402388130949998,2,5,Other
