signer,volume,swaps,transaction_count,volume_category
DjUH3zK5gbVzrMgy4hN2F2Ckwy2eTjTG9S9vAZY2LxXw,7589.863347897337,43,90,$1000-$10K
2fzFWFNtZqdbtPYtGxCo8kDUWVtA1vC2iXzU76CQiDnz,7589.761223915749,69,151,$1000-$10K
HzoFuAmh6maAThfTgaf1Xbv85NaWXnfHNXoRkieZaxxd,7589.754421523596,257,3809,$1000-$10K
BKxfYtANtPnFK1GFF3RDTvRiz783Z61D5HxTw9k7CNZw,7589.501869145539,55,1133,$1000-$10K
7fpiepv4Dqc1BgbQvPweREh6AWezK1zaymtAXAGzUKFL,7589.334984097815,66,99,$1000-$10K
CqsXjgjCcNVxgHkcHNTrkFV6tgYThf5J3iwejDrQDAh9,7589.307037804286,11,342,$1000-$10K
npKs6f8DsrfojtkiTADANHs2TLj9r8aSgLyUYMbiKQj,7589.213583621261,5,12,$1000-$10K
GxXrTGLwFh7Es9qpXT9tu9mZQYgpXwkGhtSGEvoWnWra,7589.115186102478,3,1078,$1000-$10K
4pzgRn3vCCW4zj3v594X5ZHGfpPsfzMu7BEZXAd1hotg,7589.060571556562,1,10,$1000-$10K
9qzLUqRD9nxAuR7c3nMdb34BFYoV6V8tPNCgAE9knDcN,7588.971162242665,33,56,$1000-$10K
RvhTCHeUgN8UsKzv8utGF71SHeHECZqhS4HD8Ax9Lyj,7588.587616623596,5,111,$1000-$10K
5TrJfy7eQpLtNK76ua6NTE8F39GUkKnrzVdFdx2smm1P,7588.54687688777,125,1196,$1000-$10K
6XjQ8nk2tsREQMrPiW9AJdS53WPdqXGbp2oMiNtkGBH8,7588.332020113502,272,391,$1000-$10K
6zjgEwhAjBP8LRpCcgyTZaMrkEdQaNt6Tr8DDPC1ascN,7588.05886743356,5,16,$1000-$10K
H5kgWmANaetWwh2xRX9etW4dGLcx89FVm3ccS1eUnr7z,7587.829744167855,1,198440,$1000-$10K
25KAZZM4jGarrojozXjKhAYaNDoPJeijueUAoyW64Hkj,7587.719019741316,12,41,$1000-$10K
Hhgtbge59ZxBo5o233nv5Msyeb4ZYE4w1oiAbAGksXxd,7587.291446487268,11,137,$1000-$10K
H8cqHvVwEh9isbwjPoS2jsmnnAaPGVsYuFq6yJHskFTd,7587.174168216921,29,76,$1000-$10K
ihvoE47zJjPhUupSpXuGkzZW1krFaKiiDJDyvomFRJj,7587.127601239108,3,7,$1000-$10K
A1TQdKp2tq2mYtSG1fSCxp3mfffNvysh87iRTGdUKNSi,7586.986433564591,11,27,$1000-$10K
4AhnpzL5tHorL72QxYXA43jYztdFMgqCGCvxFiqeyiMW,7586.776623408463,162,406,$1000-$10K
5rX8Sahvn5hbyHo5dPKCdXQq2JQmnsbwc9sW1h6n5UkX,7586.661647375557,11,48,$1000-$10K
GaVN5uQhoPotdNsuddzzzxGwo2LinF18vu419Bg5WwFk,7586.242835064051,4,17,$1000-$10K
3rS4M5NZZQ6B84SjHdz47a49dhtHs1MWxNJrtW8J4J85,7586.080240777473,36,69,$1000-$10K
CEfT2bA9cHfREmya7ghexaSLnt3vxBMLRQFGZeKzkdJX,7585.193458180731,22,91,$1000-$10K
AxtYLCdpQsBjDduNScXzWQuebboV9Nv94WhNFQbkKncn,7585.159480140355,25,54,$1000-$10K
7LATLkGyPwTfSimCJH9fBbG4p8UXdZH2XC4HoiLCb4ku,7585.046365096029,32,513,$1000-$10K
J9rGGtneuQjY6eNVotWGo3a7br2g76MrgguYxab4Qxez,7584.842715589971,6,10,$1000-$10K
