signer,volume,swaps,transaction_count,volume_category
Au5BVmhJJM6cCJjfiPz3P4Gg8UkLB35GQHizZ2W4QmLn,1.5796939971000001,1,2,Other
9cLw6U3KoRsb31fhqgtRSMTt5rqVBAV5MqhvvZPFa1fB,1.5796746063599998,1,10846,Other
3rBg6FNpegSQToprpBjfCTz9FBejTv73tdvJgbNwRVTJ,1.579628,3,9,Other
21JVkzgTh4u6hj9xRmgQDNpKKG9k6HFnh7VetzqaYXpa,1.579607991024,1,2,Other
Bt61ERKUYHoUKqZGg79FcrKhAGzsxZnYKdKU43kTtqj5,1.5795827476,1,326,Other
32gW5dQSUYVger1UTuNm3Fr8c8F9ZgYgTzTSD44YZzKm,1.5794312000000001,2,52,Other
2Z28edB6UvLVVjsLMMFdzHZKyWFFsKSYDwhf8Gpe9Rvw,1.5794224701680002,2,5,Other
5Gbwu4TniZVmkQ5VLqEtjPixhCbGRCMRNt8zCN2tsasL,1.57940041478,5,11,Other
3V3rXEiHMhvMxfZHihdvpdtR1Phu87t8HawaojBKhZk9,1.5792586638400004,1,17,Other
5vUTeweCZYY2J2FTmRxGw1ixEZiJq5VJ92BehXXFtJTi,1.5792,1,2,Other
EVFXoDPwvrsodzSMgd6yyouo1Q6CVZJzFPhYw2KKMxof,1.5791724066700001,2,10,Other
99Gz9FGVc88oVN9hKgDW2U5NYxsdGidM8vrwuBzNsvhh,1.579160038552,1,2,Other
EFWc7tPAYbJ5mDGrBFdRe76qjVJRFiQv7igeHEvemMrw,1.579139492201694,2,5,Other
9Xinh9gBUq6tBMvGepDt3RUb7N8WX9h2vHT2aPwrRBjG,1.5791,1,7,Other
4Z2nYoQEqT6D1xhuYV6Q1djd3NbJXAsiYxgk2sR52VwA,1.57899973515,21,108,Other
7qqefAZwkW83MXZAHatdYNyi8wRzYh6ruiQu7fUabKZw,1.5789517579799999,1,4,Other
42K8UGGTpUouX81TfmjomR1whqMYycLH6HxWgqhSptWp,1.5788630734859999,1,3,Other
AYZtk4Z6JRWKM4ZQoFfqBUeqWhdQMkzqg4PK5rVeCQyf,1.578817943412536,1,7,Other
2WRJqdo36vv9ofih4h2EDgg8CdKdXMUKZTzNHathndQe,1.57864401981,1,12,Other
9ENntVDoFYvVELikrwNN3jPCBoJbXM3i2wmS3BVCCa2g,1.5786182435000635,235,388,Other
EK6PkKNkmnFBoFZK9x2AZoWatCLpRUxe44Vx2nL4GSeb,1.578535747977,8,14,Other
EdczUjb2ENJBMzK4rAnqhT7VnE61gxoUAnTq3361DAdc,1.5785336574120001,2,2,Other
28ENyXFXphkf8R3DpbYKtuKa7W52ENhsE5WAH5KYPnNK,1.5785,1,13,Other
EB7fowaZkofBrrXfHYPWszx73LEiNSN3NJCugNGquWfZ,1.57839684678,2,4,Other
9QNLE7gzAiurGXnpBvTCepcfppUvVT8BGs1Bguv8dgie,1.5782697,1,5,Other
6DMQqqxF9zGAeBhkz5xyLmm7xy8sEQwdw44QPBNp1Hg,1.5782562216,1,13,Other
6ZezF6MBXwbPqsKEi1fYukmckQqeCSFYtH1eNhfjoUJj,1.57816,1,10,Other
4dXo5cd6paZitJT5DUhPCLwVuYqsyzJ3NZSS3Sk3achS,1.5781596280440002,1,30,Other
B9t11YWf44PfGjoSeEM1gLsTf3XM89EyhXTDFjfLjYVC,1.5781,1,169,Other
BHUUXpPUQznuhAfQAcJfeYgZKpEdu4c4fNEVQyjRj4jH,1.5780399709600001,1,7,Other
HcpSZWPJ2Sq2tLZy3vLAREeahGSQdAdbcGghsmSjSxqq,1.5780108,1,12,Other
BYVBhVF88tyZyhW5AYEGigzuFQxNeykyEewb1QakVBb1,1.578,1,6,Other
kPySFgEGk96GPPu6V6yQpFXYyTwV42WTfT5tkDY8kxn,1.578,1,115,Other
HKHUei3B4XrtS7arbw6Urb1FQyKtRLgPdthncg3e8sXT,1.5779252234099999,1,2,Other
4rB8VDjedumPXJRYMdNnQQZrPEtM7JsDNzGtG4kjBiT8,1.57789015864,1,10,Other
5tiwfQ5mPcaEbzWpfNrLQrFWC5kWiV4WGzYTSHjcLKGc,1.5778,1,5,Other
7KS6sLkgRkQNNU8YMcS8vcA2xSovADzUQYm4PvwN5SR6,1.5778,1,6,Other
8uRzSAKbbgaVfmQYkVm56WYuXZa1jcK948tAxBRmcABn,1.5776990620073,2,4,Other
Aich2iF48YhSo5vqzN51YASvAqy9Aifb8gmVQdqpWGTs,1.57738078592,1,9,Other
5XwpBuCPioC2QMT7pWyMHEfCqKeUteT3u66pEgEQck6q,1.57730484303,1,548,Other
A8Lid8jN1KREzYwdm121ubbke5JHY71sc7xWsSTLYCUD,1.5772626528,1,7,Other
48Zfkuna1MJxdTe5neQ38ToQGXvHwyC4yfXb8WUwjaEP,1.57710934271,1,10697,Other
