signer,volume,swaps,transaction_count,volume_category
FNTybNSXtqvHtJgwKwkMpeRwt43QPokxAkurYdjLRMHC,0.00820915953,4,6,Other
Bmih1qQVS4pcUmvUF56NX4nUe3sSJJgnYgNAi49FXDY1,0.008209075,3,5,Other
CV7p3ZeSuJk6C7Y6jsDJQWKpaboeL9JHasZQAfdysQwf,0.00820907238,3,7,Other
5437oB5pzboD5d9NAj9VHmJTKvkHaAQJZHgWa6mNKTS2,0.00820898225,3,6,Other
E67MiJXJgX6nrkwhMervrWFha8a7T1EFkPzvNQMQMn3v,0.00820882689,3,7,Other
8r71dVcsesQokgfFdcqmqwKhpjW6HWV2VBWt7skp9Aar,0.00820866348,4,6,Other
8viwbDLVMx9WuyLHxBfxKbwsiEfxyYXG3Fum5bLW2Rho,0.00820866348,4,8,Other
GFxUJWveGD9rRPHxANaE2uxs3b4m4fgJex8iKcbmu72A,0.008208514,3,7,Other
39KeRgNd4mLGDnz667TusB2GmN3TdWDMe8AtUgi5vxDG,0.008208345280000001,4,8,Other
ASXPvuDLE7eC7S3ZKPoscfvHntRaNytQnxb1hqoBkqJ,0.008208343980000001,5,7,Other
9Lo8j1Xmh5SaGnNYLZqm2uvR9571U3GurkgkyFSmf7j7,0.008208243520000002,4,7,Other
BQNxxbAz6Rd6RAvbKjoys9ffniTftY1ZBNYDEHyMm1uJ,0.008208243520000002,4,8,Other
8HGsWQqiMKJDofmDXFJFBcaEVqvVgEN3QDF42LQiKaWm,0.008208144689999999,4,6,Other
CPaAvNsQP44wCfKgeWg9PPixf6HjsPE2hQPRSGmaUxNE,0.0082081,2,15,Other
GqnC4yAHcehy3dYeUeS57VyacnavS41fLK5zAAJyGMdU,0.00820802421,4,6,Other
3gL9EMcaVBRPWQHNzzhm3yKfsv292aDSRmj3uU3zYmmj,0.00820799876,3,5,Other
3JSvAg4dzUFEQTNURMeHPLppJ4UP4359dxY9qPhmHGtN,0.00820797948,3,5,Other
AwWdXjWT61m8siViV2uT5tJMcWfgoYkyzWqjuTDcquJm,0.008207938199999999,4,6,Other
6xE9sVvNmwZGfUfQdBqscfmZXK2aTNa7vL8i2yPZmSN4,0.00820789473,4,7,Other
FisULtZtjPiooF4F5f24xmFzCvaq8idA7EuCkg16aWuz,0.00820784256,3,8,Other
C2v7yjqZk9N4HGNyuxuutF8UdBDkW174DbF6MboX6ASh,0.00820779638,3,5,Other
3Az1RaMVE5UTCELTKuPtd52BCcr7Sbi3FoR3XkwgGkq4,0.008207604160000001,4,8,Other
F9ovvA5mEM9aQKpk3JKF5MTDMMtgb1Tp5qwkBpB3YAa4,0.008207604160000001,4,8,Other
28hgyp1UFgLWTtGHgGuCwtCXnzuBe6SeFADAfAwFF7qH,0.00820758,5,7,Other
3KgRDQzPT8UE3QoKojHmHsVjXAfZiGBLCqMgGyzwkjoV,0.00820752648,4,6,Other
467sgujCT3PN3UdnPVjDHeqmQt3ofAxru8JBZJ1Z4CWS,0.00820743816,4,7,Other
3aCH4YMK4pXvicBGLTsaTAQHTMGwsgN9qS1zp1cMHJZr,0.0082073844,4,8,Other
8iouQTcLUf8CAteWDyDyPrMyuVTUEu32RzYsRtvsqfeH,0.0082073763,4,6,Other
5BPDJFgR9YQZjUZYugU8ha5MEmJLLcG3ikt9RjiDdw6R,0.008207346350000002,2,3,Other
5DdVkUjNtouENEF4bvxP8gJCVzENhJNTtPkduuS7Chrk,0.00820728846,3,8,Other
EzmrahbDe7kJvJJiBjsWVXhXxbqnAo2ZtWnoeddMVubw,0.00820722119,3,6,Other
Ey7qNt3fLJtVqNPzuKsYfHGkGANLLGwpLNyuhDJkHuAt,0.00820719847,3,7,Other
7F4wiDeUDT2qNhtnmwvwLEtFmQ55j4HftFWs9sAP6yb2,0.00820701972,4,7,Other
AEd7wVAtW8emuZ3camkV7Q5X6ZEhFbN5zNyDsKf3Z34R,0.00820693496,4,8,Other
HaEQSZjo7XdQLYYxABb65UQSUVxKwxvsgJht6MhaFVk1,0.008206837800000002,4,7,Other
kvXobuNHdMQA8xMAZ8NWx8yEi7ph6rZ5JsJuehGCVML,0.00820679832,5,7,Other
1nmPtTohswC2kLfyfNwa186GhnRJfTe1uacvNiQAq3r,0.00820677879,3,5,Other
AacuD1uwvHJZvTMn278phvT6fDC15ykYhae2tiKusjUQ,0.00820677879,3,7,Other
7WaNQvqFc7XpZY5WvW6QMiQFddxG7QVqSmvJvqq8kGmk,0.0082065975,4,8,Other
8dBCTAn5oR4BL2zTvybSWQjFUxXQfSi4vsPjyFRFUqSe,0.0082065975,4,7,Other
9ZzBbgnNNugGWus18Vwq8aD88ottzUSwmZD6rWxWqRuy,0.0082065975,4,8,Other
AoHWZxMe7ojGajNFLyY5iRjRFoR69TvTdDG76yuHCSGJ,0.0082065975,4,7,Other
DU5HdKJydC5KLCdR2EwCuy2oJXMCQhWrPEFNBhqj1H9y,0.0082065975,4,7,Other
7NgGYXmmJso4b52ErrJArjZwHa3SnDoDpjpyQV9nfNaH,0.008206595280000001,5,7,Other
AfzNvVZA2NmQ6EvJTDYURXEVUv7p7hqJB5bKJhioB6CY,0.008206573679999999,4,7,Other
533srYTJw2vG57uVCUFFMnaBn3gDKLBTVyE3npGj5snL,0.00820643164,4,7,Other
GgaAw7mrg5km2zdUagyEJRJ2HuvYZF7maBsdchBpTigw,0.00820638884,4,6,Other
EsAogXznjvi78288mXqfmGQ9JELVtBnxSrfTDhP8YE76,0.00820638308,4,7,Other
EFqzuSwEPSap8B64JSbChCWm8AxwdfBEwQUHyuCKNzUg,0.008206376719999998,2,3,Other
CR9MaMxW7KG7HAZR77uLefgKRZFttQPN433zasgwv6i5,0.008206340999999999,3,7,Other
Fc1XPyQbHbKWyt6TEdJWvfg6yojHsCuj1nNpmPc5JnEr,0.008206304400000001,4,7,Other
4dxZrjqsNWmDb7MfsPFDUCXoAW8QD526GyFswufYGaQK,0.008206302000000002,3,7,Other
D8agiQEZPgmZB2iRKDVVBprHQqDeoqiEPJAydJn8qmp8,0.008206274999999999,3,8,Other
H4jjNCAXjEQbEDQyzHTsK1exHcUUoA3HoN62eCLPBT9X,0.008206155190000002,4,6,Other
2RWiGkHfLy4E2EgrTXDY1tkYW52MHrRrsoWqgodJ1mnf,0.00820605314,4,8,Other
7985cUPcFZV3sDMwe19ap4xaucuhsicyzQGtpsA8tjAG,0.00820605314,4,7,Other
8bEMiqink2YUyLrrgx2T6VcHTG5f9YQJHWx9teMmR6n2,0.00820605314,4,8,Other
DqsfCncdD2iLFtoGGJyPepyKqbwP7bn4EWk7EGRD5Q67,0.00820605314,4,8,Other
FFSJ7Z1VzPffvtXDZoL3RoBEHC2sCD9WwfXH1NkogBLW,0.00820605314,4,7,Other
HHTdwp8BPZR7vRdQAkd9RnzhozAwSTsZdvGXv9QuE1SS,0.00820605314,4,8,Other
J8fx76dR1K2FYNVTopNwrbZU1hXbCBp8oBGgc5wSS38K,0.00820603476,3,6,Other
ARbSGtMG6YBygSmDYtxcQsSF3cFNLbXEA3xHNWFZEz6j,0.00820601687,4,6,Other
3u9HZqtez55Z3MwuA4Vz7RekqRRsEBrvwr19EDmvU6ZX,0.00820598602,3,6,Other
2fQse7rSodguDj1LwjArLWQc23SWETvGC8mU9bKMP4fy,0.00820588167,3,5,Other
AiiP9avVsZb8nAmnDLTmkCW68JBWwRLz7P69CPsBE4L4,0.00820586284,3,6,Other
6QCcB5zyxXSNcq38iJFwYzTo73uR1HdEx7t2fMFhxyD5,0.008205785549999999,3,7,Other
8cGJ1FpCZkTJ9NxUu8EoGdEC42GXg6EoKgMhL87cFmLG,0.008205785549999999,3,8,Other
96urN2PRqoejBFnYtB2TZ43uopsT5grsCwSdU99rJ1Vc,0.008205785549999999,3,8,Other
EYVLGbJRf4mFWXfVg6y21dmzXXaZHHqJvHuao5HoedNZ,0.008205692760000001,3,6,Other
hftFFL5vmwW1SFc5VopCGfAwuFUydmGEp4Qajzoh3Kb,0.008205692760000001,3,8,Other
AgeHHX6NX9Xurmh16fgDCdj4xFJQN9f9dMhEDttJTMJ5,0.00820569276,3,6,Other
H2L19ULKwvBzRpn9uET5QBDNEfNoe9Auh4yGxRz72bQh,0.008205645150000001,4,7,Other
9fTrx65JqyUBodBpzNhZgJ7ngMC4M18K9soavHqfdcfo,0.00820548616,4,6,Other
6q5jatgyXAM7tukCHnoF5FvLkP2aBcgNDaHHXGA5wm8C,0.00820530048,3,6,Other
3TEUc1BzT9ni3k4QqUotpKLy3SBKNzQEs1vd6Dy67oDq,0.00820521582,4,7,Other
AC3m7NJNvNsyrVLwRp8woiT5wPFBHyPTGEHqp84ZynBa,0.00820521582,4,6,Other
GDVskSVUfftk6Cq95kAbtzBEgj5t5Z98eVGCnoNAmukX,0.00820521582,4,6,Other
BX1X7qfRRL4SRjobiB83y9E356qF4RucWEK4nC6GXXUc,0.008205186,5,7,Other
2odnnrw6BcAtYUWm4hNj7LACXHCtLMzxpAf9HS52Qkz1,0.00820512,3,7,Other
JE42GjAoVi39uqsxMgSuXm7bWa7xJp4S6oWpapf2Bq2q,0.00820510746,3,5,Other
2DpFTHtN8sF37zffwnR8vHvPRAi6TURyiN91ah5AifR3,0.008205068200000002,5,7,Other
4vGuoADXC8Pqsp8JQwLhPaJFgFEF1monpu3hvbfQbqB,0.00820503,5,8,Other
96QRZcwe3pLCRGd5AQj2GvU4zXzPM3Abtb6jv6kkJNp4,0.00820503,5,8,Other
5Bfadih433dRnqj8TR5MWk298g8f7jkHFerWaZCZzbrJ,0.00820498345,4,7,Other
4Dzh1vUtRkZRjBvtHQ99p6H3NFo1qn8TPhZAVzggSzkn,0.008204954,4,8,Other
DWJJYou8KmyRe7WjcA3Fw1MxgdWH4Cg9v85GMW1s5GrV,0.008204954,4,7,Other
HbFfLfUHqumJY4dKDaiCJ5Y9AfQbZ9UVegVpvjZDcfp6,0.008204954,4,7,Other
HG3aFx2uJHbdeK3SMcARwCP9Pm6dvTFzzs3ZesLquBee,0.0082048999,3,8,Other
AniucsiyWqkuEVhHynPqmfKR9wtNHRTKEtGeinyV5BS9,0.00820485854,3,6,Other
13nu7SJEkxh3RZFNv1ws932rR8UKq8E35p8cwhVDDcSa,0.00820478956,4,6,Other
HPrPt9jUzynbnfgdrBVPPgLjC3suv4pNdfaMRi32kErN,0.00820478165,4,7,Other
3xKSbbAvgUKVyxjpc8GoDeTo9uhGbM8Vyq2aLBtpmdsM,0.00820466402,3,8,Other
GhddJ8nJqqZAM9eUthu2QM7wZPvSZVWfi1NYB4Kr2Xhg,0.008204603119999999,5,8,Other
C9UpUy4A6hij5iGXjKETXyy91HTr13HZEuqbAB2ds6Fe,0.008204477580000001,3,6,Other
