signer,volume,swaps,transaction_count,volume_category
5kmP7DsUBudJvLUnhPsynHWpnMkZEVJdTQ1gRNE9tF53,3740.258085135843,27,190,$1000-$10K
3cjAEmEfU7AYSFk3ME4NC5raaPjds2e66T6wyWgpcHdj,3740.22017275527,37,86,$1000-$10K
BNHsrnuv72vo91szVHnahB2eGYXPMcxWdFyPC4Xge4Fk,3740.05231274182,5,7322,$1000-$10K
gZuV2PR1weWzsiqaRz6ddTg86yLNnSUQ2AAoZa9bg6z,3739.9987719724973,50,94,$1000-$10K
Bmvzg9QasHevnH7Zo1E9kBeA5TnP9E9ybmQexG5C9Rp5,3739.9655493078317,5,12,$1000-$10K
E9cBW7TUrGGtnPRZm19mj2NRnQbkEFFSVd65UPsCQKC8,3739.91193477681,9,14,$1000-$10K
H6BCuJAh87mZUYWny4Nffgk9AwY2womo5oSZx2MCLN9,3739.8986818357307,15,108,$1000-$10K
cYLuhtBE4yFE9dqDJvXMiDB6UsgsDwamTnzbCk8FTGK,3739.8402649524405,18,773,$1000-$10K
CCVbQ4U8pfEeqT65HDdn2wBgdceZpMG2U2uPJpqQKRvW,3739.834424939476,7,11,$1000-$10K
DnaLmRC1NRB6Vc1ZRsa4Twzm4AYh6DsGLCRP9FLw35LZ,3739.786677682799,27,133,$1000-$10K
EpENzsnjJRKGha5yEkh9LBkxzK9tj12CTP3mv8FGa7qh,3739.7409681139893,25,50,$1000-$10K
8EyABAnJTkWUJgyv96QGVwFokCcjBe5iuD9nbQ5MAKwJ,3739.598542441675,4,43,$1000-$10K
EQTv6oDSSv7UpcA2Mp3V4diZHUk4m4i3zJYG8iXiTBm,3739.572596527973,32,47,$1000-$10K
9oN1pDSgpTaCZNAZV6FaVKx2GYLw8Tstb3qLxFiEotRQ,3739.5169779979396,28,622,$1000-$10K
G7zLmTAw1Tvb7bWzYFT6gCrYYv12MQFxFhUDNUEttHmo,3739.4511660613057,32,68,$1000-$10K
EZU2yHREJPi9J1aGoWju6fV4xf6t9xhqw8d25ByWCUgZ,3739.394143650763,21,63,$1000-$10K
8TLi56X3EmESwxXxAfJAqePncQ6CHGz3FgoqaYaFWgVf,3739.36329938343,13,73,$1000-$10K
G5NiqwojX6AuVVCN5yXA5rgaSDCJTvuYMdLN5BPbvPBK,3739.3564655332393,15,44,$1000-$10K
H7PmXm5Re4sRj6NEGs3fK5GaWy8p4Di8LN7NsfNNnGsy,3739.2613483111104,15,30,$1000-$10K
4VxV5LPCoVev1VkUyvJnsCYH9wBXSRGTxNFfrmaSnB5t,3739.2445583435533,80,124,$1000-$10K
7jNdWp6afVNWY11f5Ym4WkxjuJu5hsmDH6TM8gBcsRfQ,3739.04400178331,6,11,$1000-$10K
Bm7jq4ZpiFaSMGVZaVJGkBUBech2JVYafh34EisQS7fC,3738.994823281387,18,30,$1000-$10K
5xErusA1EtqUcNdzsC3eXGGnzyNK6ahMNHhiS8RcmKh3,3738.9682857286402,28,88,$1000-$10K
8g7pwtAujSPtW8uB39AMPLrQzVp1TTFvnUrU6NnuTLWh,3738.952803551478,4,21,$1000-$10K
8cWdfeqCKidiobgp8a6BvEUuj6fy76p5oG3VKaShAaoa,3738.9236480697273,77,134,$1000-$10K
2BgkZ5vR17kmKghhFN2umdm3RHKSdWFBckpi2VPmQgvW,3738.8678391034064,10,59,$1000-$10K
4vDxzUR7jnCvFW5aDBR4Hjv1fqDagg3UT2Y7bmkaFvCH,3738.866668445951,290,490,$1000-$10K
acjnTJrdF6REzQ5ikx9Z5Y1LnWin5xPpeFF25hE9eqY,3738.76106652678,21,70,$1000-$10K
6qdVGDFqmJnXQejZJas3jgzGDaxyjNhXBhx8sxeKCJ8Q,3738.6684435582424,39,69,$1000-$10K
GhaDVPn9R1R7LH3gLuNVDNETQu9Zo7ZTmiMaCL7yHmje,3738.664052883061,151,258,$1000-$10K
32WnoYS1nEVBcPgXdLzkRa9pyvmfAW1dxX7Eof2HnFAW,3738.6571232053893,10,92312,$1000-$10K
AYf2nvpUShCsvSCBmn2phkTVQZETBmLMMuBGsZZtknTt,3738.6235508197224,149,310,$1000-$10K
9mJFnFJ3FzFFATU1v1HhxSUuFNndiuc9LnVCKCHXi7qn,3738.6017247749587,4,9,$1000-$10K
8RCQo5uKscXVqm7hPftPuTMY8LG3D41K9XNr161R8wFe,3738.5524131502066,60,141,$1000-$10K
HAXQFVCusRKbMkTLS9mGnzHrh1FWzdh3owmnCJpnXcMs,3738.5098114571506,53,166,$1000-$10K
FDfwVP6XWevFW4M6tevmN5sGPYgvNp4ZnTowbjj6wRGL,3738.507499290066,9,25,$1000-$10K
DH9Wnn4PHBNkK3jBVVRtxGNDMZRzRvpg2QStS62QtrAo,3738.4505921268697,8,23,$1000-$10K
GEWzomYXDC45zLnL3dajPaSKwcK1kAho4jAGrMb1Pf5H,3738.424148869114,16,31,$1000-$10K
7zc1QaRDp4Des1LyWrhHZaTMKwuV5b7DKseT5Uvgr9fw,3738.4060293623693,77,7915,$1000-$10K
BjsUa3rzkUStGU7gZQpJgFjtHkLirqzre2fzMNUMkzG4,3738.3937730581206,7,14,$1000-$10K
G98vSH7Z5TcYuLm62wCPwkmEqxEv4VRikDb2TuJR9aA5,3738.355003761836,1,222,$1000-$10K
Hpjm4LKct2maYTHeFLkCxqTLYZW4RNytuFfG5K1f5cJL,3738.21819526032,6,24,$1000-$10K
Af1dwGoJ5eLUnDfKAQRZwQCtmGL5fmxWQkxCFSpZRW8k,3738.1407542349184,9,28,$1000-$10K
8kd1u8k6TzhNm3BLZWGUANt2sjMRQLiHyi3UEc176QCu,3738.085559017757,38,91,$1000-$10K
FzFmZGq7ghe43HGKsyAgr6JELczBffP5ageNppeq6XD2,3738.07752797152,2,22,$1000-$10K
msnq2tsWPg33ZmRUWZSt6rZfm3hEdE2BQcT8EWDnC9C,3738.074702818422,3,20,$1000-$10K
G3hfurvYwwQdcFRin93WvufhwETP8SHb3DHiYTvw7t1a,3737.8881509636217,5,7,$1000-$10K
HCJmgLqFeFXKvV2U5ZpjRWU848piy9AK5YL4GqLCRZ1y,3737.8241379798374,127,220,$1000-$10K
9ocvGLqGzGojUM5nRtxBdRewbVvJgMJR6xvTQWeZ5pJG,3737.82092340045,53,348,$1000-$10K
Hru1o2qWfUeay6HXS3zVdxQAa2KBsEpA7h7oS1hXz777,3737.81947145716,7,60,$1000-$10K
AdY6sRShrFT2XDoFJrfAsNVyJvszEzD1QFAAGmudHU8j,3737.7979658994536,53,108,$1000-$10K
GAcWei4EuTqReUmn9G7cD3kzcR8VbCquPXTGH5REqXba,3737.7672366144093,14,272,$1000-$10K
8qsiVT9P7bk9hdh9Ga3gHi3sjqGEehSztrVoohHkREGs,3737.71221462174,28,60,$1000-$10K
Eqj5rrf2zMYJ2Xk5rD155MTVZuDyT8tPBzgstn57xpfC,3737.6239665077474,4,20,$1000-$10K
AgUaACjG5JuR2u9bUCzT5dPaEd4oN7md3vBnQS2T9vQr,3737.5580670679196,19,32,$1000-$10K
HjqgCuGvrBUmBU9BWR1kCo5paHDy8HpdbrKxbD5Nbk3T,3737.361858235652,2,79,$1000-$10K
HJSedVVzKEQ3D2n8h86HTEbaU8ZxNnkn6RaEAGMnCLrc,3737.196855637509,26,76,$1000-$10K
HtccG4gocxHEL4McoXroDZ6j8XBtsGt7TGByb14NXBKB,3737.186789492722,40,66,$1000-$10K
4X5qeRTnzCfgTME9ZPyMXDx7HNBoVtt86u1iA4DTWGfu,3737.12645663767,1,7,$1000-$10K
2DQw23PCUvynXjGkguoGt8LDksqtQ3oYmgGq12XJj8qJ,3736.99264072662,2,7,$1000-$10K
FYg9nke1GhmYiSCn6SD7E6eFoYK13mzaEsGPR8MpSv89,3736.986657773278,13,47,$1000-$10K
7W8NazVduQvZaMSF51FG2igxRLUiNu2hPKjFzMw4SF1F,3736.93745597044,16,32,$1000-$10K
EYvaAY9BfBzwf3WsTU58nrfZgobniyMQnZEhttk3XxVp,3736.896616617195,11,43,$1000-$10K
FTrGV7YTbVVAvvjLcYP7we7nHphRze5PoQm2jLHXicUZ,3736.8862138146055,4,5,$1000-$10K
4FgmnzSkxVhAEzikE65jxw5tmETycrHeaSDwhCDJVWPo,3736.8588154745075,5,7,$1000-$10K
7n4fYHUoZ5yEX5QqQjwx2jZtHbMBat9MRSwA76ZXXy7m,3736.796807664339,79,173,$1000-$10K
636bHzGJ3kY4S6whqvY7buwrkEtcaDkpx21hYAqytxQV,3736.7109339032913,5,37,$1000-$10K
GHMQ1BHfiTbdzDJ1evSUpMFRmKvvK9ZZ6xAxBuCgtfqf,3736.6386949346297,10,19,$1000-$10K
8z9q2k9QFH5bfuUgqwCid1aUodWE14TLyTxuaS9TJE6W,3736.61648666927,20677,39702,$1000-$10K
FZSa7mrzb1Ue9JTimRJxaHp7YFFx3m1qzuwe2jZedRKa,3736.614392861049,47,78,$1000-$10K
89kEP4dkiRg7jbnV5GcHnrafXbodQpBgTK6LnAHsTeXP,3736.491684530596,36,82,$1000-$10K
5Up4MmHXtdVuvGMFskw8WWoTCsdiRfbck372sDSVekMc,3736.4505542548022,16,517028,$1000-$10K
HbhjSVsQLdF4cHyNZbGPd5dNWryaW7J4ujaYqN6etjhU,3736.012290531298,96,266,$1000-$10K
3opAiX3xQqg9ynspRkyWqq3aTjpAnVoqKpfbEJzSEjkm,3735.9165273194203,9,91,$1000-$10K
Ee41weG3ZMeK68VgJciTYu7boztCbZFicUp9NH3sbiT3,3735.892616400011,52,200,$1000-$10K
7ntXT77t1MQBcujNWn6HfAbAL9MHn9q56mGkThTmEaEw,3735.7914293895374,10,33,$1000-$10K
3rMbqM2J5rcsiy4hCZp3YZJBSKsXVDo26QpkjPHapcr3,3735.756738768226,10,23,$1000-$10K
6sTqMJKVWn34MH9isQCzJGnHHb67ZFWKmGpLTQ1sLg3a,3735.756555004571,40,112,$1000-$10K
3BFmdbs5ojhkAp2y5hz27maEJtE8psG6zeqfSw5S6CqV,3735.481228433974,36,67,$1000-$10K
BqswT7VsqyzeegqBTJsu7Mf3hi9SgWeqT1YqsfK65oEf,3735.4320482135136,22,53,$1000-$10K
H7xsPzkEXTBndRBf24si6LRxxH3TGX8Tru6MY5xasDHq,3735.3233999999998,5,7,$1000-$10K
5TUqpvEfxiZU1LLQ5KcWwPGEwrFD2puNw29DKghTUSUi,3735.282106145833,99,238,$1000-$10K
BrJDvEzkGvfJpx2Lt8fV8vecxRsTwCdX62wiaR1waNCE,3735.2735251112313,47,359,$1000-$10K
HCyi26vCH1ijAmjpNPX3EJ3cEQN75GXdRQq8zAFuCqzS,3735.270158351852,63,19230,$1000-$10K
8weFHm3fbY254rxpVGn3UjJd82J3NPiLH81uL5syz29A,3735.2528543606045,120,198,$1000-$10K
GqiYRxJAz9jwCePFf1mqze9dGUkHnyNAMcYTLBb65s7D,3735.080629850247,32,55,$1000-$10K
AgxbF2iYHVXSpeCwkdYVsuB4HQwwB9wbWySGKitQTNqM,3734.87898433896,5,10,$1000-$10K
AWoXG2GLGUKTcPwcgEn9MYFuBkakHHNc6mWcapGBuHz,3734.8580000000006,16,27,$1000-$10K
GiedRcHyfEaNtps2GkK4BP84cmFNJyq2miDEJkAANauL,3734.8537488579163,1,50,$1000-$10K
9UXwEwRSub1rTgZASf1UJGfyQtLUNPXBsKMkNmt4uknu,3734.7557609270643,1,6,$1000-$10K
2d7KY1RxN9UpsJJWB7HtcDhmUv8JGNMvce6z7jDzXufC,3734.699889248484,1,2,$1000-$10K
HBHDxh2aJ9z3GCSVUmggK1oxnxjtBTgZPAT86hfYAoj9,3734.616156465867,10,16,$1000-$10K
2EdqyAfBNdgx8ydU9KLNoogTCfYU9c7qpssyjwkgHBKJ,3734.609961770854,127,297,$1000-$10K
5J2L7A8LPGSMRsKEB7dPZNAEc4eMLUEiSMN6QSfVsJcj,3734.5940071572286,7,17,$1000-$10K
AgfDwqQ3R47ny9cQ3xpMsvuTwku8n6c9vSzsUFN73w7w,3734.5653778979504,48,79,$1000-$10K
2EeDv7yipBRyyYA6Nrbdcve1yxWQ68QHTkRzaLorruu7,3734.5623380632396,298,23512,$1000-$10K
3QBv2G36txxHLQHKcdzMz7HpnuGdg1bCebD3YKYk8pDN,3734.516504563216,132,274,$1000-$10K
6aFBTKhFw62f2u66kQxkpGM7xMvrq21PuYnHK5ZLigL1,3734.354884587399,56,5445,$1000-$10K
yG8d4AdRuytQvuEdMffcmC148qFmbCZDicw5jumvCL2,3734.343898828572,64,128,$1000-$10K
4S4iaz7k8L7XPu5rKq2Y15EkBebvgJZXSDgu9bsTeyns,3734.3111111739063,4,73,$1000-$10K
A7XfL5pTU7VgXMXPde4xekCgaBPGeKMLYo4VjJ7kXxQN,3734.069752553697,6,11,$1000-$10K
yme2eaoQC2cqZCyMsjFiwQmHj2z2JdYVdsoGKapggog,3734.037795542769,41108,75575,$1000-$10K
F744k2dKsNc7tZrhRSyhRks6UC2xJd3i8gXGH3uDuyy7,3733.999978256026,9,198,$1000-$10K
9684Uf89erzZuT7J4Z1mUKcKH5M2dHnVPYRyAMiH1qJ6,3733.96921317851,57,158,$1000-$10K
5ieRirmKBN3933XVWvRCR7tifqvcj9niG5MHz8UCef9,3733.95852378146,9,20,$1000-$10K
HR4NvxtbcnFq1JyVfgtJsXgaRhy6LRCxPdZHFY2VWwvV,3733.8998032053714,5,154,$1000-$10K
2jma8HnPRs1DqkgXNrC26joQtbQ6NsTTRX1YehTsQLir,3733.8744165593907,4,14618,$1000-$10K
Hyt2typjV5tTtoiYH8EG2YMRSwnsNm1G2ttKPFU7cf2N,3733.8380529449064,37,100,$1000-$10K
EQrPXhHEb8qhd5DLou9UBeM2Fj8s3RtP2M65qvpLd9ZS,3733.735616480367,1,3,$1000-$10K
33cNRT5gZx8foDJCHbS6Zawcjz8n4582CNAQU5Feadyp,3733.7012590197396,10,148,$1000-$10K
6ikfWfHDBuC3WfRVzLeLS3XEvQqA68q32KmMfhWySP9e,3733.6909837093563,5,23,$1000-$10K
956JUUARczeBVocXMS6prwTkcAxApjn3aoxcriErkJnh,3733.596896208486,4,23,$1000-$10K
45dzBxaQ5AsQouFUXwHsHXDY2Drd2DShPsmLD4GrbToc,3733.52647183334,2,14,$1000-$10K
N81HL8Lbr19cz847hMA11ncLEpihcFhYpmaLXfhm6pY,3733.4359999999997,2,11,$1000-$10K
5AVg9hzFKxhhgR8Xor2immNqoWyfPfugP3wK8sGKt6KT,3733.3958971443903,5,11,$1000-$10K
FxP69db4BnEGNpe4FsydzKcxJE865UqwtTm66ifC482Y,3733.357034168594,42,85,$1000-$10K
EcxcisgitAhkkjeQy3BrBe66LMn81SEMYjuCnYJH768H,3733.34791754291,2,61,$1000-$10K
2qbp9VgitarKNJZYAj96mcMtYUdGdowixmRrN3B81MTy,3733.333922789649,4,11,$1000-$10K
9qvTMUjCM7uLHkbbEVDDHFCnBvUyY9CsRWizLJhjPrFM,3733.3273607228098,11,20,$1000-$10K
2vGEjfBP43MLgCxShWUvozMJzHsjyVvhHzTUFcuPv9un,3733.2407061299255,123,434,$1000-$10K
EGtnW648HTzGrrpRyaZRyFwrRqCa7Eyk266EiSgMzjVT,3733.1680378133724,22,96,$1000-$10K
4cdMdmp85L7TUP36KiKkWrwiTeELkKs13zbUPGVZsiKP,3733.1087532180663,11,54,$1000-$10K
CKEhXHmmn3YaYfSJ7m6p66D2a3zVAdsYMwLreT256tNA,3733.04851708736,25,34,$1000-$10K
FSqRswvqcpCoD4pqki8Xwrk85UNxeEqmusRj6NTaYPkC,3733.0423270094616,2,7,$1000-$10K
XMEcFPVfbCji8M18UHeSLmRPjeBTAzQS6bU6wtbz3Fw,3733.03019717692,5,25,$1000-$10K
2toQ3BuzPNu5heaQyP6CG65QY7FUyf9rnE5k9LekMQRN,3732.96724962252,56,154,$1000-$10K
AQEhwxCxKCRPqWCzzdLp7PmRBUSXVPhFz1DRScJnH8qD,3732.925975955005,31,93,$1000-$10K
8Z8Usd5u2hynoa9iNnVc7sj4VCQbgszGyRtDMyzkiVDM,3732.9256324306216,81,132,$1000-$10K
29buiLRGo8C9ELinMrcLaGdT4LADvdTKJ5A9gTnfSsjA,3732.9243402553525,26,575,$1000-$10K
CsYWkm181k7KEeGhr7Aai99kuXfijYw5HPKZhETFJCNh,3732.910194922324,1,2,$1000-$10K
BKQ5inYrKwUMV83JcznZPtSBi4h9Tv76Uww9tbrmaP1G,3732.8901777940437,58,117,$1000-$10K
8qPHq9H8YKhr65RHPmLkCrAhdo3BLrbgPei9iA61GNkX,3732.848223514573,60,198,$1000-$10K
ApjXJHPbJmXsbLuntbekN9atvxAdCKj8kXr5XEdLoWQe,3732.8099780860366,134,339,$1000-$10K
A558PJAkUAwhQYnkv8hyhexdkAeet4tFWe3qbv3uHm5Y,3732.769112839566,5,9,$1000-$10K
AgfWUKGtf8rnYBoRuWxZiAQbCz9bPsydpLCDrRZpNzZt,3732.768536137589,10,21,$1000-$10K
jdFixdo25rv1NqGN1hQ2bU1JsXnaVBbQHdtBxgHzd7f,3732.759477199188,9,35,$1000-$10K
6WXLzrGdphvivP4rEqkbBXuLcHjTNeWgDpCFFdQNnaGQ,3732.6220668248898,8,37,$1000-$10K
