signer,volume,swaps,transaction_count,volume_category
J5UQPL4BvAJkez8GBZph16jbnQMPuAUZRbZG6kYdbmQn,301.12440115348,10,2480,Other
FXYY2Vv3hYDAWRJd2QG7T8h5e26nN6ZDgp3qWDVU2UAQ,301.1227674956,2,6,Other
CkK43T4ANfZSgWq4aMcTndpQe9HK2UccokvSgsQDpa8b,301.1219588044483,17,59,Other
8UQDRwPoj28uNfATBcEZgv6Uqut1xgeKUoExZS7owTrn,301.11724927917595,2,15,Other
2pqAR7wPQzWVD4qJj4zWijZYHSYzhWytYpbm1xt5jeU3,301.11682565707906,1,5,Other
AhKe1LXnxFc6NH25TnuGCC7MRK5F8YjFEVQbVJjM1Gu6,301.11550605658,7,4392,Other
8aRR4VWjtd6A3j3Zw6F551odGMxrRogoFTnVayDzsZwE,301.1149598177,1,315,Other
DA9hR1FqSExX5WaEnHRgnr6hTC9emSdu82SKY7xJ86UF,301.11392329607685,28,98,Other
9LinY9Y7tMHvXW8yamY6NA16fajWAZfa3Ksfnnsi5sSV,301.11383821983003,2,5,Other
5Fj5tNajrWFaxGLEtRso1cum418jThfsu1pXgL65Uf3T,301.11349158735817,8,30,Other
86HQanE3QXpEyge4U81W8uBPkSd3QzbKWnseHgPAjT27,301.10961072540704,1,9,Other
CQ6eXpqKib5mMVXRBfvxvF9n6uhwPa15kJutoE6FyPwj,301.10933966932873,17,165,Other
AWYEoiyRGsQ4hct34StajeFpRquuNqPsvK5sXfv7Xxsp,301.107761939842,1,2,Other
ABJj5TwVCmS7WFWqYKaJwNkykW7EJriMpYcnR6s1qC8b,301.09753338624,2,7,Other
kyRCgcnmHZGGkRyaruvyCZ7g7TJ6dyStYo7ykb3ad38,301.094956499752,1,5,Other
BEH5LwwrQhRzKtpVoB8rWoq4UbevXWEoCcayTH6VpXLJ,301.094561521914,4,6,Other
9QFigqhVQJAZe5oMoTNsubVyfb7StPBUqob7f3sDSx2r,301.08192556003996,8,28,Other
6RYRW5sEWKb912jnrCoc9jFCpdHkUpCiHFxzqY8iKXXo,301.0809510243345,24,92,Other
GNyZzxGA545qgGMPbn4jhH7ZGzwyptJATQtmKoYid6Fa,301.07942503716794,11,36,Other
D3J55GsGGt7Pwik5P8h6FNfH5m9dnZyUWdsJMy8e57s3,301.07922695066003,3,7,Other
4U6ekB5iWHCUHGnzs6W9Nw6RP6FcpfdRt2kggKY1ekwa,301.07708552618544,57,131,Other
Bmkcfjx5c2NaD97mHhNsdbcLG91Lx7r4bmATfhmwrp98,301.07552521926,2,255,Other
2bKH4RwHxAG3a9EUNtpBpCHJR6iRQbkWsBH3JJse1XZy,301.074877606958,3,7,Other
4kAjVcVWdB5xENmSS7fLjDyd7KuFbEAgDNppQEK9cA5P,301.0729362409921,4,6,Other
Bzt2sySYCqgcCu3THkRt3itU5JhMJ7rRgEDx4zxyuLyD,301.07023779048797,4,9,Other
AniAvAM1cKgGWSEQkDWduyyz1K8Puw5H859bxgXJvVRH,301.06576914705,1,5,Other
5HEdpKMStMQkEtXSJUdHRHALkCYLYPpUHhojqJvftH4f,301.06379577686,18,33,Other
ASBYUZmJ7EEEnF29phdKY1PKatbkoh9YAqCa9Xki5zZ2,301.06233636869,11,33,Other
AEAbKmzKiB4GvhRvBf3Hu5bnZELYLJQfVVQ1KXo4VvWe,301.059542833509,6,21,Other
FBU9M2NRpsD8A9HRkvtsUg9C12bDVhiiB1xVQybRAkNA,301.05589701453,6,21,Other
8LWVYKWZhuoHrjfjWCj1RJJkE5iMSPW8KUhsbsp4yVAJ,301.05311696064814,14,35,Other
3x8BFPLbmLnGj4VikNmd5LsbjWfwnUJRatGCqLkjZgLi,301.05204801741,21,3381,Other
GqpUF5DPgRhQ1nMFLCrcDsaW2B1eRyntHM7Zx5SkWchE,301.0519981468,1,3,Other
6i29NBxTzfycZrt5xunEtkJYhrhHNPWEyow88HqAdLND,301.0418361185,19,81,Other
54Y7p2Cp64W1x4UpeBSgENW8JoSguoEc4bBb8WMGoBmt,301.03914186538003,6,53,Other
BPCZLkFsUvtTBKRgkZkeGULUGmBBGU2451vbNNkG81Rd,301.03187578760003,2,3,Other
7WryfN3hKg4xP6joJVaeRLMMzbioLxifosBB2ksHpNMH,301.03005187713114,46,130,Other
Em5SoHZWN9xK8UiKPVAfEfwf4MsALc8xHhdk9o9EHfDo,301.02974474,1,5,Other
62WPuZVnJx3GFJJZXQAiZXr6nEGW5Xa6361Yj2nbKPAa,301.02860193051,1,50,Other
83s9StTqqxxG6NbfXStuUc2eQfvkWQu9cLGn1yduMzhj,301.02293918519007,8,23,Other
4RKwmY8jJC9yHQo1U63zhoe32ipF5WRNWEV1ZdvMMyfe,301.02102452297424,5,10,Other
Bri5ZSmG1ZAczs2Zdpiu7zihtMqLS1XHLzXXzjQZEync,301.016025833477,3,7,Other
4TnVNBpe5ZyZfDmT3rgGkAXUaDWEpWEKyQtmhatKYm38,301.01246560648656,9,655,Other
5vKSXCXYSRfS3Wp3xP2aSyMYhQ7ZRBnScaJoEeBSPQQ2,301.00577039587,4,1500,Other
5Fs3ChTL4ACaPq1gVQESAw3jjFMfPYPTyRddULXkJvnw,301.004435700438,8,4801,Other
Dnahzicemyf4vvH9HRkixUboqmoDrHe4RCFnZjg7RMM8,300.99723268131993,1,8,Other
ExSBYmsAu2tkBxRDVV7RG2ePHbt1CegwuERhJZcBHgqZ,300.99713771294796,1,56,Other
EuQHNLhFF42qvsU78HFxFn3TVb7PzZtRRmuJj7WWyFH9,300.99448513615994,2,6,Other
3DhiC6CKk2YxuDnpfP6QDF9WSqayVn8v5gWR5aXDFQoC,300.98899983778324,6,18,Other
H9x8adkzoPWuYe2HLnHjnisSaoke3FyyS1iM3JqrXSsz,300.98758553562,5,196,Other
Asa3gWsxzqSKjQCC9bCzjhpVFGBRVF9RCUmVTCRveFNS,300.9844416811343,3,42,Other
5cRZi6FGitcGHRpoMqcPdbDaPPcwDVaXe8bho2D91Rwi,300.9838670943341,1,8,Other
6jUMtMjP7xvTy4R1Qxghw4s2VoSkDFHJhYjMwJ8gKzJw,300.97941845669794,7,23,Other
APNbaU6Dr8YazpKWJLNVhSn2yD3PqCsFbZ6FaCJHk7eb,300.97795612257994,2,5,Other
7Kqe9eHSpBqajjuunjaukW6TszoTswPGGCyXsUHkB8A8,300.973680646814,2,57,Other
5hLbq8hbn9J7asnwvnUMGVsh3JnyUdcHxnDTfkpY549S,300.97342703481,10,14,Other
4dd8Kby8anVFHdcsUKRWAXqoyLLEdSawEcJvh5xBswwY,300.971613521592,4,43,Other
HijB9KXqJYqSMJXeqzkzcqzLT7xzrvzc14DuKJN7R9NF,300.97129624432,1,5,Other
3bgyZRJ81osv91cHs6HfNqHmqLeoxsmSFSoDNFGMXsPm,300.9706410759,1,10,Other
G8Zv5D4zpXNWt4QMq2A8k4TAqNVJMQnpsJp3m7edwNXU,300.9703153716305,23,52,Other
GfbgYVc1XVDNt9ZTbdYUxUJr2ytAsSgccj8WABuySfqc,300.968610034687,8,19,Other
5ye2AT3CJPsRauYPM1uSdmFgCf9ZJV9L4fXZvKWHayDh,300.96847822079997,1,5,Other
5SfoNHsYMokU9P4BfLX63hdWrMyUh47NdU6aNTX4gawd,300.96231062186,2,81,Other
Hf1gaDm1fn9JhDR2AYRjMBytEXJwzSq7DhremfJxzaeq,300.9592163117379,17,33,Other
EzkLLjz985AqPtiWCYsb8fTYnjjgRjCNDMU89eXPLE6J,300.95590505559994,9,66,Other
2k76FHNKexz1JGrrchKnizvq56izvfPGskQGXaPJtMjs,300.95277445696496,7,63,Other
7LkV91M7ZqQsJUjocVF3CUCMLDVVvXTuWrmi51ef5AaT,300.9525,4,37,Other
FTSm1oJdoCK8j5rbXGSaH6YAEQhJjvwvrcTwEsbmAwyx,300.94766078732994,6,111304,Other
2JE6LtXyoXFDEHqPTb9JqEYcSRedZSbsjhBVA7jyytvw,300.944019496504,9,72,Other
829Rjz9jVVvAbHVZfssL8egBnGAYAdAqgxo6RtTASj7r,300.942856814562,2,3,Other
BmNxQPsadmgfrM5GhWFD8AETrgD5mXwNY7p9uJCK24Vn,300.9428166905289,11,43,Other
9fiANFdq3mDJCoxC3sdfsDXGtoxDWbgVBWhWJk3WWcaS,300.942593618426,28,39,Other
AerQRZQuMYkbJC7TsT1fbNRfLtUh2qRvM2dTazoJ1xbg,300.94189244380004,1,2793,Other
76ANvMG9rT3e5X7k12VnX6HHYCDEqD5to6BiDdGvZB71,300.93950942757994,13,23,Other
BBhwWef85tksq1bZyXs2RHT4AZW91cAe2pE3Q3WrN4bf,300.9384407089,3,47,Other
2656hdoUbf6onmdiKes6PkDFi5XxvzQruUTw3kr3zLaG,300.9354060240019,2,38,Other
6gKXjMVCmTQaBDVoE15foVCcPqaYDG2aEvQTpHfqsex2,300.9330388631722,3,13,Other
DhZKBrFPVuvevxBA7W2pGe7L14j8zjQvohrsEjky2ogy,300.92628524884003,8,22,Other
3e5FoY3fU25kfWm64xoy9MfB5aaRSk13c5UudvdY9Fg1,300.925738865161,11,38,Other
6868uY8LDb9R5cAAzSYDQJi4f48D8BZqUTJizHPDkigG,300.92449684956,5,55,Other
6yQ1SnUCqNQYR2V5T75EQjv3UtEWSPPJxWXNSXBqQM4u,300.92173789428,2,7,Other
2wkbw6rContKL3vHbVnoQfcMP5vDvgqKmCgKtqDzz6FT,300.92022649373797,1,3,Other
HXtrqgZF8C68zb8x5yGvuTyKykdGazeuSfGTnbjnbGJy,300.9193431917325,1096,2013,Other
FAyAVNF2EGdn7ebLganbhoFr4hVMtxLub5KWBiaW6vvk,300.91300335823996,11,24,Other
HYn6vfqm1tyExgWovVMySSJtQAPfzLXcZDa3kU5amqu7,300.91152868889395,6,14,Other
Ho1r6PV4w2rdm7XxRy3cPvvRshg34Rt16Ws2XS9E2Qh2,300.905956214646,2,22,Other
B1MRZYHZgYyDN5diiDzi3dNePPnehGf5kuHR3JfZ31Mt,300.905172418132,1,11,Other
FXLxMpYFHk3DyQH2dmWGC1DCz72Ny5LjR9R7D36MP2Ku,300.90404315799196,2,37,Other
B5RHqUvSz9miCeJsxn5XJWFZz3JNJ44miTJgVLVfkjLs,300.90334782353005,7,16,Other
2qMms2ex7u27La7Y1knXts8rr22pq5Mip7NuNkBdeRDU,300.89701214268,3,13,Other
FRGMX9eqx26j641PEgAWG549oodDfhEcfs2JGdVGyc6m,300.8967771878,1,24,Other
5vbfiSFSNCQVS5vgz3tnSNHP8XC9uNisKRnyBD4My6p7,300.89543975040004,1,17,Other
ESchrfAqRMTDb77CvJjEb7vE6eMtMhKoB78FDbGj8q5g,300.89540574996,2,5,Other
DLr7Mt6oFaHGKmgNsC3S2BKkS9Fp2WTqg3PbZsUNuMRc,300.8948097398121,102,247,Other
FaVNCPt33bxmMKnPs78wYKhsy5rD9yqgXjY1AmPeKPdS,300.893679787986,19,25,Other
3hXP1rcCCutvzx74sVWXk48s7EnhCNQnY7vREjLUSmN5,300.89255978712,6,10,Other
8BgBMVtuYjXLdJ9yasvJnYVSBJxbC9wsxim73qWxQH2k,300.8894618197141,4,7,Other
DMqVGaLHpiWeogkkfkbxoC2QFUk5BWZMbYgvYhKWbZgR,300.8883661568269,4,26,Other
28xRnNRGxXvacNkoScuSaUCFxkda4FYC2XdytWqNq2im,300.887914147032,11,45,Other
FsQs9GPnZG7cUpBfmfWmnb94QV1uyeiZ6Vj84veaAqku,300.882978392452,7,578,Other
3wt6XMAMQ1fMV1jeXCtNJsjQbU2L91LhA6LwoYXbFe9e,300.8821732114,2,4,Other
A94hT6rq38uJn8F7i2HsZfrmB2PzLUeZZAXQC6H1GLWe,300.8786896728446,2,20,Other
43f4SyF23XwtmC3Ttym51dD9fjpRby2Vsuw1Kx6etsNK,300.87856137870074,2,11,Other
2V7yfCjo29evKGZ6icifWG9Dxnjmfw9eLDYTLzWrsuc5,300.876311137186,4,79,Other
8W2xPP4b7pJATfLeKC4DkyHXAamgJSUPmjCsLdzGELAk,300.875756052562,12,21,Other
9feax45npJ1QGMpD6eMsabPbgBs5NMy3gvF19qwtTSKw,300.87459322723487,2,7,Other
4FXe3bmfNF34BSLAprmHh6zUMPbYgEuPULjBXUotMaTo,300.87043985251745,44,6348,Other
7zdkRkqKToA2sDQk5NT7J9AebTW8ENvqtKFCXnEfoWVT,300.86867252846537,15,28,Other
ChUiBxWKQQPQQcB88oHw9cvxkJg3ZkpLzBoohM8wCvo4,300.86751799361,2,2242,Other
BUwgb1QypEcmQupETR9PtTRR2S1a8dTQ69APaY6Cv2zS,300.86530435143,2,7,Other
H4RHhayXwedTKPbqZwD53aJ72qNiDnVFFjSnQDrRGy9g,300.86433523295995,6,13,Other
AekiZvkhiWnh8wb8hFowx2LxLmQLrWtmrwNhhoxC46W3,300.8616560476179,8,17,Other
58fAvG399jWRBQgaYUeH35JZAfN5uARRxxnx1QgKRw6b,300.85996303368,1,1188,Other
6EF3Q4HCgKv8C5rq7QG16Lv63DSiSK7PDytUDA4mNhcB,300.8582,1,48,Other
xM1qgd4K1QcuZPWX7SFmTDE1vbBSzXtHcBiwnbLWenu,300.85644979315015,3,94,Other
69d6sHv2mK7nP5QdGaynXGfXaqyHUmvhsdTJT26rWHKE,300.85376018991,10,33,Other
GhqrMrC4tY8zTDvWHiHG7ag4MWPqQ7qLZmeochY6aosY,300.85348365489,16,51269,Other
J4Y5W55S3zSxxBCsx2cEKstraHazXt97i51L3CVvu1S,300.85256362,1,2,Other
549yEce3bz9p61DFYDWAQFCbBxpzrG6RNkSuw3mNCkCm,300.852394906114,2,10,Other
GdMiKGkcRg4yFxtDhPDvvPk89H6CvZySwjyxeWLepYFg,300.84859380609,1,18,Other
F1DqgqW5dqnx6KbodP3J8KiwBzRGXYbQDmpimSV9XZGu,300.83855675257996,4,19,Other
29aLe9uUaczEsQK3feV32s8a8BCGFNm4sSkzPjMPsXFR,300.83334547392,19,34,Other
BrhT1GBonjZhX3NoGzQCue9mrux5M8qsNRAUHn42EMoU,300.83199586933,61,113,Other
A6WKcAuKNgFS2wmy6m28mMawJKVBXhruorTZRrGNQQcq,300.82612881166096,6,23,Other
3PtW7efnVKPGTLJfymD99JKQS54k5BapLhtG8WeJSqJW,300.8221203456604,20,68,Other
5UxmRUNajnscc6Y9PLoHzhcuKxAv1HGD2wb9q8fJdAJL,300.8192538215494,42,123,Other
8foNLomYiPqWeWGN6exteLB66C64MTDSaCAefWvxBaVQ,300.81805984449,45,62,Other
9sZoxxZrJc2Hy9fGECygTZ2e9EbcfNUoDKgpHiEULsQy,300.81699985326003,1,12,Other
BvjGSrxQZJqx8MAN9eTcoq4bAKVx14NUM8J1D3AktV86,300.814991021214,2,5,Other
CbtUuEhEsAre4fao7mYFLa2jjUhWPZLETHrUZBGiAnW5,300.813827225918,3,19,Other
HnTxm4zAcy2gQLWckWFGDsnbgVrrDwDHt46dgaSGBm3V,300.8042689385,2,875,Other
5DAuoVHa3j2eornWZQaydGy56ZpgfFciYVqKPURzkGbi,300.80410715298,4,6,Other
FE8cZAEJs8GLEWtZunqN6qjnZBe8YtBwkbiCnW2NT4Ux,300.80105376792,30,1444,Other
