signer,volume,swaps,transaction_count,volume_category
3EgEjx8yECrVzrZCYPLs7fBQuaV3oWjWunYKCkJxhqqd,27.67417692702,3,526,Other
62YFhJDNMGF55YR1kfwM7i82pLZj9apNHXjWQTtBJCE6,27.6737695792,2,3,Other
GtFs2wosCXAaLkrJuawL7WfiFZ27KwZBy4u1N5fPUUUo,27.67370980676,2,471,Other
9Zn6ebjrAAzj1BB81rrEEYt5PUUZA1dmCYfpEaYiybMb,27.672801188111997,1,16,Other
YKnVB57z68NJw3n7H47qeSgf1cUVRn7VRzQ5o2mDZQC,27.67264599064,3,32,Other
239PLhDXKp6xkJYVCERi9tN2qmr1CLMuR7QLaJPMGEuh,27.67172,1,2,Other
793h86sb3z7mn4ut9rNL6k9pwXcKeBYcA4YfSz8fAgJz,27.670973401086002,1,24,Other
Dd3cEk6Vb9Zg18FzwDnokFAJM8cKpXRN7YM6sTJ6Yqfb,27.67068797066,1,4078,Other
82ns9CANMn8BSHqsibea48qrjiY18BkmdNMu9YwM25Rf,27.6705616979,3,10,Other
B2CWjDHFA86ibT4SRRQ9pFFyhimzx7rST1DCMuepWCJE,27.67034889913,17,27,Other
APKMCDbXW5KG2ptCbV8MwYvTJmbScBZMYoXzN9FL6Khf,27.66971598407,2,7,Other
4upuLvPP8sEX3MNfQePTUNEVKfjQwEAZBhFMe31xaYk9,27.66812169356,2,6,Other
5gHzENZwnTF9ZnHiNgY3PPqZ5aBjkB6pFCogCrbDWX5V,27.66799786132,1,67,Other
8titbg2Gnj8QVp2uNUWFrnFwVkgasB6ZUX1CTxt31YF9,27.6678721479,4,15,Other
CbCP6Q3nJUupsVNifDFCuuHCjPM8EzTroJSB1peLiPSs,27.666728614906003,1,6,Other
637XoZGQWLRBrf1RkdoxgkdNXQLW43xJKWzg6Hu4mmRa,27.666390435456,5,19,Other
7TDQjWXKAGeR2pBFqC9fYbn2zbg6hiuiifGmj4W4WrFm,27.66575202814,2,97,Other
9YTcbtCoj1mg2UQ7naEK4LXdziXHmyRwKh7FoERQFB85,27.6655420520918,1,5,Other
Bq4uB3HhzYR5WBPWeXP5QSKqNKMsQUNVDakniKqfbHQC,27.665478434340002,3,10,Other
DHn56bC7mWFTNRWrp68bUGv8Lv7tLMQccAjSZCsbk4VA,27.6654761177478,6,77,Other
12x1PjbkS5gJKKKz1YGotcrf44FyAQceZ3yDaQXWQRej,27.665233277110005,1,1615,Other
86UkEPW5fM3m1ZDsydMMJwLcRodiP7wKLwPBF61ZyEfw,27.66502590508,1,3268,Other
7cMDrjcEpRwUzKfg4bXpoLaSPwzwG5MxEK8kTD66R84M,27.6649315742547,1,23,Other
FJenNz4wtXzz9oDYe7ssxcup3UuR7A2gBLfoi4F8kqvy,27.664795567077,1,7,Other
8D5FBvxRDXdbLATVxRgHgJR6dagzSMfFowHW3LhJpBwb,27.66431424771,4,29,Other
8zd9Tc9niQ2ZztrfA6zGtGJyb6p1yEfPx1boT3WGLUUj,27.664112655786003,1,3,Other
22oVAjwVoEhAhxhDkGZJ3hF7vbBZSo5SMsKZDk5p6F5U,27.66347799777,6,27,Other
CDJcStbUzP2yuEwUSzxQhzE7z1EDxixcs3QDkEHCDDK8,27.662981324999997,3,8,Other
FT2ps9vns2PQFBWxUMFDFDxvZbAsZT81NGg7o5WQGRwu,27.6629788405,2,135,Other
8vmC8PJYWntKx298kU9sK6Tjs4o39jQopbJaESLqFEZH,27.66241142839151,2,15,Other
E95YoQDf1eEwjsvVGVcDYV91ALuobDLgigap4T6cPDtF,27.662399999999998,1,2,Other
2yjpamYcWBKx9Wyr3EQMwCUgCCyTW9BHgvG8jLv6NRMx,27.661931809604,2,926,Other
8n3x128W3NiYRcR7JsLnxkcL49A4YhGXug9hzziWCbU,27.66140924014852,12,3006,Other
6sqGq15RX7VFrCtTwFjWuueytoRc6gqtpmf25F3MWXk1,27.660566002274003,18,70,Other
DmuF9poL5svr8bBaRfhUKvSCFPUHXqbFbqabW35pDvYc,27.660282165012,1,5,Other
13fRAPxQDmUPA5bPbU48B3G68vsPT5uUovRudjEGegeA,27.6602755619556,6,42,Other
7Ukq1xLkTYSwBdszSZQE6MTo6BEubLbHjWEVWurGMVnq,27.659113995648617,3,63,Other
3KjWGGxCKyEFPHxv6A2gqgzDbNj4vjm4Div5XihKKdMF,27.658766811950002,4,2747,Other
3y6gaiZZwBmobXexW1RsQg5FYzQVhdJFswL2wvrksvo4,27.658569625800006,3,456,Other
Bn586JUUKq27nYGrTt2CqRAABsoNmm42x934zozw9xR8,27.6583,1,2,Other
HKb1LvQ5if4RnxYwejrCBRS5g7DpYKyXr2QghWd52poC,27.657965980332964,3,715,Other
35gqxv9yTnA7eN1azC2KeaQZV11ubkmyhyCHtw83KsDm,27.657741399267728,14,106,Other
3C9gkxZbGHY2GuVF4mUnUBE6wdnXqQkXYVZsbRYp55x9,27.657604876332,3,10,Other
GgwFv52v42JonuzDCz57V1njsxYP1wFEiMPwCnhSEQ2N,27.657512649747733,1006,1755,Other
9sP1FEg17b3BXbT8UpWN89SyMFj8mKHi6LU3kWmJ1AXP,27.656804946692,3,16,Other
22azD9P7sxg5XA6UDbTNRsB5hPmCe2Qshw4fdiFfjA32,27.656776455219998,2,3738,Other
3dJJATpJ3Y8mwWYTdDkjtfTwFco6EvAMLNsE6GWsdgVF,27.656244260624,1,12,Other
73rZA5fVbYrGaEWroTiS8ceZTMnHh28aFyzBrAXD4pG2,27.656062187242,4,6533,Other
5MbsS1X5bH1HoDZf2MdYEU93aWZtBknSSGRKMttnBDLd,27.65540200841,2,54,Other
8QqFcczxJrFEqPm6vCAAw3Cn6q3o1TrSogPxF9Ai75xM,27.655127324669998,2,3,Other
7nuDY1zWduoE5y5KtGjX797ofxSGXcFNVyGStrkt7LhR,27.653818915337833,8,19,Other
D9Ww2dmzwXET477ecdRaaLBTeNgKrJ31Mdw5zGXRv83n,27.653789583649,1,3,Other
33MueYQSgpvwnHAQ57u1Zm7i6fkjQUPFaNvkrUwQyr4d,27.653758126644,2,5800,Other
8B59gbJuEo4JFsGCFUB5bWhvbDCRZ3vebr91hu23BvpX,27.6536181642,2,6,Other
3XyiBc6FSYYXpqG6UV7afrDCKcQRWyTzh7xEizJUgNkz,27.653543402036,1,16,Other
9FvSKqX3YivSfFFZjyuc1q6LUDZGFmdnduyrR4hUXK6u,27.653377605442998,3,11,Other
FZh9EG9h4Can1yxDCEVW8H3RrG8J81jTW7arh7vMdPwc,27.6533594844,1,25,Other
7qRxDPD398dht9A2EpVabHQH1F8CisXtY393KFspCcK8,27.653,2,9,Other
5pS4qYoPupovsWyPa4jngcFfEbUQupFfqu77tig3rBaw,27.652924022308998,2,7,Other
9TQchcpZ6RYtMburVpnUTfMZrVy8oy9W39uMg9r86bq6,27.65251655978,1,6,Other
FhGdqCbYnDiAMmwCstjghMvTZo3bp5iXJZxjJTXBV3Pe,27.6524161,1,2,Other
HqotVCFNLKjyKduP6VDQngRNQG6pPWpAKV8wHnYucGrr,27.652132619480003,1,3,Other
2GpUqvnmBnzjEAqJKeo32FUZTk8mbbAhr34bCLh4nqLm,27.652119054179998,3,15,Other
31ucst4psjPNYr1FDmCYx8NCLXWZJ4fGnRfvRB3juHYk,27.652,1,5,Other
GLm2jRdyX4W3iU44nFfCf4EJY695TmXe34VE4SBmDyKS,27.651158304160003,1,495,Other
7tHHK3dkRCHUF2e28dQiwHxRZMYAHWqnL69AiPQsCfoS,27.650918175,1,5,Other
5kbX4GtzN69Nc2AG5jVm1933sbC7PpSoYNWRV8GRYpGu,27.6508777311,1,6,Other
8PdC9FBY6khgti8ThHFfJVUsWp1sarv1tjNu1ubDb5WW,27.650826815187997,1,17,Other
E2VrX6Lvm5pbLJ2d5KaLByDHCp4qRv2ozWNAi2nAzBHe,27.65079147398,2,3,Other
5QKfjqdtzagfo5xQZMitrEhK3HvGkz7Rw5kpnHxmDpgZ,27.650700000000004,1,4,Other
2xLtNV4Y7gAXPqt8JL9GJFWCFE5JJX9Bam1Kh1jEuA9A,27.65045130772,1,2,Other
GYpv6vS5Do6DLBujfP4iWyZCUsRkPSVHL4yttdS4K7DH,27.650325059471996,1,12,Other
13skW4AW3HowktTWSBUqLi6sk7WyTNXVYHqLBU1g9Q4R,27.65010657136,2,7,Other
