signer,volume,swaps,transaction_count,volume_category
91CxmyTmFjNfrGvysGgs3Z6kg91VgVpVQUTS7D9PSfQn,0,2,7,Other
91E6ushgBDMPDofkp6vGnqq8Aqds7sb3qhwhDJpt6onB,0,2,5,Other
91ERdkq166w4hmGecKQ2jin7Q3JfhPjW6CcZZuzRcZNu,0,2,174,Other
91Er4xFXpYFYtg5iJhJyoMfTW4Lc3csLqiVswCewYQoP,0,2,3,Other
91FQkV6Lnta1qYKGCoEBLuVLveE3Xp22g2RP53hRxv8r,0,2,5,Other
91HE7kttS242SohKWQwLzSDpyJRteTTa4cTPSePawPtL,0,2,6,Other
91JxUXuxURyUQBHxoD6vH6w3iNNyrCRb5L6xSrj4zPWh,0,2,4,Other
91LRSqaUS484LcHGrdjuRQRB433ecVnU1JFVbprNzk2,0,2,7,Other
91LhUdywMSTvhUCftFkQ3UNJCyjDEtBye6qvDaRARFoA,0,2,475,Other
91NzrXbWjjbwrivQqhMWERoLg45Zjs8mFZ1nRwK5Dd7H,0,2,3,Other
91PSrJbQs243mWBqt6NWJ9E75nMmHaQ97wQ4QFM2tvYe,0,2,4,Other
91S5E3xMFoarZMSmoEbtgchGwkQtbASQdtQz7oGgYkGG,0,2,5,Other
91SPR9HT1NJEosKaE8oMGvwUH3UuBwDdpGVwm7pJURSw,0,2,6,Other
91SRTrbt6anVZ4dgGmojXiAXiumQcLsY1MQfGW9ZRxf6,0,2,4,Other
91VGEgJGmT2wrrDwcTaTG154m3kjD8bsxa4GVanNYCrd,0,2,11,Other
91WDsSsMkmsDbemSCUcAXZwxmT6vPFuehZP53kF22AVr,0,2,4,Other
91Wx6h1KseuJuRUeugoww9dCcGX82cpRBeknuix7eLSN,0,2,6,Other
91XBGP42txfuSSvZ24KnGryQmbLV5uQwrCqMKbUiXfgJ,0,2,5,Other
91XvnoH5GJ2obnYuU1UCwQjjzqi5BPoiSRwd7Yo8jUjp,0,2,4,Other
91YLX26DYx4R7qsVjN99zye7HQ9o58AhHCycbR76Vj4e,0,2,51,Other
91ZhVkYPvfzUpYN4qHw3HPLscNwze6hEVbpsLFkPftBv,0,2,6,Other
91bU4XUhKBoWpsVsAYP4dyGQ8tiga8A9QRULNSocUka4,0,2,3,Other
91chgdFCGzLua3V53gNPDvwehZawSeVLE384QuNT61Zr,0,2,419,Other
91dHscg4zW1NdJNEj1wjrZ7ZX2mJYHoTuaf7KpGg8mgN,0,2,3,Other
91ftMJ9DnPvS6GaxqAx6r4d358AdAccFH8Vc1FXCgZgH,0,2,3,Other
91fvxiJ1hPjxQKeswX81fRzXKya6CvYhMbaqp61RP7PT,0,2,5,Other
91gZBxoi3Dq3Ni7iRK4cSzu6coAtg3wJecze4MZz2QKz,0,2,4,Other
91iNsN3WdxZVTEyP1DHACavS4JErzRTop3B4GGJ3sVPm,0,2,107,Other
91iUvgLW3Xr9WEPxBurCMYpm1yg69ariDCPUuC4B7zBX,0,2,6,Other
91jKh5sVnrLX27k8vw89XqxZkx7KrBEJxa9DjBrH4jUi,0,2,188,Other
91k5koXnzm2WMfHQy8Zn4oaUj4YuvcyAuN2AftHVJX7p,0,2,4,Other
91m88sfeTSCy3w9BcAUabJTcUc5b4xHbNJRqHTAFxGND,0,2,12,Other
91msKKgB5fKhmU9J5Bf5EU9giN3vpxCrEf8UiCCwLjBk,0,2,4,Other
91nMi5J9hkeguMUfbXUS45X1GzfQd9TJ7uzspekWmDLj,0,2,4,Other
91p3e77RSEoE7VBfMp6AGsG8S75G6od8Ggs8GTJXsV3z,0,2,6,Other
91pPQhhAc8GQwEJ1vdfhdTSaxchBoG8RUfefjS51ECrt,0,2,66,Other
91rch9b6toMy48PixYzTXfSMResCnqr9ae8tFJVdeXMW,0,2,3,Other
91sY2wiKTssEm4umXvLNB5BmGwdmseTu13Z2sXw8f5E7,0,2,4,Other
91sZTfiocpqF2kGEG6PR6uoXKoARyW1zMXHY7ovgpdmr,0,2,7,Other
91t4Lih6akmyaeHN9s8LVquiz1cA3msFU2Dy7ByDYVhu,0,2,899,Other
91uwRWhrp8d7zCagNvcAmPT5h543eYJxm1QhNppbY4Ga,0,2,6,Other
91wYTaUjqkoKQPZ5ZBu1Um7su9tXwtprWTAgAWAzKTZT,0,2,5,Other
91xGsVy1vfLfpH6C3p5mfr23MDGAmCca3JptVyPoVffn,0,2,314,Other
91z39WayX2TyoN97UWLDwiSZWrzPvwH4tcvFQ1H873pK,0,2,7,Other
91zUmoRMCzRJitPcuDzWRvo4wDGwFbnBAnEUfrGvSuFX,0,2,5,Other
91zw3bMJCw3gHAx3gRop3ECsRMesR3sTUPWSYYEUJvo8,0,2,5,Other
9225BJVWo1Uxg2rsbXk42qiJXkx7VcBabnmNkk4uAnDf,0,2,763,Other
923bgSAWEUur9YQ2bPQuWzZrSFq2QuSYxSBAVgjYwAsX,0,2,6,Other
924hBu2mYDpADfRWVP4gZ4R76QR36dqSSV3CRbp7LTuC,0,2,4,Other
925Xgga2ch6YVG6dNETuhHVXeJB3Rwi9pfCmJj5mAeBt,0,2,5,Other
925hPzAXc2QAYkALScHhgARMJwverXbK53fNvRfyM1ah,0,2,8,Other
925svKkXBzcqXKtimUhobVa5inWYF93GnezZJFoYBpBj,0,2,4,Other
926EoTFvZ5Adf79oPhMd3mwXyCS1USibtu5uEKLcfpYd,0,2,3,Other
928QraKTnKqZTnbJqcTNjJSzuUQKcRcP622as8UE3U9X,0,2,7,Other
929nqZFq5oSqm8BNBbAuGQXipm7jj6VUZqrSi8tXDqVX,0,2,6,Other
92B18GUJenM5ZHgEEcU7GDpYYPoXJLgyUB2VGRB2432,0,2,337,Other
92CVsfX2qZHjiqJAtRugYasBULG262erkTXFnaasV6wx,0,2,5,Other
92CZX8ioxUMFc7SaeRNaAzZgtWv5v9ChFsS2fq7Ynjum,0,2,3,Other
92Er6ycs9EpnXtZhArxiGg4mGLJYVwS7YVPHKGzC4URc,0,2,4,Other
92FVkZykQwCbc9KYaycv4QVJ8qpiW6hJNusqifaYUKVZ,0,2,6,Other
92GsXo5SU6Bv9sKEJXKqfpbMPB8M3KUpgLTpgzDKMNCw,0,2,7,Other
92HQHixphtxCtqmM9wipcMMYmgThVzumQioBUXUjC8iv,0,2,6,Other
92KWCUzsUjdkHcHTyyJtq8XnVVbqvrQum1wUF47upUL4,0,2,3,Other
92KriStVjinVr5JwoSC2x2nrgmwqesvF4KEwikJwRsSN,0,2,3,Other
92KwUrNcZAwS61NTbxi1Ej3b5Y3KQpad9jQJAga3jgMa,0,2,4,Other
92LEub7XSNK3sKf2vi1pg6JRfJakL8Af6ayYcod78YaA,0,2,4,Other
92LX7DAXq64nN7Fx8dw8tNTRG1fZ9yme4aqTEhp1q27W,0,2,4,Other
92LXLBFrNrDuYZE3g6XhF5vtWjo5eyXu6z6xyKtYhctN,0,2,6,Other
92N4rkgtnA63eVmUBfaGLWg5Qv5M9AiUmCMggSnEx2gm,0,2,4,Other
92NJGNqyNgDDURcsw1cqSSJTvq45xcUkAfbCMtqaysqp,0,2,3,Other
92NQ1VNWknxHwbQ5kAZibfQdDTHatMezuYm1N8jNh5fK,0,2,5,Other
92PNFC1GWhzF2Z6Uv3SMVBt58eeUWnqu7VaVcdq5hACS,0,2,62,Other
92RqsXmZPwAgwDsfdDs2JRqC83ToJ4QpAj6A8C4gtR3w,0,2,4,Other
92SFoPk99xHF4fEBJPAuwE3U42pMXdaA9w5aSrwvuFg7,0,2,4,Other
92SQgqBEjgs1oSjCWE4mq2XCQbt6UBjKzzBDXmMRKRJG,0,2,4,Other
92TfrhB4qkAV6myUh8229SxLBubwHvNnhpZFVKkRwh8A,0,2,5,Other
92ThdYuh77P5bTzWDLU4VNKikqAdMZo3bYNX9Q6xNE6f,0,2,3,Other
92URh4djvW3zeQskk3Yve9DbkCRyk14MCfeoP2zjvdVQ,0,2,11,Other
92UTugLRuLyqP1DqxHqu4d4J76u4imdm4EYT8ueNTgBf,0,2,3,Other
92UupwLoGNwAsdK5T3mNtQVU25cJGxRpEerqXqhj1vud,0,2,20,Other
92Y4w9fSKSGeP4AJ2b2eNrSfuHWb7Sfn5DkGUJDHZFWh,0,2,3,Other
92YvNhYQDtuczngTiC5Kr6nQojLQj3SmXrhwLoqrBfX7,0,2,4,Other
92a6jUMhbNPW7wZw7HMjwWP3PK7HNxicQuUokC6VtZa9,0,2,4,Other
92bWqYXj1K9Pqoc5PVtzSfcUw3HSgY2n3rTRHx5aymBC,0,2,6,Other
92dR3uyRgXSa5YTGi6162kLmoLoH76hhDQt8JLomNtbx,0,2,6,Other
92eCmCBjdXMDFLDYuQBygukLAz24husDGy8kz6bqk4zS,0,2,5,Other
92eWT4BWGLt5mxt9XsUzSPNKLcvqVpUZ9xFwgHRMwGYd,0,2,3,Other
92ew7zbp3Y2Tk6pSQGpLJB9HvLm5oxbAqBTdfxSd5uyK,0,2,4,Other
92fyAJSKnHMt3egVtjwmezuibC1ZdUJTi8x2LG8s5gaM,0,2,34,Other
92iJEdu8YJYpgFCwSPSgn4s8BWAThgae3fFVq8XP6MxG,0,2,5,Other
92jH4CcYzpr8tasi9pQrxaFLPC1dpMiRBjxERGKC6cyC,0,2,7,Other
92kUBtLCv7MADsmj5ZiCAUZXBngmKe3hV4cskrdeESgQ,0,2,7,Other
92kW4XWjpmaWEht7eA8XGvHS2qdh9cpRefhVqrNz5fnv,0,2,3,Other
92maTAqugux9SrvbCfrFk3prvAwSbvLk3MGYvJfhVv6W,0,2,5,Other
92mg3AoPmscN28p7UFZxc5xcQ1bphfhw2nsjtSHurFxe,0,2,5,Other
92oCb6byggVwyztxVU6Vx1EbtPFFzF1SetpK71nCXFu4,0,2,7,Other
92psP8AKaaLnMgrovEuJ79SmdT4oK4CRtbusmojwVcN,0,2,5,Other
92qjLb87GmujRdX2WqSRbT5rxjQVQptpvFQv5bK71waZ,0,2,3,Other
92qjr9EA3ydMs8om9qFUQEWRQ2oJ1TdoMAu3qJg7V1ne,0,2,12,Other
92rpYxoR7qdeAEXQAJDZZ3UX9rVrVuUwYiAsD1isT1pR,0,2,388,Other
92tSF5HccsJKpWSNiJsbHpYvWNgy6zR9t3Q99ceUy8Vk,0,2,3,Other
92teeqJmrVRMfecjnHViD4pscy2WY6yCxhvh5Kz8hJrB,0,2,6,Other
92vcw4xfJ5RMDY5vNvmZNX2c8Bya8abKLbVTDJNuZQJQ,0,2,3,Other
92wDibeeRVbtRRSBN1rXF6J1rr6K7U3GeUi8LWsZEqZw,0,2,5,Other
92wGjxsyynJwUTqYWdUN9t17tTczSL3syfxMGEDGmgjc,0,2,7,Other
92yJzGrNnfmXb9DzoNVpqxHoiAdYCa5xwrA1BsxNQNek,0,2,4,Other
931HcBkuVz3vNsBT44o9DJmexkWzT8zD9Ta1Z6ey2p8u,0,2,3,Other
9336sUTYP1s7qftvdpESqojUiD9yGjqSrZJiPs8yE2jy,0,2,3,Other
936KXwsV98KjakvRHzeuy4pPK47Bn3PEkcQdXXqdpvnH,0,2,6,Other
936fAqyyJRBCcVtW2wm2trurZ6a8Da48XNiWtBck4htv,0,2,4,Other
937W6DW3FiHK1djPPQpz2fSyEY94v9tU7bDMw7ZfqDt8,0,2,5660,Other
937YW5xPzA911WyWVHQ7CHA39719mowJMQW4SYDBFKWf,0,2,7,Other
939hRV8yKrRmeBZE2EwMEu6eomaNn9aTVbxX17y8zM4C,0,2,6,Other
93ANnxvHiY4hTvsj4rFiqPUSZFyQsJqnSA9TgwE1jVSo,0,2,3,Other
93BmcMYm7MhxmuZ68M9F6cvtGV1YG9zdNZSvkhWgvaM7,0,2,4,Other
93CCTtEkdkJYcyZay2A9A9MuNJtmukon8Wn6b4ojVTs,0,2,3,Other
93CehNfWwp9pQzJXKMaTL4dWyJimGsK7Ha5mQ5HDDo8o,0,2,4,Other
93EB7FuScu9FJs8mP157FTmtM3Q88SZjsJyYgfSznizY,0,2,6,Other
93Ec3jrsXbGsfNFbVcE2w2fo2cttmYpc213boGZyfZX3,0,2,13,Other
93EcDKsAykvq1F3Df1eaDTpt3Cet9vjphRE6xzyihcxi,0,2,5,Other
93Eu9jcJjrwJXEvNvtPtu5Mk7mHsetgFkmgmVehBHA4r,0,2,3,Other
93FXMTRpiQDrZY14giyAoQCzvusCudiekKpJhZJViYuJ,0,2,3,Other
93GMQAQGriQjf8H96keCyduPqAZuZB5jZx9ubqHaecFj,0,2,4,Other
93HDXwmCkU1dfqfv5AqnEnii2BYFHseGBAqTindMbwxh,0,2,13,Other
93LEy2y5zcjGuSYWRGogBkHMXzXguhXJuYPxH5WSRXnK,0,2,3,Other
93LXkbveWGRN6HHqinPjyEaRBuHKrG7s8RG5zRU2DzNv,0,2,14,Other
93MMEgRV8ANfvX8EmgGV3JQsXs3VSBronpxQ87N1mZGs,0,2,6,Other
93NPfqLJDiahefLCLfNQ3xpNUMj5TbPxwVcZkiyR8daX,0,2,3,Other
93RYGqupHAwV7jk7skPS1j9Epw9Ncgjr1M8epkd6jTx6,0,2,7,Other
93SfDmX7taZbopVBqPcQJUCEpAqfZGB7h1Kt8PATiUpo,0,2,105,Other
93UuxzkWCHoDegGpa95qrs8NmcLejJqGBNChSPSikzVG,0,2,5,Other
93VPFLppTxFn3HAwDhfZYEip2FGKdMVDJE3mMNCoGRDS,0,2,5,Other
93VoZccP32MwunrzguwKUZzN3GNee4AUZ67SorwvZX5E,0,2,2241,Other
93XY5eRDimKQUJ1LgQxJsG9E2YsMSAJDMpfeRiE77pD1,0,2,8,Other
93Y4MvACPdk1Nti42k6EpBH97Haea1qx3qFuybtG7uM6,0,2,7,Other
93YGsans8Wj4vsUj7fW22URmd3dxnCMswYcmJ5Jo3xup,0,2,222,Other
93YWxYe2vmwZboumxz42YYKNPdJ3HzoFpaKvFi7NdthA,0,2,29,Other
93Ym8JA2yqwbpehRRNVzgmjrdqLFtoNWkv9hkrJosysp,0,2,11,Other
93fVfa3yrNeZQvjjh9JZi7f4qpwfutpEnCqmnjzfvirV,0,2,6,Other
93gG1acXbYxU3JnxDQ3PXp4Dik44SUQU4y1trfsj9Yj,0,2,6,Other
93guBGh97JuLbjzN2DnsnsBX2Y6kgbfqkkL9UgEMRrbd,0,2,14,Other
93kec5iWTgzFetHxSgup5rM2HsJqBJ9VH3NbhSzqpaxW,0,2,4,Other
93kikhfF7FNpGd4n1a5EsSeB9zy2GAjJod4uv1ZqmGiD,0,2,4,Other
93myBe12agobbGKgmgrPJ7UnuAkP2EGFVSarsApBJLd3,0,2,6,Other
93ndXTSRiVArcDxNto4VWwTDw1C7BuQivfF3UVvEMNNk,0,2,7,Other
93sfRsG3ngCr8WRYFoRmUUpw8j8gYw6tcnTT5qkc81PZ,0,2,4,Other
93tJREe5jbXvYjkXCBMNJoQCu4W88HZxwwTvBCw7GEdz,0,2,4,Other
93x1YaePDkjuGX6NZmkoTEP1h4gyqxQJ9G13CNEoSuiP,0,2,5,Other
93yeJtt3ieFZg4PZSo8Ev4eysAU136BAGwvr9Erhubhx,0,2,6,Other
941zENUq8kU21DXD7GmQ4aX4wCjz8D5XMN196Qu4cWCW,0,2,3,Other
942F18nNJPWHCC2yNtW2xnm1kiQp87LUsah4vYSSPWBv,0,2,5,Other
944KRsQbZWGWx3Skts4vhek1diB4dCEFydKAixSPZArP,0,2,7,Other
9459YhXygFq58Jn5SiMPu6QBzRGKyz2CriVjX4AXBfcx,0,2,7,Other
947vD2iduh6M6KJPYPGQ9Z4bpFkYjHL4SrVMBk9nqieP,0,2,7,Other
9484N6hTj2XwckksK2LoA6HWuvMYAkVJfAnwyTTLjSp5,0,2,4,Other
94BBK3szpTbGwaAnwjAS8osxj3mxpf9G6rSmVDqW9DNk,0,2,6,Other
94EZRYC2kLHTCCUbu1vgrRjwdG9YkNTTyPkdv7484znd,0,2,3,Other
94GcRg4tcxJZUUS86y4D1Di1i62eFUL9ceaBqSuYoPYn,0,2,5,Other
94GdpDGnRo6KZxyWEhPYoe6sT3W32UHZSvpCbFGCfiyf,0,2,7,Other
94JRVVm3qwonXAU7YEaJR3DKpUKGFguAjE1hm3RkMXem,0,2,102,Other
94JXcTW6KhKp56hfoF2128aEBfMMFSoeuM1C4c3jkbF6,0,2,95,Other
94LsaEKhRTkHDXt6PcYcvVdTSsHqstSMr8TqydMcVvoU,0,2,6,Other
94Ymutqi2gPT2bzhFuprboxGb7zsEvzQW4LDTcVai89t,0,2,3109,Other
94YnroAcxvayBsv9snSekpwPEQuoZjqTSTaC9fu9rjJ6,0,2,4,Other
94YxWuhrwiCeJWcXAG7SPqdrHAaaD9nxXyojuGNR5khV,0,2,4,Other
94bYbJ49msEGCy8jB2W9CP3wqEaidnMbAvrVY3Q4AZS3,0,2,3,Other
94cnpUkCAn9rFbJCzGYzZCQvdUZj9zCXbAXniXiFTTq3,0,2,3,Other
94diLJVRdMUzjDEdVJt7M4EJDwy6khLtxA9U8d3AmJHn,0,2,4,Other
94dtFqMu2A9z3CBLriWDCaypwMEjaGfZ4s9H2nkYhXkE,0,2,5,Other
94ecDcqdUZ3FASzo4SbR4yTuCDNjBpXvx7wZeLNDdjpQ,0,2,221,Other
94fwqzfU78cx3qa7aot1vLgf4qNxmFjKZCsCD2oxUj27,0,2,16,Other
94gJfTQSeRssygVWb3Ks3REq8vFM6Yrcb1kNregLStw8,0,2,4,Other
94hWr1RSGj5mPK1VfH6KxuCC8We587Er22YcTmM9z71y,0,2,6,Other
94jLUXhnxgs5AAkeGfM7b7ho3PEyQAgTeykPTEUgUhqs,0,2,4,Other
94jboSFR1dX87ZnZLTE3K34zBwYhUzPK5vcCai7p9iKc,0,2,343,Other
94kZgGkNDkuTfAUcMu1T26QbQ1RAmmS4QJ2wm9XSm5U2,0,2,5,Other
94nLUHF9ENeWbjPN5Avc5tR5w3Pgi7LvY7VfWFPYHjgu,0,2,4,Other
94oBGYP1LQVV58p7vHNLt4AXyBEB3eU8FPu1YxXzhGa5,0,2,4,Other
94oMHuWyZEG2A86jhTqAdNpmfq6hrutoaL86qkRmnaJ3,0,2,3,Other
94qweQCZUxmvjs91ZkJRkeGNdWMHRc9ei6Q9yxD9LBwq,0,2,6,Other
94rwXS9on81J2XQiCbBBhStqW5Mdptmi4djzzeAVeGar,0,2,14,Other
94sWziuRQJTs87NcGh8CsFbAPpJQhKiy6ENNn89ubs8Y,0,2,5,Other
