signer,volume,swaps,transaction_count,volume_category
2bMgfqXB6nYe5Wej6BatiSx34BeyrJkTpGJjb2mcoU59,0.0026874000000000004,3,7,Other
3PWsa9wie5ajvrmLuAaFtYAUoTTuH1fuQcanoRW2GhRm,0.0026874000000000004,3,5,Other
8isQFJ7nrW6D3kKFraQmVgscfmZjmat1XHhQ3WYBvtdb,0.0026874000000000004,3,6,Other
8mjhGfu2Xs3kCEQnopPkYdNM4rQCTVCoYsJsTJCzvkwN,0.0026874000000000004,3,6,Other
BptnQVbx4A46eL2Bsn7rhRyAB5PxxqnhMmc8jWFMZrD3,0.0026874000000000004,3,6,Other
CcEVreLCwzT2aVtGNiUeC44TNBD8i9YacQ3nCc3uYoB5,0.0026874000000000004,3,5,Other
D2SLMYTc6hGmBuXG5bxF77hhdNS2L7zpDsugFDUumD3,0.0026874000000000004,3,22,Other
DSg8V8j3jowqRmbg41j8dn8K8n6NjAxpqJD1f8JX4Sm4,0.0026874000000000004,3,5,Other
DVYzS4ztoPyPwq9U4MFByjGMWLcRrKDjm2mNfDFkPrPo,0.0026874000000000004,3,5,Other
1RWN8UeKYj8z87ZzppVusCjJSAZV5M7BNytPBTUXiAh,0.0026874000000000004,2,3,Other
3dMcReHgY7fRHHUJ7RYmk8FFoGTeYvhwCcyMaTPjuU2Q,0.0026874000000000004,2,3,Other
3wQxyBwUYU52beKXCbgSx7soDkLGNaVh4oRTZAKFWHY1,0.0026874000000000004,2,4,Other
4UhPgdv7EkVBhy1upLFJEQuqjgRUN2q6DzSju5VDoecv,0.0026874000000000004,2,3,Other
5qrCGpaw4hfRNnevMEykzosZXD6hLK2RgXropH5qq38L,0.0026874000000000004,2,4,Other
6apg2MdrSuHa9AfvkQyzVziYBLQCG4T9f75kdPBwjUXv,0.0026874000000000004,2,4,Other
7FP3ho1evMauZwbEd5uMsJGR47TMNLWiiFF22Gpcw94c,0.0026874000000000004,2,5,Other
7Hr3VZbb37B4GVUvj4aHNmAGnth1uZ7B1DyGQC1jE6MU,0.0026874000000000004,2,3,Other
7UJmCt4GxZDPtQ2Z1183F99Dx14LK9ej8z2fhiZfpunQ,0.0026874000000000004,2,4,Other
85zJtTUYQWaB64k1TPiMgLfC9EUtmWc24zRRHN9yBQr4,0.0026874000000000004,2,3,Other
8eTDSSRayo8xaqoWg2G6UYFQyNxbVWLGH8Xmbi4VEPVP,0.0026874000000000004,2,3,Other
8xxjyVGAVe3X62JgKAgq4yPL8w3xpUiaLabuPYbooCdg,0.0026874000000000004,2,3,Other
9oChn3A9zbBSAHgDCUQd6h2NVBU8LxQH6dWL2BtkVrN,0.0026874000000000004,2,4,Other
9v4ubtBW6ccMXx64ZnSW9gVzaNEWntn9riijgnkaXUKw,0.0026874000000000004,2,5,Other
A8VuWhQy8NScsmmThmp5BapU21oxRmCotPM1pX6D9hWX,0.0026874000000000004,2,3,Other
AAXBh9Z8EsGdCJArKyigRLqpEFQLwtfhMyY3tfPNB8Vf,0.0026874000000000004,2,3,Other
AhZKjSWDABXrufiKyGAYskWY7t3M5TWbxKP4tmfjZfBD,0.0026874000000000004,2,4,Other
AukiuezKJKaoxSjTRBQwGAZfGBCrAYkWWnNViEGscfdh,0.0026874000000000004,2,4,Other
Aw53EJaaxCZay9ZXb3dun7rKzq2otMidFL8XE6Xgj2n2,0.0026874000000000004,2,3,Other
Bu1rTHzqayDDUoPRSKUSnzx6b7qEEoToQbk1ufk9iGDg,0.0026874000000000004,2,5,Other
BvSFneffgJiwntwbooN3G3U1JKcNKwZZoPjPcaZaF9YW,0.0026874000000000004,2,5,Other
C5PrD18ku7dRTG6ETxuWgePX65fERiGD4scaagnTk8y4,0.0026874000000000004,2,179,Other
C7kU4Vhkfx3wcEHNyjoKNLXhsdEzXRu43k32zPwXTVrP,0.0026874000000000004,2,5,Other
CCEM4P4rmW7UP6fKSAVhpFNfSsPz8sWpq2QpmwNQ9izy,0.0026874000000000004,2,3,Other
CzNWcb7jMPAX6uG3kPaktiSKWedMpPBfu9hmu6ivkztV,0.0026874000000000004,2,3,Other
DNjYjZ21z33gThctaL5q942T4Q4f6o94Aw8E3N74KSm9,0.0026874000000000004,2,3,Other
DhYkqQ4CD9k5mTgzZnNuCYKNzSNkrq83gRgxkn2bAv6D,0.0026874000000000004,2,6,Other
DwwYyYdRVLoXjZonfVozSbkbjBhRm4yA8LTqGCFkiK1q,0.0026874000000000004,2,3,Other
E9U3askQMv83UUPo8mBzMkH8cyAgfEd7FHCLN38ggA25,0.0026874000000000004,2,3,Other
EBMNtHY4Rrgu6Kmx5hGQyWKfJ1oHH6HcfMBMWSmohzC6,0.0026874000000000004,2,4,Other
ERMF7g7jwv5R2ABJtrLXTbtCn9RKa9hzsoNpgWpc2hMe,0.0026874000000000004,2,3,Other
EuwKuzEjpcSgLU37YXnrCfuJaK2MxbKDWMjQse8sQr6q,0.0026874000000000004,2,7,Other
GNEZrSqmrL57SQXsCiDTeJ8NpLfiRD1Kvy8SVxHVMNqA,0.0026874000000000004,2,3,Other
GUU1wF2Ckm8xad6vBUqWxmCycNm8Dc2m622Yf5PK95NQ,0.0026874000000000004,2,4,Other
GWN6AQdW3R68fPGFN3P1XgjANPhveZM68UrttXPPnNzg,0.0026874000000000004,2,3,Other
GY6yRsct7KjzbyHS95LqgxH3hiHFGdfNz7Q5v3gWe9p5,0.0026874000000000004,2,3,Other
GrQKwHc7KAa7oFNvtTx9PmgxcrUcJ372LL4mx9BRovGU,0.0026874000000000004,2,4,Other
HBC1fPc7gkcqmWPdKF5Be6TnfZx39QirRXguZw5AQ9Zh,0.0026874000000000004,2,3,Other
HRj4btKKfCiioyhQzsJtY6qk3nRubhnKzKTNoDhXH7JW,0.0026874000000000004,2,4,Other
J8uDqMrrpqC9ivDTUFXe9YM2DeV5sMzUR6LUbudR62iU,0.0026874000000000004,2,3,Other
zPxyg4UtDcKZQ2TzpwVxmXtadYUfJh7CET1QquySSDp,0.0026874000000000004,2,3,Other
CVaPRt43d4ni6GJbfG8EVk2JVcxQCgW7qTpEphdvJrnC,0.00268725652,5,7,Other
2DCCSvVCTSeBebPxdPWooy8bphsempaRv9jNdaYptape,0.0026872000000000007,5,7,Other
3EwsZ8dCMXd9QAa73AikoeKeFZLQKUQGfvJRVmqQ6Wpc,0.0026872000000000007,5,7,Other
3qX16ZsZDRCDX81zxiH6pSjepqYCNfTeC52iSwgg12L4,0.0026872000000000007,5,8,Other
6grZn3dYmc4CkjAkCih6G8VokK96fMYKAic2rzx9j3tq,0.0026872000000000007,5,8,Other
7fWStzbynZCJDhT85nNHxNqUXAFpRS79mBXcNzpFvLew,0.0026872000000000007,5,8,Other
AYNjUpGKZGyoSSBAmnYEeuewhQPwPTrK6P1cJstenbS9,0.0026872000000000007,5,8,Other
AkcwnthPkCDxB9Q63TJupdxkhfeAETAb7ySNJqrsjrMk,0.0026872000000000007,5,8,Other
BUExfku3GqaHjykHgsp5jBSDM3CiWtirUfJpovF6tFKF,0.0026872000000000007,5,8,Other
EU6SZRN9Peq5vB36qzEs4o7Ctv9tiyyb19kd9QYaCCZG,0.0026872000000000007,5,8,Other
Etqf8r5ejeQgut1cysPb18cEEW5x9VUT7LLjeDBkGLZ3,0.0026872000000000007,5,8,Other
uNGEuvejLkVVP8zt34UfHExkzC4EUUvkH5yN6AXycFx,0.0026872000000000007,5,8,Other
vuPbdBoWt3xmi8gxcV3CaZb5Puzg7b4U87PVFedUwVS,0.0026872000000000007,5,8,Other
7gVzg4r56zpozmWVzUTkvbSjwZiQiFzB2GdisrDrzo75,0.0026872000000000007,4,7,Other
85piEWLwfAmGKTbnwojSsvcSU33cJCPJtbEJLSgn6JS3,0.0026872000000000007,4,6,Other
AQyjSFLVnaCkzCGxwaRPF2BUMtUDRCJFfYUdpZCCwrRp,0.0026872000000000007,4,6,Other
FtHufzefdn9Z9Nhfv2eNUadW5TWBXmnambP1eHthuNen,0.0026872000000000007,4,7,Other
GYJQnNGXJrqFUcUdNyZfHnrVMuTDbAZQHYP9mxq45a6b,0.0026872000000000007,4,6,Other
2CpwxzKrtxrGnB6uxGW8B5CTcFUNTVKbofcJcY4qZcYJ,0.0026872000000000007,3,5,Other
2r1Gd3vzkmDpZvSRK475dPbgKSXPc87qqjrD82HN8tk8,0.0026872000000000007,3,5,Other
36sywF2Mo8d1jfUBQWpeQDghcWJwzNAePV1MDPG2kYRD,0.0026872000000000007,3,6,Other
BKuJ4FjE8Qowi7WbwRKcKLJspj1EnPUt5GWPxC1Ju1dd,0.0026872000000000007,3,6,Other
BYxUrBZymE8JRPo67Rg9ViYJYXGyKPzwYBubykvAmSPr,0.0026872000000000007,3,5,Other
BxhaxaWJ4VsySrYSERJQt8fiHkkN5qVcpvFj7gXgXrwv,0.0026872000000000007,3,5,Other
E85jSQedo327DYn7xCC6eBWwEQuk2zuZ5cgVjHwUKEcX,0.0026872000000000007,3,6,Other
FWeNQGNwA369kFbzqMoiJpr1oj6V295WkjQpqoph8B8G,0.0026872000000000007,3,6,Other
24bKfyJGGjJJMB4NCETJ7pXAyzRsUMjHhPLXuE1Auj9X,0.0026872000000000007,2,3,Other
2cNmLM9BLRKJ2iyaYxKSTiEjbNUsUiT4ZyGeJY3Vu3HB,0.0026872000000000007,2,3,Other
3DojRfiMcqWWrgfC4SWz52bcaXnPz5tiYjDqXUbVjC4J,0.0026872000000000007,2,3,Other
3cjkdnjYRx7NzRYbUfZ5whtdbMezjs1dLu9C4pKYGWTy,0.0026872000000000007,2,4,Other
3xCnQnhWkkrum9GDgZngGVZAX27E5Wtd4C45p76wr59u,0.0026872000000000007,2,4,Other
4m6Y3XXe5oLNEs2qbJa4M2vdJAsA43NCWMwiDMqtXjph,0.0026872000000000007,2,4,Other
4qwK3GABfDmNp46ru7ypEQG7RwFaZ5FU2F1FXZDnMoPN,0.0026872000000000007,2,5,Other
4rfqBTixLGKZsomFAW5ogvrEWB7smpvEPfK4PNUW4PP3,0.0026872000000000007,2,5,Other
6aMYC9vtkUfvvwqGrWgCHQDqmcZCYxB7jJzqpwuhxFJa,0.0026872000000000007,2,5,Other
6htu1EZGMmNqWrnegcSTzT8o5UeJJ8LkP44wcWR3DKtA,0.0026872000000000007,2,5,Other
81eFdAvRTPxbpKdW7BVo8kpahnkVnNSX9xQCszBcBbiE,0.0026872000000000007,2,3,Other
84KfjH289XUggNEw1j7zWePuDsHpRimACJvCic4CDsr8,0.0026872000000000007,2,4,Other
84vQy5yzUA7hN2MKrQAt7WJnYnWY2cycX27B6g1puKFw,0.0026872000000000007,2,3,Other
8PU3oJBthcm5fnTKSJYi8h9gCBg2g2ae6i5FcqndiXHC,0.0026872000000000007,2,5,Other
