signer,volume,swaps,transaction_count,volume_category
8azrYeAF7W1RvF2YdF8bG2boRt3KsnuVDqcwW8aBs4bb,13165.577614258458,36,133,$10K-$100K
HnZcNiZzE4BWeG4DQN8xzaNdXNt34kgU93uY5cjKCoFo,13165.564918048423,126,367,$10K-$100K
CzjeBaKeQ9s5rXJZZjhTiyMhgyMRRX21BRDfD557nypW,13164.75644711081,268,1274,$10K-$100K
BWQUbdkFdZs5nZfSvSCAVg1VmM6SQgGH6bz1VKcCbzCe,13164.519575376466,2,3,$10K-$100K
Gh9nk3S72ErdyFvHbTWMv9nFzuUYGi9LrUbTK1519xdV,13164.362157537258,797,1512,$10K-$100K
7T4bG7sktZXnoxXX3qbJjw74zckZtiA2WjUPQkyNdjvz,13163.569571999997,119,293,$10K-$100K
45dWRTyyA3RTuXAAS9X6t1aDeo54hYQja4sxyDPg5hfa,13163.520646696412,17,75,$10K-$100K
2mTS7gCdSyKUwiKgPiMQWg4JTziHig29zrH39FfwKB7B,13163.021658477817,317,1140,$10K-$100K
GfH6A6fLhoV3EvryyCsKbKsgpC9JDWvX7wtmzVF3qvqD,13162.006338446517,19,107,$10K-$100K
Carm2hTHXBRgHkJTanJ9EaJAQak2FMVwryz3M5DffQoa,13161.94057528658,190,480,$10K-$100K
HzWibNheGoERwezj7RUhpvy3twGhbufr25tvjFSNAhoP,13161.49049268263,156,5679,$10K-$100K
9fiQK4jj9kb3VdKFSeRyVXrxeoE8xWrhHPuLkEZq2Tsb,13161.313063984155,59,91,$10K-$100K
6epRWcqna4R52uk1btnRKRThu88RbmAyGbsgdvM8DgHd,13161.23439189104,73,160,$10K-$100K
7ipkd2nmjHgMCqV344hrdDD8mqh6HiSzh3J51etXjY3L,13161.208771033473,22,36,$10K-$100K
3DmtWVWTcjJntPYrbCNHErgQyL9bCsiwEiicvm1pVRih,13160.556539593248,609,1045,$10K-$100K
7xSZB9M9eDyMYnFNS48M6i3X3hoCb2XNRnCi1a5rXp4p,13160.542147629798,528,2719,$10K-$100K
8knW3JBXpn3WUThhGSc27dQmDL3zBgwvvNdwH1uP1c71,13160.231851269531,45,135,$10K-$100K
D6dznFbubgyzkgpYQtLAmm6vk6fQCNo1DY3jDkftX8a,13159.710625598522,9,43,$10K-$100K
FdeBDRw2Z2GVvSovXc1oriwzy177WfbyiRjC81FGq6Nn,13159.289143734431,162,380,$10K-$100K
Bjrm7gCqi9cNDc66wd6VmqfpwABqeP253z1JLBaDsLPE,13158.59705742964,50,133,$10K-$100K
GkSGAgsbFrCSmA5uaBMGHH3NkiihNyv2rn99LAb125ij,13158.381871074262,10,36,$10K-$100K
7NbkEbcNbmUDjZMZpyvkNTrd3AkywqQwrjgrpJzaVCgZ,13157.25049961377,90,886,$10K-$100K
HEuEsiLsqbev3ZtuBzSMCvwSiqbF78QjdMBCsDkDc29K,13157.1260926771,7,30,$10K-$100K
6sj7ArnViaoHn9esYnniwocc3q44DTqBGJAQw9M8wPZL,13156.61412352198,10,19,$10K-$100K
BfrW9QQ9smg35Fr9HmMRhgqX5LKzdSzfsDmCE6PDWphb,13156.127717119978,198,788,$10K-$100K
3xWUCVGJz2ez81KqsDNLk8mDiB7mYGFytDEs3wEaaoGx,13155.75604610474,84,352,$10K-$100K
FTwEakQs4hQwsfd2sLPfi3L9rvtMDyMZDjqMkmAQa8RP,13155.721189419124,348,697,$10K-$100K
38miHr4sXpurnvBcCPEdA38nye5uvgFRpNxokEQU9mFW,13155.66960775607,306,535,$10K-$100K
FML1cqzWbA4osX7vRjPdPcQt8Rd4Ygy5ZcbpAE7LLcCz,13155.345690505166,48,224,$10K-$100K
5Tb7nUm8qZUpbbDLgnsHPeJEGPik7WgSSGsrAic45EA1,13155.076646932093,25,139,$10K-$100K
6CSAxXKh5pbCE9Mju24m4N1ugvWvTFVQBgKmfUW41kXZ,13154.852550813926,3,17,$10K-$100K
EcqxMpeuXc8sZgmT1o66JsyJo87rhSnrA3QyLRyw92RH,13154.40777797514,23,1660,$10K-$100K
6oAvJ1C7goJoV8TS5xGmTadrup1TfYD5YhE4CSSRnzhp,13154.11051342829,37,67,$10K-$100K
rLmJav5wktbBRtfC64CeiiGVdVAmJG5RPDNtDBt5V3H,13153.021111276164,408,2353,$10K-$100K
C4uT66k8Wjf8dPKhKbQubUwnjA25tV5b7zaDHGaFmxtR,13152.911527942404,162,328,$10K-$100K
46M9jy4wYP5LcY9oXiJC8HY3pShEBJ9AizNWUjUJbE1W,13152.8,3,745272,$10K-$100K
FJKsddUExZPX6BvKspQz6LxJiDbgnBk1yU4xrQiQgiGr,13152.674676571833,258,1274,$10K-$100K
Gx22Hwb5tNwd461s9sG8vPbHHZPupKVdQp5uXtFUHZb5,13152.324072875688,16,31,$10K-$100K
GC1Rw6i65vDXmuG5pvhnX3eJ86CHhPxtJtghPwKVzTfh,13151.790435560286,171,652,$10K-$100K
BbL3Rk2HAdQw4m1eNhaJ1yR2L8kTu7mNqdeCTRckaTe5,13151.196371757716,7,13,$10K-$100K
DNmt3zh7F9fzjP8wEUvXCKGQLMPmskuDGtzsrLedvckC,13150.910573735107,8,26,$10K-$100K
5WwkJsxTvPqvihch75E5gxmNywc49V2DoV2uiXKrb4K9,13150.235382426032,503,2097,$10K-$100K
5u7xo8Cofdy99CbbJqvokmWt32KdLNZwREVdKbhLxvUh,13149.917065256663,148,321,$10K-$100K
86mMzSLnCq45rvRr8bqpEWL16dmJygz9qGViEezLgkoG,13149.51506259562,118,432,$10K-$100K
ALfDeadPMYKRTVE9Tmdm5vvpRWohCo7uaC7yW8MEMeRJ,13149.424402982222,18,40,$10K-$100K
F9xN8DGAoBfPccgtYg575767EJDofwfJRpUddKh9i16F,13149.33559762851,14,29,$10K-$100K
BNPZzgA8LHzUCc2CYcQWzPbn1cFtxwdebyEpa78Do2u1,13149.265552546152,44,159,$10K-$100K
CXqGpVZvVL4Ypz1WYVrifyJSr1N1TJvuAnUbJBFSCnRU,13148.792304712535,4,14,$10K-$100K
B49t76sMEgpH5KzQUf6e3fgaWLcmzYfwvvnEgGwJm85o,13148.138132884993,5,14,$10K-$100K
2PMP31sXqLKmtaR1oSW9pSMPj3aRQPNsyTurrK8Xguhc,13147.8791161579,3,81,$10K-$100K
6zZo4R2Nn4pz6zhy9rATrnUxh2UCUKDVnAvcjfpfHa6T,13147.502689389534,22,41,$10K-$100K
53VeqT5BU3RHFR6Dh1PeZ2MJWRA9prQtvkU6qRPK12ER,13147.225804865384,4,17,$10K-$100K
DGSxU8a6h6kuUQCyYFTLMLLvHuXJpUqghGtPbnEcaxvx,13146.369857762244,220,317,$10K-$100K
7jZYCy6sVkdYq1vx1XBY8eyKWnGVuXX19em1izpqTAh6,13146.193390744193,290,440,$10K-$100K
912hGetMmSfqurKTR8ZUxaRX1esDgA3tU7k8Wdz5Uzj2,13144.431076413846,9,26,$10K-$100K
zUkS9pSu8y8KfAV1k2bG1CxSH16fw9fEw9XoqnVVShR,13144.376781814659,208,357,$10K-$100K
