signer,volume,swaps,transaction_count,volume_category
3FWSJyNzVhUUUMQwus1Tqar4EWz3CVBPm7UoeAe9shWs,42.072,8,11,Other
9pDUHNtFuDqU2d9WrFjc9L2iE9pqqD51RenmWgaCd1Ph,42.0719,10,72,Other
6GdsNmFyFscZjEfMcWnN2LS4ST2ydNo3nCQ1dDqpp7Qo,42.071495007945,8,25,Other
2vtnJdueiKdJNLag4MbcUTYNXvYe4PgAFA8sNGhwcqPu,42.071127073244,2,1515,Other
FyW7h3r3vgGRzTGqvuRa3gcTrQSuVyMyB2rUPVJMuVfi,42.070815457914506,31,82,Other
G794AVWjm9SBAzM9rKw5VANBwbKZshsWYHkyiTqRmPAh,42.070308000000004,2,13,Other
C9N2bz7S2ttxQq4ye7LV3zcCDU6aQq3ktgdUkHN1YU7U,42.070141063230004,2,3,Other
7cmkX8f5nFA5gKM7jQjuwg4kYjhgmEvvkhghnYWPLUbe,42.068888256378,3,15,Other
J1mGgMcau5E34V98shDFydsb9s22fPyMMnmfmmE4sdE1,42.068155741617,6,18,Other
B32FrReJTEHCPecJq54UyVQYYPdGaNE5TJiNXy2zdUcg,42.066140513330005,8,31,Other
7HhC69WM8yQaa4SxUGDtdSJrR7n8ihHk9pEsSZ94A7cP,42.0648057409898,2,296,Other
AdmhEJBgqjJB6oAq5Sw5UBe9iXC7WUpCdGk5etK4QteA,42.063,1,1,Other
957uswo5VktiRZggnTquJuD9CCWd2gk5qPiVtpvqaq6L,42.062934000000006,1,3,Other
Di7kuuUenLwuTA4DuygA9sMXXX3Y3gRPLbH786R4uABd,42.062927665235996,3,8,Other
31zyTNVdsTGtKHcdyPJVSsH5JjnwrvJj3DQ7Hr7gpRit,42.06213926822,4,7,Other
38Faa68b34iaU8zpyFgD7qt4cnkDNGYHno2ichMJpxJV,42.06183569528305,78,111,Other
GVBkQFhnxS6WTG1sgxD8aNguE8iCjDUvxDHT1qCJQ6U9,42.06140920927,2,8,Other
CdjnwxCU2wT1ioRnQBKUWntHJJyEXcx1kuUFSZega5re,42.06129420136999,14,38,Other
Am1QM82BY9hPRYsnPYVUhUaMypwsqzsc5r4MsV5UqqUR,42.061239918097,11,37,Other
3CvhCFFcfvqQ6wgSuX2C28bJYXK5ip7Zt9rVoM9ZzSKp,42.060743147742784,8,184,Other
HtjewrueLKd9sBeCAXJuwrA8J4V5HUVAjcMBCtdjh8ti,42.060571607476206,3,45,Other
4yLtAzbvQaP44inZybCEt78xvTdz61annVRRAsrKFKP4,42.06032286935426,4,10,Other
7VRwU4piMtuXgSHRiWuu3GnEbDXP4JkTgiC7oBRxUpYu,42.06024746247,17,52,Other
Ao6movAycQtsVFBJzkbJ74YoE5JEwMppnEfE8Y1X6UnY,42.060223682714,1,7,Other
4fMME4w3kXc8Eg4r8FoGX8Q8j23bkbxWwZX2vWTyW3uQ,42.06011025625204,5,23,Other
CzAgudzyRfxrEwbwZE4aYuLAUYHwKpot4LAKPjecKQSN,42.06010566004001,2,5,Other
9og5o6fhzcWERSLEimcJUQA4mN1k1z6GPgCvossm7ZvC,42.059781451874,2,476,Other
8mx1VHgif9T7dJrG7q8wZrHcHFduL2BaaKLDW72TP5YQ,42.05796580435501,2,9,Other
HK5k4txGVGKPNVaqJNCcbAmW3zreEamkjdaWjz2ntnbp,42.05735535778,2,18,Other
AoqDHV4Si5KANJG72s3rvp2bXG4NcdkjK8sgVs1ZR8rv,42.057296350499996,3,6,Other
9vSaYFmZBvJwp4zmWGYga5LNxTSr4wyca5RxVURSde1g,42.056297822683,3,42,Other
5da8E1ioghowCoU4CwUX4cVsrnKGjSebTBbc5yidgGBs,42.05602323279,2,5,Other
AJxw1WnPKwFyonWT1ewEkb3ggkLUnq1vPy7VmNozFFzg,42.0554378139133,9,442,Other
2MgrP2Reum42eHtdJqNjiTxpUJYTTMvnuZNwzVBhHNU6,42.055406789159,6,42,Other
AZ3ipRSVUdVXVtWmoyHZUkQAhsjWXtNwD8AaGzBjkp8R,42.055278091826,3,26,Other
H9ze7YkLY1vc15ptmF57UWibtpS9aF8MuVbxz2NLPFaE,42.05495133862,37,87,Other
9s6Kdi4wFfumKRg8ipPNqsZTnhUCvwT9JhwgDKebMZMB,42.054785436502996,1,15,Other
5D78tptcptvoeU47tXXeicBGjUjTcaZx7wHPWv4EUvSb,42.0543012764072,1,76,Other
3H9N7jq96vykeqHWBy2dQtbRvdTEnQ2SKawEerowkBws,42.05413973673,5,351,Other
AywrwfkWioTxXmF4KsiD3z7xa5LNnywimY3ddTBfYKe1,42.053904880313,4,19,Other
GrwCSSMPfkRRU8pbJnbTomAD2feU4sgzemsExGB6qKLB,42.05263889995566,28,97,Other
ELW27ReyL2NRYrFNX6jWNZy8rKKPC7HNpCj5bzzX3Y4Z,42.052466162723604,7,3249,Other
33obDYb8Xvdj66w4zMDsYAAWcHtxAjpsSq6f5jycYZmk,42.05217386309,2,6,Other
EDgCFJCQzdL8Zu2fBGNYhq1nWmWTk7JuU8nRU1agobZr,42.052037273184,1,64,Other
AjR7RCWd9Gyf9KSkJspY63mU6u2xh2ncrbM5E6RQtJLZ,42.051966049372,2,12,Other
9PoLKXVn85W3vCdvFCAyvCVgY2tFrM5p63Zc8zdkkFg7,42.05110981781,2,15,Other
AP8CeTcNZRnNLxgDQFdYkJJDvLHSR3qtPABEB4Kak8gb,42.050207845972004,22,59,Other
EG5fHTJh72ySDNviEmyjkBWsRHLL4WkJJT5dnomsRsTS,42.0490633990397,8,15,Other
EeioNPB5CwauhE4PpzsYQhx56ftzivRSm9KF4anHSjX9,42.048625888186,1,30,Other
GMpqSQXQin5Cv7EtdrPNLaB8KttAwbWv9D1yJudK2wc,42.0484035533,6,199,Other
Eux7LdSoAqnvnCA38KPCoom5uPWLB2WZKti5K7mTdnTh,42.048344665464,1,20,Other
nDE5ojG9TtSqeVU6rQFbK4yXXdV5qXrBqb6AGjVtaQp,42.048158133088,3,10,Other
rSJc1gQPW3tdMtmt5W3eyRwtLKfkqECoh2Z8U3fs9M2,42.04810476071,1,24,Other
Ahn9UfyTBfFGFEZUEeMsxiV4kY3CAoD9h59srQ8PaZoc,42.04793894189,7,27,Other
4mm3hiAVVM8CGPTqYamexEWZJyJDPFA8WUinf54BU3xL,42.047109347831736,4,9,Other
D2NKsoFhQzaEEHhbV9KjfTS9TXvKtBNtpVSxqGtaBoMe,42.0468722551985,7,12,Other
HmjBk3WRoSVKYud8pPR8k8jYvTQWBE7MEZVk5NsBzGw9,42.04673108911,6,11,Other
5C5uZzNyJ6siniP79dXnBskx6uWK2UzBJSgcEd26eX6o,42.04662966249249,2,9,Other
9nDyCMp5wNfGnPa1neXiVBVPsXMCSPLzWmxNA34SP5QU,42.04615593072579,2,7,Other
HE2vDB6ii1k8zmi5s1f6Cz2JerHqPczdug1iMTpcUPC3,42.044918936542004,6,23,Other
AhTmKEqNXLpqnepR8qvYKTxDJdTra6J1fWnViExyEzAo,42.044894677752445,11,145,Other
GhNcEHtKrjPkhxHGHsEDnqts9PS7bptugds7Q1ScjnW4,42.044101125,16,57,Other
ASwrWjQ1MwNnfwELDRYyT14BtAxHhwGApBoqktRr29u5,42.043549999999996,8,44,Other
77dBojEHKPkUhNaHZtJT7hoBYZ6PQ7EzUP9AeECnP3Qt,42.0429,2,2,Other
CraaMjywDppGnvpinUy7F5mHaNWKKdwvG1FXykZR2PYZ,42.04275095588,12,411,Other
DN7TX4aBpgooxUqqK6utow4qFBwL75stfmqUrKRBygJJ,42.04203892399,9,21,Other
3iCyNHHDBDhuAL2Mm3kpXhm98fomWdyJJYSWi4mZtr8H,42.04093854016279,34,70,Other
2C1CXdgrfp5TnyHZJAKsPMjvCKb4zEk3jCL2TVVovvdL,42.040062452916004,12,41,Other
EPvrdiVY8HmnSXc9CGKMAXM6UyEqKVyQgcbzJBUCEbxg,42.039819049592,2,5,Other
81AVFUNmfKJrayy2DX78qBosuB6xHCDEwuaxr8opRRnL,42.03914221723051,49,72,Other
3LA6Fkjc7gF84DuKzKT24QC54xPe8Yhofhqot5nKR3yv,42.0375,2,7,Other
ERbvpHcVmAsguEHiausG5twQDgwnu8zQeFykeMVdLya5,42.036563614521,1,3,Other
CBWiT74G5t1VcqqyoRRWGGJveTh5Cy4AKzxZrTLVdRAk,42.036526349999995,17,30,Other
3rNwN1KUxsgRWLm5xoKogYeJ9NHUAu4hhX6jBHUwjrCx,42.0357747237,1,7,Other
spKA33YvuHCDeDmMJoevgua7GThnJ83JxUJweJKEigv,42.0351,5,21,Other
CVvw4LzmG328SpgHUaZ5c8EL9WkExqHyHcdMUMMSGHwF,42.034838870358,6,77,Other
5NFXhB6KZk87RCKXpAhM4B92u2jZnecNKwM8KQpCzxWg,42.03406797031199,4,15,Other
CC1UVYjG7ENzFXdtTDgbeLJasgn2iPefvw6C2trbtDNc,42.03361739938185,51,7325,Other
8qyuHbUipEG4uxRbjRWNbibLMCduvkPvaKzR3k3sVWYx,42.033508454339994,2,5,Other
AUNxhQmBUB7Jr1aTSgvkLp21sSDsEqopVWC6ZRXRDWBK,42.03284490192,3,17,Other
GMj3JjCZs6u1UCtwXsHQ7QZJmt3XwDJpcMdFcJbUtpp7,42.0322629,3,14,Other
DEMMgnFYFYbzQmi3vpP6QWR3X9Pn3Q4BMD6GYvDHSuBq,42.032127307617,1,2,Other
HrTG3Rj4zFN3yPJVL8L3jggS1ccZzgCZ71SY75zVUyFW,42.0307347214,5,22,Other
8VKYEsK2NUMdqh91aiuAj9r4FsjaMsY2fz4Jhd23QWQ8,42.03073177703,1,3,Other
