signer,volume,swaps,volume_category
Fi3Fbcuz7iSyubz2bwNnKomf5uT2hdeRRV4FbZfCuCVF,60.67842689502,1,Other
EWtULfXYrBRH96gjQfftteeBwUfvym6rEJ12K2Ad6CWk,60.678311235226005,2,Other
3ZLa8NDosgPL57cYxCW6UiCvt5qCyP2pKriNJcfmSkDY,60.678297887999996,2,Other
AfiP6GvLy1QBgMfXiRV9UyfVBSDH7YFm7ZqHbru1tXZ9,60.678226499874,2,Other
3yTTHr8CLZ8PVfvFinEVMbnMyZqY3HPeNnjxGeZboZ19,60.678224662238996,9,Other
4PPEm4tgkByRCgxfdfEo62Ljnh1Pd27U94kXGkA79xuE,60.678100967961,2,Other
CNWFYPmC1PCrv1gN4HLg2Rm46q4Cjd6kHmMcTtUzboYj,60.67801549005,2,Other
63sWrTLzRnvudSpF759Seo7B4VMtMHjH2SyF46Lk4BU9,60.678000000000004,2,Other
GpMJfxrpPuuWA1N65DeUh6E47dkn2arQm5TVufwRgfbD,60.678000000000004,2,Other
GqP9oFwAmR6w6YKExBq7JiUhcHSSmw2y7BCBPLxwXnsy,60.678000000000004,1,Other
9k9QT8wbJiy5BUpsbEG7iMGG5vb7hZCKm57dK6JfERk6,60.678,5,Other
CJnKe6xnB4TmXYjqD4LjSx1nQju8sFDV4MLAebmkeaVG,60.6779555368,1,Other
9H5soGMRHYKumQxqtkQ6vuLkY9bPauoBLEtcNPSPho7V,60.677891993530004,2,Other
ADGLGnyfwpyoezcLkqJpG4Bx2oZZwKUF91fbsDaV4Dre,60.67785884678,2,Other
2dr2uk2K7AnNNj8YF8tcfJjdhwUh3Hjv5Bsjz1JAjRxN,60.67783790139,3,Other
9WVWkDumkNzRvebw1FnoFJtPQnzqMZWgRy9rCqsZapYY,60.67762389120801,2,Other
FchvLn7LNAJEvyrYyh8QcQrCiQPmAPS6k9tfSVx1i3mo,60.677600230290004,3,Other
Cso3L9MLYA8UYjWqJuvvRuSHNcv6356cV5sscTpUNcyy,60.6775664355,2,Other
8xWNYp5SgFgdmMBoyYxPMxabndRgwp9GTfuehfYxQtcz,60.67754125017001,6,Other
9d4pTmbLZKTHNuizaB4FRqdDkTSAXg1LfVYuSWy6NPd7,60.677363871088,2,Other
AtWD2M7LCuYFuihyEMsDL9HFpBLX7WfV5Ab5g866xmta,60.67728040077,2,Other
HKEVPEBUm5f2ZwuDJSu8zcgeHHSGvZRHtWC4oW4i1LAs,60.67726610372,2,Other
HcjfZfb7WBKcP4jzJuC5o64Sm5nvik4zwbip3CnRe2DU,60.67721002248,2,Other
5jBsomfCJ5G2pxTDut1kK6WYQznu4fU25ukdoL7UqxSR,60.67718312784,2,Other
CfNYdw354zxsJu8ESv373jyXi6VD8uv1J2vTxiDg6U7q,60.67718177256,2,Other
9gg82aFz72MoYnxj7YdkseYki7PffEfuddDP1UHGp6H6,60.677159117887804,8,Other
B8ufKEpfocXUk4GvUKVgqVMEw9zcyCXxZXKjAVp8cJDd,60.6771,1,Other
