signer,volume,swaps,volume_category
GsDkoo4MaCbA1gLzXqkZmgUfqcu6p2GJmQRVWqeeywA2,419.011559268455,1,Other
F2m28azVw3wMLByAQ5CNPxgfam4W3EmYxRr4ZB4pT3DP,419.01142053891095,11,Other
Ax4FYESderw1YMAqKxK3NCFUEpReE8UVn2pQmNY7zCZU,419.01061986876005,3,Other
2ybfiizjfJXPkC2rt4gjqvxK2PkMax85X5ps6PKZBNAv,419.010509944611,51,Other
7dxeCrrZfzhg9SKkwwWgvb4kFrEtAapQqzkjTTv1JUPM,419.010406259296,2,Other
tmSk3XyZnJSF8hj1ZEoiLPQPnbmi1kL8XFL7uH8568M,419.01002781793403,5,Other
CQ29w1ewqtj5sybU7igmDrPZMtvi95X3dJiAL9bc92e7,419.01,1,Other
dsMZQnSQn6pxiFzVQMJBrV7Qv9DPE8htfvLY7y1v5GZ,419.00980363796,5,Other
E7MeX6rpJjY2gBFck7boBDbhQD9DosgKZSS1Bap6dDLs,419.0095279312201,279,Other
4GottRLt8yMDou7gyBtPkFhgHmS8gLeBQtBTheCH4B1c,419.00907305,56,Other
6iWDaHnCtHxmwis97PsVDzQ4yBwUkwQ7qTdECDpmsueD,419.00897908759197,7,Other
7xRbkT74zs5bszwTB3a6FEMXQ4sWymH2WKyteMVheg5i,419.0086657550664,1,Other
7AQgqVcopggjhP68qWZK86RaHkjJbkM9sxX48YkTAYqD,419.0077529934,6,Other
H85xuU4CH3VS5ckfG3VRtEPQ2D4cM1G6rihaxHxzkPJC,419.00753207604066,38,Other
7VXBeWT8S8o94bwXpuNVvNV1e7d95CPKduxcsw3YZWyK,419.00749161350205,65,Other
5iqpsaNMuV8arPCWESkrRB1Y5su9Kn6kuraNxeHSdkuA,419.00646988940474,14,Other
Cv9tkL6xehgjSGVkX58RE2xA7bT5jpFT3GHag1DYXx4Z,419.00587641454,11,Other
GLZdhQRaWEuFLhpZ6muvaRE2Qcd9WerWGeYXeKHCb41W,419.005757174739,3,Other
4PKEsK9ST58TVUCXBPqMnoXx6jkh93yFWR4up2cEbnEa,419.0053331368,7,Other
DhC5YGgkycDqrdiEogcUJe9wdScDDmzzFfbK6jNRypWm,419.00513411462975,2,Other
87RJ3aYaVLndnAe4WK2Shss3MTLd7iHQ6Xi18shHnjBj,419.005127107141,1,Other
CfLTGnzSAy8hkQUEZdhHqnC27Dvvo8tcA6Ya9rDKtdJ3,419.005016107462,6,Other
8oduQk5Fbq4FETJrTxLiFLQX5yudnf43TQRQCwKGGmYU,419.00437302078404,2,Other
8Cg1aaBVHxfw3uxWvxuVYJ5uPZ4pgNQVjmFYof5C7vhH,419.003912665194,2,Other
3KcNj5ZBpnbwgqWtNDJBwnMyQDRqs14BNcZpkZcShohu,419.00311738496,1,Other
91jrPPRFJEmyLx6mryZqbFX6ZgKZswuvsJQHmDAW5xZ6,419.0031,6,Other
GdFycA7kYFme7HJRVmULSNkM3m3BufKzGGitTMiygTtM,419.00236569837,5,Other
8Fk7Kwr1ARwBdi2u9QWikK4ogfjRBwSsDBNDdej293AP,419.00199202877997,9,Other
HA4FFF2rRw1F69KugNA9UbDprz2aUkEmEEGgocq3ryCF,419.00159999999994,1,Other
EHX6D8WqY4HjQeT9PVErjHGYkzjtbfwBdxCtN29CXTPs,419.00100973145595,4,Other
GwsgbcdW1MfBsM2ZjtvBTRLffXxjDQ3JymS3gSNPksbE,419.00096375,7,Other
H1s26K36pUvcs6HdQQBCUQ6BaDJTPq7NqmUpXr15dUVn,419.00071330222795,3,Other
4TQVD4n8u3E8byU6toggbTXijPhonGfR1LQSv5LoTFLN,419.0004514061294,8,Other
E46YpF5sodtaDfEGEcmwj7XoAk1auWop21hVkuz3kuHj,418.9993380307195,3,Other
Cww2csWdWwjw7Bbxg7gv8eqmbfAUARqdhwnCQxXrxwou,418.99863368300004,15,Other
5p5on71YLSGbs3sbnhSaMGcpS48TaxPD2zBUvPMxEKeU,418.998342119374,10,Other
4htywj3KM8JYpcV9vgTvBwrfTaNUTAYVv3zBT6FWVhMz,418.99824197262,2,Other
3AKMccajfaSUhVgQHfxgtA5De1M41wN6RUaeiVWYg8UE,418.9972705248043,4,Other
8ugtnkGo6tonrCrVdcg3zZpm2EjYocd6r3PSZhuMZLAd,418.99649061953,18,Other
7KfK4tdaa7U1jKK8sFkXAA5WPb2i2M9QoSApRobfirAQ,418.9959205563,5,Other
6Ap9gq3RCHZFDGm1c1NLrPbKzb1DTx8y8KvJtyEPYvZD,418.99588182274897,11,Other
2qFqqcLg2knPQmBFg1mdn7xC2crxccWEDGuYDWKoJq1J,418.995850467476,7,Other
9mv1yRcNFNHb33xpkzxLsCiRihEbFfcLwLJNwj3ZJS1Q,418.9955422383,6,Other
C4zt7nTygEBhGLRGD45jwBJp15JnkazBaXENsGFSXxAn,418.99549480033824,14,Other
BkDH96MJmMKGiF9ZDjGaGBfpWSACtAp928HcwwnPnBnM,418.995171747404,2,Other
7Mfgrc1ofA1twMXS6M5U5KEEFwQkH4WdJCQf1qckz2ZP,418.994754459484,10,Other
Zabr4kcqNyKMRzqpb9LfAHb2AHExS8aoUjupHsgf4Jb,418.993555354047,4,Other
DiFLB5iaBD1cNRUk9n9LbKvmXk3DRf4TsRaE1ffW7CRT,418.99224276537,12,Other
6hyTjNLKCUTcytMP4TkSiJtWGsY7BiXzU3Fh3hZZ6gdJ,418.99212061868906,4,Other
5taBP6PsFRPtnYNWfXSTa1f14yY2objLMqV7tXhQHxMk,418.99172981941996,6,Other
GoahcNaFtVtE58Zd5y6VpZdjs1ad6SHyXZwBPDc3Ca31,418.9914813442329,5,Other
2krrCfXHnr6zSXQnymLG8tcnJstgvcQL6fCzm3oBs3a1,418.9912289052637,20,Other
G3RQKLwfT8asgLB34781bUkA2uMJD6z8RcB8CZ4QySuJ,418.9898928326,8,Other
4yxbYDjWUC4TrWPSa2UzYsbSaZwsHrMTT46jAiGdCJSt,418.9896872854181,1,Other
FENEoheTjnk3Gq4euPMcT9msWQ7Wfpnom3ewEptgxBoi,418.98939185840004,9,Other
B1sDoFDprTzNuBBHacf4koTSy1YPD9wTLA2mpd2nqMB2,418.98899426413993,3,Other
56KsawhCNzZ7z2cNaw8uJPTvxN5TYbCJh45rkCYicZbd,418.98882877503996,2,Other
DsgifbfUG6fDfJpnGgNnCMrMh5GDcjYubkyn2srUPCSC,418.98836477099,6,Other
BSu4Wn2y3M92D9pgwAnubZm74vvsYNxma1TxPrZFiX4r,418.98767840984,9,Other
BFCqPHAqF5JXbpgzo3MNFAAAJ1qfAvphXnw1CjqQxhPz,418.9869476663505,16,Other
EVXGVzfgiDDAP8Pw7NF6re93TTAahLzs1jA6wyHpt981,418.9854304536,1,Other
6TidBae4ANNFaBWhmjQvTGiKPodLCnbbYF8vqARD4GkS,418.98510272318197,5,Other
5RECAr8M1cUaAVpBYMBj8MrZov4pEW3CDnSvHyD8teDA,418.9846814249682,30,Other
FAP36QfzsEKVZHPMmStVue1NGsc16ikxYAcJfD8hygEr,418.98458142976,2,Other
D5FtqibS8zfJM9JTsKRXmNu2fABcPhNZ6BGJKoMN7Yhi,418.98396716191195,1,Other
4WdEfnmD8ai6QMakJFZnZXZJgjPFnPn5FWeVKv9Vx53t,418.98348398781593,1,Other
EEBJHiX2cXDHWfDyVnt7ukCm5DftFzMHYZeLXwqLB5XZ,418.98347583780384,4,Other
2cZXeW3RUrsgzrVzz3AMsK1BV8rft4GkNP48TFTQoecK,418.9830173151,1,Other
69s1b7e5kXJWEQoejQbbnykNDxVU1Fo2j18DymQcacWr,418.9829866484501,22,Other
8Ucwq1fvtr8R6PZmr57sqfnZeGBf7sbT55hCWGebAzzc,418.982780950351,4,Other
AeDoL6GEZiBBHocPonQptxxf3iC1dZse4NvV4ZnZb3DW,418.98272962023304,9,Other
3yVbfpMf4kjBc8g6vgNjAXCaYczdH4roZzfDz5qdRBSW,418.9826298212781,4,Other
5JyJdDCNsnYyvwNk4UCYRCMAxKi77aXC2nP8QDsoFy16,418.9818788427942,3,Other
qpr8nDVdRUoCPpTKMBN5UpmN2uUSibUrcN23rhnynej,418.98183690168815,14,Other
EPcNxH7FVmS7keZ7X4vJgo56yZ86xd1R8vgVkYZUq1fG,418.98176317998,3,Other
AKXTSEPwqZmESUTZUvSBSV3EmRyFSD1Vt2aWAq3ipG7H,418.98099844321604,3,Other
HidATVY83TtuQs3SETMmyaqknkVk4STrPX5KLqjwYFn,418.98093874770007,3,Other
iMkAomo2icnJhwpqAgYpQnj8QE98MTLjF8HY9gfAANB,418.980890044018,3,Other
4rMpKHYk4bGYcQEvaukhBSiSuJfUHmdmp6nrENjD9jGy,418.98061400795484,18,Other
AMSD9EZQWbdaDhtteVdQqKLd3kivC2eDeUucLSZeJjDb,418.979982631508,4,Other
