signer,volume,swaps,volume_category
9tzKm5Dc9dCfRxvhps2S5vNWfmeLkytUoBYP35R1tJDE,148.22115000000002,8,Other
FuqPn8n3Qp7pbhdyja4eggtSbxDMYgirdJNjnMZFUsCd,148.22110254945,1,Other
AVo4RypEWhXCPgEWYuTXpyjKCsfD3pydzoqvvWWvTcmm,148.22099999999998,7,Other
4Ki5ooY3YXQ2Hz7WmBavYp9ocxcSZWsfx4ebys9xbzWy,148.220759138632,11,Other
7faz3zvtrgNupCo6kSrcJDqi8Du8xTXhgAndibtqQWeL,148.22060494194,10,Other
DQ6RgD6JRE3RLcw6ajX1Y1nX8kFxvxQbpADprrG23J6P,148.2202676358,2,Other
Aj9gqaY9hmvBsi1bavCgdV345j3cV5N8pnJMsdg3UWLb,148.220199896193,5,Other
HBK2MY8ZRhqoK1v3N1ujRtZsq4CoKjzwD8HxDw4ffu8L,148.220183907438,6,Other
FNezMpVgKcivv2ZWAX9FgU7n4V5tcC9JMDaQZwWEwrZb,148.22012988313722,24,Other
3sCg3kyFFrt7CmD2ZjtmY3Yq5XZB3nXXvoAi4nLd9jdP,148.22008838120004,54,Other
EXtLvv44sRGp2VosK3sU5uoQ6RGFBTnYo1eMKpyQTY9R,148.22,5,Other
DSDTBpx51dUxjNQhZs72ULUkhSj6X8CPxq741AyT9SaP,148.22,4,Other
2nrWryZce6okXwszLxyiLWpiALi3rWahws4topo26yn6,148.22,1,Other
3eojGZJ6nYsWu7v5NwD3xkwA1RqcZZF7x6wNgsL8kzP8,148.22,1,Other
2pDYiWL7bgvy5mGumJAeijKgykEsDHm9HbtDhKrteDas,148.21996697538,1,Other
7Fwda6RcED486nU2AzHdjHiBcJA3HZDiHkXVteCryvWv,148.21992462843002,6,Other
AKEsL7HX8HnijJ17BEo8zRrhg37tRyMBQ64X8j3c7WS6,148.21987239211154,1,Other
2z3tEDoiisBi1iQwPX3ui5pFWN5CdxRSv19SFMGAUwVH,148.21971643965998,2,Other
6WgEWCTGEsQ8Kx9VLbnPTZiobHCB5e45CXg6XjVYQ9sA,148.21956279073353,9,Other
BkWfUUMxbf9C3yLeu8Rs6JjMXA9uPyej6BFw571Ntzsu,148.2192504968,2,Other
By6At41HbHeHDe7VQkwjQ8v4n2NHzqmsB4UVgPh7ryM3,148.2192,2,Other
8Xo4hyKtaqbW2dLK4ErWTYmxEnwYGaUVqefYS38Qkg4J,148.2192,1,Other
9UMp8KvHXhPTQtQV7oDbbVWhoDqiA1xnh9zfZNdCrd8t,148.21892654786998,2,Other
EDQU1eLLQBL1T8aejEzw8oLBwEHUGHP3GAppLstPoEqE,148.21891596995908,44,Other
E2fQAnmQWjXc5TkrkJ9cKxSydEkBrQTmaCtFGNMWmFKD,148.218665125,3,Other
9QoavjA6Y8VtREnyW6ujPRGT84pWwhcUCLbzr7xZWTCt,148.218363667078,1,Other
