signer,volume,swaps,volume_category
Bta7fvjsm9ifFMBXs4KiEW5y9duNXYQf9WY4WZyefc3V,6138.40727715692,45,$1000-$10K
Cpm7kqSkoH5R49dTuGZawSQtPmd8me7yAPhaeTNvgSA9,6138.38799639747,15,$1000-$10K
GTtkmg491Qs7dKKNWrkjHpgRePr5zBZgFivuMV8ovyMR,6138.373440097748,5,$1000-$10K
DW5WCzwi6odGDVzkAj2SLxkYvr2dYXUA1koURifQC2E8,6138.3698994988135,127,$1000-$10K
8rBfJyYmuzHvYmXd7KWYsaUFus8CPzuZWLvdfcbKJzbk,6138.362535904687,5,$1000-$10K
GvMhD3NXaxq3VCca5ytMVtwtzkhPL4dwTEwfbDAGWePJ,6138.362181284084,89,$1000-$10K
8NAQ4DmevH9q4W31g8SCbS4SDWR7rt1aAjxk62mgC22z,6138.3538257497,159,$1000-$10K
7gMYvSi7Ec5sVpLQuiXmwWJG44HCrXtKCJSyN8Tg4eYp,6138.343549551289,6,$1000-$10K
5uPjB83DVeHw6o2dmTahddJJLUMT6gjBmsMfyhcKdKAx,6138.339883592522,31,$1000-$10K
GsRDmPnnpxageKNzJSqSQzzgQkTj8ASmzz4Wum3LjWrp,6138.335141715659,8,$1000-$10K
Dxip9jUYf6yQAX5rN1fa4DcUXqAz1wr5wQRf559VmbHo,6138.32734361489,20,$1000-$10K
9kYWqkSgMWkdEfdeaM9HeeSjxsMHPwh1t8RqvSZh6hqX,6138.32210703477,2,$1000-$10K
4Qhv2bpHxSiZi9gfp17kh3PXbMW7VK1AhWfiDLVyqUQX,6138.3199270323385,66,$1000-$10K
H37sAcHvxY3YVyYcohi6viXZppz8sURym4qjN6eWZobh,6138.319503005319,40,$1000-$10K
4odSQgUjws1aRsRiHQi1MhqEToKdwNFopz6c5NbbpGdB,6138.31038689764,32,$1000-$10K
3SNPTwUUeH2L1xBRyCFiK35zHyBsHEi3ZrdErk3ph3xh,6138.279662673961,172,$1000-$10K
AwTxVU77kvtHa2m7ro7dMjm97rJYv6d7AjSqTLCWSHm9,6138.278095159855,1,$1000-$10K
BKGQBj2ik9fMHXV7b8wLMb3E1Xunj1dhBBtravVhGMud,6138.263639485446,27,$1000-$10K
5SxDiK3qraUigWgLNagnRkNCG7UW3SZMyK3oPVhT2Xra,6138.256607748831,2,$1000-$10K
8qjs4qU5A2mnb2aJEyjgxNrWaKycJzjFkQHK6PgHY4Vq,6138.243128874735,55,$1000-$10K
Hu3cBo4cHro97Yjqmw4MNdtgs8WcLgRAqJtwgkuMB8nk,6138.237757869405,29,$1000-$10K
CJuSrmGQc3wNRpA4fmbeuC5Ax8UJnqN9TA5u5SR3tXCb,6138.227864082468,6,$1000-$10K
8xxkesKwMwJ9L8iEiF3mruZvJ9jSTW5yDvNjBCYkibDk,6138.223200306476,9,$1000-$10K
3dzTphEEuikdMpxjTNJwEAdoFK5YrSAXBqLaTmzcUAXR,6138.220310322964,81,$1000-$10K
GYHuhJsP2S8SdstpnhzWbbkPTqWzCJTrh4xXrH6Bj5w4,6138.2144039999985,34,$1000-$10K
GgX7kH88fZh9EFRCR3iByQdG1n6TmNqbKzE9T6GY3ZA3,6138.208460704969,116,$1000-$10K
5q3TCVxKm5LzMEtwNM63698o4mpjnzLdydq5FuiswxmW,6138.201153103179,39,$1000-$10K
5d4MEofvDKcM1GQp63yMM2oAgc1YNFY21BNGf1aT96hY,6138.198058377647,43,$1000-$10K
ETKVMs5rv1cGCZaFVwVQcS9wJitx3esNdgW3JjYfhPpp,6138.1836252196135,3,$1000-$10K
Hkm5TUkUf29NpkYsq9VfjLGn2zZfpJkHnHXb4w4AcG1M,6138.173247880699,9,$1000-$10K
5oraAXf2DCDLeHXo2T3kHepZMqbz6oZmsB3siGLtUK3T,6138.1438772869515,12,$1000-$10K
DRRyhRzg5McVWHaDQcr1tjJ7J2Y6nmWyTeKLhuhxF6T8,6138.134084406822,47,$1000-$10K
DHxFdi7avTaU1a2vUtu9vxwG123JrXn4s5mog9mpcFP6,6138.112701812306,3,$1000-$10K
AYAgfDFUgbwd5pcZSUZscNgtyL9HtAbLxUxnVThu2UuC,6138.0994953127665,20,$1000-$10K
4gv9BpswVG5F87xAHmjwzU1YmQdUMvzrQ5RDVd6TAJj6,6138.099230268482,941,$1000-$10K
GSS8upRJ4AxP3dpWzfWbhGo5TiQmoLKZbgov2ekzyjnC,6138.083350000002,141,$1000-$10K
FAnH4sRKxwVX3b6oXBQ5HEtBgUNJjKxePkRVuvF1B865,6138.070107358123,8,$1000-$10K
unN6Dg98o1RwCfAeWxEYHMSTd2GRjCJkYQ95hBUaNS8,6138.0632998103965,19,$1000-$10K
8E2yfQRRjj6cYjbN4fScCEDxAK4j4LXDQovQLehjto5a,6138.047648700349,22,$1000-$10K
2AUSEWpqxQanN5CcxiQ3DUmrQcB5HhwZtAMYzVQcetLM,6138.045837996629,107,$1000-$10K
ARy4CAJ5EtE6RjHS92owyW2kHDtcUDZH1BFPvE7xH816,6138.02370178928,25,$1000-$10K
7MdN3vfptuFcLZX36RV5chAyxrGf1nBYyyn7pUCFyLSM,6138.008726350001,84,$1000-$10K
8QzYgvhR5VFtwoMM4cdkjG24wBxrhjYTFLojmMNuJNjV,6138.006408281047,60,$1000-$10K
FJBabNNEBNnhZ9gGZnUxjyqxAXbQkTs9kKbjPk7x6j4h,6138.00519198099,2,$1000-$10K
7TKpB5jwAFiMcPPVgurccy9pYu55vhdd5YyjYdcJAhKo,6137.983307710267,196,$1000-$10K
CXjXeecrjbNQ9E7AU7uzcsjbdY2qpv622DCG6e6qEvBP,6137.964853554,1,$1000-$10K
Brc9rLhXowSXcXSCQwUdo2ds15NmsNT57dy5MfNhWWXa,6137.936590879999,21,$1000-$10K
8R3hAtweiW9FZKHrmoYgyhSP8R8TSaoxzSLzLzkhmkji,6137.928441242587,5,$1000-$10K
J7bgyRk6jg28M8vYbNEWKBNP9oxpELbzBK9eYDCDbNjX,6137.9144152295685,2,$1000-$10K
8B6Nx7TCo9NEbuNzXAP68UihNsLLMdwjfiEUbduEcDV1,6137.908705795371,14,$1000-$10K
3PbD31SLnYhoxJq4EjYs7FtYkGmijAjHe5Vq795G9w5p,6137.904226442164,550,$1000-$10K
8rrby24aLCGFQ1zqrHXWx9W1aP83w5Sk7tRXLfe6B3pa,6137.897324161861,130,$1000-$10K
9zoZoEwFb7mvAMpUdE4MfXWcYyypPYv5qPm9wxMKGpFr,6137.896985047266,13,$1000-$10K
HkemwBbn4JViTMCnYc1YjNiRvbdEXe8w4xYqspkfAvmE,6137.896215607758,12,$1000-$10K
4iRZKgARUaE7JznpoSS54Na9B59MRa9wP5ahs66L996D,6137.887770316179,18,$1000-$10K
8dPEzntvHRiEraNqSycGJNyti44FQnDJS4YaDU4ifyvm,6137.883599999999,8,$1000-$10K
4LuvbKgPAG7JmQyUVVymFW37mzAU9qSM6tFXWJQxeY6P,6137.883466998582,137,$1000-$10K
39qcq4t4wNM8N4fbkFUqN4ihDVCNPh8L3MgH6ggqQHM6,6137.875845849146,74,$1000-$10K
D9V7ijbqrQJsXQW3G9P53rbSBs2Piz44KmMkmmXds5X6,6137.871133324416,15,$1000-$10K
2WnqPHwqzphsLbCxEGB4ogrPPiVqoGqQmYDkkt9bmDXt,6137.863009999999,175,$1000-$10K
HCfz8HxtjD6Nnv2sppSNTM1rerrCKF6JwGwVbiJrotXr,6137.853736774888,3,$1000-$10K
4nok2tGLYWWbhYaJBT5HnVgLsnka4jSeqUpohtLp83VG,6137.843301388285,302,$1000-$10K
6v3997BXJtYuvzgKjpPZiB6TDnaG3axjapRtcxMWLibr,6137.826557028001,114,$1000-$10K
9VykjpUbKDfps2cHXHMGGM8wBnLCGMuQ7EQXmh4jRAcW,6137.810407179744,43,$1000-$10K
7QN5BPcCWvmDXHHoQ8HHA7ZjWphqT5ui4EXw4RiCXspU,6137.804221555839,7,$1000-$10K
J8A91SpGJX9VtvWqMwgUoVR6DzVUDjTszyrzER3S9dYL,6137.796261736243,81,$1000-$10K
Dn3eufDTzAz8jdyHD6MaNWJ9FeiB5qFqhx1fMYYSsRK7,6137.788084526059,354,$1000-$10K
BnB5sXdBbFvrqL9PqaGRvY6UQuoUxcH1SqG8fqwZNkQn,6137.777217669889,83,$1000-$10K
2EevokvsUe2wqSq3DE86eArfSdayS7RQLZpuyHskvi26,6137.771411337613,12,$1000-$10K
6S9ghPUwN8R7wd4bRc54JCKS2bxZaSZ9Da5kh315Zrfs,6137.762980342601,119,$1000-$10K
5pBBqoBR5Jr22kJYjKewccUg83YyDBxYFnjN9hySnnmg,6137.7614218601375,27,$1000-$10K
AU8qWKtkeCPt21BXfxUoHZMwnDNYuARXSw8Kj2aM3JNm,6137.743263084082,22,$1000-$10K
BguKrzgkCJwXadAyVUBkJS97ueYGoePd6WeBPpUVuAiP,6137.712961926041,53,$1000-$10K
87tBxSYwrfkxZmTN9o8Q8zt9UUVapAt8iPe1CWcKvYby,6137.712088184484,4,$1000-$10K
Gvacdu7PWqunWPmZuJQ4acjG1qaBWWu4SbDTvxjnbpqM,6137.698369945536,126,$1000-$10K
Et85Q8rjUaRZNcGVhD4KV6pDHu1D93gBcYmvGuLFg9mg,6137.68251447909,50,$1000-$10K
9vzPvaLuLqK7QLbHy1B4dQ8ZxGoPWSMQNNUKKQwUwdKo,6137.678851926939,44,$1000-$10K
CeFMpb9yZ8f8yC2mdcUAcZNDGcLe9J79LvRCGjkC5V7b,6137.658509015391,46,$1000-$10K
FEw6kBN56P1FESsMuZ2QhHMFWqua21Go4HaKkeuCaBND,6137.656352562101,25,$1000-$10K
A3Ggri2W8XeaYT183fJdZNZZVRFTqxVFDX8hRNsDQfMj,6137.651382387972,17,$1000-$10K
BpY3fANac3RTmsqvGTUNxsvALaXXb4LfamPYgLSxfQnr,6137.616495485046,54,$1000-$10K
ewFTZjrWSaAhmPhnA5zjChUMUDkDjHm7PvnfZhYWy2L,6137.584277510638,6,$1000-$10K
YtgeHrMxHu7cVdSiUyg2hC7aMEP6PNsUYzcaxEdtmNv,6137.57989062176,1,$1000-$10K
6dyZoftxnpgJB5hjpZizWLtB8N4J8YNCRGxn7CZtmerD,6137.569918237635,7,$1000-$10K
Ez7f7bdGM4oPwRZ39wELsBKrymg4Q79EvNS4cxdwZc7B,6137.568238074368,166,$1000-$10K
49ew9Ug2XFchkBg9FRKL9eHeKyJDjqMjsP4RWm7FTqCx,6137.561293697741,4,$1000-$10K
fNDEzKRVLNJrbVvqAsVNgoLFQerMqfmiqso88zk1tmy,6137.551034848459,12,$1000-$10K
Dz8bhFjtZFK35bdXYqiLtP5NZrpViURpKbizg9DmDsdT,6137.525091453543,86,$1000-$10K
5NS3ixj3AM1MQtBZoC3XTX5QJCtMZXLyc7R7P2mCAaut,6137.517836565339,15,$1000-$10K
DpZkKYYy8TFEUvfYJyBRQCwL2xPbDPpLYjrYLhfpkj1B,6137.5089571531535,9,$1000-$10K
