signer,volume,swaps,volume_category
8WaqZNDy1FXPWJrruzYdvrYfh6NQqGNgT58RUmerW7RP,116.77502651892,2,Other
2Y7kU1dmpi3HL9kktq6zBXKiA7DBzAmNompd9j9pFPKb,116.774891348252,3,Other
Fr98jiaahzzGFxHcrKBQavn7XQTGPuqSyyco1aQsfuqt,116.77488597821001,2,Other
HdW9697HJ9wvtbhnxrvdDBF2b6rFeko5sLWkiViP256d,116.7748710308,2,Other
4rMGuEeV9ENqaeWFLhGbAJ9yyZzk3mMGy1XF79oPH86n,116.77475657458994,16,Other
FWDX6zKsrUgxAmx2CvV5iEawhPRnvzZ3Ckzx8mMttrwM,116.7747196392,2,Other
7SS3Xhmje7Qpbo2bEK64GEMPPsB4Q2j8ka1aXTu2mYGC,116.77467416942,27,Other
DAAi3JNDL7Yyr4usL6ZDyFjSM1LBCD5GnKQptEqqV9uh,116.77453305587998,2,Other
26QCnk59R8CgxWdxDzbKSXFZCQywrryfXyTpvE7VByMu,116.77450558545002,2,Other
ABJvCWtU5GAF9zZ1kgsHLCFZtH1sGqfsRscbgEG9inD1,116.77444373870001,2,Other
4oKGVDLVqCZYW7a2giaHEM4L27cV1AtwMV7VFSURW6Yt,116.774439629848,2,Other
gW8DjT1RUjUnJ5PuwmFSE74ysbCB8VZjTUABQN1JCFP,116.77417111594681,4,Other
2P9gHEU2eiLqojx6J8KUAYk9JGczZ3YHpurovtu28B3j,116.77382408283898,6,Other
7KAJ4CKajDd5anKpKte8BeXUkn4Ha2381wLm9Jru6bnT,116.77369548369,2,Other
3UCxpJ2EijGeNt6z2aahrwZoibHV5gCmdUfAKrZMDNKS,116.77337135479367,8,Other
8REpyqrpHkpg4C5aj9Us8wfWrKV23ggB7QfxiWdGcmZK,116.77330816023002,2,Other
FjWbeTXjUWyVDL2gnWJ5R5mqecQpMwMNbo3UADUGpJRM,116.77326783075999,12,Other
5odF37denx5Ki5KmPEMpgS7XvkDT5K1kazfMWXDv5MNZ,116.773002252781,6,Other
4xsBzsMpk5u8Ai1kYqvqA2z5zAzDMrCiBU5AGXgsT9KR,116.773,1,Other
AcVA3VTiWiLPiErEiwNyU1AU7ue9gqZ91cia5QHQCvPE,116.7728881526852,1,Other
7oVZSFg9NxywLcnfvvAGqqNnA3BhNBfeYFhHkGUhYQNE,116.77285754226,6,Other
5jnFdUa7bzNxqXymPVS4x8LbNhcALMiDJjTPaBWhLmHY,116.7728,31,Other
8JCXNaJjVunJ9m4znpzuzCrHmuf9UQjHfiCmzg8m8jqu,116.772754859096,2,Other
9hS6ZNBfE5dxhqrK5NnHjJcP3cAnyJ1cuQjyHcsPZoSC,116.77270216491002,2,Other
BbD9QEoKzejno93rQ1QZEwdRnb2A4F6AyMQP88mbv2sk,116.77264111212,1,Other
6PQyFBYoFztWFZpiR9XQtVnEf6dihy7vSZkRjs9jqSFb,116.77260000000001,2,Other
BFygat897cXuNifVipwuNQYhEn6a5Egyy3FsRYtorHwz,116.77239221497,2,Other
HWojiyF2JgxcKhT4wZu1WfG4yVhcnvQZW2zKkN889sNM,116.77225000000001,8,Other
GmUkPWiwKTL7dTtJhEYerBUmbivVwW1tUNQKHpGyHHHa,116.77220231272601,4,Other
FVdhYsw9rvzwqW7aybmZr1G5hoC7gBswcfcMGBt6A8pG,116.77209458542,2,Other
CgTzrzx7XjDiJpu38cKoUmTfN3pjuP3hMB1bfgq7Gucc,116.772,1,Other
2Y8Qs8RWFeEvAS4ECRFKTNLuLRrxrZUbaTMeYs7GBunz,116.77192855446299,1,Other
3Q3sH8z6LH94wHNgQfE8nh64if4dBV9kWvsymwYDnqYE,116.77175,7,Other
AKrUWjNEsH8LoBUFx6UNVMLNk5EsqWgPDgyn7yYN8og8,116.77170291877098,2,Other
HREZDsxVr23V9kCL1PSGk2GoMhkDauKeLNJxAbP7kYfv,116.77160735740001,2,Other
778gkUcG1ruDqasHQpM6YAnBJEL9yXHeCNzY597aS7zu,116.77129199999999,6,Other
C23zTEMDCEuoKPVBGNdrkyAMMUvTa33mnqMJXbKEUwh5,116.77126813385816,28,Other
FPYvqmC6E2pMJiL4ZPf5xz7uFNXWjucqr7nvC15ZMgte,116.770852322658,4,Other
LvG3iBM36mjtyvGybDj64NAyyF2euAhdgurtUQWRkay,116.77077290672199,11,Other
4tRNGrpsMmE6LS2n3CxEsXyWxjaMAfMdqizmdb9459pg,116.77072137501,2,Other
GRj279anmuPTCZqXuGwnCVVaABksft6TSJQ9oCN8ynWa,116.77070382789998,74,Other
4n5KiXpAbPy6TiHxE8275d3EfyVAkj6KbRxFCozuoGMN,116.77066427201,1,Other
EFKVuoPhTGVbMZXtsvPEYq4Y5VPeFmRkrbjfMJ5YE8Jv,116.77056118000002,1,Other
XUMwJ3h9oy95YQK64W9JqoWsazkncxBeNKsBosXvDCg,116.770461217626,12,Other
NYTEA8SryHc3TqcZ3ZJnHLLiwDfkN7TAQqcU5bBA2o4,116.7704213365686,3,Other
6TpCR8kCs5eSV2h3RX2sVjAPohbSLweqzpigQNfjFEdC,116.77041202938,2,Other
7aBvaBag3sBsmztUvk2MHQW7FhvfCjtb52XPoPaMpaDj,116.77032178249901,2,Other
BNbi7C18DHwaEZSBYaZHAxeb5hHvry46GmfK2oUvUTcW,116.77017486058,4,Other
2RRJqcqRVF18GomztR8eQQE73h9MLMu4sPi1Zfs56CkS,116.77007794368001,2,Other
HJoHXAjd72gFbzpjHVNBdQizwZPP8Vy7a6CThkj2WCNv,116.77,4,Other
3MDbW1UfPHBbxF5ngPeUJduUAKCY97gXeMhQjcyuowhR,116.76999913488,2,Other
EmrwBkhGJFE5JeqeFuNVmpXCjdeoiEWuegCxbsnmA3FG,116.76994650000003,8,Other
7vTdxKCcc53v5d5QQiWpdH6miawrwG44wkSk49aNJeGE,116.76991161724901,9,Other
CyXhhBLTHvDTZYb44zpeujR5ifjjQYdS7VL3gsadP5bm,116.76989999999999,5,Other
2oqePEX5cY1fsxLCbBMeMhtMGVCvu2t7JkK62xmkLq8V,116.76982747295999,8,Other
6ukkaFY3X7swNnWJUkuH5Gwm8AztRhgj2jUQADZSEQDa,116.76980829884099,6,Other
Cf9pDe8MRU7auPWrrfCj7wrjFeZmhTYnJ7KACTzGS5Hs,116.76960000000001,1,Other
HonPfhiMCsquio4tpEgm5qAp5gcQr52vdu8kBLHYQxaa,116.76957362640002,3,Other
Fy1jFQ2dwcuP7KM9DxxDabvUby2ZJVyvSqvubAnq3YhB,116.76946315881,3,Other
3Vbi5UYjWqbSxaQNTtuc5i2BrVECBdHfeJNNMzohHmCz,116.76943559606124,10,Other
5RYBipfocnUKXxReEDojCtU6AhxwuNTnoZX9N9Yt9k22,116.76921602640002,3,Other
92sv6YoHYUXNoGTh3AGK4HEDM2kQNQ3sAKtA3czunzmw,116.76921602640002,3,Other
93ZaVZJdEPy8sA8Y5iUqKo83c4xwyaMXzsFYhq4tYJ6r,116.76921602640002,3,Other
BHUHtY6DSPGvAqUNUivkqNu4F39cEVb51ZPo44pQ58HG,116.76921602640002,3,Other
HhVDNxsnoKE3jcSVtkgdPTiirsvznjwhu2fWCwbFgaDo,116.76921602640002,3,Other
GgezvuB7rQGUd1dGoCKByHhKogWs4ftathqLS1A9qRAD,116.7692160264,3,Other
4Z2MyNRGB6mC1hVHHZR8m1xPkkqMKvikExxg1VXa4JCt,116.769154382508,3,Other
2LdMFJhEjsbDGnj4xinH1MRfMSGwYrEycfWshjzY8DRm,116.76912595368,3,Other
DQEMceDJJ67N2HDzKDvPARX6EghG5MhDECaP5p5owKtA,116.76873683067998,2,Other
HyXE9VLKR1GmsfdCAr6GBbcjiYYbHfRo3HMYfreoXnhn,116.76868270816469,5,Other
2Q2VFyFSPrV1p7DK7aMviPXgecrMEEBHC49rZjZzUyjj,116.76859012678199,2,Other
5mx7qZ3vwpHkCQCvcUvy1GinxLJtd9UQtenkbQJuxhiN,116.76842988000001,2,Other
BDkQaPudVP2DHeQYpGLCjXGY1evj1nRTKGTPtnFBhxbW,116.76842682494801,10,Other
C5PgwsjTDASM4pfkpDbjgN3v8CrTcFiVZrRSyFTRh5Q3,116.76818593126998,1,Other
Hohd93vySYZD2XHRNThacz5GAcMufYoVoAJK3Af4BpyT,116.76818587644,1,Other
K1qfgvyLsN6FCUQAWcoagi6Yny2iVfkaqQw37rqkYB9,116.76800000000001,1,Other
CjNqkW2Wz7A3fkcEd8W4cBXjDtgUvXWjD9Sg23EQRK8a,116.7678885737,6,Other
CBHyRGeuGumcpVateM1HPBYaRKGUscdtZjD3Tc9r8LG5,116.76775905056,6,Other
