signer,volume,swaps,volume_category
B8rA2KmyVnEDbmi7qyyJ4dZFrCkHxn5xVPMG8KxzGCQV,658.540692620962,3,Other
Khc7ykyRfdH55o4ZygaGhwFhdCFsfQ6VuFqXcVSndEz,658.540404957534,4,Other
9dHHAYmzFP5vtf4MQHZ3WBEfT6St3iSvAaHSB1HvGDpd,658.5391571083436,178,Other
6bcHwm8dunCzJtkECBeV8yPkx3jWhyYRfykqoysXTBqP,658.5391199056203,12,Other
DKdnzJUeMmDfenAKTAscK7vQmVjzc29LpcHRsUet3Dm2,658.53850623529,3,Other
9JghEZQgT2TfQmDsVrDxfFqUNxWR9jxWCd5dcEMVHPof,658.5373575588101,7,Other
ANc3UHRDZEY7kvEcuHaWUkLx77NGu6mu6iJP7gXdaaE1,658.5371290651071,4,Other
4HSuoAVeZdL1pZCewQVcsEg7PTZgLSarWGsEpqMyroQA,658.5359794862841,6,Other
9hVZ3QFF4gLiwyoccbb5VyDYhzxGZycyz1Yo75Eq9ff1,658.5356734421499,232,Other
9hSUkPxs6RLAdSfVuYE9GiasU22MpMMcWyStf5jH1F7j,658.535,15,Other
84rvbvLemmfPzYXaqZrrp7WWNZKUEcmPCZrC8L9ggtqj,658.5338927509008,16,Other
CFpQcFqTZt4C6uG9QPEPkX6TgnE4xkKVFWHNGeq1Rw6w,658.533820049215,1,Other
E4fXWUXvPQaCNravhFFcG6JDTPJxMeAv3pKxkRo7XLLT,658.5337298028625,15,Other
EFpzD2Rwt1mouf4nn1RcRPdLqeWnQZMVVijm6REffvDK,658.5336202021399,8,Other
HQGNmGmrH7uvC8AGyxe6sEnAQPUx4fgxt5wRvJM6U8T4,658.5332564866189,6,Other
HAo5YfJa3EmrNiDfNEUv6Gq1s7LPk6JeKs65Kjf1Bk29,658.5325403448,15,Other
GN6bzXRnJMN8M6o1qtGSoSmKncVjhHmNmstp9L2ipNUE,658.53193224077,9,Other
H6NPpkVMzJnRPyaqQ3LRszD3bQKnt3uXLT7rtuCdW4u2,658.5308129701979,1,Other
EoWc898vscpo5D5uw6Lcnpgmf54CNR6CwRy8GjCPxhrF,658.52945202514,19,Other
7AcAq9uzfU8Z72bb1pzzA2s9VdtNoSawfUpQGLzU3umH,658.52846885397,4,Other
8FCmM2uv6j6eQ6aYkrqNt36SbHW7iFN3GtnfTcVtbecD,658.5263711834959,17,Other
7sJD5qDkbEAYEm25csurUUV2A9cdYE4XUGY2jykyzDRA,658.52565323156,3,Other
GSBty8Z1R57VeoAUCvHvLXz5tNHMCyB7CEJnMpA4pfJ8,658.5253500000001,2,Other
5r2BkFAfYVe72jpe7E47Y1DEbsbZDAwUxrRCBXZiMrdE,658.5250265445416,178,Other
FDSLxkJK6fsuBi7YDFtrKYdxiqXFbVKtLKJA5XJiNKHx,658.5241819005776,8,Other
CzULyRwwHn73t4Z8EYeAzscns3oZKzuEgtSfKmzMyztr,658.524042,14,Other
Am3ahfPaZdg39FB7jwkSc9NegVYyVa2Q1M4DmStGGnxA,658.5239999999999,10,Other
BRTpwYCHQPeSDmhNif8HRBp75RV29Z6AztJiresyTTG5,658.523441726643,4,Other
4Dyfh1t8L1VPPNrcmye4GdpaenkmKnFG4LyUFo1mEW6B,658.523089766473,4,Other
EA1foAVxXJ9zBxBU1gjU1RXvpMSFXe85TYGVUGBagSxA,658.52074004124,3,Other
H3BBnT2TkMvxQXAaSBunFDmHKoTn9MXnwXezous8wqc7,658.51974791884,2,Other
8ZtQfqCbvpwR79ah7nKAiP3Nn4XUC3APNRgGQsFjviP6,658.5195894513499,8,Other
9etBf2xnYLfuiuRiXzdxS8QEhWu4C2EgYRWUowDSKC1q,658.5194583985999,11,Other
558S2aLvw1WKeKdDEW54yubhdEXWQkeyahTMx6TH1G7h,658.5189220641732,418,Other
Bsu38dwU6ABwdobjFfPNunLuUb3swp6ZL92BPwFQpVc9,658.51476742008,29,Other
8CSNV1PnZ366FjkRc2yqv7LDEiyRsRAW8Tpmc3HsKH54,658.5129326101483,7,Other
D24EjtS6GZRA4n2VSjBvbnp24Gk2jVuJtbUkTPJaQJ5X,658.5122999999999,29,Other
mPDh1aL97c2xu2h6MB1aBAKnpFcysLfabqVTyUiFYqM,658.5120000000001,3,Other
A6njNzN7z6Wd8HX8mMQj4kKyJZpxKxAcGLpFcX7sTnqZ,658.512,1,Other
DANyBZoYShSbQfUXmQrMqZXuzCVgXwKYAALmFMpdjiJt,658.5116617132553,89,Other
8qqtaFmBUgwvcmcHdoiPW1aV3WS9NfxF29HVfc2MPDdQ,658.5113653458039,13,Other
Ee1kLRNTSKCEv9VYTscqTCJjzWWGPgmRHxXkYePwuLRy,658.5086083901621,6,Other
6KnxbUdKhfirDeHTvPFq955hTpZzon1ufRhjsyJAS3z,658.5084993789401,1,Other
CYpW847twZs9tKNmBYUCtv82zmJ7P1S7pVdTvF55GKPD,658.5073398662191,15,Other
5bwsedif6E7tJyM7WfV3AdLXFFYRYqxjjKygVh6XmbHS,658.50676762737,10,Other
8AHHwYups1f9vnwnmpqzGBL5RvVetUhV3iHuJUVKaYP6,658.505213056287,13,Other
CbyZGpo8FhWchRwwcrC4yxFP3FRfF6ARCe24d7oCn4qz,658.5049269284361,18,Other
5tE126vVSMzSNBn5qWUiGNcfKsufkHzjHyPcRty133yq,658.5048825473915,3,Other
2gi7xHymyc2coDMP3f2FstbKcTPEXKhepnuLjRcyVNX9,658.5048580880001,2,Other
2zg2nzUbPdcwPQxoM9EaoUQ2o4sdyAPff3UEXUZcnjvw,658.50361549587,24,Other
JBBnDxr12yauzXtFTnKRxc81JsBzMtgZxjjwxXGVzHC6,658.5023679379401,6,Other
6t5BxUYUFLEGDvk5ZX3NiMasaV3YzAu1M3nT5gTu83XX,658.5023581288641,21,Other
55x9iUywCDASL6KRARKWKWq1MQ5vbnbX2KHWfB8VfQHH,658.5020000000001,6,Other
DWcq36EQnTBMmdLYXigubK1jY3NndovJRYi3gyj1mC2b,658.50157825051,9,Other
EWxwHSpYSg3YKNgVSjqw7H5MBbxWRJXWy5p71CQHFmUS,658.5007205475911,5,Other
WJzXvSruv4cwwMwxdxUrxxkoF6jQuGZHX4XZMzp8QwC,658.5001032891399,26,Other
6RvBzxPh4Cm9Wj4j7D31SpjoTHG4VW5x4r9AiXviSuGy,658.5,1,Other
7aYKEgZmDiG8bbzqadoH6macETUrcQsqdv6ryKNyRKwL,658.499468738892,30,Other
4AFaF6aGGw1FkVnfp465tW1CV6CCQhisKbLaMaFhAdqV,658.4990829073399,2,Other
3PrpfAkQCVKaUAuFUPTZsa8j47emBm6dtjSvuWV1EQwz,658.4990449014759,52,Other
6rNnC2q1eHbDfMGBTmmYF3CLRso2mMu6XrZXWreayPAY,658.499026606354,7,Other
8oEhNLqGEWpXpTFZvC4gxVkoDCDpkSq2LHowzk43Eo29,658.4985493040048,186,Other
8U947xxatMcKWCHBnv8WB3YZecFDpeGstCQCkm2kYxm9,658.4956900223671,2,Other
HUmEN4pWcJx5dp3Dm8Lzj5Kg88naX85V4nnze43q1krd,658.4955234343561,8,Other
6kdbgs46UPFTq67uRuQsgqQTJK1BMWn5svFWqwLR398L,658.4934195648889,29,Other
2fHNUfoiH14PCzmL9Dy95ViPbZWhb7RwMuDrjYjGxSYF,658.4930173702845,4,Other
DmGMMYUdPEk8N5e1sb44TRneMhDoPQr9wj4YWwmTUdye,658.4927399999999,1,Other
EWEi7A2RjvRvCZyKC5o28v84jZNfoHe2da6r4e3bF6Kh,658.492272900731,4,Other
2RsGFHALuHbdVFHZE4iiaptoyxdDg7SgwZiaptSGB3je,658.4914761343599,2,Other
ALPPiKMsioq3Q38bHCKv6zsCz1od2AsgywscCSVPcgXW,658.491210873925,6,Other
D9tJBQJYsMGfW5QvSQvBb9aqYwFYdUCNh2tosJciEqKt,658.4907908349277,13,Other
HewZAudtjC319wWPB7qpRUUpNDvk9jx9v5d1eEf8FyWH,658.490505743212,2,Other
nsKYrGvEDdTSUVgS5JnsRBbpJzDvTdyCTiLiGZUuZMw,658.49012923474,48,Other
E5jcvyPbrEDBn4fW3R3dZuy2UsaxqLe3wgXLAGwWkfQ8,658.4899272579929,27,Other
9UwSkge3AGnvNzSTuP9uRVnqz1zeRQ4mq6Nugfg1nmHe,658.4898,115,Other
Etuvso63vrsGnPRThD3NXNX4X7Vm7zABy2CAJs3ViUH7,658.4883824576331,67,Other
CwsPTq6RraxJreQC2EYhSyB9vuZbzrpPnSVJMJYeq9G2,658.4873652439501,43,Other
CEuXEQXCjiF9wna5WGTW5Dvj9WLfV3ncscUFpQZi9S1y,658.487275512,1,Other
Gnhy69zwcPthtRnUsxB2QW5JUGockGk78fVJWr1KXQBE,658.48687388,5,Other
9mEzxGT6mAQc8RkjFr8u7vmtqwNeitDZFKCa4BVxVRbA,658.48661719682,8,Other
52AFK24QNCN5AdSvfDoESnE4To4YNbbc1SVyL9GA4scG,658.4861881821341,14,Other
1UW3pjMLTNzQ2mqwMsRGHjQzjDL9fTFrzEn6ctc4hC3,658.485136252646,14,Other
6pHYQVUxZivVbo2AZ5wKyLTZMNMuQnAHR8iGyoevJPA7,658.48476833193,11,Other
92DqXA9cZEYmtk6KddwUUEDGKyyaoiWpvdFSZGEjwkhT,658.484,9,Other
CAPtYhftButUKpy5v3dzfFhNyVFZUo14b8fuU3RuQHRi,658.4838517287636,519,Other
8s4mQggqoqDoGgSzq4LRUaM5p5tBr9ZBuapUW45rNagK,658.4838268729635,31,Other
CUxojYXu1ThiHkcqZG1N8JAjmqs15FfSryVsQx4mHX7z,658.4833805912917,96,Other
CANW8RS3r6c6miGLnxUa3yGbagUj7veRKfPRdKiqJAHs,658.4832319976208,4,Other
BJJ45xQgcAWQXEMvQ9oHvv56oczJJwHQwC5eBueEBrcx,658.4831488125174,12,Other
GsSFpvbY8CLSinyhbySEXDpfJycosNAfaM4px28ffPt1,658.4815836498901,60,Other
8SK1KSCpqig375Ad7xz1dsVRJSGKrxBs5UgXafBaZwog,658.4811006866547,14,Other
CSARRtjiLDJPHJ1K24TMS3V3t8141JL3sEL3xhmCuYTt,658.480912913382,4,Other
12t5M4ivFkz6xMbPvxxNsLGtRLHR567xpE251PYHYiMo,658.47894,8,Other
J5Z5NpqZSvu6PnqyUSs3AjifAgH52AKSM13A7Lh3RSpL,658.47743213644,1,Other
3ntydJpSzskC7wt4meqDux1W5MSMcXUVatdESXhD1Yxt,658.4762398937879,7,Other
Ga3bVz2Fxy1DjB4FkW2FFj1vgeR7jhzdXg6A4xrTuYSk,658.475788687116,16,Other
J5WZZUcJcu4zGxzsk1sjrYorz5va7DKPf69tLcSP6vvx,658.4751591012,2,Other
HRwCPMWEX7hfPY6jVDvPf2XnnDjn5qEEivveduvbEpdt,658.47453190956,3,Other
BXZmMSrXzFiy5gkhBXNfSWqUW9AT21ixBTuRj6AjyxGU,658.4743979009199,10,Other
2CDLa4XnShcSwVzUun8ov3obC755tSy8aDXfMSbKEecm,658.4740707414576,9,Other
4v2JFUD1u5Sxn87VyXq5WySypyXWweGVH9Gc7dTqZMRb,658.47380838474,2,Other
EJuxLiTHFZewQzzvyriKcDidZnnuomk2db4vMf7Gr7V9,658.4731460423541,2,Other
GBUTChacQXjecvh1M5MBhSDvy7hxXrquCyQ8o7cvYPXV,658.47266082553,3,Other
9Pbmbf8yJNFvsZYUkYezzMhFcvashPmy4yzvSHb8UDC3,658.4723688266401,26,Other
2gp6LFGtfXj2ZGFA9YBP7uHnLJAqeuEF66nQyj7rBJ5v,658.4721636439812,29,Other
2Yap9w727jVDSKF3Rn41cVmuNjnxuKyMoBrSgdz3ihmt,658.4716015116007,14,Other
DTKssNmAHNRdcsfwi7gfTpfYnAjpw76h2AKHC6Nigg5X,658.471467033,16,Other
H2grsfkCymSSYw7MQgNczLiLuMNVxgo6434jfk2tGYhH,658.4713923249,1,Other
FtqVaaqfvrzNeHjBE9TGARJFw94dvEy7euWTxys9NLCb,658.470281234822,60,Other
C19QpeW5hj5i5AY9dEDjUUW6SrTzvLiiuLFTYgchosyR,658.4699757272,20,Other
82SXG1Kdhry57uGWiv3GiRfE5Ud7zXNv2auq31X9gvgL,658.4699238314437,12,Other
BoWvNTiV89QixFEYuNcXXudKMJPiW5y54hP4fyUZszy6,658.4695856636399,15,Other
FjL9xjzx19vosADzGiCfLDNTmLfK6ahZu5EY6T892uep,658.468974443763,1,Other
72kYCXvhsasD1Hy17UXEQHfNJcG6Pr3M7u93qon1wZTG,658.467740876233,33,Other
H41WxckZ7kMdps48LrcbZEV1Jrbhov5eT6DWFBRndCmh,658.467476528889,4,Other
8du9fvMnmcWKeevzHZjvDJL5NVRGYiBkwqNSWTTBPjhC,658.4662070116678,14,Other
DMdiH7tvfTK3T4dEsNteCxALverwpZwnxa3MRTEGo9BZ,658.4648054096509,12,Other
6dLj3WbZCcRVDB8TsDw5xjb21FzgWGYT2taTQjHNnU6d,658.4639999999999,8,Other
DYB4qdEB3MpEjQgUpEEVwJ68aJH4TF8mQtR89U5Gwa8q,658.460181048293,48,Other
4HrTMEuPZYHDXHJzHoXFgNCai2iTt8tTxgvCKAVhdfG1,658.459855563101,9,Other
J4jsz6nS799S3ZMKzcYvH9caGuK4JzxDSy6Cvscnk9UQ,658.4587194850275,35,Other
DBrvbBUJaLFvKb6thLZLxtxEMmncwf27KTgjvFuXiUKb,658.4572851666858,6,Other
6LgZXhXBg2cPf57ThYZbbyetXZCkSyHpKLX3v84vdu41,658.4565747291002,53,Other
HPmTFms2W8FCcm5KPVAvuXfRaWVwj8DMBA4xGwTbQXgM,658.4549599620702,23,Other
6Wv2GfPMQ8cUu8sMUCeo79xr8P26o3UTJNBjtbqGguxo,658.45401509718,2,Other
5ZFkMvPFgAeBVFzfzSxyyKapFNbBintu6Mb6Vkib54Fg,658.450967356525,7,Other
43bJBYcqvGRdefoa2GyG3VzDsyme8sGGpEbe9T7KVJ56,658.45,5,Other
4G995gPvUbmNwT2A3uNdjeqz5447f7X3Fp1FWZEFjg6N,658.4499856212651,351,Other
BUBS4QF1ZNxgdtEXZC41pF1t1dwqjjDfFr6sv9ocFY4B,658.4499560731999,1,Other
5juJNyeZfHNACPMr4HCoErovauNEWd44atD121nBm8Wx,658.447528680645,5,Other
GvG3hfQRTS3kcvArjPQfJASiT1UxYhags8ctht9K1LoQ,658.4463865736278,13,Other
7oEmWyq5ZPvSQjGANg6YDivLiFS5PL1ByNsW7zpW57EQ,658.4463644679,1,Other
FS271mpR5guGj9E6jpbP4GjYvbUfUH17GaZ5zjSeapt5,658.44593318893,14,Other
8KM7duxd7WJV3dAQN2S1pNkovzj9SbHJNVcR8hbuLL4X,658.4445059182781,6,Other
4u4qgsojqmEbbjwSVWwe49FXaT5sWCt6qRyADPnAr2sJ,658.4436000000001,1,Other
GT1KnJ8fFoZARnh71ozKP49CwSyCy5RGGj8JLJ7gKxyf,658.4427209150102,20,Other
GJ2oz65XKNn1UshWwoPq1vkqN4mw66V2B3F66y11W7gH,658.4426587128,2,Other
2t97sCGp8uWrWL79wcvzPwU6QMrHdqSa5ZmYszTeL9sw,658.4415979523407,141,Other
ESdjza15egWekPLBBJNSRTmtnuu749h4wGXWGxp5HsmJ,658.440567278949,1,Other
BDa11RV17xvJWGVqfuzXYDVvcf4sbnGQ8n9Nd8m1iYks,658.44,2,Other
