signer,volume,swaps,volume_category
Evw5JbGakjhdEsJCH6fWKti52oS5CWHhwxUZ5RGQRh7E,2509.7500849002126,2,$1000-$10K
H25f6FdcDa4EgmPDqpEaPMAyPpCrdrpDfuw5RgBePeBq,2509.746117458935,13,$1000-$10K
34it6pPvotVGjcd9wNmB9YEVED6zZfzPivGRAsc5cMe6,2509.7456220861663,35,$1000-$10K
AW9u2qjQQy2jZJBBF6vPEVUyWjVsexLccXR5DEbqWPyZ,2509.74349361995,6,$1000-$10K
HBmz4VVgHX7ApGVLwg5F4bk1TDAcuHdLWKEvWkNP1cdw,2509.7410608549358,14,$1000-$10K
ESBjTLkfYLxd1AVop6oiVjeXHCNXneLgQS2qa8GZ98qd,2509.73869267116,448,$1000-$10K
9b5pMmd6wT7M2A5cc5x2UdK2To95XejxV2DDrnupLkTc,2509.7332305977184,30,$1000-$10K
8AKRW2KH8fdoGxU5sbShRkBU7xxhYVv9JYVyAthm9mw6,2509.7172941721306,32,$1000-$10K
DT4tcGc2qNkt9JTzQH3gFAXGLoDV69nkvdtH6NfnMb7F,2509.715893294571,12,$1000-$10K
6bcSBiHXtaQYScVTGwa3Tiupw3iE7GKvPraYZJPaApJk,2509.7020607665604,60,$1000-$10K
58gTQjJbYbpyyfb3C8hHoZYzh4Pcg6FNWLpozW1y7K82,2509.7014537024315,33,$1000-$10K
CrSTxz5n1uRcHCrMeSkRRHCrTKTGpe6yPmYK9LTRzRhj,2509.693304567809,40,$1000-$10K
xarXTtxrvkh8UvEQtQ2tmNB4L4nmXfbpS8brdfsN57R,2509.6910320880475,9,$1000-$10K
FedMKdZ2Dfb2AXPE1CZMdwgxHFVCA8v3N8SP2RDeVnhB,2509.6905540116895,14,$1000-$10K
7XfT7tJRfp1xSjBa3TAhNzxwQ4opT8TyS3JFe9Kf8wDo,2509.6885128788645,4,$1000-$10K
8m8yPQr8ThcZ9VAeu8m7UUN6UsSph3ujodXt6vimf9FG,2509.6882750580876,73,$1000-$10K
CbbRdAVvipr7uKaYRWeaTHiQWGshAZ9G5QZUXf82kYX8,2509.687524484465,23,$1000-$10K
F6DkmNgJAjPFFbotAbygZqQt8wX2VXTSw6Np8daNVTqf,2509.683371002107,16,$1000-$10K
3Zwb9GbR3hBkeDau3PEQVuXTmahxjYBAPwqw8cmFAVSy,2509.68227413425,3,$1000-$10K
9FvT7hdB2vCuzUsnAwbGxXBEth8iPYx5kXCsQxBeNgix,2509.6818090014062,135,$1000-$10K
GXLdb18bvx6GsLUhEwrYBkXWcYRAZr3QUzNwvbtVN5og,2509.675826251085,1,$1000-$10K
CZhTQhLF8CtCt7TwS4WovcWvnfo4giEiCCrwkGaWWLAX,2509.675784687024,4,$1000-$10K
B2QvVzaAJbXgAhb2kEesSqLVfy83sXzQnrSG5zXBUQ9T,2509.672559206947,44,$1000-$10K
LqwktPk8GirMhi1uon3xY53KyeMPB69WZhw6YiXFH43,2509.667604474221,104,$1000-$10K
GPjcXgwS1GnDmvtb1ZSKtErtcEi7wx1xhzHLhFtSnuQN,2509.6648920231937,27,$1000-$10K
4SYoPygabPY6TmB2iMRmVT8UGLVSN4jDshBGofdJozLw,2509.6604614677644,36,$1000-$10K
7iwfcG3E5o7bxumwiBTtnrtGCYVVZcqzxtQCAcyWKRM5,2509.659233273447,28,$1000-$10K
7bvh3JJMucqE5pv3Yb9do46SNFwoMVGDMfvFgBsWN76E,2509.650574929086,33,$1000-$10K
7vpkYmgRK6MjJWqoqs46W61eMWpjpDpTeRDVobeEzGz2,2509.6464870201094,13,$1000-$10K
2bY5dc8k7iwVAVWHMGVaCRM2bATiJdMjwtNoZ7L6zWEY,2509.646024667959,9,$1000-$10K
23HphNV3tNywQG9FeKzqRprDWoBtNXVKfCUkZvzHeqcm,2509.6459042227525,36,$1000-$10K
FdRuB9PJEg3JD9HVu1WmfpYNEC5fjM46j38cVQ2RvCwX,2509.644550603838,20,$1000-$10K
BV4T9kZTAysToxJCDRCAZYuYpdpTgjiHcX1CJCW8Bntb,2509.642901051504,6,$1000-$10K
6Yui382zrMi2en9S948dgK59aVmmvKf7RF6NQvCzVanp,2509.64086381712,12,$1000-$10K
7jbS3TL1P3PFeChf4ft8EeqcUom85xH4zUaJefF6oNSn,2509.6382214208634,192,$1000-$10K
4Ycv5r85zfQVofLkFyGA1XUHbuYuyoYXME3fBN5sVKLz,2509.6365794008243,23,$1000-$10K
5xADdAzcpJwap3aqpLSCwz3ZzLSWrf4dDHdzGbTby7MQ,2509.633389824546,10,$1000-$10K
9ri7ayvVDoW6WFdim1XyxrfKXiJhPm484g18vdDE3qRo,2509.631923284933,16,$1000-$10K
4CKwX6rC5tL8iNFayv7Yrw8h9hfqVijQqtUtSi3J2PuU,2509.62832769162,14,$1000-$10K
5SbitYbNVVSdppjE3nBv2AkS7WyUQZ7SNqgcSxu5a2yE,2509.6225,42,$1000-$10K
9J2dbkEjHTRNRjwQfsnPdbGMx3WJaxxTbQmtMuGX514M,2509.620287610731,7,$1000-$10K
FW4AazD9kUhf3wdJfdvKwLykzXdhrXAvcyfbUJwB9sHr,2509.619866499064,42,$1000-$10K
9rXudixANocE4hijGf99MiKoyXz3vZtsyRL1CkNfLyGi,2509.6182678282817,32,$1000-$10K
6sCrJPWAxyu7o9LMUxfMEdY3wnLGniAmM2mg3W9JmHVX,2509.6117075,24,$1000-$10K
7gCL4RNqfKbr21WpC4KzMgSBhEiFftjzz9c27PxEnk8K,2509.6086354159697,3,$1000-$10K
FSZnmSFtNSPqn3Ft4op2mKN2rT2bcV5QE67JiTqGdtTF,2509.600968383226,7,$1000-$10K
GEUUUuWYpepLdEp14MHpdK2FVuKbLdQdAF34yVt9Sq7H,2509.5985940133314,7,$1000-$10K
FBjvqkqBB7owBaYnLKgMAKRXTkeaQzBk5yZasF9d5gNC,2509.593185695824,137,$1000-$10K
D9ZokGDfbqS1yWe3M32RoqDFFbzhv6js9H8vGn7xNjvq,2509.589160865441,51,$1000-$10K
GQZgz6KJS6J6pPPRa757uNw3D7U15LUDerTboWGHAR1H,2509.584300410132,96,$1000-$10K
7NNt3Enf3GF3HM1un4mg8zVajUUAkfQWdykp2WX1qsUH,2509.5788888455522,2,$1000-$10K
J8cgAYNDnAA56tLfmGGwmMRHgUNTncbTCa7jVbxoBAGf,2509.5751765149903,11,$1000-$10K
EsEBAPkQ4Mxk4H8LNnwnkoSU2CoKS7Rs7T75ePe3xX2p,2509.5605251192906,102,$1000-$10K
6tfejWJWo35diiNp6pz5hdRFiNoGADSkRYTPCu6JJUeZ,2509.556417211777,4,$1000-$10K
AxocCAA3HKfBv54tbj4gQtHWXnWJpCm4H89jHgv8mJEv,2509.553405321731,2,$1000-$10K
5LkCaoKUutnfaz5ThWxuzbjbJYVvpgxsJfb4QecHs6FE,2509.5519627798762,67,$1000-$10K
6xFPDCptJiCvC6CxaCQxRX7mLU8nzAc6NuQWg2tvZcam,2509.546867999951,108,$1000-$10K
HMKi9NwZjhoDwjiq6YUyTLEw28ivQ99m9L8bEqK1bjtG,2509.544046739983,5,$1000-$10K
GoK8dfLHjBHA7rg8tARDzyKaWvj8ZVVdR2XZshTu5Xy1,2509.541557337519,6,$1000-$10K
EVqvtx7X87UqT4gpkoGe5czmTx7GFJcojebkmCqYuFPp,2509.539968590311,25,$1000-$10K
