signer,volume,rank,volume_category
3eYkwkar2EzwZESXJZYaGF4r8mjdefsp5bf3PDHgpBG3,366.041481779358,3980001,Other
99wWhHnJ5KzvbYn1VvgFsBcjcVrWemi3dcfec3kxbvc5,366.04120002511,3980002,Other
5cHcfSSPELFUqcTcwM3fLKeWiin53AgEXXrdZ5kPGF3U,366.0409068869099,3980003,Other
B4JxqLLsxFLVdBDsypodyPsd9Acf1HUSh3FhPwijzA3J,366.04046000000005,3980004,Other
65mKBDQuou415oxgk8sEDtkhQh1vkyhEr4ZiuPfSVKHi,366.04038685405,3980005,Other
8PLhBjKKVqU16ALQVvJ3jKAypLybFbQo2Nuvb5HotEmY,366.03937157568004,3980006,Other
4KAGbjW1aYpG4LFwYZyt1pyxSDZkMiKFCokbA2cWyyT5,366.03900719639,3980007,Other
29BVqUii8UfUSxtptjEXf1AJrz9mHHX8KAV7Gt4at8GT,366.0388158435089,3980008,Other
HRfz9yAfmHCC2MW2FGdFuZKxsEiBgAmq38HbYZ9xHMKG,366.03865632071404,3980009,Other
3keZNzLYwtT8NLrk18b74inSme4RyJBfCuALo6gon6vQ,366.03859187840004,3980010,Other
GzvRqkdWe3ebJuahDNFBNG5o1CmWNceePN66BeREtM6h,366.0383149626,3980011,Other
EhTWMsavUhrpd2hFLK1gqLRjobS8GBfTDvobFPZbcqp7,366.03759498389,3980012,Other
BznM1ZJhMKqcnN9WFtxSmjptrisX33j1DB94kyP7piBC,366.03729441294405,3980013,Other
EYkoW2JLZ8CzeeogVVXnC1EdBvkKB2yi7gSr5VwemPmg,366.03693741979595,3980014,Other
5QwUu5VJ2EathDPp5ftduqypthxDcznzTkVC2emXxzxo,366.03653991121007,3980015,Other
CkpYFcUD7gAjBWmXLRAFyd73tE3ptWicRFdCzPsbfRD9,366.03558866209994,3980016,Other
22eK9PxejHknd2YVLNfC7A9rhM11zTpCxv5VPNAK8XYq,366.03542282232,3980017,Other
