signer,volume,rank,volume_category
GDXULXPPam5Y4GQ6uYBhyxxUyTvAHtA658UrvsMi2kSG,0.008474,9499983,Other
48VvaobddkrA1B1MJ9WnG3kZbuA6S4we25TjJ8sy62uv,0.008474,9499983,Other
Hhw8mAt2EDMnnucVyp92V4QdRWkaeZgUbZa8gZdzj5V9,0.008474,9499983,Other
DVQ8TnpaZRHyjPe37EAqEgeQAwX8xuvTeJGKns36g3aw,0.00847399848,9500004,Other
tixXqr7SAsg67T24pnskxVZz4YyUuUnZyNZsNGkence,0.00847398596,9500005,Other
76ctmZyhEr2iFEHBmCnJ7SRpeb7Dbt8qCaTM8HdBuSGg,0.00847398592,9500006,Other
DbEs5DMj4UZWj4R5sMwwKf34rpUL5uWtgBV4NWhHVcbE,0.00847398272,9500007,Other
5dMJPan2JV2RN5ekrTQhNf9CTqQNGgAvpSs55qop4X8J,0.008473959,9500008,Other
3BETMPnV4vm5W3ry8Q1UWAcMdaTSTuxiU28qorjMeuoc,0.008473950899999999,9500009,Other
DrJdqfekCUnHdRAg87H82y4y8ysMHbjjmYT4wfrBSE42,0.0084739498,9500010,Other
9Kvyuqric6zR8f2Voka7U5yoJdUQaWiKZWwUQ2BbfKat,0.008473939679999999,9500011,Other
GoWJkPU52HkCz28Bq98GidBt7VZBuBQKBCY8VphTvLgc,0.00847392,9500012,Other
25yiaoBcgjnF3CceE2F8kgFLQQD8qj9P8UwoiGxwovp1,0.00847391662,9500013,Other
8gH1SyNXXtDqZAF6dMuoPCTxGdmpfpkHnNt9EVn6J8VB,0.0084739143,9500014,Other
GPxhxwKmKDA6eu15V1M8q6cJpP2pwi7MHwdTcbPScoNV,0.0084739143,9500014,Other
2kY8DomNChX4NENqWk8Kpw6GQaMAPgfgDivEKXmDz1n2,0.00847390926,9500016,Other
BfiiG9ZVYQfzay8zdKc7YUtKedQGQwcKZVBEUBvTNFzZ,0.00847390656,9500017,Other
EYZo49J2KaXpya4v7Lp6gvmQh42h1UHmnD8rC5D4yCqy,0.0084739,9500018,Other
2GYTzEttVk8kfYghkFyjMDYARJqy6wx5ZEGEnn5Aonmm,0.00847387194,9500019,Other
E8nRmq8oxJ3EubigfqUeE6oB8ttJtsvNuxZ9jWmmACg7,0.00847385344,9500020,Other
7ds3vTnzQznyaHa5XHerxWQoXLohfuXsE9nJA44t2NXM,0.008473833640000001,9500021,Other
