signer,volume,rank,volume_category
J2vE3SXSoZLwyMA4CDg3oUpZnELorJXZtSQa25nvFzrc,26.91865038575,6700001,Other
FdCpJ6HohAkYQg3DY7XEtQacWtM2zH3C5P5gDZ7cXeZ,26.91864734936,6700002,Other
35nqCErgQNTZndwkcGr8JcnXffxc6D9im6REXfcMiddZ,26.91854647082,6700003,Other
Fm1kY94KsK7jXDsSptQBK1w9LUtepikZTu3XBaDgUsXe,26.91853395375,6700004,Other
5KgoQGAXSCaavS1ksjeJtUveTCk1D1tETyufaXfXFvjy,26.9184288086,6700005,Other
D5ZXuJfQ6mBPzA8jV667rBjMfFsb2cVmxXJa1DgrvA3o,26.918379048,6700006,Other
BycLDoMsJkDDCYhxFCxMisBcmLSRLoeP44SanMW13iFW,26.918353187465996,6700007,Other
43jjTyVRrRuG7WjdvAkx4HZmDKqsRxxPnY8Q96gq3SYP,26.918307090619997,6700008,Other
CcjLuKaV7cb9FfhCTQLCyMHieiaXbLJpZhMEGbe4oJ3g,26.918302719600003,6700009,Other
FNULoEehDz4E8i4ARUbmrBZxJ2UKMvhw9sh6fCmqTvgq,26.918301095836544,6700010,Other
3DDxDj4sT9qKe428U2xupohWDYWv4NqvTC56cabJRUSW,26.918295877439995,6700011,Other
Cf8tLWn4cFNEE2vfZeM9UuKkyT878qEp32nxa4XmAgS2,26.91829273718,6700012,Other
Hdy6MJ3jkAX5eXsZ9xJpRCR7GRZCpuFo6FGnf4MQq7wY,26.918255385577996,6700013,Other
DkDYimdjQ15axqxU7gVXJDALtNcgDRh36NQjHDTp56HM,26.91818601424,6700014,Other
8wLHddwHsXEhcazJ5Ed5oSxBYFXSVx3GuFLcMYhFpw67,26.918037645210003,6700015,Other
9J3xCCEAMEPc9rjxWmnsZWGVTiK81HyXcJTPoeTrd6Ao,26.918014084700005,6700016,Other
3aipq7VkAZWvVdj27ZhUQsLguFc4bPWCjK4SrgtfLeyP,26.91800873634,6700017,Other
6C89HQFdSwiCGALAUeXrNxxfUJ3qDdqH9RMZy3G8B5dD,26.918000000000003,6700018,Other
FfDj1yyfbGiNCb2wQN7qjjVzyT3Tz8cdZXa71pExhmnm,26.917951002381997,6700019,Other
Ar7CEVEFQNdBCTMxze5LFczspsobJXz2GVkE3uSWcLwf,26.917835782289,6700020,Other
7a1Dvf1DATQzwKt7hMsRLerecZTHDuq9tdjMD8genya8,26.917819687408002,6700021,Other
GZsJBVdTxocks4Eu4juWrm1DZNTGAvRQksqJHLb5BPrF,26.917800000000003,6700022,Other
26azw3MRXMCyJacfEvjSDs5VCzLCDvPcd44Hji2f58un,26.9178,6700023,Other
xdNHVj7gdnkHTepXJGc7WMsLH8ZvWQNGJj7tpeGHTwr,26.917799074144,6700024,Other
9g8qh8Th23R79PsNu1FmmMJVkJZbgzA5JNE8DJ3AUfSG,26.91778145946,6700025,Other
EGx9sDJjYZc2HetW7fUXC4DCQWbcUd7nCngB7n626q6K,26.91772259811296,6700026,Other
Bc4iDed4EoJp8XdTF7g8AQUH2GyjJvfDhTgoMphP2BRE,26.917710870745,6700027,Other
6b3kKv3uaTdja8QY3LNqiPz9X56aqFCwCkuRpVSYgEfo,26.917703167049602,6700028,Other
9gwzRmniXJJ2Cx55TscR4v8FLngs3tdAG5TMSqtosEwj,26.9176794309,6700029,Other
FmUMNr9TkAVYSModHduRuUbGb8kdzMVWuqHTsBk69p4P,26.917676238330003,6700030,Other
25Vs5tmee9cfMJFkY5PVS2bSMaVkX81ie3dp1ndLiguf,26.91766069416,6700031,Other
BifaR1gbF3ddyEaMan8Evnz4JSTMmJyUBKTxLqQuC3nz,26.917636892270004,6700032,Other
EfVYExEHontNzRTUYTBvCfShAxcoA6TLT3NXh2p96hbw,26.917632670172004,6700033,Other
5o7pHVcVRcj1cdEUSaswzVqkCtQyUkdXdax4xdQH5JgA,26.917624815330008,6700034,Other
FcT8nJNBa33T59Md4HrsTVFC5E7EHq6Fjv5EAFLDCgHA,26.91758876352,6700035,Other
71vTYdUpZYEinrCd1VwDespZT1TETLCg8F17SaVCtfwC,26.91756198528,6700036,Other
E9W14EbsiPuBrUUTQuWNXQhcujienk5sBCPmnxVXvf6G,26.9175,6700037,Other
EbxquxzZsR3X5DwcZ44riDFM7buPXoN2285iuBDGFtrh,26.917484828699997,6700038,Other
H36XvstG8eKvXDQnqkAHdhedjb1W5nGdkXboah7sSoVp,26.9174815134136,6700039,Other
5RHZzk4CpJKKoW4bfJrP292CSs6QaJRWep1EX3n4oGM8,26.91746936844,6700040,Other
6LvMeL4ACbyrfAVSZJkemppFujVfKjqQtLgKF2KfBdDn,26.917442966828,6700041,Other
GegsP83abfVoDjYKrT4qFWQZEiNm4MM2H6m34QEs85DW,26.917434599560004,6700042,Other
8W5rXEHMjt2JarJXLchvSkJyQZxD3VeGgF7mnHVmZgaM,26.9173381681766,6700043,Other
6kLa5xd5y7bo44m56jVo6RCRhjZDXwB9dqztRrgy7Y72,26.917333661552732,6700044,Other
AjuUHrFeg8TaMenYrNThj7AiWgV4coiSzPdE72qtxmC8,26.917299999999997,6700045,Other
5oL2x8wiWZEsSP5hJKA4zeWVT1aM2H3RPSuHohWhp3oL,26.917185555539998,6700046,Other
4okDQUwkv5x9qZvQJTyxXnUjVVq28ELuGw3wiHustCGx,26.91717849861,6700047,Other
3rXTnrMTt4jvtffevdnQ3zext5QvCyFLeyVFBmyTqoYZ,26.917168716552002,6700048,Other
8Qq8JFLPvmYaQjqn2UnFinDP2vocWap5zdhZ8hmQarPu,26.91715890206,6700049,Other
BHduPx7dYhxvathKM44x1VwcTtYxyvNeABcRbEASqTfn,26.917138596599997,6700050,Other
EMBsSqwHR9EXgnQpf743rtKj3NE17xLLMmtBMC46yaPS,26.917093847280004,6700051,Other
GEeQYmx4wEaUXnMCxgGmv4bHEYcbfPfkHCRSA8jFewrX,26.917078606077254,6700052,Other
9DmM3Fr3HTwxYbtw2jX2o7xLFGPTYQKk3ihW1EGvi1P9,26.9170594357,6700053,Other
GbsGQeLuM81W7199CvCKz6Vq8pYfNG35g7CW7UETyRPX,26.91702469538,6700054,Other
As8zstmX632rNLNaE2xjTRZkMVHDoKMU7tdaTjiAuHAw,26.917023534800002,6700055,Other
BhKLpNxzHYmztAQ6CBo3PNtH6cjixGkjJSirSjcbCiWt,26.91696,6700056,Other
FiCGVp6A8Mfks3ghkwvbAkjuL1hq9kDtVkSCscMKBi1o,26.91696,6700056,Other
9rPC65qKfFN3tpXzutHfc8u4ZpiJ6oWHexghBzZjcUqq,26.91696,6700056,Other
FZeUbmUg6n4tANE1jHYEo5eKPvB4PRZBES2tpfUPij4S,26.91696,6700056,Other
6FH66ZNsMgx5X3sydbFviBXXnRuzWb3k5vzNmGKGMyVg,26.91696,6700056,Other
BDGvP6vfZCW1H71E7BSPEtMFWr6eDiqB4REqTpuZgA39,26.91696,6700056,Other
2h2uZnF324cbL81mhsXUHjj1C9JaV48YXcH5Ye9ikSDd,26.91696,6700056,Other
8nN84k8jWrqpudE2yHf8Lzc9CxbhFAFA79HUWQ8hYGo,26.91696,6700056,Other
qYyzw8zsgam4CcsxGJDq5MxRSGAyYp8DVcCd5px7t6c,26.91696,6700056,Other
AdbUHnifjagsdNdU6RV9EzGtsfafSmxjXE5AfcqiYxa1,26.91696,6700056,Other
Bgng3CeB5bzpu4tLU24fZC6t2HFxZVoy8AyH3iivq77y,26.91695652987,6700066,Other
6pfjCmFd3CrVqqmffWp75dA6bamNYgiuQSwuiP691rSz,26.916950143368,6700067,Other
EwR8tQfsfh3Di8NxPz1TjFdisJSe2Y4pc3XjsiUpw7mM,26.916937681209998,6700068,Other
MAhPXhDDMcB4Dd1LYuauJa9BMBps1FqVHqF87xaZgzh,26.916905961472,6700069,Other
3WhgkjoJZ54emxW2QVGCRmoy3dcTq57Z2MhaAhdCXWVd,26.916830522991994,6700070,Other
G1YHBL3kWHdDnkDQot4RJLfDUn5rBnpe5fP7J4P1EzVi,26.916813094099076,6700071,Other
7ZCoXVPNR4kPS6mHkj3DvFTBzCMZGeY7CT1eNK8ZyXeA,26.91680873534,6700072,Other
7Yfc4ViRw9v8uS2fa3SJEXSrUx8JPYtMNBuYgSqyJpCf,26.916651028270003,6700073,Other
2mtett9rjbDCkTSaqrAwzgv662SWkAn2cXAHRoAnZmTL,26.916617071917997,6700074,Other
2hXUEzPi6spJAmKqACQxWAkuTpwR6jgZaBfkrwpcK3vy,26.916543425040004,6700075,Other
7rYcrwUqaYHmnGn1VrS1mF8BNZTj6rS69qJR5aADDha1,26.916541522356,6700076,Other
E69ZpBRoVNGJmTLErqCAQbM8igfUzZFDXMvjEeymRKhu,26.916541317918696,6700077,Other
6NKb349HcSWE915V1k9dyVTBp6L92iWfGw1E39MruzU1,26.916495457422002,6700078,Other
4oEx7RGChE9PGtAJdJ26KmV9tcCT18GY6MdF96wAJZQF,26.916444332222003,6700079,Other
8GhC8ekKukKsBgXDnVBwngXsJPNu6DkMRgq6wU1xiBpm,26.916438,6700080,Other
1uKMhqA2KzD3ZXBFgdLuyveZrLWVjAtcgR1YK3jF3Z4,26.91635733434,6700081,Other
3nAEnBNwkc5D8mNTDc7ADN59T4SdA47bSaGUov9341Vb,26.916352085276,6700082,Other
8kgAPidRftJDSzHFonDtiLX6dxtkewRVSbZu2uyfH9qo,26.916287856363,6700083,Other
GQzfnqPTGamMDzEuL2SDFKDFFbg3oXjdNGEBBrZ3xWYe,26.916274265589998,6700084,Other
2vcacFBTryTqhJZh5H3Ae6YKVCgs3hH1k73vHjVgK1Hy,26.91626602031,6700085,Other
GJazvmpfj7k1B5T8YnkcdNP1QCwQo1HS4899AJSwQCTx,26.916263453628005,6700086,Other
HP7V9pPoSZsJVnsL3VcaRsKPGgLwecvRYxpc6srQ7hra,26.916212579032,6700087,Other
4ZGPVc82sFpAZGeepZjiLHwyYszFL6rwr9rjpFifkvM5,26.91621073407,6700088,Other
CjqyyskoiBAgMRZ8eNXeYgPZQfbHEGstTN3EKgxG8HgE,26.916204521948,6700089,Other
hf2T1Vr9gjyxnYUFDthiuCSfyPMkP9vGmZLK6sELp6h,26.916177507608,6700090,Other
DpXwPEi4tuX4qtki4dbEURAbkhA49mpnCGHiWg6uLMDK,26.91616191216,6700091,Other
H9Mf4jef5PjRKLxGqcjjwyZViaSQH63agY9XvQDLTxuG,26.9161338991408,6700092,Other
Ayhx27uUVXAPy4DY8quugeQatPvpEwzb2CKK4ByMr97j,26.91608543346,6700093,Other
AEdHK8AYvEc5UcdAx48ahJ6sWwXYZ7KSAbPqyZxEB9be,26.91607196782,6700094,Other
86WYWDV5Ea4Y6MXHPbY3L622mZh8bYkyz1imDcJUk2vD,26.91604109246,6700095,Other
3YRdxofVEws6MApHEq7bpB2e7zNAvMaNAaK1kweTBY5c,26.916000000000004,6700096,Other
hcmC8pYDvGP1Hy8CLf4ngjaMY6EDxNuVsMc8FNQeXz7,26.915971121,6700097,Other
HuWKaQMAkaHecjB9SzzMDD9pj4thKTh12hoyzE3DW9w1,26.915965878675998,6700098,Other
ERN1B8sjtam6iJGW4iNawcU8mr2VAM2ZRbxogLFMECp,26.915869991950004,6700099,Other
3ttygCPiSJxb9YWVNMWrrYCcyyFh8km2WpfcbYTgouNr,26.915865319063997,6700100,Other
Fn8sEr1bemCEZ1GVSngKGVt5fNYZAtCWJHnQx7xd7NAL,26.915861769659998,6700101,Other
AQwWx6a1znNah9qHPHPKEKJa425VEm8RZMgstJxjCpRW,26.915814239999996,6700102,Other
FHA3eXCHgz41Cv2Uzx9bSBXHVZHp1Tew1uVL8D5H6T73,26.9158071184,6700103,Other
9VEGBCdj7FdnUf3Gg8WcRxmFP48qgLX3HPdCkKshUHP1,26.915800624303998,6700104,Other
GqBZDQksqk4QSLdmujWEhE4zcdGkUdjXFmxtJj1WKXNW,26.915792698978716,6700105,Other
Bqg95J2Mn8MMxEEUxGnwnMDByFQMXFjanu5Nhx3DTqri,26.91578951576,6700106,Other
2JzJLqyFTUkNJzC4ScbZQoS6rJaeyi9T4Kzp7xkLDhmS,26.915770760020003,6700107,Other
G7PU41w351BRcVwnSZzuHc87ajogP49VpKaqbbjxxfjy,26.9157502394554,6700108,Other
8UK8S1ragwx6eJ4XWok7JmVuP5HcQ4WJNVKaVAE3HTFY,26.915685837589997,6700109,Other
BLHmTGvCcsF1GDczzSySHm8MMYegtvW4HbLabhEKKAee,26.9156846112,6700110,Other
55aDJuNVRaMNLdS2GQVuSvEpd5rMN365cw193Zy41r9,26.91560023944,6700111,Other
HNRiR1ydyFSZ4BZNujRGy5kGBQVd7f2K8UX5JaeWYD7t,26.9155445584,6700112,Other
CbSdBN6J5QXYZneZZ1i8FoKetNvBjJYv8hcJnq1snSCR,26.91548570076,6700113,Other
7SqHCFr2XyuUCA9ke46FWSiH4TGJ7JMyqgRkhhnGJGUS,26.915470696200003,6700114,Other
5UQjanPjj9AkgP824pDqFrXGYzsB2Qvjin3k16N58cSE,26.91541149045,6700115,Other
F6aFUEUBqy1iyW7S433jWbawFzE8x5mEXvrWJYjCoZUr,26.915308289964003,6700116,Other
xhEEP7a84qgFq5R2hCf5E4gduqEzR5Wfm9KeWZFtuJD,26.915255913008,6700117,Other
AS8iuopQt41W5oFpFt1j1NdjoyeibJYF35wL48SP1zrj,26.91521309167,6700118,Other
BMX39kD5JJ5Sp5mj3S1rbHn9bz2AFZ4GqsJdL8Qrb1fm,26.9152077363852,6700119,Other
HKiXsHhwKwB5MZ1HN3CC6JmknsonaXUq2BPzCJzaD7Wp,26.91520206102,6700120,Other
ALHGpZW9jRR2PdNJ8Gz251udNxAhxLq47iPZdqHKxEXe,26.91518615305,6700121,Other
4VczKnQtGuovUGHsQkRD4BsXTuhGhfWeo5nh76r62YS6,26.915158905878002,6700122,Other
3MJ4VnE1G7rGf2fRqA56jVip4Q7HqHDrCucukB38AceP,26.915121648044,6700123,Other
2K5hbBuq1Gzr3tDDtvS3ye4vRdWgSbfoi4iHy4Xa5EXU,26.91510650101,6700124,Other
8Dhvi8u9vTr6LkRF9d84NT3xZzYM2AVxmNguHSMk1rkn,26.9150459212,6700125,Other
9ZzJ7AKs5g5sfwrus84TEuNAMisW2tQDPqPTNPiJGjvC,26.915026202088,6700126,Other
4azucQX6GndvfM4p23bL44KkV8p3PWXkuMrZPmVZnhCx,26.914979503747,6700127,Other
2cmRw71tdBKMXYj2kSKVVaGypF4GUZAPsRXGfgLVHNY8,26.914935969540004,6700128,Other
6xedj9RJpWJtbrG9FNBgWFXChujsUbz796DNFdrgtZsd,26.914926591940002,6700129,Other
8xJRUXMrivF4JnG1ZJW4u2XkJdpVUxqV7fKZFuNW76tc,26.9148797257,6700130,Other
27xaibW3Se1QKWq56aojQsZFuDkjsjZWq7KZCYN3cgVs,26.91481546992,6700131,Other
