signer,volume,rank,volume_category
BUinhTxxnyKmnxBJ74WR85BDWeWbqTVmPCNL8ARCJCSU,7537.4358473121,1260001,$1000-$10K
CuC7fCWqa3ns6VS9S9Rv1WBokA1Gv88emhVY2n53HE72,7537.433196255922,1260002,$1000-$10K
ERXD8voaNL4zD3gBoWFvCoiD3sVL15Ar4MJC9nnTCG4y,7537.424673914255,1260003,$1000-$10K
B4CeP9mGMgpCvuayhHM43JfqnpwrQZT3h7BxyM99zvRR,7537.40618187779,1260004,$1000-$10K
DYwPrZnJZD8tf7NmkoWqhUhBQanBDskYaZtWDtrCbwPm,7537.38860211261,1260005,$1000-$10K
7v2dNZRStbUNiYWZiK1EXcLA4xnnG52oeTc4tdUSAU98,7537.370288256087,1260006,$1000-$10K
6HcHCsRviN7Ehf8mAxBbEfMfLuVCkCqmNyyvBr6ns9ur,7537.363264698691,1260007,$1000-$10K
EAuF8jCig9SP1kFC1E2DUwP7PDAFcMJyuQrKYAwzSk65,7537.360566062906,1260008,$1000-$10K
7n2pVEqsK2B4s6iZtrBzkhuoknvmoqmb5sBESZ3L6tgD,7537.320188439979,1260009,$1000-$10K
6ih7hd3aR8zFJzAG8eugQBFdpNN9BkRf58jTVRBbixop,7537.312985058531,1260010,$1000-$10K
FTuavUZ5nRjycMPbwZrsAauNMr8kYwCny4cUrtMAM42B,7537.304731118108,1260011,$1000-$10K
9bLWYj1PepNMwRsap5jrT8Awuhbbg1ehFVuumBtvcmZm,7537.292833199769,1260012,$1000-$10K
BiWcfrre17QXsTfEw2pcQE3fHy2rk36s1YTJ6CBv66MF,7537.28705404789,1260013,$1000-$10K
3gVGKSZwKWkR4HN8TjxEqFnXxHsX7Q7fpyy9cBQz8K5z,7537.282978292492,1260014,$1000-$10K
3kEicMtMC2UPYxc4B9u2n3JVyULQEimnobTjei1wokNp,7537.279973558301,1260015,$1000-$10K
R3TzSv8b3X1FpNCxvbJvvNpWMk77MBFMbdKvtZogFn4,7537.250293279703,1260016,$1000-$10K
Cst4y5XKRquom6EcAufxYStg3dezjHjmoNjbxA4kZXK5,7537.245944967989,1260017,$1000-$10K
DKLeGZgWsk1kjCeB5TkpNFezus5ThGEexGjQthPtE5V1,7537.19090428045,1260018,$1000-$10K
DJK6NdFXAHE71FgJAaYADMkNXTXYu1qeyZ22U6oqnNZM,7537.15205696803,1260019,$1000-$10K
2f9JnbNyJjarUn9xvLYzC8ELKmENA3eTYg3ktiGmWC5U,7537.142075614511,1260020,$1000-$10K
Fvn9pT8B6VcoRTGV56sfSJUzRTcbiVH6rC9nfrkBX8A4,7537.124279910336,1260021,$1000-$10K
HEJWMLKqPVQ3RKs1rZYvLEdyPeu5YfR6jMwwhGR6vNjx,7537.113613784804,1260022,$1000-$10K
MS3gWGuhPTDDnPtXyzibVtXXsQV1mgv4S9zqgr657rS,7537.113257831413,1260023,$1000-$10K
J4DtNtvh8RoTcU85mZWKeQDm6ZejfXfBS51EPKgE4Mgd,7537.1103094503405,1260024,$1000-$10K
H4iRockVtFrRXjPxu2Zfvf5QNwZyS3uiiELSCrGQZVpk,7537.102856049845,1260025,$1000-$10K
9FZryJdtjWJWxuPaf2y2RXM7aGCV7Sr5SY8DbbUsFdNF,7537.099040038021,1260026,$1000-$10K
6nVJZ6dU6VqRsfpS63XgyuNVZAhkBCTYxAfQEu9YTqav,7537.09787270742,1260027,$1000-$10K
F29QYN1DbmgT8x7GLNDFKFXsyb6wZ7newms9tqD5ThcA,7537.082728734839,1260028,$1000-$10K
F1otnbWUkvfrd5g3MTuYfh2AXvUV6jVjLevNZJ9357Kj,7537.080071282484,1260029,$1000-$10K
F8WFd5MJhMaTWMTQu6oXAvD3zzYLdSkQ4AE3v5mxSTWa,7537.075663223401,1260030,$1000-$10K
EY3EiBmP5WygSeoXg4HSBSUF6Y4mkGUxsjR4LcgkK3oc,7537.060429042679,1260031,$1000-$10K
8pbGVXhCZz9qC8WniKDGnNkYzYU4JGjpas7zPgJfxjhy,7537.043452197172,1260032,$1000-$10K
61CguH7K1gS4svfy7EC5TmRKG7tAtB8ay7pwWxFBtXBr,7537.040652226577,1260033,$1000-$10K
C8wriZRdnnJ2DnjyPK2gBVQ2KaQgzjnaRVxhBkN9vqwa,7537.024807592917,1260034,$1000-$10K
3RotUN1nvMpiJWFT6Vh4N3ZJ7kcF7TPYGZSKAW6SAiTN,7537.007824952558,1260035,$1000-$10K
AquEzdHuGCy3LgbdHq5Xi6NsxLmP1o2p9khGDP3Ewe3H,7537.006758800371,1260036,$1000-$10K
FfDRfpXJPnmqytgoxAwDBHhKrPoLUkTBCjS5mnfGmnHh,7536.996250476136,1260037,$1000-$10K
