signer,volume,swaps,volume_category
3ptB829D5n8w73EKD13k1k9rtnxCn6GWoZuNzWALrw5z,21.87205,2,Other
7j1LkZP9zK4zmm1qDQabH5jEYEaKp5ZmVhAzuFzEdgHQ,21.87205,2,Other
DLAZkn6cmY3TdRYCEEutr7v6aTEveVpwbAy4RBr3oZXE,21.87205,2,Other
5t8ocuuCoeejH7r2ArLPH7GC5gnXKmDPGcrURJp3pYno,21.872037484746002,2,Other
8CZCsRuBEjJH3uR8jx5uuNRbR7aEn3pKDAS4xnKGS9dK,21.872012658707998,24,Other
3HkFH2LXjZQwRrdjon9f7LMfS5KQeYB4fsuwL5zHbAkr,21.872000000000003,3,Other
4DjAoyewuzZCTMahgw6dsi6fp1RfeETQ6nVh2CS1fube,21.872,2,Other
87bpcB5NRAbuNwJh19jpcdXEkJuVr1S5zCiPj22AoN88,21.872,1,Other
8ha1WadBrqCW4XJifHdVznrZxRUQ5cRScwz9zwCpFydY,21.87199819245,4,Other
7uWPMucXFaygK2EEw5TQBVgXbNTkqwobzznnhv9C5S86,21.87196674075,3,Other
DYmsbQCQMuF7p1DathufkVBh1NgeNaZFrenNKmuu4o6U,21.871964476450003,3,Other
AxmK9JGfk4ATa9NQE5x7nBogP3mpZgQnktoqiPUq7Eyn,21.87193085485,2,Other
56mseNJPLfA4yEi5gjutTioTEidxoHS65ADnoH31Gp4V,21.87189339984,2,Other
GSrXn8cerA64QZ83cwgqZscQtHMmuacz3hJ56964F6r4,21.871873554300002,3,Other
ENEwUfFSVSWxa3eZBJQPU2texvU6bVGerMGMiKTMnzB2,21.871859000659676,2,Other
2gsSASTAxWbNra33rpdQGAP6v9UNMMxNYBUqKLcvtBF3,21.87181710252,2,Other
CGihVnFAxMMN2VtN3sVnuh9BsDHzj2qPmEQdkNCFuFL2,21.871760000000002,2,Other
47qiGvCHUunyuTXuCME753AvjG7PwT1osW5KtT9sHt6S,21.87167,2,Other
8rEd2tXX4Noeps3inyE7cxR7GWf5uA8P8vMBEAoGaUWi,21.87167,2,Other
FsdbQhj1AYvD8eqSqiMsHtDLE4SPCE1J47bvsVt7wsLu,21.871661458570003,4,Other
5L8ffjnRGmEWL59XSwvW7o2gYEaUm8Vo2zueFrv5aH9u,21.871650000000002,2,Other
HyPs7wBT5tcfpt1qB5Yzy85VYacCY6WQzWgXthZWrAC3,21.871633704671197,4,Other
2scx4JktacoGQWJ22W8ZcvuTn77qtqSyfQd9qWTTRHZZ,21.871620253996266,8,Other
6Hs4xgjzhBYKJgphDvwggua7GbxiNQGecJtuqULEwjzP,21.8715952,10,Other
EDae9WBFzMAfJU6sWLmdD5QabQkNDXdpMqbauPkKhx79,21.871542439968,2,Other
CbpDYXXdwQY4zJABwAGaSbvJM6LaVjDu549fyv9c2fsf,21.871529471000002,2,Other
B14ugVfLaYPNtHggqMgXhwKRgssFaM3iWa41wVoRgYRU,21.87151378038,1,Other
BAcaFMXgPBEPdHAA9p4YMzHuudipTykrKX2Ym5bdzpNQ,21.871506338673,2,Other
2QKJiJx1xf2h3iFb7vvFyaC9iPuSpxJWtbphhJs111kK,21.8715,2,Other
DdkPuvVmRTSmz8a7728LgGDv5ydZpu9QM6UvKXmeVWSg,21.8715,2,Other
GQTXFKKnfBJzFkvY7G9fkMqkLxWRQqBhSp7TWMtYqhrS,21.8715,2,Other
HcmYcRVuMDqfZE57xP9UTJMsp66CBU8cDnnM1zZ3vQKS,21.87131215554,1,Other
DrtNPrt73XyK6LULp4jFurichQpJekNyXnkpMw79QP8R,21.871199999999998,1,Other
CKH9BWCrAUqgkWX33chx1n2L7cyHGTtFuNopB1UK9E1Q,21.871114455597997,2,Other
AtNk93pm1atA6PvDnVaYvnmYdQCkRXiyySZKkxQBQgmj,21.87108,1,Other
5qbkTZ2Tk9Nw3a6zf5eJi6HvrC6eB9vpr5cvChpMqDJX,21.87105785481,3,Other
2tB89mP9zB77jLQQkG55gyZuRsLXrd1zenS3rbVn89iy,21.871024211066015,6,Other
5vxGDBsKqjtq46ThJ1qMZyGzABkWubJgK9BpJz2n92QG,21.87101872014,2,Other
BBCExdWJkUbWcCf5byH24XhTFgqTL2PC2jduqNLSZbTL,21.871002163526498,5,Other
EMK1Z515viUNy9iDHTYauWyusFK36qGsK7j6CJuVpuWB,21.871000000000002,11,Other
Erd1kw4Gg59xEqMgc7FRbwk8DyKSVEJsYKgk5VFvyhN4,21.8709378,2,Other
3fTCrWttYeQDfQR2GzfWZfGfYepuNp83C5JFZABoSdnr,21.87093639032,1,Other
BFubzhYdV9ifHSVF7r3XXhGd4PPUQokJAHNM43gj4w2W,21.87091332235,1,Other
EuGJkpDXN6dF6mfPuzQyqdAcQ7ZZcqMDVTYF5MxyB1hD,21.870902083953,1,Other
r6bmpHqj5Ap1zAbRdBxDvKzyYmqcGXbTcuWLf9i6Txp,21.8708929656,1,Other
GrWm5JFtAxNLstcXjEMCRo55J768K9QA9BP8dJgARRLL,21.8708847217,3,Other
7JBSi6tuvPHUyuUJvWNbfV1aWun3pyBdxjuzMre5yNqt,21.87086909060607,4,Other
4YP6ntfpwfnenAH7JPgE7tEinDjHhCtkzRNfonReNxLE,21.870843543200003,2,Other
DxaXopxXarXJuAGFEShAgfZPjvrRsyVViNpq78LFtfiE,21.87081,15,Other
AqmYrhzxd7C6dhdqPCCFUpJc4YCzEzgQ1qRpHPMGCQjP,21.870795086361,6,Other
9dZk6dQehbdQSn7D9szc1VV87RDVvvcxB4eFRgH5d8Xo,21.870769566287997,3,Other
FRd9udTiKDQHSHTiX3THWUyqAHU6B614rbpb63VUoN96,21.87076257785,15,Other
7VNciH3xt6k432fRs9yNs1GVS87gUgJVNqXme2STd3kv,21.8707481,1,Other
ATuwC41b9m9FYgQAfqeU5YHKac1FpF3xpc33EvwFTrwt,21.870744058600003,1,Other
8dzcrHwQRWZinZcHrNntNsRRDG2Y9n8e5LM8Bmdd2VNr,21.8707323736,1,Other
EfCGWAupRYtME4UnLDqf67UxnSmMpogaKPgJDBoU5ZZb,21.870727507372,4,Other
J5wHMU78z4zn9NChRTix1Q4ZvJsgXc9LFnU5THhUcbET,21.870673148020003,3,Other
7w4yGfNPkbqu424Ja8WoWUVCF921mvjkixiXMxAn1fm2,21.87061136706,2,Other
4dmJWZXcn389v23UxjDjWDKVHwUiqZvTbhARAmtBBTdW,21.87058389908,1,Other
BnFymB4TgsPeZ7MDucgaScJQCGr43R5zJiMhZ7rvoZay,21.87058389908,1,Other
Exg1YTYqT6dyrvqTrCK71VNucRT4EwhdTbzbY1CQ4wP7,21.870532332504,2,Other
8nWTVFoNiaicDJnEeWssy9oJMX1b5mrLuUy33PLzomRo,21.8705,6,Other
4NQxBRQVkqnaG7kv5CtaBmX6ffrdX3kNp92CDGRax2mz,21.8705,2,Other
D8EZfC2h4mMyQ2drCUdWdNtG8hJZrCE7D3xMBzjovmSC,21.8705,2,Other
59VGX1aDg1d7DYwzSH4UuiduLw2R6MHZTGN9k51oWFZg,21.87045,2,Other
7KxuGgsoxm9VD6Saev1Gz6Uzk95Lj3GASe2EbXP6j2mC,21.87045,2,Other
6bo9qfjTcaH4vSPP6LzP8TLqdEo2zphvmUZ3MwEhWNPP,21.870428798587,2,Other
CYnvV2EiD8Ha3wchypmUkRe6h9yvDV3pvv8bbH1RERmZ,21.87041938368,2,Other
mAFSgdDLGfnmMYVxYut9ykCM4eARaiNveYf6zqcsjKu,21.870385480859998,2,Other
HQz6yAdDXxZeB2yksbfLJpVFc6rWE5o2WBZqmwT5Ezuv,21.870383195968003,2,Other
A7GgKvoZxnqBPRqhYAq1cWfYTSTN7iepbw4jKes1yEqk,21.870369694740003,1,Other
DTQ8hAkbrVgPuAee9QL1JWVPpoegmkpVPzoM98RHUJM,21.87036632745,1,Other
12TberqQmpkZXqXdBtxkQWL3zrThyAacFX7SG8ZLuDZM,21.8703469698,2,Other
BXbwg9umftfA6rdLXKs6WTDnAkcspBgkfLnBenoj9arD,21.870326062848,2,Other
4YK41ZupbiunQZs8G8PpxjwDo1Knp3cTkLaRC5JMT1Cs,21.870312447457998,4,Other
DRQju7psJjfqn22cvchS52oCuPiY81E4TmjA6oe4STAo,21.870308700000002,4,Other
Fm9BQcJQweYzFFNBtr8t8xrzZHof5i7ejFqLisHzcTDv,21.87030600075122,2,Other
FAR6St9xKjGffDtixFVxJKCW3RxR5iUXb9v8Nw5ALEUp,21.87026995688,3,Other
3UiHNcc7bGWGW3t5TrfXpC6QGVDLaHRXTujHbPVAE39G,21.870239371456,3,Other
3LgHtVVrg6WNTFKnjDjJ8FJm4wpZVmfuYZKzRoQdofc5,21.870227668865,2,Other
2FM5KJidokA7XVdtvWtVRpKXNmjLnwrmM3HSfY58w6BC,21.87020877789,2,Other
6KGCuDPxAkZGzZPK9CcfD6YYqjN3BYQRCUzKsXhfVcey,21.870195673292002,1,Other
wkpmV3Cob7bxTwMNn4ch3f7MEC9Twp7wqSynVUx7p9K,21.870195673292002,1,Other
CdgmVUFCEQKXWoyVXyriP83wsjz3Y7VuwyAFRFHHsenY,21.870195449325003,1,Other
Dv8GbXAmsJkKPe9ebwuigvYas5ywKb6odtU8JDvG3Ht1,21.870170290439997,3,Other
CSNmMBomHkgWHp1Uux5UfYWTKnfzqwZoq8oJ1kfp2YDA,21.87015148282,2,Other
DjoMEKbzZetrGmeiDHEjhkPrURBsijYS9tUJyRe3r7t5,21.870137876621996,2,Other
9sLWyXSZbEGZ5ePu3vYj6gsm2SBMsgZjRLPcSrGe4gnD,21.870114674032003,5,Other
82p9wG313zJkhLccPtDA9x3ocu1ngCzy6h3ufMN3ok5,21.87005660208,2,Other
E2sKwby6dW7XnqHPMtWZEEDTiQCLmrgRrEHYHdMxsESh,21.8700400223,1,Other
BkHgiQESPccc8B2NrYaAMkJ6ER5jn3RoUxCgCVW31cUL,21.8700342213,1,Other
Ec64ioBSB9Fx77nsXeuR5WjagCkGmdU2V2wxMCASTXaY,21.87001504996,8,Other
GG6rVQEyVvPYSrs3CvgaubEco2G7upyWvKfi1tJNk295,21.87,3,Other
4WADPLpuv3W1QomouykAfFra1C9h2916D8pbuRVYF3rP,21.87,2,Other
CYbmWjdgLo6mBQK7rsTB3VdKR5QrSfqS2rt1EugMtA7v,21.87,2,Other
5JNxN2Wy9pPiKN6gJzqfrgrw1LuV7HxZZeVDYEMpnxy,21.87,1,Other
F4H5yot5Kbos9cjWyC1iAw3M26z9j2KRym8otAwhevsq,21.87,1,Other
HwhuTJvhjamBdnW3v8Jf85ditvQwLnMtaTmrnpssdtyo,21.87,1,Other
8EWEg4JNMr3SvSpzHzj3TfB9AmLneghefEYEVFRnAiqx,21.869999999999997,1,Other
8Q7XrPAoMuSNWeQgoAvmc25id2JDJcJqSTNz6Rw8tjXR,21.8699985569,1,Other
Cu2g2X84RbyF5U9bujpnWQLVBtqSeW9JyWkNm4zt5fsE,21.86998473517,1,Other
5MGJ6H1GN8BHBGBVBKvxH1tmzy1Dfs85iyuRSWCbFiuM,21.86995,14,Other
5mh6SqaJfmJJgU1yct5mMjTyTBAyFwVEvdmY1fhtZ8kC,21.86990620985,2,Other
6bRnMTQVDKfEG5JNET1vaFh6pZ3tVHAnibuNgdTRXiZn,21.869899999999998,1,Other
2QiwokvYBaE2RbmYpnUWocf1WtNgtFDE1EUrzT3JdNRf,21.869880000000002,10,Other
HAKyeGEshjYKwgUquZZ5Yi1HhRe3Y85N6Xf3GD9o2mLx,21.869843070130997,2,Other
58NgFk9L7GYZgJ6P4MoXnodZrc3BcRNSCGw7mG5n698x,21.869839889581,2,Other
DaZz2Bn1hqRnZ1StLUDyCsgx6QK18CefjJn3zLdd9KFj,21.869813048999998,2,Other
8EFcGBUYj6mpSh31HBDyARgqTxZu9CCPdLtwpemyxhhK,21.869805259176,2,Other
5iwci5XrinfdQGvEkMMZpVstMtoWTZf8XU3Wg84YpSHw,21.869794272128384,2,Other
9aLYiJgYrBLGDMfuswXB1rwkEFT9RQa9dENc7yxqL5X2,21.869722944000003,1,Other
Dxuvffo9VM8HHeMKwkRWhzWgE6uBqWnpHf893VtCGE99,21.869671270001067,2,Other
5GNegTm5MKP5ttyULiRdhp8xrPS5ZGgYceoUCsuZ73er,21.869661131687998,2,Other
2Q9LKKUaKe312LrT4Lx9y3gcTXcH9Mx6nTGDcfm2ifpt,21.86965009471,1,Other
HgTySUkkHMueJXjpGyTXogXVZoS4HGX5PntwyBnECxCk,21.869601607332,2,Other
4GGyRQo146tBaMNtnEqJvpTFJYGxk2rLhzefDyqR9oyW,21.869528597238002,1,Other
5wU44EadAaQQW6fggqDudQp3hNJhVhg71yS2ZbeyE6mC,21.86951614501,1,Other
DqAjfbAicAbFyDRckXm9dZCtf2N7ZM24T4uwnsyxrQ9B,21.8694763731752,7,Other
9UEeDbJWJMuxXqDbDQ6ztWffCYUBxpPXED65pyF4ZgjS,21.869457693330002,8,Other
3JQ4KqzDCpuGjX5dA2ZrAdDndCGE52KXM1bTBdgCZPSF,21.86944360938534,7,Other
2hGsm4knMJe2NNzP9weJEdb4REmLB6zXpTFMtQ5fmxMd,21.869360199762003,2,Other
9Sc69XsKPJMfJ3HwDhyt7KsopAQYy8jJk7GG6B5iEVV8,21.8693170110074,1,Other
rybcA6LQGF1fdWsDHewgbYHWDGYMbTiRXBGKvGb5EEt,21.8692862243,2,Other
EpayM8tvgtoiQtmNX3gpiFR9EWzZozDPtoapyYt7ZLoV,21.8692211825,5,Other
95i8tq1HPHW2bnYyoo7mZ4zkUZW7PPz5pUYToNjgTUHk,21.86921353135,3,Other
Ai9ZjTasD4zEvqHx9HRbtM6dnkEXotjJNmbsnm18k7mW,21.86920543525,2,Other
2Fm1UM3WHcqB5WRVWH9UggrjKRQ2YX9fWdn4Mpk2xrKF,21.869195329620002,2,Other
C2UcLvdqimSd59GuKtuA58EsKkyhaoCVv2BqC15CpCnk,21.869183781900002,2,Other
CTdY7L8ae6zoXrvDFdaehEWfiGAxPzanYAs1emGpngSu,21.8691531253,2,Other
BHeDdQ1TAaMy9MKKxfpmDbmcLUb4ccedi9QogVFH7uqt,21.868980000000004,33,Other
5v2Z6cBexQcKdHyCvjrrpFm3pi1tTKkDABtZ7k1VGuXq,21.86897582957,1,Other
982ezK91KP8kR2VZyt1cBdMb2Ao8pYunZCZagqiAZYwv,21.8689358311906,2,Other
CBy337GYCoWJLk82oHK65UmwYzR1gCkK9g61KRP5Fkbt,21.868935110069998,2,Other
Dvgd4NWTbkaYQtsG3jaLQ3kDZEMr711C9dak3FmSNu5T,21.8688908704,1,Other
5JdMWGsEqfCuvr8fLoXbmKdt2bVSTdSEFTfTBydd293,21.868887452571002,1,Other
AUDLzuTESNL3EAQJ1nUTgzffsEYAog1ngKQAywcK7cXM,21.868870000000005,2,Other
F7oCAYn8Mvk7a8GvRCcV4ssjKhgQ73a4gEeBx64FQbsx,21.868870000000005,2,Other
JD5316TVGNiCfRnoABS5Bm5C8Z8iQKiF5G12BaVG8Enz,21.868870000000005,2,Other
FqAcGScPsBMjDoKgZfDp3Zy17e5Fw7GrTxh8C83LYaXh,21.86886978504,2,Other
CJ2DjzfEp1MKVn4Wd7UjUwsPz2u1p1U6AGM15s1g9hpR,21.868836414510003,6,Other
9rc36MvAetUHia6A8Ezy6m7eR1gh3jEdkj77htLdeVAf,21.868826083142004,2,Other
6PiypuVmKSvLor9vS6GMHVKFPPN65fCvpFYjgtRncgFJ,21.8687797848,1,Other
9Divp7Zmc48Yu5v2acQZjiEJA6ApY3By94CrsupDo3KG,21.868732295991997,2,Other
361E2kzssdne6kt2pd5m69f6QuhvHhQyDW2KcZZkkBG8,21.868630000000003,2,Other
A2JREXwG3xs3sc2RiqajXxSZ8YAc1bLghNftExfBTxWV,21.8686,1,Other
EUnoA2fqNgWruvc8WqDS8XoAv89DP1wuHKuDg3VZUgcu,21.868595016099,4,Other
Fv9EDs1zf5T1mVsEdQiELdQ3SkPV34pbSdTspDE8b81u,21.8685759165,3,Other
9cx4zB7fz3SBFo1XzYwGpKtxS6c7Qd5KP7zm5Vg7nSuz,21.868574459999998,3,Other
wY1xjxaEUgirVK79gfzgb9zqzi2SpU9MdukKAmgikPP,21.86850027264,2,Other
