signer,volume,swaps,volume_category
9kb3eGvXLeVuPAYnNtGvvBczXCcfEJpd9e2Qn96J4QKT,0.0014376,1,Other
9kbTqe7syz7sibqP8JWR9GUAkeA65n1MhSs7MZehKYBB,0.0014376,1,Other
9kfPw4Go67ditNZwUg8TguyyqB3GLYLML7PXWUBqzH1n,0.0014376,1,Other
9kjhZM8d1srEq3nzo2g8ZPZ7A8v1gpdoUyB6cRMfvnyj,0.0014376,1,Other
9kqsgDMVcPiamtyjf8Vct8158gorxPucKNFRjuViR8r1,0.0014376,1,Other
9kvKbLphiLHPaBndN29psfjcEv9TpE3xFKbxvMxuPoz9,0.0014376,1,Other
9m7v1A6wUiXJNDYRacvWemqHfSwkMpFCo3CrNZtLEwVt,0.0014376,1,Other
9mA8PPY6P2GXuwwjNVNAgxt8PF8nCvuuhQBr2DtVFHTE,0.0014376,1,Other
9mDX3gx6u7bLWq3Vp2CdHRBARdtvkrn9wmkUv7bjeneJ,0.0014376,1,Other
9mK44tpGKKMG1oaSPPpWP9mDXFZKJKKEYikhXQXEVBiK,0.0014376,1,Other
9mLfxYFXxen7JNNuZwDikoDqNmehNNFdCip8B2SYwDD8,0.0014376,1,Other
9mb8nHxrbgkCxKEJF4HpiS9A8LBik4M7tFv5CF4AzD2y,0.0014376,1,Other
9mib6xUv4ogoB7fRt54R1rqJvCpYsquVFi3bYkvEdgtP,0.0014376,1,Other
9mns3WDZQYhLnSfE6DAaMQvTXsZHrGVEtQFcrT7J1wRo,0.0014376,1,Other
9n6bfWRBxJTJdZvS9ozwKeq7nZ6YjmEmBAekw2DecMjr,0.0014376,1,Other
9n7eMEbWAVDhkmsnMJbcEAMY3etgDmFGXj9tv2W7znQi,0.0014376,1,Other
9nDSKPcJ83jKP7ZohpvP7fVX63nZWUYsUg29ebRGTvmX,0.0014376,1,Other
9nGixmW2LW6nfFcHHG91ehiEHh9SivgnvZGBAYCgdE41,0.0014376,1,Other
9nMgvLeXQ4uT4ZNVw8o2ZbSV8y1GSBHPqZAH5iBrnZps,0.0014376,1,Other
9nVhVFk6kFmkmEfsnUGW8DPcZJjbsCT8j2t2M6QwSome,0.0014376,1,Other
9nX2kB7k3dTbXyyRsQXPQzaSiNNvkhzct3xw1NJu85Nr,0.0014376,1,Other
9nXFApFELUJA3RJCAF5U8HqHQC7tQm6A3e3cpEmJvNTP,0.0014376,1,Other
9npzSPfGkh2DZn9aerRB9bAR33bXyLRzkt31EdrZ2NvM,0.0014376,1,Other
9nzbjL2e4XndbV7sxXmg1ue48SUYVsWe6xb4dThWaUDH,0.0014376,1,Other
9o1qWkAsP6ESJQdJ11br5WYhc89712qfkuwK8GiDvpg9,0.0014376,1,Other
9oH4hrDWhW2CpaensgPu6X3WpASNaxFq1oEa8FyvT7NR,0.0014376,1,Other
9oP6xewGDwJW7hhwZsTGjFBqWSEoFzsJxEt6jxSP8Np2,0.0014376,1,Other
9oTfBQG6LMAPEKK6qgPJWv1MR9u2DZ4hxyh9dwXwmGNZ,0.0014376,1,Other
9oYy2gF7RaeMMkpownfBnAuw84hBkfsTkg24yPMyQsL3,0.0014376,1,Other
9oe9U3qUhGXHdM8qyvp6WhUq4TCnTbjWEBndaw7Awijy,0.0014376,1,Other
9ogCcRXhimf6EVLBERdjbRjVeuGqf3xzPrCw92VdPdkk,0.0014376,1,Other
9ohxagnjTN9U1woRNXbrZuaQA51Vkjos1mEF5CTMGkQp,0.0014376,1,Other
9p1RY4VApmP5rPSrq5vE6WjXcNewAebXX4ZAA67R3tZR,0.0014376,1,Other
9pFvVXDYM7RAvFd7A79L294htLpWjKpV9Sw3mXfijqvz,0.0014376,1,Other
9pHRUrrqHKEuPHHPXmfbP6q5yenGnkMPoqSFinNum6qw,0.0014376,1,Other
9pMtMGV2YQJPHRM7wQTsk9wFxL5sSXbm9rWrUbEN3Cip,0.0014376,1,Other
9pPASqciZVNrPDxR3e9ir1y6PibFsjWiCK9niPNhqpn2,0.0014376,1,Other
9pX2ZtFpmPV6atQfydJCX97Ah81XT1pZ3HCqahP2fwQn,0.0014376,1,Other
9psiC4sLfYXXxpyZhSawc2P4pzm7D73kP2oUhMm8uUhY,0.0014376,1,Other
9ptPo4kCgCpX5NDbmGnaAyN5XDfhPkAA2Kpxu8nSbiqz,0.0014376,1,Other
9q39W5LHvbrqY349eZYYB7oxrdvpM5QeE8Q16xuoU862,0.0014376,1,Other
9qReDR95dH7W9ydXAwsKDpvwQfmhmcqrj6Wp5u9ee7Mw,0.0014376,1,Other
9qpU7PtNwgxhF9ZjYnntHUe5DWXTfErzsCq2uQwpD3Nm,0.0014376,1,Other
