signer,volume,swaps,transaction_count,volume_category
QtRkNDstXZ3xYLFu3ndqmsG7D8SGXbGPZRf5Rv3ZXoM,49269.41028576398,440001,$10K-$100K
F1kW7AEbTWVgJkphZCpA39E1fatnDsMyZJ3fTMfSqus4,49269.28000848355,440002,$10K-$100K
8GiSxWoRVBtAVc4WyV9pqfdtyVA4UnnwXZAc3D7gW4k9,49269.26828807863,440003,$10K-$100K
5riAgrTrLr7d3AyKrD7dJMaMA9PPQRNxWv5uVv6AQFni,49269.184164359795,440004,$10K-$100K
4YJwoRjJLRXRGJDxz5YZ84m6L22PxfRi9SjL2JMYmG5T,49268.86759677521,440005,$10K-$100K
9vFYyqWH2zoG3FgXMsJNR3J6SUH1qykQxHtr8BxRfAZm,49268.61686853295,440006,$10K-$100K
DM9S4GuX5fiYGQX7xKRiiNo4wysVdyFS1GtJv4kJ4jmz,49268.3257608958,440007,$10K-$100K
7eBFqCeMGbNcpFhoApkKSb67jx2HSBGUeGWYNv1PhSWs,49268.29368044121,440008,$10K-$100K
FXMZMBwgG77nrgSKb6wZiu6KQaFRZ3PBZhvJri7oy3wv,49268.292343803885,440009,$10K-$100K
2CmEiw3XUNfHAQ3i6S6m3TLQu9X32Vrf3iMeJ7S7tNFo,49268.202420422924,440010,$10K-$100K
F53eVX5ymf1L41qoY4Fx65uUhXu1NZtJCuboj3a7ACjJ,49267.99862098399,440011,$10K-$100K
FoM9b7kcE31gH7VT3zNGahaqJ3wTQ5LYXJ5F8PXBTsLf,49267.94594886465,440012,$10K-$100K
49hJBiWdPV6sRKRAGZpPfTdP8f4jCfwNbCqgsVVjJAJc,49267.78412930737,440013,$10K-$100K
7sG5fh7DcVT4rWJxmC5fxoJs5Ap51fJUTZZvgh92v4h5,49267.68052194918,440014,$10K-$100K
F1bwBTCGEgGt2sUWRLouCZsXg1JafEk8E745di15nW1n,49267.33704141585,440015,$10K-$100K
9YNtBH9Gmv5BxNbjNfuokmGL6dCh1hwjPfB5HM8NyTp3,49267.308830916634,440016,$10K-$100K
3JA8Ly43cMYvvPzULWXQi5gnBaTJgz5L7Y3Q5w6yPyYR,49267.27119292175,440017,$10K-$100K
7J8M3UFoACpVqHMZ4WV9f4EFBKGbaZhYcKWwDcbfqmBy,49267.08719805174,440018,$10K-$100K
F49APhnwKgBxHqUDd4jn9kfxrtmHsXpPqjj58gHfVCAF,49267.0545245488,440019,$10K-$100K
EBQJBAfa69XWbFZ37jpvQ6nWRvAQHRhYBCyWphfjDhm9,49266.91482298638,440020,$10K-$100K
mRkxG6LGZhCQAZfms4sa2pwUtkvA62qyEUtDstwBbe9,49266.86356869585,440021,$10K-$100K
GmLbDvNjcfasq7DsUwJJXLiPnufjDEEtEASZ5gqg8tQy,49266.784280150365,440022,$10K-$100K
6thx3M6zY1ZEidrNJoJ1uHZYR5hdA36WSzAArDeGFF1s,49266.78004731354,440023,$10K-$100K
6MrchcivFYSv6GPZdCJUUgL6gnzjt8yworv3S2QWPm1,49266.61204941677,440024,$10K-$100K
1DDRxCFV9dvN8QRGxc9XV61cEHmuy36Rk9mcoCmj31G,49266.48229342541,440025,$10K-$100K
5NNcDdAaNLqNEdtmt7jZTwyZY8gMU3fPpVVLN97oVS4P,49266.40110765619,440026,$10K-$100K
41zmaYGDerF22Nq5D9c6qZYeNP62oqqMrJb8F91QR5Yz,49266.19457834622,440027,$10K-$100K
FPdpqdSpmBJWawFjyGHJATnrgZxpna7c8XLtNPMEbwcE,49265.842030195956,440028,$10K-$100K
FjnBxZFLb95AAkUENQqDiskcGwX91gSVsgKazfrZ29cC,49265.785411147066,440029,$10K-$100K
JLGnMQkBPM2PbUBimKweueamSV861te7U3qFAjc3qRS,49265.499704834176,440030,$10K-$100K
6naipAHSTMqMEL1uWSwkheVwpAHazeFZF8zpz2m6pfns,49265.1745466561,440031,$10K-$100K
EvfyjzfiwVxPyAxNiYUaTpv4LEDryC2s8wZDDwjCXE8P,49265.09607225969,440032,$10K-$100K
37cpi5E62fqZQYNVQb4dC2ZR9ivsHxuUbU6cNVFYSP3E,49264.86264286729,440033,$10K-$100K
EQBYUaKzHJQmhtrH2auqQGiw8QqNizsx9HFBBJfDAqZp,49264.79634170339,440034,$10K-$100K
Hf4CK3RSWoSNaXZztnLvEGDFgkMGLNpvkW3fLQte9P4S,49264.296909678196,440035,$10K-$100K
5AjZq1x5tpXbGYbMjPZEmmG99vSEE8B3yGh1P7qZHTYr,49263.95208586881,440036,$10K-$100K
ATQf8DFVLafdGu2ipfSrR8iuaVPeHJWGgwYCbrRcevqh,49263.81133608132,440037,$10K-$100K
