signer,volume,rank,volume_category
35yPXh8WmFuPFy3MNp7knvziLuVgPN5iKdVkhf51CdDg,1047.52,2840001,$1000-$10K
6fLC2F83QbFCmuH9dFMZZkD6JS7vHQaH3vmNoTE4wUYX,1047.5198210292888,2840002,$1000-$10K
7estzUJkomTmqKnX5erpjAnxJuMqQDmuAxn6HpPN32NR,1047.51892,2840003,$1000-$10K
7DtRSi4jYHz1WyTPh62ZcGufJW8yw1kqPCAL6ydfA81w,1047.5183445699934,2840004,$1000-$10K
249897nM8m656RV2EkSx7JYXoeZH1ntWicYvJM8NVftu,1047.5178365298423,2840005,$1000-$10K
FNwDExFGQqbxtB3jCSMWCtLR7MjnmoXBzwiH1NQ3iqyF,1047.51711522271,2840006,$1000-$10K
9y8dQLkjvRwmmhHM6k4oz34rMXqiG9sesX2dXRf48Bbq,1047.5169438311,2840007,$1000-$10K
98dpidjVDoEpvFrCkAsAud1Kg96aFeKyawKjQo2hTV26,1047.5119594925877,2840008,$1000-$10K
8S3D288xM93vsJ35oyhifn6GzBbfQScfGf7NCjFqT3az,1047.510293085554,2840009,$1000-$10K
Hsfe1RpGkVFVRoPxryQBvLZfABM4VJsqyJSw91b8MKuv,1047.50870415086,2840010,$1000-$10K
69aJyEj9K5u6hPXKPCXcn54cMh1NQmAnXdwyfZKx7yvF,1047.5078641357209,2840011,$1000-$10K
9h2jfTtjUdcxZ8xHR3YGbXoaRbmjSK6owqHFUKsVGZ3b,1047.50687108556,2840012,$1000-$10K
9rbLvqLpThepZ3ugQXWABT2QEyY2J17Wf6LW2w6rUXid,1047.50672432171,2840013,$1000-$10K
G4ZZqsxkSxZq4ohszdk3DANZ62Du6dxDPc1T9EULoWp9,1047.506126223802,2840014,$1000-$10K
CbfQ24orqhaduGYydxm1PAhzAer8mTM5crnLMPti7pwG,1047.506080112739,2840015,$1000-$10K
HMDhHpGdJsd2b4PgQ6ZKRmgSqXiPnGoNpHUQHj9WBDrs,1047.5060240169162,2840016,$1000-$10K
5rBqPuB4hWBCXN4cZDGXwcoDfo2zEZJkKywR5B1s6xYw,1047.50598190871,2840017,$1000-$10K
7BWfeGSns1HtYjjAxfFpcRbw9FCXLg8Hk8TFEun6JZKR,1047.501601360128,2840018,$1000-$10K
DnspS9V4VtNijmy2RGqvzDm4Y8hzxqWiYBtryAwxhUnz,1047.4989601410539,2840019,$1000-$10K
7mLGH7HEDnVsafNoy2KevN15avS2D4TxwSgGeWTxxNZp,1047.4959795334798,2840020,$1000-$10K
9BsvGC366oRiK4HjvTKXtASi7uGxjzXUyBCRR6XBh1rW,1047.4956678788014,2840021,$1000-$10K
3KYNXbJqjjohikxjrDH8iRcexQ1grtktdpsh2qPBoaka,1047.4952607493972,2840022,$1000-$10K
Foa1RZzjWoCs45pPThoCwM7LK64LmdW62SV6JdjHJx4q,1047.495222427262,2840023,$1000-$10K
CFJ2wkUTjPwjJ6jQ5erD2GyFeKSzAnRHj6xJYKazBgof,1047.4949550384,2840024,$1000-$10K
8WzLq89nmo1TqwQsNR5ywSNBt4CUibWBfxPKinW8nGY8,1047.4948959447893,2840025,$1000-$10K
3nTwBXUqvC3fcxH2n3oB4xjh8m3U3MFmXz5gi9zaMmuD,1047.494089363223,2840026,$1000-$10K
3UgTtGsWxDd3vkBtodqzMHi6eVizsSQA1PnA4jbbaWNi,1047.49068666484,2840027,$1000-$10K
AKB8t2tVpiSYu9PUw34HJsSAc6PsUMj3PSvbH15VkivR,1047.4859714919999,2840028,$1000-$10K
8miR6g6vRSDo2ckz1DVYHNFa6rTn7JrWojbPZNEw2j6c,1047.4857076591102,2840029,$1000-$10K
5mHcWa3ypPfahHvdTwfVCZPm6249qnnyHfioU7s9muif,1047.484015130316,2840030,$1000-$10K
8vx7dvvT8SmCkvFvYGVeTJeR1ycLRSvBbfq388tT4tSJ,1047.4839373165717,2840031,$1000-$10K
7Kj5AK4v8a68sQPKUUqnKYiwAzL3ENSrtyU5RMT4yJ6Z,1047.48361277788,2840032,$1000-$10K
3eJN8joXCST3z8x3v7g5wEWeSZ4Q73aJPXvrkcvw7mHK,1047.4831011262618,2840033,$1000-$10K
9JyxTyeQvgF93D1NcJarHDebGjFVVPKvWwBS3itzDnQC,1047.482148269972,2840034,$1000-$10K
GCKdNW3T15eWpZXCNRypzAqbJr2D7zhubyF3Lr5nNr5e,1047.4812077734136,2840035,$1000-$10K
6pc29Sd99LPPwQ6iJZLJXZCtQWtHD1VcpmLjc8rVVSWs,1047.479502003566,2840036,$1000-$10K
BCpr5AyrmVAKN6AJgmJaoJq6TRLPTD2AsiDkdNBu16sw,1047.47926555642,2840037,$1000-$10K
FJbEPkF1S3K4uTN12DYD6AXCbXTq74D4GBEkNtwnFSwp,1047.4772149922446,2840038,$1000-$10K
3msE4kXFWKnsEVGo1jrv7SceURwGDkY9b6SNRGVsd6Ns,1047.476704182344,2840039,$1000-$10K
8P4TdBChhR1FTtB7TgGyT5PrR66WZKUooWQtWUzQM1be,1047.4687352556718,2840040,$1000-$10K
CvM4eGWVQpBwp5V4Aq2YtXQUroGr546hjSgvieygYCDw,1047.46794447114,2840041,$1000-$10K
9ME5JPLXoTE4xKkeybYmDLYTkYoqsDKBizjYu25goJYT,1047.46696369967,2840042,$1000-$10K
3JSZpaaXrqMTQQCZfxsUnBRkANvmmMTRNQXSm7SSFDbY,1047.4668951082785,2840043,$1000-$10K
5ajxxkuKYPNSnhe7PfGBciLGAQyvAZE81qCcnH4v5sGU,1047.46679609481,2840044,$1000-$10K
3rRZ85LG4bpqbGJVXhaPMPGcZspAWe8mGCsN6mYfdtMH,1047.4662074331493,2840045,$1000-$10K
DyJZoM8hetMi362wFVWGT1XG1rYU4JDYoAyMTmKoHEdZ,1047.4645906440342,2840046,$1000-$10K
8PyPdBMhmENwugeSyjQuEbf2uinFBDCvy62KekiLcC8b,1047.4644595479122,2840047,$1000-$10K
GCJ2D5iroqetDiQYCiGmQUzgddkZyEPU3PRcSoknuiam,1047.463711630005,2840048,$1000-$10K
AWAEp6yV3PEMCvQL1jm8HSzWqKynVVddnPJ82PfnCVS8,1047.4608021031927,2840049,$1000-$10K
GZasYJJDgp275Pb7sn4B8vv8Hpj9c9DT9paSLDh7QFnV,1047.4584646584542,2840050,$1000-$10K
CsUQ22PrG8vjywJYv5hbqXucnx7ZLfdvNtJ6gj5geGkr,1047.456535694162,2840051,$1000-$10K
6DQJwdoJeeqxBdi2BHbNFYEoCBnQrRa2XxZMtyMRZWG,1047.454131622621,2840052,$1000-$10K
7r5JrVfiRViKSAoonFh8wqA8xW5RoxNA916doPNkxZf1,1047.4539317261201,2840053,$1000-$10K
63AT1XDUpLiRaptbhDP6KfkaH9ZHGApo3YeyMqGzDwrd,1047.4533,2840054,$1000-$10K
323Pf254M4i29AjLLndvyS6oB9yYxX2Zi8e3huv6hoBH,1047.4530044099602,2840055,$1000-$10K
Eh5P8XxN68paiRbU3frC44D1VYpW3zFkFrub76iPpDSL,1047.45280264185,2840056,$1000-$10K
4BmNmmUFyEo6VW1wZKcPPevF5HzQjv7AmZHay8yKujZY,1047.452771585808,2840057,$1000-$10K
8Ymkycg2TJneaQ2ZFvPE3FWdGriPrMYHGieNXt5eDRnL,1047.452403467168,2840058,$1000-$10K
96hxwgffFsan5tEMihioJS2x3mHWkLT84CTeYVxpJqJY,1047.4518525009325,2840059,$1000-$10K
9kkTmDrGAo1c67GnLH81bwSPVkHmaAjekxJ1x5QcgXNt,1047.451838928366,2840060,$1000-$10K
GVRBgU1VydFrrxkHaa1srFMX4dXvEW59BKfM1EDdk1Fe,1047.450256214398,2840061,$1000-$10K
GGRz4o1h8L51wjX5wkqp6e1YYLSTWz6yTZUA73RTP1Ks,1047.45010346137,2840062,$1000-$10K
2Q7fU7g1VRSVBHDBfh9f53xtBNbgK9wPWsxPcpMa54AS,1047.4493369156971,2840063,$1000-$10K
C3tQMT4JZZKp9XhRyaLAPNE6VsrCyKgMo8YFBGkSUf8n,1047.4473112796543,2840064,$1000-$10K
GSRhQaiE6CdngEF2EptswQoPDKVLdCzjtNKV8PxUYw9K,1047.444673703348,2840065,$1000-$10K
8uJXi4yPypFUaTTcQqjdAciL9v7d3RsndvecK16tmuog,1047.4431644283022,2840066,$1000-$10K
4fGE1HfkD2F4m16xnaBWW8H1bxodLidAHbDJ1au1DMgJ,1047.442861326873,2840067,$1000-$10K
5b1Q1MgkxjbWa4DxviYhV8dZJtKVbXRAHpzbSaUymnsS,1047.44005777712,2840068,$1000-$10K
4VjWypsND5YdKFGubLRBqkbACwi68ZayDr6UWYUHogNw,1047.43901123341,2840069,$1000-$10K
HySiLA7kz8egFFwzrAtJ6FtXfvc9PgeFFB57gbpP7GCZ,1047.436932909748,2840070,$1000-$10K
614XRUDgs9R7DLoPqpPpsx5aHtgATRYmLzriCKXHJwtH,1047.436034512878,2840071,$1000-$10K
Hi7UdZD4wiYBGSPFHEWbZqWMxLfu2Tb2od8UyPwkXWny,1047.43532765695,2840072,$1000-$10K
4H2dosyMPNVNC3nQbMMXDDv8bGyVpEFGw4ab9fA9HCou,1047.4312764092128,2840073,$1000-$10K
CSL3QujcCeufZ12bnVjnCBV6WBT57SuWJWrE57L7Xo5j,1047.43120337154,2840074,$1000-$10K
GBnb75vRF1J53VF9EK75ggSEDEUivyW9rpobwQMQkbUT,1047.431038,2840075,$1000-$10K
5pFaSs9coC6CRSkjTySxWaL6UhPXgEqpzhN3wTiG6SZ3,1047.43069107498,2840076,$1000-$10K
HKkustkofLiwa6cpEWhH2LiMdCvA9QNuk6qHjU1esU2k,1047.4289624185299,2840077,$1000-$10K
GcFXb2HkFPurPp1NPLaokbnBihEEP8s6HEmQfkGXfUPb,1047.428737370698,2840078,$1000-$10K
HsZWsaoKuCaWTdXMenc9qJpxXfjpgtzfK2xPUbLdMXvq,1047.427571065545,2840079,$1000-$10K
6ssH4kY3bcygLGy4h4QedRPxtQCqktKf6XDYETnkQHxM,1047.4267044725793,2840080,$1000-$10K
8eCduKhEJUhTTyK7Jzo9J3JHaD834nsrfcCmMbwx3cpy,1047.4240324918037,2840081,$1000-$10K
AvyNEcfscktWy8RwQ1ToUTVpc6SzcqzhJzDRs1WojwXZ,1047.4225904023956,2840082,$1000-$10K
GUK3Q1jWjLe8SrqmUxXFtwYVZNNBJS8F2DybVMbJVw85,1047.42196907674,2840083,$1000-$10K
BtWV7J7at2ALfrewYRXY2tTBHBHZGAxNgeuw6vNzRhVe,1047.4219174804898,2840084,$1000-$10K
FAGMPJrbGZjDtmRggzTpoFxaBmxU29Ed6GoDjesi5h6c,1047.4210991860632,2840085,$1000-$10K
DYLwtz8v257k2nUKndzFhewTAfbc6kSvDRNmqZPZ9sAu,1047.41647605282,2840086,$1000-$10K
EibdRofb7MaKcKqsZi3WPayVKbwJEcruCykxCvxpX1of,1047.4154565802198,2840087,$1000-$10K
FmQM5F8qPueeon8ZN1ZctdNVvtWdE9BfkBpkimYYTJQ6,1047.415236454468,2840088,$1000-$10K
2WwEGxE6MUMtpLB63oRibWTNQxTq6sHNCEVAJwphoxAE,1047.4151730224398,2840089,$1000-$10K
G8YHhgbG5C95Bava7UyjgSXiQP6r5GaSJyP86h93hrg3,1047.41424837453,2840090,$1000-$10K
5a6P7BAMY9uXUebFbfW1VM2x3hRgLK4oMujdtFDBo8J6,1047.4142332326398,2840091,$1000-$10K
5ojm9KJ9k99MxbB1yLWvucvmR74WBPN55gNdj13PzLBU,1047.4125901658917,2840092,$1000-$10K
9BYy8Eve7UsrshHbF9xiu8JbZWp4o5qxaqT2tFE55tTS,1047.4122289014201,2840093,$1000-$10K
D2h6h6cfYAkYj4UadYSasYrT1R8XK1oykP7KzSz31FTN,1047.411590112321,2840094,$1000-$10K
omJrfp2vMSHfPp8dUnr3RAbRmtyjMTDKfFquWWijiSG,1047.41013832946,2840095,$1000-$10K
5HMNk7nhH5xfVJUSmiXxXZmToahHos6nXaGCPPukYrHp,1047.409601900319,2840096,$1000-$10K
CVxu4n7QNhavr4mRX8bGJ6Vyri9pzLeFf37hghwbovxA,1047.4091149904598,2840097,$1000-$10K
8j5i22t3hngYBt3H33ANDfKzWptdMYnN2cdj7GUCfrCz,1047.4088505612824,2840098,$1000-$10K
3SHj6p29u1JY6bk1GQkn8ZSqU55V2QTAJHMQYjhEayXh,1047.408182935246,2840099,$1000-$10K
98sBx1RL1hbfUQCWDBanhcCrBar2UVdu8nWAuVPbU4WM,1047.407302621191,2840100,$1000-$10K
3Dgcqf5fnybnGWDsT9gZrA7BxMkdtpXcJbeDXf54s2AD,1047.40682072461,2840101,$1000-$10K
3HcKx8VNnv7dGd2rx91gdNuvcGSFXJFkXHNZgHPq1LsN,1047.40184796928,2840102,$1000-$10K
DUVPXn3ov289HEAbnRqWU1HvxZuSpeiLL9nPETWMVSfP,1047.39888774625,2840103,$1000-$10K
BPxDAWuNRNr2pQbv5KE9KpskWSFSse9GzvVdhL3na8xZ,1047.3970663441999,2840104,$1000-$10K
67pnmiEi9BH5XocjBd1dAqzjYBfmcW4V6T1scsuZ9ezW,1047.39652134687,2840105,$1000-$10K
5wMnbSxkE3ruqLehQzjGGPTgdbfJVnWvbew9pBV8NY2Q,1047.3963309614328,2840106,$1000-$10K
