signer,volume,swaps,volume_category
3a8TbcqSC14m42YsJxbixkKxkpCcojBWwkHWbHRfovV1,4851.517755959704,35,$1000-$10K
7FStuGGEznqCjUBuH5f8ebThyA5Xyr7S2pP4Hr4L8j8M,4851.50963941438,201,$1000-$10K
FKH5XkEZ6SoHfxgpxD1pxqwt6wMwt3wco8ivqdhrxqqV,4851.507619429923,29,$1000-$10K
9tQwdPUg5cHzGmY9MJedvwK2UoeT2LesbvEM8XZTsqfU,4851.498454615073,4,$1000-$10K
776dyxSHSTKEvsTYaTbzRNhQjGqH3hM1mWxUT348fgVG,4851.4921159680525,52,$1000-$10K
FuztzeiZkqyiwWFRZVqgs9jWqYEWkexwzx5ZiBrYbGJ4,4851.478752273012,45,$1000-$10K
8p88GpdZVXsdmzExEVRJkNzDQzJDbh9QRUgcWpuCbyA1,4851.473543366621,53,$1000-$10K
ACMWwHCEaYRTiqnzp8vHwLZcncZotCrmUjvNhSQwYxEn,4851.461388196266,19,$1000-$10K
7Q6LYdZFV3DJAHuDv28z8fg5EUGwWwjpBnCxCvziy6kB,4851.449800000001,19,$1000-$10K
4xpmFD5PEBFjqNACMVpNEMqwtvF58sZ2ZecVdtEeAGgw,4851.447999999999,2,$1000-$10K
E6qRVzPeqvhp16kfgLgSicdwvsmJzwaai9wkNmsK7ztW,4851.44484786402,2,$1000-$10K
FNVKFCqoT3quEGX9gpqd25LwsMtyj3D9j7cDkQF9XwkR,4851.433079660396,5,$1000-$10K
9jJnhuMPoa7DEhTcVYCGhM997m6fL6pLX4FBMsr66yrY,4851.429531889339,50,$1000-$10K
7dmdKPH7wbkYf76UdAW14YLsweKi3EF7uKGwnTALMvG3,4851.408029623281,133,$1000-$10K
CjQRUgfSdWSSSmRqpTou6sCWfz4UVffWjqpjByDDciqP,4851.4073693500695,147,$1000-$10K
4bCvNSAPaWk8Q2CjRsuDY17sVuampq5WtjeUU5K8Bxc7,4851.40611042825,5,$1000-$10K
