signer,volume,swaps,volume_category
4mvhEmRV48ESJWp1ENwRzMCdKf4rFLV9rQkkUX76rado,0.1456,1,Other
4mw3Qe6i7fxHm2Q56dHsDobqtgm3rR48S7daFeSBZpfZ,0.1456,1,Other
4nBQn6TcGJDoJS15RMPejopFUmyrNibhPPqgUgMcUwKu,0.1456,1,Other
4nCDvhDyW7uZuDVtAPs5CwV6AN4f4xQ3ZqgLCscWFL8q,0.1456,1,Other
4ngckhFz62KePepa7UeNejQiWqfQEzY8FRuqVNwJotDk,0.1456,1,Other
4o4d2VLX8DgqtpFWpcsdbHHXsxxzuNTdW5c5gFCo5Y5S,0.1456,1,Other
4o8rokP4hQRyPin3Jq7a2AMp8SDJPPpMb2JViXFnoKk7,0.1456,1,Other
4ooehZJRM1eV8y4tjg2UdjjwW7kbFkZPnHXA7x7HRxMk,0.1456,1,Other
4oxRUUdYBWqpCNsWzn1jsFkJJCL9SLv1Tzpe9MzQ7NVz,0.1456,1,Other
4pjJuiBmuRWa9yqbW8dcDREQBmYa7TjKu58JC7Q2E3yS,0.1456,1,Other
4rtAosYV8yBQCNC1yRJnnUxTBECX2gxigNY7v8gvvQu1,0.1456,1,Other
4sqNobYX8XwhT9XniVXgLnsjLAufey32Su5XESa2ABDx,0.1456,1,Other
4u7mvohgj9DTPe84vQq15qwTXA26uzmLK4vMYwjM5XgT,0.1456,1,Other
4u8M61AVaeR2bpvZ4vg9wyjgn1oDayb6v8L77jPYXAMP,0.1456,1,Other
4v5oSSVW4jKt7vd5Wky4frVA745MmrUoq9bMEtrk6tVd,0.1456,1,Other
4v9VSv9RCsTrhU6u88j75nHo6GVVQPHmVAeY6vG5tDHx,0.1456,1,Other
4vSfMwjuGJb6R5hDcYWGBaXJ8RHM3QVXETqVbNXT7Nva,0.1456,1,Other
4vY58vfcSecbYgDmoWWEBcdT8jCz5TXg6RuJChnK1Lme,0.1456,1,Other
4wkhPRMbF983PabG21VAAFuZ3qZhjtqoGPMYzSLKLn18,0.1456,1,Other
4xjwpJX1noFQ3sBv48gEGDschghfxRsbkWVGEgCvpMk3,0.1456,1,Other
4yyhqb4eVGQ4bwYxRaDfRrgd2fdPvqkn9p9BE9ujX9Lb,0.1456,1,Other
5167xpL2uDYiQ4YS5ycV1jcJQudcxccRVAArj37Y7yFD,0.1456,1,Other
51KFCVuo1K51W7fE95vUAPfmfVzjv2KKGRxwXPKS6qxL,0.1456,1,Other
52W2YqQvGj8D5FkskVHPYtCCVcNoMBQwCWKRZsy5NjCe,0.1456,1,Other
53CyVrpC8Vn8QFmw9C6zatui82UnnXk14WLsJrxayEmm,0.1456,1,Other
53pJfeeKnRQfFN3bmVej8boa3JjcXXbGi21BQgt2MDLX,0.1456,1,Other
578vsA7awM9xxVu7qkS1b8mFbRkgn99aRzvrZqZTjE5e,0.1456,1,Other
581z38ai3MMwmYZkiCNmPg6KrncwEeBY7ozyJbWtK4m4,0.1456,1,Other
5A3mRb5jpwskyYCK725rGrGsdvnVpgJK5CmubB9SXLeB,0.1456,1,Other
5BqeLfDNob9oBoRbgWpZRqhMGb9cszoRBT94kr41qaWc,0.1456,1,Other
5DBWA3qvy9AHRVjsYwYMZyc5B6Mx4x7aVA67nwdNyuxh,0.1456,1,Other
5DDBV2vihbPze71Lc9sayeRNfFdQmGUb5rcRr3G5CioK,0.1456,1,Other
5DHoJNrA19zEy7yNDDiZ4drHF1rpHnx77TCnb7ipj5Zw,0.1456,1,Other
5DoFNFgVfLYpi2M5xhWKs3KmRDLBZGPe3jEj5FqkHXvd,0.1456,1,Other
5EPiz9vu44QX5J639sYzJjDjFXuxirj2eGsiN2BG1rHB,0.1456,1,Other
5K9d6pigKkFEWeVWm5q1twaZkUeq7mLGSN3dr46Vp5e5,0.1456,1,Other
5NATpQMegcBu2bANptNpF9v3VK4pMHo2PnWQUiB3NrYC,0.1456,1,Other
5Npwm9zg9qpBu6pzWR3fooZYSHJWU4a4yCVCkQGuHPZo,0.1456,1,Other
5RqbzEJZguUC7zUnwPkC1EDH52JAertjeqPMMoqT2k5y,0.1456,1,Other
5T59nCMjBbEBTYBQgsqoDTBmvGF8csP7qCeFaSw6HttT,0.1456,1,Other
5TWTWr4RQ1rYswyq8B6NqNBN6Y2Q8qxssjHuP8byJNga,0.1456,1,Other
5VcuMLpZEGLhZWX2K2PDgWK1uWQ1h54MTdJsS4AdKwTT,0.1456,1,Other
5X4JykH9DqUCewoTy8noKmEQiJEsYd15AL2VM6knhqUX,0.1456,1,Other
5YMcZFb1WUE7jjzb6SqdCm8cGZkAgWFNKj4kjkPhwifH,0.1456,1,Other
5YvojScH4xaQiYSCRZLyNpZnnkSjNsPKu4EQrJjMgZMX,0.1456,1,Other
5ZeoVkwx249uLka5EratCejHvpfTNmjaeTbgSJKzZR7Q,0.1456,1,Other
5b2wBdNC6cXCvNumwdQunrYn4TG5GEHNbmPAn63MnLHz,0.1456,1,Other
5b3xyviQ1MLocstweGkwDd4aPYSLNzMeMyVPiGk8ype2,0.1456,1,Other
5bQVuwrTa2eRAP8mWfuZdP7Fo86fApWXnUUYmZPFaQFy,0.1456,1,Other
5bknGbqLwuvLWP9Ky2g9fPpid69cP41QebFgVJdwDsVZ,0.1456,1,Other
5cKki76PddbfzwNRDsPY9GCQLX9NtGCj5Ey3vg3xFmkL,0.1456,1,Other
5fKRtnaqCBxheVpZpHZxmuB25BXF3qUZRg3Zau8oV6JJ,0.1456,1,Other
5gL9RbVszwnq24i6mkLdohqWBEKLoe2DYxm7GXJNwNF9,0.1456,1,Other
5gPFxA6ZrVCawkZqQSBf4u5BANmCJknmPqqTnPL9qvqH,0.1456,1,Other
5gYgUvTkMj9bCjLqzy7fjfguJ8AUYgpGe7GJYy7kAnXs,0.1456,1,Other
5gYxbxKiZTJhpVD7YsnJyynaVERC9826gqR2eQ5nBs9x,0.1456,1,Other
5h2WF25wVQW8hBXWxuZy457EPc7aFScwwue9WMSNFJ3U,0.1456,1,Other
5hUCwZn1XuktsPcKpTDGpJma7eAXKmCfPxDiVgezvUvj,0.1456,1,Other
5iUHQBXM18JQGqGZPMWVkZHFBNDopFUiBSWScaxgmH6p,0.1456,1,Other
5j16xi6TNZs8wW9Qa3jDdMoqpmev96JWv2kpwP7g9g8h,0.1456,1,Other
5jn23mhVtUgx1DK9mjNtbxGd5hLuogmY1tUQyqpxLr86,0.1456,1,Other
5kVhtAfc2z9zwLvYEKK1JFUDx9FQeTMpHGBSdPpLRu8R,0.1456,1,Other
5knGQaSxEEMcVARAvYiBH1R2GStxbyNMwioa7qz7i55d,0.1456,1,Other
5kw3zqeRgnSafyY4dRUfuDknoadZcAzJNsyTc4qJggcA,0.1456,1,Other
5m4qWEKrCH4aZx74fwLNsVGtmHrfqX6pNuCaTzwCRcPF,0.1456,1,Other
5nPZ7pHSB3yLRyXn7janYniJnQSqSaeohcau4pksQjBt,0.1456,1,Other
5o4fipLWHErGYdoFUudEBXsKGJpa6fA3gcVC6MfzU3gj,0.1456,1,Other
5oMaWijguLEzSYp3BHEidQyTnC5ss29yws1mBkm85fBU,0.1456,1,Other
5oXgx5onTYNanf7hFGFmTWCD9PRj5EnasK4ujjZs1BDt,0.1456,1,Other
5okvyuk4ttV19eS3kTWx2YHCmZwXVenmz9VYtb2wmYK8,0.1456,1,Other
5r1YdLLRE2iTigiGh4t8Vs6cypfjiaQj45MwuVikSMdw,0.1456,1,Other
5rhhYdpnu6zCfPCZpGxMKf41HwPtzRFKByhAm2P6iqNC,0.1456,1,Other
5vKvmHAjgdZ5Qjvjqqu6kTcC2TE7qvSpCEniHZNi1b4o,0.1456,1,Other
5wMpoaVpfGGyQxaHeyn3yrnfU2ZSTUXSzbFY185BzCyE,0.1456,1,Other
5wPdG6A5gHEztUv87E4arhvHo8r3jUUycJcENRvjL6Px,0.1456,1,Other
5x48a2vMQgPWhDSL41p8xRJQJpre2rwyxh5aeLka71L2,0.1456,1,Other
5xsn6YLRnButsW1czhe2KuMWNPXZ6j3oo7KXqjzn22hW,0.1456,1,Other
61Cky5eG8tcPj8i6KFFo9qwaQgDMeM9BWtBmtLmAsVDo,0.1456,1,Other
61ikbSWAytPZ4mDT8rdB8i5b5dJWFc35yT3Wbu5sW1j1,0.1456,1,Other
6214uwoNHVkYJWAQHQUYzFhjd8TuUTe3rFYN7U6kCoFE,0.1456,1,Other
63q2Y7V34fk6JeNzyjQRccR8uRcQ4anuC8NpSb4Jqb62,0.1456,1,Other
66JNbrz6EXgQxhSkZKyCmruJymnHDf8Dw7fTSHD4BJ1U,0.1456,1,Other
67V3stqdAQmhcuLs4WbfhjYJPfXAJMqFxcfXkziedBDR,0.1456,1,Other
67nDZYcNGTJdmXQyhHbvjdLZsdS1nQuPaedkL6YAfcS8,0.1456,1,Other
689CDKdqZ24RsAtyBTvCBQADviTM5kZpBDJ1yjwTVqs8,0.1456,1,Other
68siEJ4U4DV4vfzjHfnBvLpwxDroSpSsAqrXVuyS1CHn,0.1456,1,Other
6CAwdqbLVnmw3FEpiPJvZkTePEPP8b71AoucvCvmXtbQ,0.1456,1,Other
6CRFqsk69UkJx4zrkiKB1bqjL3eBV7YUtVPYpPcV43HW,0.1456,1,Other
6CaG5tdgNayGmXdpj6qqZnajeycFMsvWRfWxyMDTqm42,0.1456,1,Other
6DStJXBF8Ygq9Kycj1wkJkHyE2iCJKe6S8VGZV1Pa3sS,0.1456,1,Other
6FP84oQqghzCdV8ezTARGC9G1aM51ahFMfYMCsLg6bGA,0.1456,1,Other
6GLEU94fEw1DhsdCTZ3eTAr7BE2stetCTDzF6iAVbMid,0.1456,1,Other
6HdXzvyUp3mdXgWVBT2HEgaLJcxAQCALikX5ekNGRKuC,0.1456,1,Other
6JbjxUHi1MrbEKBmaF8NE7VmyGwfT1Eu1aaUz1X7ccrk,0.1456,1,Other
6JhETt8SoHzZbWs5JsXYShRP8s6hDoueTiVHT6hYDF8G,0.1456,1,Other
6KDdjzpuYEMFzPTSxer6UFqzqRKVc6o34vaC79sTP6Fh,0.1456,1,Other
6KPXRbi2buh2bHT6WKGT3zFofjFKRz8qqBRbnTrGaaLY,0.1456,1,Other
6L5dhZxc8HngoN3punQrkUxYjRzShAZBmXN1LzFYeefS,0.1456,1,Other
6M5ugGQW9QJDP5UE8oPGkGooYUeCon3JtXZgVyrVty3o,0.1456,1,Other
6Nmky8CAv9kD8tF2fzuPg2eWMLipmwZDV5pBuKoDSkXV,0.1456,1,Other
6NvkqN2J1mEcivjh5D4GrgQ8pGGYuGRgLYEkZbCkrzks,0.1456,1,Other
6PNchCyasKMCwWMZbBYbK4xmLNysDdwYvR9dcGiMinDC,0.1456,1,Other
6Q3y1CkXADvouHT69FANAaPJakCsKDUtXhbTRhoKRxqX,0.1456,1,Other
6QMyj9B8r1hXsX1J3uxAsB5G5FyDyNTzzaBDtWkf4v9X,0.1456,1,Other
6QUryVSb8iSoVZainCeSt58myVv9tvnvkQetHwZW7m6A,0.1456,1,Other
6SA6rxKV2XVBw4aNrFWbv9wPnszCBFd4twry2Qxs8urm,0.1456,1,Other
6ScXy65shXFkSh7w6UcHaMcKzhMsYMxFoi6LZ1bK3NFq,0.1456,1,Other
6Smf9RmmYuZZn1PKBMJRTyEKSNnDpV5e82X4KJhZtmmk,0.1456,1,Other
6UGrrbPCH3bp5b7f4yq8aXwxwFwXbxCeKfZcgWZYnALp,0.1456,1,Other
6UTyGr7bfPNgi5CDF2Xa9cg9MX8FpqQBF8hXh98QFAJJ,0.1456,1,Other
6UdXhiK2cx21aQogpbhNxiLviMx9K6zKwUKeMFLNhWDj,0.1456,1,Other
6Wyv1G6t7P2wYkH8QvgSNKw9Gi2m2TxQsMNVR4dvJkm9,0.1456,1,Other
6XNX5iGq42UtHNmf5VmfeU41yL41LHixKyk1zPatsDSS,0.1456,1,Other
6YamteaASunTx5RXfH4nv8Z68Y1Da79MarjnCSCcNfps,0.1456,1,Other
6YjJsLFowRa8ZvCvnWGH833rxhAQJrAGTNL8e6U5gCnp,0.1456,1,Other
6Z35Y6PgU1WjL3CgEJjYz1NEggFjv82hTsZ55Prpyuv4,0.1456,1,Other
6Zie31wQQfrXGHbBaTrn7vkCazL8ukHzN75DJf8tUC4P,0.1456,1,Other
6ai1AYMBe6exwgCukt8j1ptr5xJkpYfDH5ZG3fYuZoZN,0.1456,1,Other
6cEwh7npDmpuiq3USMus6ECM3gp3Bcdf9EfWdJCZc12Y,0.1456,1,Other
6eT73prvAqFfzrzYaZ8rN9e7NvB7UJKgVjEwdn729JuR,0.1456,1,Other
6f1NSMVM5kdXc9CEeoE6TomDu24qcfeorzrNVfTkWjnF,0.1456,1,Other
6fyQgJykzJBZP186FicQkfgL6CUzArqLndskZUPtPy3c,0.1456,1,Other
6jddq9s5jdgQ73NCivir4hzsL4B1ByB8nKk1d2ocNTP5,0.1456,1,Other
6jxexJqgaGD3BGBm4REB5FjX6KFEiuvJBotf5wHTa4cy,0.1456,1,Other
6kxgSsJ3uHRWf5QyMVyBS8SYFpxUvGvehT2ffuyc35ca,0.1456,1,Other
6m4NAi3umCFBesmCgVqzzQhWNtGhUjUrY8bQJXYkaZ2B,0.1456,1,Other
