signer,volume,swaps,volume_category
CdEDhSuetxxm628V8r2xdFsuPfRiKS7DSy3uCgG6DUQr,2795.666100677925,34,$1000-$10K
na4AvzP36omZGRXAps58ddmyNJy759R4S9qp8APLZ9c,2795.6655878431447,25,$1000-$10K
zrssRmSH791Lax7SvqZKMC5JkZBEJHiRgXKKTMwbG8t,2795.6610007386853,15,$1000-$10K
BQSqY47tLV5SWBPZE8oeRHUk8vyKEwsmJsovJgdioErN,2795.660601384595,197,$1000-$10K
G3fjkvTHm5HeEkj5jgzgKaXNC3kitm2dmBttRQu992au,2795.6578357084773,16,$1000-$10K
7C7uxg3gK1EhsPbqK7fGbuJGYoGCbsVd1FS8HnC7aNNQ,2795.6577284862815,73,$1000-$10K
4a2n1KsYnAN1p1Q5WkJWbNpzWnYaPYjddxRMnwo4meUA,2795.656659859425,2,$1000-$10K
3SrsKFpXNHJCEXfckxDiJUF8ozWqAbLUcnFvd7WZJ1uw,2795.65569136342,2,$1000-$10K
7mejBT9cNDg8m6aAcoLAyh4hat5CWdRPzKyjjZMNmNbM,2795.6549929880093,44,$1000-$10K
D1iDax8NFMjvUyRsHaWqnVT8FTRmHcz9NQtGdrxsSCXf,2795.6539123231696,34,$1000-$10K
D3Pt7vudbDmjzdvYTd4CUasJb7kknLom8v3ryTWvR4Ef,2795.6515142719363,11,$1000-$10K
QnWr17tbq75BnYaLBtH6dBKx1BMnNBdrrnCHfU8cuLD,2795.6466687325014,198,$1000-$10K
ENDw8TVnQCT7WMUG8kf7khCgrQcaQtEQc21gy6ZM7Uqc,2795.6457374967813,72,$1000-$10K
A5fMhueKTAYApVS7QEKj5pT5HYLaNXPwwr61rNgUN6Us,2795.6422198086825,36,$1000-$10K
9RaFrzUWCVMCLPAh7rQapDYMCiCT4Mbi3sLhBjstZhDU,2795.63687455518,31,$1000-$10K
CZKjUB617MugqYDKyGRi1TCaWouBRKQfhMqX6RQLrL8H,2795.63663497167,7,$1000-$10K
B7g4YRSp8tKchcprY9Wz8msNh9ttcbwq4ZKrPm1Bd9Yr,2795.6302816323746,10,$1000-$10K
DZgboqygaxnSCRaSTEUraP9pZQpE8XRMvvdG2gprbqEd,2795.62421425873,19,$1000-$10K
DnoKzdT4tR1FCsdeWNqiYrRbb5MYN1JD5bw3WkaYRzuk,2795.6179662500003,11,$1000-$10K
WmqaCkgq3UC8ddeXx2Tb13NNCpP89hnYUzfxMS1estX,2795.6166498360312,19,$1000-$10K
HeqPN8zxf7RxiLYLT5X8j4Xm5a563NvUU7Xmkoet9bwr,2795.6164748367314,51,$1000-$10K
4838GVWLS7vRDgyTfPSptSDJm8rRMDs6Sbkd27tNz4AH,2795.6126540532155,12,$1000-$10K
91gFzFskoK69HZ3ur1tYgyWRwmoQprNwkPzVoBUB5SS6,2795.611108894039,122,$1000-$10K
BdV4Sipxav7mHGAPwS7d9JpYv4oViggxVQVxLg21xKBd,2795.6047688635445,2,$1000-$10K
FzsPagC7w2QXCEBw9XgeKh9RBmA9ZwPv95LF2FdymcDM,2795.6000000000004,5,$1000-$10K
EvdcsoUxcFAeWTS572ZP8sH6dh87pj5WkZp7Phj9LD8s,2795.5960026944003,27,$1000-$10K
7dnMmV1rwN4cHmioauxSgSF9VwpjUjfhKzVZpgVtG8nE,2795.594249802086,23,$1000-$10K
CWX6faqqterfU2ucnMYyKDRsgCLP3uPKcfT4KyuDTSjp,2795.59321467924,7,$1000-$10K
Y98PQQquDrGBMnctWoQnSPxPMUvb8keK4qGmfUtXPWf,2795.589511859137,8786,$1000-$10K
2urr86LRrp6sQW8atpTDp9zFT5p1pKTBBFYheQLirkiL,2795.5884575874397,2,$1000-$10K
A1Tz4u4m3HypwdpTJihwMh2SoHiWvb6zQiPZqAUntjN3,2795.5800000000004,6,$1000-$10K
AREapLXdhHidebosxf9fUAmikKpxd65mZgv4pj38aULe,2795.579574266129,103,$1000-$10K
1R1hZ73dLkys9xCkyE32A5fvsjvV3Yw4owyEsBL8itX,2795.573001000296,2,$1000-$10K
F2M3T4VMtaSrsr36ZcEykHxmC1BReLSqcefcvdsv4HaK,2795.5598034566183,134,$1000-$10K
2qcCw7L5nXAXUDHNp7RTxk3uHQ9rM2tB4kGCR6Vmz3Wx,2795.557453399276,19,$1000-$10K
ECgsGKvFieqokgHdcE4yZp4JLqeKw1n9BLWUrAasxYoA,2795.5559878191784,62,$1000-$10K
HM2tRU13TUySeBfTh7guoFciQcKqjHaikYSGHtD7YgSn,2795.5432764376287,9,$1000-$10K
23JFK5uTKi8HgupFj8FQGGeP1cvWfPbVEG5PoNuPJGK7,2795.541175895298,7,$1000-$10K
CVvwwmnQupiWiRGUUU53FbJTsd4N3YiPg8RJ4MNx22m8,2795.5407779817724,95,$1000-$10K
HMPunCYK9ULskHK7gRMZiGdqcoBt95rKds88VHthuVsE,2795.539074892425,4,$1000-$10K
Cqww3WrvhyvQpCwNg8immuwisovV8qZFdXbx4ehTz7br,2795.5371362977494,7,$1000-$10K
7CXLJF8pPw78YAXmhhWuxfLXXZqThY615kyn4Zw3XKo9,2795.5305058018757,5,$1000-$10K
GXQYvAxQGaN3AQkys1rU6xP6bmYBcQ7eMckKgN9XxRE2,2795.52893635352,22,$1000-$10K
Bjwt6t6hPNzg9exZgUbXsXbaoJsWd2pPPNezmxvuPZxL,2795.5234709192223,29,$1000-$10K
8KfRuBMbSPuMJCvLe7HTge9DTvQgrzbHiVexaN4ump2f,2795.5203756180076,25,$1000-$10K
GjnbSCVzhX3uFR8TKoEv2csRTDh1i6Cn3qB5uHFcUCYm,2795.5119253823505,22,$1000-$10K
Cph567R6NcNw6X9kcHbTY7Vn9saxVaDNmKz4ChXkFs7P,2795.5100025542024,12,$1000-$10K
AHwes1YLgWSKmYtitax24DrGum5WxhDwkA9tEu3Ha2Av,2795.503807302196,2,$1000-$10K
4xXcJZz5XPMRznPchUn22xR4MWwXg2boMuiWaeKovo2y,2795.5033821262286,106,$1000-$10K
5eZTXcmxPfrAUV898teCEAdfzrD5JBwL8XAjw7pJWJZ8,2795.501226866184,10,$1000-$10K
GMzrPmNramWb7yGoUxCNoA3ZYxZeUmW71NoqbgDtnpbH,2795.4968953968,191,$1000-$10K
CU7aYPdvVKoKoYjVh8FXRimq8HHTQxcG9SNLSwUMs1QN,2795.4948548432853,5,$1000-$10K
4CSmwGbdm9p3CnfxU8HqY2Y5KsBLBGsvKaRT5XJYSUGb,2795.493392862146,25,$1000-$10K
73Gi8XkNvGkfbCqeXxZyLWdsEp6dAUvj6Z1SDTUsdmqA,2795.4931622584127,64,$1000-$10K
3kBbmDBLov1WwPgztAJofrHf4521E4AvbyqL6H3wj6Dd,2795.4918141048797,55,$1000-$10K
2Q1WHQC9rDaAGV7eejQkRBdKxk455PqToBwwdR6aGodY,2795.490730724543,2,$1000-$10K
6iMMSPLMjGc6sZwif2uHM1GterxNjZbwvNt7QdFJUsU5,2795.4902000000006,143,$1000-$10K
575Z4kUhPvogfCeq3Q8G8LQ1BjTQzWTBexdaYkajp5Z2,2795.489383635366,52,$1000-$10K
GN8tMVFzEmpk146ampbSUHYNXV4seGN7NE6GBE7Py9y9,2795.489076837108,7,$1000-$10K
9psUpKg4DZNbEbZFG9q1Jyzgn8KAkcaCvnjE3NkVXgA1,2795.476981387606,88,$1000-$10K
