signer,volume,swaps,volume_category
HdmmszZhsE2qS8zakXqLz6gSmKn8ygVjcezFUuDNe6U1,7719.776881860207,125,$1000-$10K
75Z66EJpkiGi1ArrijsGGgz7FUcoWCBUQPJVQCF6DVxz,7719.756537793441,14,$1000-$10K
FpJ5p4haPbNu2PiZB4kzSUNh176hiACYhwjjYzrNx1M1,7719.741625936772,7,$1000-$10K
7fLyxKdHRYruhqJR2tbYjfzJswUpbjXt4ZkAZKKzwwLg,7719.738047916991,50,$1000-$10K
5LorKVicfpg4JqHCRhSbbvwHD4saPFcqnEm9tUwe66Bb,7719.733708965699,55,$1000-$10K
DTJuNmVMFH7D88MSpZQWVRAwEddKxx3dfGajBjNViwh8,7719.728556978777,14,$1000-$10K
7UMpewpwUPE1DGZ62r6fVL2uuu6h51rDss12y4UigN5u,7719.7012331640135,269,$1000-$10K
BZH37rjzCtFFLQyA98rfSWTMorRA5ZyePYQmLCn1jK3B,7719.700299355403,89,$1000-$10K
79srq6GzuvMc46FbBvryekL78wvpBrHtnNBC9q4f5wZ5,7719.640272579551,55,$1000-$10K
7Mh2vicixwzuuuV1zo8ft9QW7rJGp9z611qfSo9DJUwy,7719.639292861553,36,$1000-$10K
H3E2pXLgrvsEasFQSbjEuqqmqHEeCCZsGEGeQZNBB1ef,7719.61159057427,42,$1000-$10K
GaC4WysrbVbSoQtfm93WL8LmjQ1CsmyZEf3ZTkiW4SPT,7719.590344404407,87,$1000-$10K
Gq4jp8bZTq6XhWBnsmJMH6dcTGRqhQV7kiBtHnxweMnJ,7719.569289797662,5,$1000-$10K
9fNFEpQaX4o55FrcMbDBGoXSS9e1bud9gJCQ6kHjsqLd,7719.542459964938,25,$1000-$10K
BgL8EyYVJdAgFNzB4p5smYaY4kNeMxwHN3iYPpBWNixF,7719.523658221479,54,$1000-$10K
syQYf4awv5rssiDoQgvB1a7k248tMn8kjDmNTuRiUck,7719.519115784261,46,$1000-$10K
GWPTodLvTvE8iFoB3kQWwfcXGdCQrWXMtEj5ZUDiqp7L,7719.516934949291,17,$1000-$10K
GpL2NTEF9czstVJYJftyzBDXURqmTUZ5ybSZZfL3rnTm,7719.397352587804,416,$1000-$10K
58Z7CwrbgXb3RrEuTAzLcU7HeP8RxUvFQTejeLaV4Gmz,7719.374726382676,3,$1000-$10K
RsjYza8cei9kaoeQ5zxEtW5HKPVgXNFiruWFLZz4i6c,7719.365721329067,99,$1000-$10K
AxYwyQvFv9KDndqzWbunuDfjiByRwjB2vKzPx9DZo6av,7719.35342477154,14,$1000-$10K
GCiJ9nVbKveaE2qcW4NXua8FggQGG3qcTfHeYt2iZMWk,7719.348967076571,61,$1000-$10K
AgYDUQdtecmp9WABHZaQcBGjnoXhNgfHbRiLhUqZMiW5,7719.3351161994115,238,$1000-$10K
Erw6hKWGp1MvZvB9cUst8JtttiHshVCraw3sp74QSWTb,7719.33280009682,26,$1000-$10K
Hs3bsppk9F4URkemWW8rQCXN1A5GzXwHMpxbx6KuQWQx,7719.323760974668,19,$1000-$10K
G2si8WAbEuYkno5tXLXBpdB1BwAPj7SYN7313GkcZCpL,7719.323656029872,51,$1000-$10K
5FGKrcUdV4mNXdE5X949ZofDWGXrFDwjbbLwVUfHfzUg,7719.315206443605,28,$1000-$10K
CNq45maSBGpBvCn2TPvuB3bvkZJMLBDs6yuc6FhacEyr,7719.305219578853,14,$1000-$10K
