signer,volume,rank,volume_category
8bbc96yBm9SQhrU4RRViq9APPZZiMh2BhhQtQxthf7EZ,0.0015763,11619873,Other
HNueN54mU6umcdSqscHD13yhLfsWbYgzqe8LmsRTQ9DA,0.0015763,11619873,Other
HndTurjzVhoYLGzd9gUF3iQBgi5upB5rxqM8jX83MdAr,0.0015763,11619873,Other
DEkNNwFSGfN5fiZWHH1gJTyQrc3z9AQ2rZSAYtchzAum,0.0015763,11619873,Other
ATHNiTJ9qjJdZw4tgDBhzo9foUAE3QJotuaEqnUrAcZZ,0.0015763,11619873,Other
398KrNaJNXPLhYkv7Pwce9zXjSZo1JTsoD9DxJ5RSTYx,0.0015763,11619873,Other
4bxKW4HamCMKWQsZRSm7sTdnEsmq6BmdkXfcTTetoRec,0.0015763,11619873,Other
Cq7Z3AyUhHzFoaUmAF3puen6fTQvnrJygy3W88713NxA,0.0015763,11619873,Other
DwF2mY7bUmFK8eyFnViCCvBqSha2pfxTPCZQADjuPiHw,0.0015763,11619873,Other
918rjsrTPTAHt5freu4NvWBkT8Q6csAqW8x9vN8LUCJG,0.0015763,11619873,Other
Ffyrz4sajA4uoogbLRHEzyhHukvP7peEa1xHrPmkRi1,0.0015763,11619873,Other
6zU2WPc68R2o1KW6Numv867nYDd25aJ5a65BRLvx6pcc,0.0015763,11619873,Other
5kagK9VUBT8psdojf8MDwB9J7ScpAEg9TBgCLT7mXDfs,0.0015763,11619873,Other
Bquk1LeEQDKs9MMdXWsYNhrTekzh98r82H3hpM3hzQ8G,0.0015763,11619873,Other
7XNNPV4KooKjcGqZzK8nb4WU9E2zketYNAHN5ZGSQ1pj,0.0015763,11619873,Other
5Lb5NQoc2znv4S2Rs8xwjgzRdwaq7xLtPwNKJkcAq2a4,0.0015763,11619873,Other
4Fm2t7SH8Fvg3ECRQrFADX7J9PRfMR2kWuXqXqFBkuu5,0.0015763,11619873,Other
9gn8Fxp83KmThfaqVBRF1Dy4PiBp7A9Fm3eiZzqD2HXH,0.0015763,11619873,Other
FRG7iaUG7YYqbkbApHzRmBh5x6R4oz6jXafHaNrnSxyx,0.0015763,11619873,Other
FSkHXSjVyLzuKr3TaAmmf1pKmmg4zsrUDUpgbGMgFBGq,0.0015763,11619873,Other
DovpMfdFSG99udJz395JHMqQwRERqAVmzJMZCCoSAyxk,0.0015763,11619873,Other
DpW6noZ2q5oTWhbpqQWWgML3TAE5H6zgeJu9FHd5GKpr,0.0015763,11619873,Other
AtmPjQAv34DbJsdyDyX4q5cEv86Di1BYA37BxTffPbpa,0.0015763,11619873,Other
A6Ngr5VpLqfjr4t1uUAA7dyjB5FhS3r9TZeP8zqBSpe2,0.0015763,11619873,Other
HrbxzEnxrkQ5SpQtLcYcFTBDt5R5D9XwvF5SkABbuvny,0.0015763,11619873,Other
AP8RYR8nB9UxV3SBdQWqwYMwwrYebqfA1jGnLR64ZwcX,0.0015763,11619873,Other
4FceEhyEcMUVzddFkifhRgWBEFGrX6bNYpppkpSrRCYz,0.0015763,11619873,Other
86fa39t3iWRKNCarFtuTckc6XwwF69wcWNGrdheyLHPN,0.0015763,11619873,Other
DCgiTH2j59JJQnmBngWr9fktRgeyW5S4P7rBVbtxyuUe,0.0015763,11619873,Other
B2t1rKYsF7bf1GzThMEMmdyzfoT6qbkjmv1Vr9XyksQU,0.0015763,11619873,Other
J4qynfp1o7Xee1rYdvvLcpv237q3EHqYmopQAB1FcbPL,0.0015763,11619873,Other
6u16EntTiArxu5x8emaytbQ67Wprg55Bntj59KxUNy6i,0.0015763,11619873,Other
FUVfpiQFFvZuha8yhRzkgwEZCkGPfqT76i6yVH8U3Edo,0.0015763,11619873,Other
DAEwcfhUcQLQPeyRyEzyKsY1RCaqvP3zu8sPb5WydJi,0.0015763,11619873,Other
5o1HqWkWkbCVr8x8SGt3RSsG1XyBgH7k3o4291xHFX6H,0.0015763,11619873,Other
CY6dW8XNUC2vNmQh9tmmnuKQenexK3SMi3zE2VEQ5u3Y,0.0015763,11619873,Other
7BQwcm4Y6ic7iTacb4d3beXg19iGf3oPWKN64Bwa4Z6N,0.0015763,11619873,Other
9gd2AxUzauQ9AYkVUq6PBrcH21C3g9UhydM4PPNo7GBi,0.0015763,11619873,Other
64TQSYa87gsg9w7MDWqHwTFiNtaBKGyV2GgKZrh8tnsQ,0.0015763,11619873,Other
CrVizTJmtrX3AGLLDs2XUiKaW2SNMFQoTbJdziazzesg,0.0015763,11619873,Other
5nFXAdSCQLMq3iiFWpR3g3GqgYzxiozJchSM2jHrnfhB,0.0015763,11619873,Other
GwHDrtujcAnKxgq4rrbXhVAwkCrXMQtueBWu7g2aKKHN,0.0015763,11619873,Other
7w2Sdoc54rd4frYt5GAofgNoQHUZRBV98yjtRJpEU24R,0.0015763,11619873,Other
HhfybChwzifXdsAgDJzJiM48y4kcbMfxt6Yp6ryoPdz,0.0015763,11619873,Other
A8NF5Z4ju66eLRd4VSqnfEFAk4KNPmYM5QtE4od11Wzs,0.0015763,11619873,Other
89PS4HP1Cy4caLg6UkATE9SoskN7Fg3PDJaGJh2yw7o1,0.0015763,11619873,Other
52iwSsa13LPGKUDV462JyvG8o3pZuHrijc2dt2RkN2oQ,0.0015763,11619873,Other
3TqPGNM881yhrGVkX8AhUJSEgjHU1QVTKBvpJXCDvoKX,0.0015763,11619873,Other
CmuQtiSXXEvKaffB6RnUzTHn26Cubb6P9CaV3LEE5wZL,0.0015763,11619873,Other
FWsGEtKYPumSBF23hGoReqBN1RHZyGPEnHofnDg8C4Tc,0.0015763,11619873,Other
88efXHxzRZY1or3mPM3X4spQcc8VPmVsMTsoamsqb53u,0.0015763,11619873,Other
2445tCxWfp5N2g8uParytPwENHsnkrNcHf1DZyw7HiEq,0.0015763,11619873,Other
5ns12avApjYwL8pNAY1YzTNBGhFsZeZ4dR99daYPqGvp,0.0015763,11619873,Other
AZTsFPAV9Zaon9pn3XK2obcy9kFWqCPnek2fLmkitj3p,0.0015763,11619873,Other
6HeoDpr6dmopPGuse2663duEJhxYsdW7Mt294GHAJ5v9,0.0015763,11619873,Other
7Jm7SLSAoKjRj8wKwRuSRmzxxwddZG38ByfKfNBkKSuu,0.0015763,11619873,Other
5CWGVohZpGhAZbQejRejBEdmmGnKUG2Wb3Bi19jkx6SB,0.0015763,11619873,Other
Bw5sQBmFLDcGC1rQ5qugpQiFgg493VVR4FGdgvHBrhBD,0.0015763,11619873,Other
HqfkUP5uR91LEx31Sc1jkaCuxvBxEnseBMxSdd5fatgF,0.0015763,11619873,Other
3S5c8Joj9qRWaeyGEiZfuKtDphcfVa8iZCkiPBFk7BJW,0.0015763,11619873,Other
71RWiNGEGoifGX8aR8WTHhxWn6hQM8DW7sREAsHtj4Gh,0.0015763,11619873,Other
5iBgs9pLkMdBVt3H5EcfqR24xCnXjtv7CCjpXiCaoHMZ,0.0015763,11619873,Other
GEhuZktbBmWtpuzovWdRLMvkTTQjGXyHkopp2ENvkFo4,0.0015763,11619873,Other
2SkdAWNYfvWDmV45Dv14CuruMe1SzCnnEHgapcWWg5fk,0.0015763,11619873,Other
9a13KH6fsg4DydRTg7QREe5UmPszBjhRTrJCH55zH6de,0.0015763,11619873,Other
2znDRQ6HNc8jvNCsG7ZfLyBEipTQwsBLUWZKuTQGsELw,0.0015763,11619873,Other
7Jg2qZU9dueZ3gTbGRB3wDqxLBhbhNMRjzKzNWPmukHx,0.0015763,11619873,Other
FBwMbzZDSREch6YXStfkitEJEDhonXNUTnmuFbuvMBfx,0.0015763,11619873,Other
AWv4P1xva3Xjr6aqEEERgoF9Ps7WqtfGSzotJMmGCvML,0.0015763,11619873,Other
8DZFdHczyooCeG7Q7Y8PXCda9izRK7VA5n7Ymu26TDmU,0.0015763,11619873,Other
3duqpT8FcNXKhLQG75GYoHu8jsp5RRP1VjmfjsAVq7LT,0.0015763,11619873,Other
