signer,volume,rank,volume_category
13e45NSPEmRvBGJwyZgSsThymcXe8HrLfthpd43DHKJi,40974.901339396136,500001,$10K-$100K
9X7YWcMNq4htaeRZvx8xa2zFTiQEkT58EJ7MefbKus2s,40974.777864690135,500002,$10K-$100K
2T5jNZfevbMtSczSZZh7yrAAJksCAtKuhGZoYoHiASGk,40974.725360997676,500003,$10K-$100K
3CaEs6mBZ2L5i3dg38GV75B5QdzRJ8phc2u1RQSLU6Nt,40974.662459115374,500004,$10K-$100K
95zwX8Y6LFByC5zTD6dyiZNbrwG7Rgv4TmY6WDup3ju3,40974.61399300721,500005,$10K-$100K
9zdVX5fyuorEUvNLgCsxT9SAcLhk4zC1q5TCJyb9CwnZ,40974.346533831565,500006,$10K-$100K
2TXGHA7Zz7dsmLgK4gqNzMMKwvtugcBfpTCHGbY3fGs2,40974.24010670223,500007,$10K-$100K
ETHNrdB1ePQ9u1EvJbRj2YdxW936AwFZMwYsB5Azpffi,40974.224028826255,500008,$10K-$100K
GqpHcPhD7dW46WXZrkdpXGA6ZPbnDYDPciBdE66pWCrR,40974.1249906436,500009,$10K-$100K
GVCgvVqvjQkh1cvLQMwjgVkp18ZaENjqPmfsE9aeZ73s,40973.866993350035,500010,$10K-$100K
jkwXCSiVQCsjDYmF7nbDzqxvNQQ9hzH1wikJn3FVL3w,40973.806092965126,500011,$10K-$100K
51zYxVTcdfFYR83rMxpa54b5KAKYCugpYV1bNcSFBQ6n,40973.78183217876,500012,$10K-$100K
qEb44XJ19WPn4zDCCW9iFYgXw34mMFw9AYbY15f6EjZ,40973.7587008137,500013,$10K-$100K
Cdj1fEv6LWuz2CekLhvt8Y1oJwjtzUziMNCr6uFs5dcr,40973.436939055005,500014,$10K-$100K
HSaJ23hf8Le5Syub65wwBM2rfq78aAEMaeqY9F97op1x,40973.41125649398,500015,$10K-$100K
6ESx1jKQ3PfkBTsuJigqr7denhftQGwej7pB7koynvkA,40973.41117474265,500016,$10K-$100K
