signer,volume,rank,volume_category
BveGBL5KKZh1LXhdqqZ4eVhPDZzyZxZwCo3KyziLQzsm,0.1528914,8600001,Other
5VjsAE7EMGaSUo8CxK7pP6zrw67AAkNvrnA1PqYXfHTr,0.15289116215,8600002,Other
G4szri4iLndx6xySPSmqgkPPNPoLzdXL79SDuWyQkX6y,0.1528898,8600003,Other
8oLXvqkVyAUiQDHECcQe7pJvwBNyFPevv8DzymPfRYAt,0.15288874473526398,8600004,Other
5c2zrQMQ4576hsSqL7EndzgRpUzAqVzxaamGUrXRFiAB,0.15288704,8600005,Other
4g5kA7AdncH2oABDPCJfPE1WME3dCiFdYoSeQd8dbyjE,0.1528853,8600006,Other
36U9xrUKTezaTJxjYtxq9o3ZTzDPaiy5CnqshnmjbidN,0.15288,8600007,Other
4mjs3wZSUbWJeWjfWA4eWzESjFpSU1Km2rYMHdGDFZth,0.152873006,8600008,Other
6VduWRSD2VMG8n5TYBZugFFR2CWGjHNjdmdGPufk7ubG,0.152862690296,8600009,Other
BfLfS4GmrkqktQCA7vitoDXZXgU2tSwF4pXaffza7vh9,0.15285987434,8600010,Other
FoMxKNNWTbQZYsFXZGcyefetUm2ThpP9CMCVXXXncBYg,0.15285541117,8600011,Other
7nWwMXCmFXEFknY2PFanayxzotoRWfSPxEi9q88S8Xhb,0.15285143588,8600012,Other
9GE7Km915xrFNgeWDExTiAXCw5JK2EnowC22Kjy632bo,0.152847976,8600013,Other
DKwq9gNmdqbHtQC7n4dgnHdUDP4Hb39P1V12teTMeXao,0.152847805582,8600014,Other
CXnYHAy1wBsfcMqvZ4pYiDurT2t1ZihdbkJqT5bfbobw,0.152847,8600015,Other
GWAommhRpZCF9vyLZo4G4bYf5URapRwPuPLhPErAZbsF,0.15284466675000002,8600016,Other
AWbKbvrBp9rdxFJwnf97naC8LwXzCW6QKN2i8fFsUYLc,0.15284375,8600017,Other
DqvDtSt4rB2jcHKFT914RsQVdihBL4qAkQUEjzf6xA5R,0.15284375,8600017,Other
6p1YDtQibooBHBkFkYdVLTMRrst4ejYTvA4buK9QfiVo,0.15284375,8600017,Other
84gT4XvbB59zubNwVEnrtq9LMsPSUrgXTgPKnUm6zd9N,0.15284375,8600017,Other
HqURVd6Ldto7TNRnBGX4XLkF3VUdqoMVF3P5PrfBBABG,0.15284375,8600017,Other
7jd1MXZ2Xe2SVStXt9PxyRbydgxwe3nRcNyW1hFnvutH,0.15283404903,8600022,Other
HmuJmFtwGrjHdaTANrQqBvK5AsqgvdXpKTFoo9JH9L2E,0.1528332,8600023,Other
GfFokvXMffCbrBiTNyGALG8rAmM4gFQCJUzLKQuTg3Qg,0.15283000000000002,8600024,Other
AwczXaCtMVkEVQdctLTLEyykfweUkZUvnotL1eXHCRRg,0.15282551003400002,8600025,Other
5U5NQc6zsrZXfCqXRv8bxonB6zw6haakj8BLDoYm8e8h,0.15282054064,8600026,Other
Av6witfU1hgMcHp4tMmDqLTVekMDj9gHD7223snybUrh,0.15281989499999998,8600027,Other
FmBexrhxc4pY5K2RDiXm6MNMfwQ5DxyPwfsESi1o3sKP,0.152816905083,8600028,Other
CKV22S9zxcCsGizSjjd2ocrSvt9kgikZ7BBSUo2AgD5,0.152815410891304,8600029,Other
4WCpgCcWk8R2JVDAo1SdMsJ1NjK2DoHCvgwiQEceo8Ut,0.1528135,8600030,Other
7AyDGkDioJXPA5ag8QZDfBoDA4zjp4HuyDxeVc2UPfhJ,0.15280649999999998,8600031,Other
CcFEVdpN9kY1H1qUX2YVhGekvoMGDyoJNVY7FmprPSXZ,0.15280235124,8600032,Other
8YUnGQRTSZvmX4hZx3FkyHu4iuRvnqF6bHUXMACVqKtb,0.15280039188,8600033,Other
Ggq8TdX2upe2yNSqyCY1zth9skRzaVwJuZBK91mE162f,0.15279804897000002,8600034,Other
Dk8oScu1rhqPD9SbeZ12iYhQJ5sAMmxPAjSrikwGfkRs,0.15279687500000003,8600035,Other
CWxyVYWdRfqLbXxJwdeBynptmQbXdCL9Rxg99sQcda7w,0.15279687500000003,8600035,Other
