signer,volume,swaps,transaction_count,volume_category
54ppf5a4P8HuyCQLjXEmCEPdWJ8oehFFNDFeYEVP8o1c,1115.0359412761204,2780001,$1000-$10K
Bf8i6VdhtX1dXVpQTCjkvW7xQbyaJCQX3bez9rjS9SfW,1115.03539021504,2780002,$1000-$10K
B7EyV878HQtyaEGsRvanHxfY8Bmd6oinpS6TZLk3pr19,1115.0350338385601,2780003,$1000-$10K
6o7yVcunwHUkTJy2Cin87ZW1CBAPgexxmuCWTmiGNMnW,1115.0345106060029,2780004,$1000-$10K
6qSi92YhkyQ84KSkE5AijxcWJjWXhYXp3ofhvLNqctQp,1115.0318706708001,2780005,$1000-$10K
D2n3ZbyAjx4CrHoZAr6kjsVG7kJkrPXJiTVQEjiw7J6M,1115.0311525214481,2780006,$1000-$10K
73Gk2QMWy7fR853S3cRVDu8ua8rGKbvKjyPbkaP3btQY,1115.029938659293,2780007,$1000-$10K
5yqsekew2vkdQM2QWtCzaM6QY3X5bYneridec4idgaS6,1115.02952890604,2780008,$1000-$10K
8gBdJK4GPrFbRBD1JBq9JwzibfGccGShhvKjiNc8qNq4,1115.0293412100152,2780009,$1000-$10K
7dV4uKBLAFhCyAYfJkDgS6SCbLfD1idDhLEkLseZvK7D,1115.0284770966343,2780010,$1000-$10K
HfAFgEAvoZE1CAv8skhZLGEmXApGmHXxNPegNqXp2T53,1115.0280904653225,2780011,$1000-$10K
EKssNey4eC3Z2sSG2g6L5iEnsxN9A6co3dbNwiBSryMn,1115.021339258431,2780012,$1000-$10K
4CFFDsKq8h81J8ibTnUK2fv16SijGLTQMZfMTSrnEYm4,1115.02065117893,2780013,$1000-$10K
4JVxen5m1jcbHi8BgUkZB21ukmU46NgAHw8YV45XUy77,1115.02059358067,2780014,$1000-$10K
GwXxsH2ypBq1WFpqnZij3CHLbKmzCT4nvGJSL3UGxAiQ,1115.0195876559758,2780015,$1000-$10K
EKLqhbrMccPNgmMLQWZXyyaTyzPBDNFhNK5E3DqCB8Jd,1115.018514467502,2780016,$1000-$10K
3k5Fgdr33S4BVq44qkDeHrgi17JVCNcn9q8p5dRLHVPr,1115.018126536224,2780017,$1000-$10K
6b49N8ofgZymDUcq5EWGKGKfxUZsEgh1cMyoJCn9i3Qq,1115.017930768588,2780018,$1000-$10K
3EDtqVhcoScCaRLvR9Eej7LtY2CsnmKQ62fxUwGERTGS,1115.01524759132,2780019,$1000-$10K
8e93GkYy1VBshjnAhFhuRJvAtSC6n4LEp4eter6R1uCJ,1115.01373239402,2780020,$1000-$10K
8AGRPtxcxjbuGGQhJB7jmDNqA8bZJUTqzQ9xLiUfh2YB,1115.01363728105,2780021,$1000-$10K
H1DdvpvLkeprvtBnQXjZjzpTZyGMfDc4kYtkfWoyZsw1,1115.01236661708,2780022,$1000-$10K
DPZ6bsjfeKSp7Sj9AThNCTbczBYfw3n7sK3wB5SYP9Hq,1115.01175744681,2780023,$1000-$10K
Rih1vDJtPGSZ3Z4YWiRtYJJLgEvWsWHvjXFyPTdiTGW,1115.011542714828,2780024,$1000-$10K
EbDrVVZXXNGm2Y1Rt1AVwT2syTgAZmeFbi9gcHm7K4xJ,1115.0105702507499,2780025,$1000-$10K
8Q3CjVzTW5pnF7SuNNTtBc7Lqae4SumiPVJEf7X99Nga,1115.0103574241355,2780026,$1000-$10K
4cnBNQTdm8HPvTaBEVGvHdQbiV1tezaTbUc5CJ4MgraF,1115.0096500933842,2780027,$1000-$10K
GgALjfD3gn4dLTG75TUrUbvWCEGMEoz4KjBMY5t19kmt,1115.0088424433288,2780028,$1000-$10K
8PJxhCPmShBdE7hVxh9jVVSQcHhrhwFeTcZHz8DVnRFh,1115.003150908354,2780029,$1000-$10K
9gM2QQfdsWufeMoqNHHQ192EGVtpUUzF7Qf5bzvRws8N,1115.002739991624,2780030,$1000-$10K
5i34zuS6kvdfKxEeEMS2Fi2zPtPGcYf2Vxum7Z7X6ieC,1115.0011283529168,2780031,$1000-$10K
97pWKCcZuDdpYQCSfb8NrSXp5eU42JTBVAGmmrsjfjpt,1114.9978002701662,2780032,$1000-$10K
6DPpdLpncJnF3AmT5WTG6BAt9vWdSE6RVJNTZQKWs7sg,1114.9971701822221,2780033,$1000-$10K
67ZfAwVQsx7oVR8S49m8AbaiDV5m7YGfkSw4v1VnQ8xN,1114.9969999999998,2780034,$1000-$10K
5nrfgK7fshXmAzL8FpMiduj3ZUbMYegYw1ARiEujTvct,1114.9951783120569,2780035,$1000-$10K
5tF1mYCm5jtBVyf5zev15krE1ZkrBfBjRnrqnRHJZVDb,1114.99487923113,2780036,$1000-$10K
8cxuCcyLVhNHfPZKvJreVPL2CCvFTQEi7ZoKBDEUKdG2,1114.9934792595654,2780037,$1000-$10K
CfAjUPe8yTvaU921hNXcSJrt7SkRK65jcmR2Jyf28RnL,1114.992921221235,2780038,$1000-$10K
97mhXSA3U8LnpZtmbYUxsHuqC4wB9P6UMDSUMGrSnxPE,1114.9923580827199,2780039,$1000-$10K
FKnGCsEXrnBk2DRhqMp2Y4AXVFMcEoTcCmMYXrK2QUsX,1114.9918881696,2780040,$1000-$10K
6RzuW7zp1ytZ3mBsnWP7mttoQV7spieHdwAECrdYuuFP,1114.98582581939,2780041,$1000-$10K
EiwJPeCtLnmazKbmkQvqq7pzbxEq7ofXd9hvSWUu8iEu,1114.98457779101,2780042,$1000-$10K
CT66X7iQKMQQEFmmPwmvJECgq1FBi2sUJzsDdR7CXWu7,1114.98234378052,2780043,$1000-$10K
Hrb14vGdisDzHHvoEbkCJyrvWwBRbhVBXjqgehXVeRH7,1114.9815277601024,2780044,$1000-$10K
9TLk4Z6rnbuRnZVu9y9Hfxf7k71sMV37MzXHvhGKe4Vb,1114.9786028513684,2780045,$1000-$10K
GEft9tR8wFLRZedUywE5g1vvXcEpcvCJbbxHM9uXRATG,1114.9783421452198,2780046,$1000-$10K
EsrmtFDzhsKtoNtx1EXnBrDGNL1S5ZZrPjfmqZUWe75A,1114.97788166735,2780047,$1000-$10K
EipsgmtgrN5afynBzZLbr6FEA6tb8iRwZhtKXN2uKgwf,1114.977839058054,2780048,$1000-$10K
5GjboJjjEU4oQzGmHyNLKnZpyR7k6DHMuxb3ZdHqAxTk,1114.9757330241,2780049,$1000-$10K
2vcQnp1TZTSDosyu6HPwS4SF59vRa3shrWAhz5t8ap86,1114.975667543478,2780050,$1000-$10K
BfLXHvqySJN4JRkBL8J1UMKw5WvoKnULuat266t3w8Au,1114.9755596048844,2780051,$1000-$10K
DX18x5um9AmiWeS1TkdDZfEskeDs5xCm3uTzpni4CVES,1114.975447745567,2780052,$1000-$10K
7nRSd2JPACmDv8WczZFH4hXF9vtrtY5Mbicpshni8q7D,1114.97347767898,2780053,$1000-$10K
HhLnLDD28jGmNmdkcauVWzGNDa5AsNBJJo4SLDWUPknZ,1114.97308056786,2780054,$1000-$10K
8jaSh1qXZpTmYxABWf5MqFDhS9uSTtVeTjt9ghqoFVm5,1114.971194133288,2780055,$1000-$10K
AYZyxxTSQJLS32nHgDVDHCASqb5JJDkatSRRqKxbynbK,1114.9708157706941,2780056,$1000-$10K
GHaoSoSDT3Hk5iUhnNp25A9pjGpngdrTjjDSFiYLPD8a,1114.9701270949602,2780057,$1000-$10K
48RB5Fkc6Apwy6gNA36mC4P814hL2WyWjHgsnvYaA5oc,1114.9689615243458,2780058,$1000-$10K
881ZTyCAK8rM65VHQCNstNeHbPw1N7t3Hb8iFJ2n85fd,1114.968503750328,2780059,$1000-$10K
GhboZUw6s3AaNwrnPyXmLTwv8qSHLiQSrcXSUFYbyv5N,1114.968223502204,2780060,$1000-$10K
6NncFXazu1FdwxtXHESPWVj9r4BQ94ycR33h3xUy3GbH,1114.9659849965901,2780061,$1000-$10K
ESLQKdqCXzyMKHJyeKh7ZjMKz1comt9sSag7Bt8gUSPu,1114.96308719387,2780062,$1000-$10K
7WiPAK15rrfUnxuCfAL7fN3rQ4ERaSgevF6CHiPBipC7,1114.9620877839202,2780063,$1000-$10K
GRrgGtLyUTpodGGBrp7oEpKx6yZFGXWAGQq9Ft2tPjHw,1114.95998078268,2780064,$1000-$10K
2hssr8Wb3EmRhuVBzExUei3Kb4ASj3LcoopDP92AE52H,1114.959758707143,2780065,$1000-$10K
8nbYM2BoqQN4PYAf8uaoF81NPnJoEr8gy2HkyPGq3enX,1114.9578274208602,2780066,$1000-$10K
9sHDZ8ifD6MjgferCtscfAJWF4Ttkp76LNaLXUqYSKGT,1114.955163293243,2780067,$1000-$10K
Hym2vdvskus7ieWFS9kgDjNiAZFayFqiQYZwP8R1fYc8,1114.953349546149,2780068,$1000-$10K
GsS7C41oYbFMqbUa3CohNdLx1YPQN8nqffGF8dGjHCEV,1114.9530970814399,2780069,$1000-$10K
FCBwowB8ssd4ddd7FcXxNcbAkzcwqomSmP4m1GKjdJQe,1114.951756045442,2780070,$1000-$10K
ESD1t3ARXVF3NhH6yNGd7VU66R3rJhQiepW1sia5FjK2,1114.951630645007,2780071,$1000-$10K
A6dp75Q4xqEZXW45vBN7bLth1UQDUL4NhEwzCUFXcMp7,1114.951253898116,2780072,$1000-$10K
3KKmF8tHZ5n47xcgEMsPxkbY3RNPTW45swUcpBAF7BXn,1114.9492529878307,2780073,$1000-$10K
5iZYePYf1U34Jz9u6axvReiymACZNYcc7xsW1Fdpb7Wz,1114.947940664998,2780074,$1000-$10K
C3vSv6B4mMQmawHYKz4MdzdYiRKxENJqXQ7Ad5TBcV92,1114.947064841808,2780075,$1000-$10K
7tWdCjeNoGH3RA7WeGkSWnjRnVNdjsenTXhtUSYivNbP,1114.94406843971,2780076,$1000-$10K
AGYbw3W7JxsqarNSW4iormKMAa2jdqNdTzZoELHSrzkV,1114.9433484064182,2780077,$1000-$10K
H13RERp54y2VDwc3f52kFSHWCidD7NNEh5EXGGroi19C,1114.9433037422555,2780078,$1000-$10K
5YC6NapkfMVAFuYBBHBRf63C7dmXKWsJKpvoyszJXs2C,1114.943218918445,2780079,$1000-$10K
BSuhf9WM6syi3fKjG3Lj54LEF9y8vK3BPL4YPxT4cFrD,1114.9431534291173,2780080,$1000-$10K
7fBdj9hEs1hJMtnAvHjz1eXgpTbEoR8bHTjMHsEvqu3S,1114.9425589867749,2780081,$1000-$10K
8UURhhhzsdmZcB3178savr7yw1v25DJ6uAzzPXhLn7Yc,1114.9414274841322,2780082,$1000-$10K
Gs1r2nJ8ySuXWZZh8jAoYiCLTeDGrWD2EZMcKpcDwEFd,1114.938922392056,2780083,$1000-$10K
DD5kBNDUhMCULQhTTwrUYcwnmLapSjn1LmEMNMpu37EX,1114.938784579062,2780084,$1000-$10K
6jtag9Jids4YyTPDAJRJnxXrCrwoWwHFxZk4uwFUyMUN,1114.937210844605,2780085,$1000-$10K
7JoS7Xn8mhv43FDauUT1ogerzjCo8GA9wmCJbN8KdZzj,1114.9342226897,2780086,$1000-$10K
AmeY3Z71SLiGBechYQwcYYbt2vj3HWDeEzpWd3Ley5og,1114.9335462321965,2780087,$1000-$10K
GTuW4YDEarjDDrEYwzsywiSTdxqFK5a5TNuRhv5GZf8Y,1114.9265295601224,2780088,$1000-$10K
foSDjdJZepFvJ6ishdDyo76HBqeCvFdof7xMHWuUWfS,1114.9264422817641,2780089,$1000-$10K
Fv7nqfufQh2dYjhMnhChvEXZRZSnwzciHyGAJG1xCNZx,1114.926257466947,2780090,$1000-$10K
BukSTXv88nS9aByHLmbiojaStmseh28ivNPLtHSc7BQV,1114.9249369732331,2780091,$1000-$10K
9g326stqYkbD9VENHmPRkuAtDd6FWWw4Fp3xaf7rmft4,1114.92443962838,2780092,$1000-$10K
711fUBpiCzEm8QNjqD4FaYgAt5PufwGkN4mVLEYTC1Ep,1114.924406494562,2780093,$1000-$10K
2a9QBbRJLF2bB1rKMiQv81MPnHTeUQTzyh1t2c1PJtpA,1114.92126151868,2780094,$1000-$10K
7B67BGpx52YmhygnU5h7gaU8ks8eomghJAh6fyLwCoQz,1114.91459587875,2780095,$1000-$10K
EyRLAcSCAr3FpjVGe1MRhwVYZ2QsSPeQiZzQgqqhAPuR,1114.9113473758089,2780096,$1000-$10K
9SavuL8LnN5eRBFq5rZVi9APtk4x6Fcy1tPYBQ5CT4xf,1114.9077827271801,2780097,$1000-$10K
FNroaJYuTouTNyANvKsatZRNi52Qa1dYLQZ7CZzBootS,1114.906952040689,2780098,$1000-$10K
EBJzM2S3eyjdFoLuc28SLpiEKar4qL5LT8z7Ur7mGJaQ,1114.90629934721,2780099,$1000-$10K
4n9vjprBJD1TDCkwxCaXVFuc1RGffnrUr7ijjaxqHS2Y,1114.9039982428042,2780100,$1000-$10K
DM12FeVQUXADaw5dLBhc1PNbCDWQR5sxoPsm85k1wN8y,1114.9023603681396,2780101,$1000-$10K
5CYZCXqMjycdme8X7nRzrXymYMUrTN1HCqhWiGj7kueq,1114.9019288065,2780102,$1000-$10K
32tF9SmvG4VYkfZ7Trvit45NF4roEqrfpnAR65qbuxpC,1114.9001559919216,2780103,$1000-$10K
24hWcR53er9cuXydcPjnbuJZsWavF7v4QUqADB1wbQn3,1114.89928739615,2780104,$1000-$10K
3XHehzxTkCbD8aP47XF35f43Ya1Vw6f8iiUtSMUBDy3T,1114.89856321703,2780105,$1000-$10K
9gNK3AgrqDfuKShPY2rDZitKjN99i7VNy2z6Yo12fbdH,1114.8983122092588,2780106,$1000-$10K
4imfDe8Lj7siJYzgfFxqXT4AppwnchZVcKJLak6uUHA9,1114.895995621626,2780107,$1000-$10K
GSSm3ppSHvaRYp7ksSxaTLw5ygm8Gob8i1poYrF2tMBc,1114.894246089695,2780108,$1000-$10K
2nYGrPkTg8EKyKRYGgiVyKC43BJpSNaAyZgsJhGz5vDG,1114.8940606140682,2780109,$1000-$10K
5TeK3UXZD81Yhxr2CTcMSuYXEvA52tuZ5BjMhgVSDixa,1114.8933982870399,2780110,$1000-$10K
DKb8eEcCwS91Dn5rSwj4szLhrPKUNxW6JHEodGwBQqyJ,1114.8927421052285,2780111,$1000-$10K
kHqZRE9oA3A5SycatdFkRpWqbLxnmw4NhCfX5CJM5u5,1114.89225759076,2780112,$1000-$10K
88cR2z67xZqb6dgQap12yrnWmbxHUwcLtiTKJCAifKrD,1114.8878580419018,2780113,$1000-$10K
2jqYkbNmkfDzp1KukyNxJNytzujwdPy9DxD9y9kKWjYd,1114.8861468400607,2780114,$1000-$10K
6RAdaiFLXuNzwnQJsWqZDZ9mqEoLmtPxV4M4nrngPu6i,1114.884971378439,2780115,$1000-$10K
uY2se97hTorD85na4QPkuwyEJ4tFnfxBRWUNpfDF5HL,1114.884458077075,2780116,$1000-$10K
9rnwXYuX83MufxXX6P7oNvsdF4wU1UfVgoBCs99idBhJ,1114.884101638959,2780117,$1000-$10K
CiYYGi5dg9pqvsrqLuLgaDC4rnMLERWQ6yrMmzipMEqt,1114.883900135,2780118,$1000-$10K
7oErWUEHhW6nEf382gYhtcybH9cHFnX2C3JMRX7yEFX5,1114.8829007438883,2780119,$1000-$10K
8DbsBgq5DCwUGDQLse45bJBgLbquG1HG5daXQmU6CSrq,1114.88180306314,2780120,$1000-$10K
6JkEW3HkvQ1r3jEzgGiMe7Ka5QbLJD7UxsaQJYdtmyPk,1114.8817592279324,2780121,$1000-$10K
