signer,volume,rank,volume_category
yoinkeCWvHf8oG6iMNX7sjG2fVw99Y8d3ReYUnhzFHA,1490096507137.031,1,>$10M
kpqUj83k4ieDRZjh7HMqrjkb5tkn84xy642t4Zm1WKe,12854580095.046545,2,>$10M
BBqy6gAVMzRH1S7y9XvBNaS3axRovqe2VgNrgwYc3mYM,7938928887.199484,3,>$10M
HCMRVfbhtQMRXGS6w4K5a57mwugy5m72VxGFkf3K4nt7,7191086601.731316,4,>$10M
DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb,7160542523.0911875,5,>$10M
7grEJpUaWyNnXj4ZZherbv59Zc94SgD6T2b6S8YtXALB,5632782177.571715,6,>$10M
pUEsyy8qH5jH6kYJzsWkM61wSkE8QpcRLs9fhbsMHMK,5469828739.563648,7,>$10M
3ACp4T3ptTdayzWryEhT65NKZSKLjwXviBjWEy54aFdW,5291569559.085066,8,>$10M
DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr,4959744499.011873,9,>$10M
DCAK36VfExkPdAkYUQg6ewgxyinvcEyPLyHjRbmveKFw,4788222908.229807,10,>$10M
2bhkQ6uVn32ddiG4Fe3DVbLsrExdb3ubaY6i1G4szEmq,3406611678.5975704,11,>$10M
6jvYtr9G5WQnKs3cFsFtKmEfkbEnUXFhBKsmZad26QPV,3198838415.278957,12,>$10M
6kntKawNmZNKZqUHvRVGKMwp8LQU5upyhht7w1PL7dde,2916193419.676802,13,>$10M
Hb3vcrr6kJgXAm8xmhAPdTMaigYgDH7zXBsNm8vff9fS,2806327248.1607785,14,>$10M
EjwYJMj7wyP9w29WttYBSfh4dfFSuCFiSpAmjhiU72yp,2772743769.6455264,15,>$10M
DQutzRvfNpBsM6xvmFfUh4aMFxnAkdTZB5M5xYa97syi,2728395934.4626703,16,>$10M
H3SsPcVhZWhRyupU87Hn95WrJaYdz4rWNpdaiS4BSwmm,2634768661.805906,17,>$10M
EccxYg7rViwYfn9EMoNu7sUaV82QGyFt6ewiQaH1GYjv,2475799559.3309937,18,>$10M
moRseLnzCKEcy9nT3ktG7eMwW9qNcbvKuC44WfvCvXq,2467162652.5629287,19,>$10M
71WDyyCsZwyEYDV91Qrb212rdg6woCHYQhFnmZUBxiJ6,2447929807.0095124,20,>$10M
SHk1RAY6oUH93vNS9EQuMJQ8iCRfXpqXKGVLJjeebYw,2411506682.8212004,21,>$10M
FukudCCa2hKbQxFAU3ZuwY3fAiNaLpkTWTBepGdY9hhz,2203752817.849039,22,>$10M
DFZcDnmEYNUK1khquZzx5dQYiEyjJ3N5STqaDVLZ88ZU,2191069350.5278344,23,>$10M
BP2mfS8Jwxe1q6TNFAFDoJdRMPZszjLYMQ3TQvvCjxb1,2168176858.0717916,24,>$10M
9YFeuz8q9WMSJpeNhNHj6LSbZnQ6BvDt5u9CV2ALhPWv,2076948892.9805317,25,>$10M
GuiU6MpLahPHSHYcsfSRjwLUm1AtZ9zP2eiLAkJMBjg,2032802705.7854598,26,>$10M
GnRWVzHnXxqBLd2TwgVfe8o1KjPW8JuFCeXSMXQtNFP4,2009602072.7095447,27,>$10M
5nM1CTQwKXFZo5yJYC8J1pgj32JW6Fx8DpQAtPZ8aiLw,1963608184.019383,28,>$10M
DyKPgXTRFWUEFm5Hm2KrYEtg6kkZcVaviWagHt51qS6B,1944358967.6504438,29,>$10M
DkaA821Ptwfskum5Q3XfeES5TYcstaz4jqbyfwE5g3nS,1903041390.1619813,30,>$10M
Dd1k91cWt84qJoQr3FT7EXQpSaMtZtwPwdho7RbMWtEV,1899486191.5524075,31,>$10M
CAWk36cnuwNrt3UEwC3FjCUsKuNxsqVVam9TjWVofzzx,1882272556.9237967,32,>$10M
Fast9vhcG2TsyBYmaZDXtXDsNfSDDu9fk9VTLEzpJu1i,1863002394.6002185,33,>$10M
J6q6LiUi8qcnHw9chYD1wQQnLJche2h51KvuyCM2trVB,1796295485.1871574,34,>$10M
KLeePHjXpUeJdyzB1fGueHs68ZiLAWaBeMWDKtbE5Ww,1702464206.6766384,35,>$10M
A2rCQdCqQB4wu72x9Q7iq1QugtdZmcyWsiSPfgfZzu2u,1589729408.1204886,36,>$10M
j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,1544329368.3294764,37,>$10M
G39kGXnb9naEqmzYJP8wBqbr5SE1ZzVSykmYHaDReYaJ,1483747549.4052658,38,>$10M
ArbT3xG9AR7kFbU78Xs5Zfxb27YBjJPgjV4n4MYUeCZQ,1474209448.131667,39,>$10M
99nd7ih7Yk6iRxeSn1EHMgw612NBPrhudhWFcoHdZ4no,1379926804.154307,40,>$10M
moNza5soXeM88rHTr913Het6q2KNdmfMMi6a7xXQLKj,1345104410.398437,41,>$10M
1MzeQWk2QHC4o61BMNw1nfMyRfSoRed5C2hq9fGaShX,1314990512.741229,42,>$10M
6v3nv8BUJKpXvnBnD4ZvpDiG3u847ALLYyo1NACn2zmV,1263050009.779873,43,>$10M
SCbotytHtwVQaCjwh51To4nG1CNDejpqxw9JoEpKB7K,1256592500.8615904,44,>$10M
4VNz2txLqQEgZ1rHzySmypVw8w1K5vsKgu6GVXnHggkD,1255236276.0383503,45,>$10M
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,1226513885.7092435,46,>$10M
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,1218278481.1302147,47,>$10M
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,1214280055.230564,48,>$10M
BUJjbJBu5kkxZGQNxx5QLXdyxx5HThht2NepcDZJ1P2f,1185038766.9103513,49,>$10M
GGPiThvLX6K3CEB8uaqpXBX6iZPVtT5EYnUBgQnGGUAJ,1103047426.9165294,50,>$10M
3PaxVNF1CeFS8n3stpdyGL8ZJkWJk1zTGRXHnJa2butL,1059856208.5672868,51,>$10M
CAWgQLtRGEgSmzAK5FD23oYYtewdrnNSBgvcwEgb5TZu,1039968507.3031418,52,>$10M
4aMUeBL6aVCrc8gxDiAVTRAVqWhj9Fpv12N3aJZfQ13X,1026515484.4338037,53,>$10M
SCbotdTZN5Vu9h4PgSAFoJozrALn2t5qMVdjyBuqu2c,998702737.2534724,54,>$10M
sECa46k36BxV14ErxPZYLxaQgcEHYrNW3cQ5df6MZUD,964341195.2809772,55,>$10M
7FfB2zQRYUQwpPzkRxAeg2mCBGeCRKp4PCEeULJA9xTo,947074587.1120521,56,>$10M
7tgkntf7beFPSJKQ4W7QYA962ysGSggqd9Px2Vv4weoW,946870204.129139,57,>$10M
95PWQYG96KmCvrAy52c8rJBKm85kTtdrbkdNaBaGBAnr,937752494.405879,58,>$10M
FUiCnsrxvB2RodEBN3CXK5XD5xi6ZkP1T5QBAwPsCwK6,911297445.254323,59,>$10M
AEcURutAGCE7UQRfuBtUo57vQd8gUR9bBfbrucm4EvE8,874283760.739113,60,>$10M
3sEKBbu8fdU1XSy1FxYxcT6QyP6rVncFPuPcyFuLXeRz,852027912.6707019,61,>$10M
j1opmdubY84LUeidrPCsSGskTCYmeJVzds1UWm6nngb,839325904.5059628,62,>$10M
CH9i39Jga5ZTsKKadFd4N9V3GUUXjn3gPxJhePTeoJ22,821870545.4457556,63,>$10M
7EoEruhTPr6dVa4NHby5moPAyp8hNaXoV8KVddN5gWMa,816913457.7510096,64,>$10M
8VUPc3zJTqSbqYf26GtciL2DByb2kWA1W7s1N9Uyhsuk,810888559.3842974,65,>$10M
j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,809732540.3752166,66,>$10M
oMoMoM7zWWy58tCkExjonA1nnJobhHqS3UKeGYvHwLR,806858372.9348284,67,>$10M
