signer,volume,rank,volume_category
9WZ2KUq7rfULBoBvbBZSXt3vNWgTcSYrrkegdEQDu3XV,245.392980997294,4460001,Other
Ap4uweoGFRQcVt2iyEKiPkPrYCsGYvGtgjUuxwW6eMiV,245.39297888688,4460002,Other
6m49U4RGKdbs29axe8oxmiRoiCmuNotMNXiJjdndchzR,245.39278601497003,4460003,Other
ADNRAkPhxES9u1ocp8MHW2dmHY75esBP6Nyj4nZUUYJd,245.39250839999997,4460004,Other
GMRVoH8vrn4pe1uaxxxU2YTRM748unD5R2CwoP8BAKKw,245.392405576984,4460005,Other
4fEa17XqaSN4xAhYjSMFU53vxLB6nQXRvnYfjw2xdyir,245.39238228284,4460006,Other
D54ivGmodDRAmGcjr8NGxoFvuBZzSSYhET6uW4AFGEkc,245.39236681119183,4460007,Other
33m6QVqBx4xzXmrGekQs1Dy6uj9hhfvYBs8vJR3kuyTH,245.39208934939998,4460008,Other
HGHHYeDxMiYvYQA9MDawXkMeNLFSzNyFHiHkzTqwV6EB,245.391534710548,4460009,Other
9X2YhxjDQN44Nfq3jZzGhTK9uRpMTwZQU1YwJugVDgVB,245.39141390942004,4460010,Other
HvpqwmqwkhC7f3EM2P9jLM1CSwPmS13PNFxbj8rB89yi,245.39138080915689,4460011,Other
F5GT3pksohEMSecxEYwbpZfHEA4b84F1Qsz3mYY9uTF4,245.39117971462,4460012,Other
GsXhsPfWNyn1pyDENffaXWSubYvQg3eK5q2k9TKpVRzS,245.391035649,4460013,Other
5mf8U1EgxyWe7YoXbT1rNvP9V8JaNqHe7iFrp87jaat2,245.39094982340202,4460014,Other
5YAKVsgRiyRiFDUyvRkGjSyuPHtvNQvCq9L7yZzLhqC7,245.390794093136,4460015,Other
ADBmNLoppKCJJkS8VcyP4z4it3bht3YFhJQBax5ZUEYX,245.39076364076004,4460016,Other
AzHT7YrR7aEAMhgGmnbDznTNtasm4pyD5WzGbGCnZo5m,245.3905683436,4460017,Other
G4qnffS86kqZsjUGXGxZmT42ZA3ox3MiY11wpCF8icp6,245.3904948653468,4460018,Other
