signer,volume,rank,volume_category
FwYZvtcVUSSxZZqUhoAefw5KyxmZYTuaKYXnkgCxLvnB,120.50834764224001,5300001,Other
CXq4UveUXm2STXWnJ5zQffxwncq3Krwq8Lt7cKB2ACoM,120.50832742990403,5300002,Other
9g2FBDZtuTnzjjM284zM5onAdzNtHgWB99F8akhC1pAc,120.508221625594,5300003,Other
G5oQWnE9jwwWwwJt16msgrYenLxDbzjc4TG1HrJ6Agao,120.50804374411301,5300004,Other
4cHrFyWbJtCfqmnrZ4UYVKFFxzphtqtgGgPwQ4MhxRA9,120.50794349604999,5300005,Other
H8DKFNbcwnWycEm1fkmDxNP4oEdxeSr8HeGnUsuYCagm,120.507853409943,5300006,Other
DtrajtD5J91Qm12F83JUvVdEd5YW9U7NGUrQb9euEPNm,120.507747590208,5300007,Other
tVHfhfzdZy6itnTvEtAd4GAFSq1n4j8bBHFrqVJnnPf,120.50772878035,5300008,Other
3PQqEcGWr8CN8r2fqpTUnD8j5RqsgGaRgQ6F9xqqk59v,120.50770385806,5300009,Other
1hWpVmkBsnuE1AiA7KrTzztUoBQwuzfGJzFFRa8h72H,120.50740000000002,5300010,Other
6qpNE6gxqP4azxZ1rBPK4dL1Po9ycCuq59YZFU5thXeZ,120.507098707622,5300011,Other
AZ3EE3NkC17g9Af74kJs6LyKYaTfK9dsqCw33QqF5CsV,120.507068536906,5300012,Other
CtWSXcroK7nM79TMCyNQ6NHhP9D9YpBBJ2ogg7Qn5tQ7,120.50659567619,5300013,Other
hmQB2n9GNZaUamn8KbfUYbftEMKiPVMLBEYADeEcZRg,120.50649770453002,5300014,Other
H2krTnoQf6Vz2HUFY2idcSkngiNZGK8U2YuYctLKE1Dw,120.506464720979,5300015,Other
2XUUe9trMUtSBwDSFyx9USSyKgeTEJD1PMQE1ndV3ANJ,120.50630350643999,5300016,Other
8gb9sRjKFUhjmUZyk7vD1qQD41BVwE96yk3HikXvWuq,120.50624210820273,5300017,Other
HaAfGVp7c8QNTnaRrCVMQKEAxuzcLngCo9GgisMwLqMV,120.50622482932611,5300018,Other
13A6NzRoq6AK3XsTgpEknkpnyEMdoYcmmcSXbYxuYdJX,120.50614888709401,5300019,Other
BbWBa8f9jLRs5UqW2VwgpMC6wuCv92nEupPrqVfGNjfC,120.50612701807998,5300020,Other
3NQdswBjiZtvJjrgaBSKCiNQAvusmx9VSDKPEMCX7PTa,120.50587656153189,5300021,Other
Gyvij3fAFWmsfXKEsYGzjGmZZdaXDs4JVFqXBTgGpmFi,120.505854371508,5300022,Other
HxBWNjnqPJ7b5CZf12FK8XPreAZctD2FiRtW6hV8xqsB,120.50579403298,5300023,Other
8xtWJ6R2gWBkQqSe7DhoZjJSnt2E97XJMtujnrqFjpAp,120.505766393064,5300024,Other
Ew6Y4G8JFQTMpDDpjA8GzFBH1VU9dSY98vaW7VGewjez,120.50559269722315,5300025,Other
Bz74gKE25YSp7w3YsfTVXaqcmyHavDP62iSdqhWp679F,120.50539025204999,5300026,Other
HqM5kJcij81EHKN58kg1W41yV8C4DNs8QVeNGAS4X6gh,120.50528021745001,5300027,Other
3pW6JwRwj1xvyLu2Tjg6Agm4fKJuG1ewEzoxaWNTBbxB,120.5052318888,5300028,Other
CdZxNiD43kEnoTUgovKfn71dHWjKhWrSsXHnLe1j9o2r,120.50513173579999,5300029,Other
73TfBUpHcL8xcbFizZ2tKHKJPD4YEa34mAftUaamnXY9,120.50509901793,5300030,Other
7jwpxmix6MzeVcc1cTADWizz2UJ4Gqbjfae67hV2FJ3q,120.50503099034401,5300031,Other
7dvKF7p64F9UaJ3V6ZvW9ekEhuNLEPw9h2rTABQSEBTn,120.504958425164,5300032,Other
DNReWF2t2cd6RoVNLrYVXk8R7Z1VDLiUiKCA45cH818G,120.50494377015,5300033,Other
FQbT39ncGhNrip1bhZEeD2sBiftxHGJmPRKVCYk112nd,120.50473914431002,5300034,Other
9CoVGGwiZUFNNbjq8KSCKisGux7GjTXsWVHH9pCcU5wL,120.504627213292,5300035,Other
29wYjoPgZB3QdQR7kdGwWZQZ6Y66K9QbQWsfFBUt4nU9,120.504307144217,5300036,Other
BYotew9FTnNhRHZYyNHhvVWfPyZpgzcRivYx7jywA58U,120.50404649919699,5300037,Other
GE1kitTRbfpLX8n8LoqGJhYC1bRAGoZW8HWx1hAe9VU6,120.50397491033999,5300038,Other
CDzCaFTPqJceD5AsQAzMRKKJ397T3CJXdHeJfYB2KCD7,120.50394803328001,5300039,Other
EypBcME7tydeiSR1TBKjzJpmNk1RH3ksdMq1fSvftzQG,120.50382060453578,5300040,Other
GtaQ93msF8iN3YyiXMKfQZv4P9XspocYrq2xH1jTMTDZ,120.50379094462,5300041,Other
8RaBV89Lxdd83J8dW4CtTgmkh7xQQsoGVPqxvZ4bNUCe,120.50374106814273,5300042,Other
DeuCkhLscBpcDsQMw9xSpV1iu8MeuZFwetCqjEJMibLH,120.503715836268,5300043,Other
Dz2KfoCiCmKARqYWaGDYp7k3vkRpdoLSwzDHNwS99KJb,120.50368745910001,5300044,Other
DbZPNrhGdiWuePiMwMgzhzRcezYPECUjby63hXNGxeLH,120.50365325783999,5300045,Other
E9bSucmtb3RrGDHhgn2ve7XLt6baGjFw33JzWiGKwGwz,120.50360046172,5300046,Other
7us5vYWUiBZve9CxR5AKxcxCi3aLoX8NUYMBs8Xe8NtT,120.50332698134001,5300047,Other
G7TJ16SJHRHHDPviZ8E6BNmwPHLGVCAyDF6snt5Pcbay,120.503288638365,5300048,Other
EygCjuDiKMURiwzh1AoDvNQKj7QC1VH5w1qvBZ8WW1Pb,120.50317006815,5300049,Other
GnnpNHFEaMFkG8HjmoY6WBZmH1CZW3fnemctmmTHDpaM,120.50314939167,5300050,Other
4G2zkFc4Tb2vMXSiqLrSvE5zHWeiT31zB1HsHCtn4hwo,120.50295975599343,5300051,Other
7DyBX88cPwtCmthR3mBgmigQ2vbRaTYCtoy2upguNg7F,120.50280449776001,5300052,Other
8fjiMVYQw2UdfSG4vm1ansKTdXMpnDXCsqNgorvYTX7Y,120.50258211816985,5300053,Other
K8yuLSRoULtS3DHJ6L4WTYqf52eVRbHNHsvdAcZKk1i,120.502575866264,5300054,Other
At4E5MRxoq8a6cvHo4aUWUKEPQuT8GZ4fSrofaPF1Dsw,120.50250537257098,5300055,Other
AxbCqKi3bknWxk2MSEG1EAV2REMLCMHJ9Rz98xeHvvcK,120.502325294132,5300056,Other
32C3yGHHsQp2aLhqC7oXG8u7CgSvw4Kuhxqjtd8Hu3yc,120.50230858834001,5300057,Other
5y3ig8FJ7SHrWndV1pg3XmyqbkmT67GoHAykpBSM27m1,120.50229586438601,5300058,Other
2ttdacGXbeFXiVpbafanKocwmtQGzdcZud4hSX2Bw6R7,120.5020307337,5300059,Other
BxVHcnjsXE4t5NkUw4aLKQSMCvNkgJfMWE1aJ5GK1ekt,120.502005894836,5300060,Other
3ZoSWapSCDUMMudydUw1bMTsxkPghAEWGqyYqB8JE6RK,120.50196828038213,5300061,Other
Bcr5yHM5yD1K8mRvDqeA12BzQikzA7rTpfsL8kxqdUn,120.50195569060757,5300062,Other
61Q672BoLatQVFpgon1SP1pw4gqLzsrqDzkUBoPmY1gY,120.50184407968001,5300063,Other
6hufUD7ndrcJGw7gSb1KutLX8LHXUGVEbN8vjqpsoqWe,120.50182429125002,5300064,Other
FuvkNfAau1oHHommaA5fexpUswnTgrEDLhQkoWkhLgV,120.501778266636,5300065,Other
BySnYVnaL7HZJYFasKwH4wLbBUQPNKPYu6iQM2cPVHht,120.50174320736,5300066,Other
ohQhkLNerSFzh8GCw81xF31wvNvES6nPZ1vog63y2ys,120.50170671521599,5300067,Other
BTVqSB7fSds6yLZv1gBocNkqvqyNBTsUXa5XkFb65Suy,120.50168455709999,5300068,Other
