signer,volume,swaps,volume_category
Dy3KrF8dmdAuTWoLVqXUZia6us3KB3UJo4ZhzgcPWg6X,1312.2511928278616,3,$1000-$10K
Cg7yhZjgJjAuvFG7LBQhAyG66p3288CYbQdKC4DtXpUP,1312.2503245008224,30,$1000-$10K
FjGqxpJkrcv4eeQmJdHkj3WpsKvpJk2eWD3qYiQo1yE7,1312.249308906732,19,$1000-$10K
2s2NLcGafNRPqHFVAY13K4E52aDCa82ET8sN2yuNxvgi,1312.249291634108,3,$1000-$10K
wkgbj1Pu3TNhYZkQD2QMarDgQhmjcg6S8b1ZCnZ93dv,1312.2491221661899,3,$1000-$10K
39MWja4UtN1niLyGbvv7mcpyk77tnMkjpSQFt2wByDHL,1312.2467971046306,368,$1000-$10K
XJ3HFVdp17UJxmEVgJJoVj1BgYSmgqvsaBWkdR7zkhd,1312.2463740002643,4,$1000-$10K
8NGVjLTEXsxAVL6n7JtX5zJLNAbAYmWZBUABbuUGrU6w,1312.24490893792,21,$1000-$10K
6r3Kvy68EBTWFhgUvFPTohhwnnJ4Wwru2cVKukG8GdRR,1312.2436013575962,16,$1000-$10K
72mBocQdo6CTicZSS6Ya6oVXStZ1yFgQLCwsGKrZpzr8,1312.2435564383516,7,$1000-$10K
Fs1T5uWw9nJcy6QKavHKYri5i546WEDf1kpXcjGsAPSe,1312.243463844967,9,$1000-$10K
6T3C9QBdCXUqhDW5o5UcyGMV99G1vVJiWu9TWJ2BFpSm,1312.2414271325624,47,$1000-$10K
7Hswyyub1h85q8DvjqFrUPGbAF9ks418yYuAp6FfC4kk,1312.2403787254304,49,$1000-$10K
FG7z6EJGA2TqNcq76LWNSUvURAoGqLYSWuoYPAVaBJfJ,1312.2400023814223,13,$1000-$10K
792DCrmDwUe4372SEfSNwaWFuAE5N5VuhoAe8iJrcs5d,1312.2365082824779,15,$1000-$10K
yn3GxJGx96NSRk5VCAv9MLNbYD5SUjWxwjxtUM9DiPQ,1312.2312,1,$1000-$10K
52MFnN7BJnQgxaRk4L3RWQBaPTXQZt3aQB2NTQ4NoFt1,1312.2301109454552,12,$1000-$10K
EYMvdDypa4GXKBAbzKFJwuDYL6eC7zWoMdxgoQSYtgVd,1312.2269399999996,89,$1000-$10K
4iA6qALbmFZ9VUQ2vSpcCpKe4HYZkVck34iu6PaUm5yt,1312.226381327179,8,$1000-$10K
BJMsn5MDnuXqU3dc8Wh1GRSnoDDd8smq5Dyuy7pv4ndY,1312.2262281638752,15,$1000-$10K
AqH4d9RyZo9aucd3auAddWrZEb6cVSFaoVC5hwYbPb1B,1312.225423288791,9,$1000-$10K
J4QP2RZEKs3PX1Po3mcsxtxwKdcxoZzWwfkjGg2b7X9s,1312.2252459436104,2,$1000-$10K
spF2xfSEqJamVYJQhbQpvsarfeaNqrnB7pbmZdyGidL,1312.2218678482118,4,$1000-$10K
M2sWbfu8PARuELDioLS4ya8x4HMiYnTX5thmtENAfGg,1312.218693541206,4,$1000-$10K
6yP1Mha3srEaaxa6iUFZRhz5uteaTZW69f3QHfFQ864i,1312.216609363111,12,$1000-$10K
13hFCTUaF2gXaJnnvgq6ZWG26ZiHXH5Bfh4ifTehoXck,1312.213351828524,2,$1000-$10K
BoeL8keLr5trYQCK5tgZETyPXu73cGT4eqpJtAkZZuAD,1312.2126062375519,8,$1000-$10K
AJCVaysQWDqGLN4QpVrwAdDHSJuUfKX47vjszYNXNBoY,1312.2115184369695,14,$1000-$10K
6uRrdjEYbwNMBz9TU4Fpr7wtPJS74qsmmmM4td3egjui,1312.211442133695,2,$1000-$10K
FK6pcgBFNSy2Y1iv7mp6MCqFyHt6Y3cgBFLsxdJJ83pU,1312.210909756966,7,$1000-$10K
DYrQvNbkCK1LrpxZMe5NzSwLbfcLkLMmqCC1hFKzYihD,1312.20784,12,$1000-$10K
9SDdBWnXopEJqCrBXQeYe1iEbbrjJewuDcGDfyDTjzf6,1312.20461611493,39,$1000-$10K
H2KPK6zK3GfqsXtvsSt3uiESB6oWL1FpEYyvqQ2E8KjG,1312.2032216553798,4,$1000-$10K
28KTGLVoxL4Go27GivkHxmUyzZ5PVScC19kkwTWn9M9W,1312.2025871049111,4,$1000-$10K
G8vh3cBb16T31Ht7oCSYhTwvfCammCMA82J7mkgXHkWs,1312.2006493185072,8,$1000-$10K
23oMjFszroBzfiXGQ1ybbrgwdKGzmN78TebWcMhXP29v,1312.1993767659,12,$1000-$10K
Evb7JCPF4npcYZtbbzAY61q12VgGAcgdjQ8CUoriHmtR,1312.1984985216432,1,$1000-$10K
2vG5UpN4nphe2gyJrGQH4RBupdzzg6wJsRPeKf1KRYL1,1312.1983379769013,35,$1000-$10K
7txZW3tgPvgHd9jKMiJRqQw3pMfaDMMRL7dFay7PYW3h,1312.1968963817508,6,$1000-$10K
FBvE3x4ZUgyUaxmAUnMEcUezuaPpm3RqZdQj6ioakeSk,1312.195546707665,2,$1000-$10K
7JcMZaihWcNtHYLaL7mQsDaDQ6eoorh7ndQeF5Jgxuzi,1312.195485391294,7,$1000-$10K
GtLzpaW62pnhAJGMCVEgTWWJHDbb6NguzdsSDxgQ1JJk,1312.1949978961702,14,$1000-$10K
6RETmkQUQ8uvabo57hGuorWkTszJ6bLVkP6AE67QogZ5,1312.1919053238705,1,$1000-$10K
AFnGyMD9DnXCCYhY9eSxWBJmoiwYRuipAvTH3botLXAS,1312.18670558366,18,$1000-$10K
HLKBp85sP4ReJcL34zpNd6h7HQeuHGaKxeYxWw3dSMAa,1312.18407889809,7,$1000-$10K
93Tck5g1k9uFEZhVALAMx1Cj3WXAYcnNaNHLKy1AVFhH,1312.183666005645,6,$1000-$10K
G9zV7D3DcGhTQfSjZSFv3UHU26Gm8wmVU6QCufp5c2kb,1312.1834999999996,41,$1000-$10K
S8NPtdNa6BEa54dCmegF9wmDe7DKa3gvMcJdS4t7yXN,1312.18189721678,4,$1000-$10K
5Q1kYmcrpxF9VqBzVNrsxeYHdLGXsCoYKMRLRDDTrdsp,1312.1812376153598,2,$1000-$10K
G5fnG2HU1FfgmPrsLVAaBD4bdABdshL4nEQLne4xsWHj,1312.181093164512,56,$1000-$10K
G9Dwm3VEte1KcmJEhAHgwTt4jTpXCtqCHCp8Na3a7rZx,1312.1800814189512,10,$1000-$10K
UHY7Zxr2mgL3mkmmMnb2jk6X3xD3G9Cf8mEBBv54L17,1312.1799209401408,3,$1000-$10K
G5LCcUWaWogwAHY8iiKpkUqT9W1V9wfXLGaHcpxFmAYW,1312.17916692,2,$1000-$10K
ByjeyBu33vmLCkto3bwXA5ZF6TuRX4pByP2TJ8W4FWNF,1312.17828184946,4,$1000-$10K
6oR5KtrZK9Gcxq1ewf9p4cFD4FEP8TxgsbUjPReANCCz,1312.177580620304,2,$1000-$10K
27WLGpPkDRXPEn6qKYK2xNDYtPP1GuY5PnRhjdNmxJUk,1312.1768791935701,6,$1000-$10K
9C9hfRLJGWm4nHUxebnQXDg4ZkWcoM5SqFgUbGgq9QPv,1312.176512155795,5,$1000-$10K
5WHitckppaFdc1B8TF8q7DKpDHs8U5pV6PBgUYY6p5ho,1312.1762488289232,25,$1000-$10K
24bxwnqRQsn8Mzm9A3u1xPo2tKRCfe4dWZYfwsrwtLu2,1312.1730210174542,7,$1000-$10K
FRJyQQr6Hgqkh17gcufifnixxbEN7fHyBp9n9XjoiD6,1312.1685,2,$1000-$10K
3AD7F4N2y8h6umFbsMr852Gg4xsTZ7WiP4KVtsXYzU7m,1312.1680000000001,5,$1000-$10K
BhBjfxB7NvG4FugPg8d1HCtjRuj5UqDGgsEMxxRo1k3H,1312.1674200391637,142,$1000-$10K
9andJmpR1uTW92pHuDqxnD37EJupFbtcMcCPjT9u6h6R,1312.164993026488,25,$1000-$10K
8hr7E2pYTVtW5mznjGWvZe1kA5E7sWXtkGJACi8bSUc4,1312.164383989637,3,$1000-$10K
77qtEd8C8uBstK9BQtucraPt1RQn27UbYwVaf3AGAg5r,1312.1600017934143,42,$1000-$10K
BhZjVTrhVhb2tSxBsxyVSvGsZS49HLTTyUTLKwu1K537,1312.1595822523595,22,$1000-$10K
4tYaZKrrdfK3CsBwDDxwZrAg2pP8Q1jWEsWBsvfSNiLA,1312.158997064702,10,$1000-$10K
AEx13ZDWX4cxG4Zs5PuGuLRN7rdEphLjkYhBVP9cwDZw,1312.1586981506462,13,$1000-$10K
8Scm2pd4v36mmhrFLFNhEi6vQd5CKjtjqYQR4Rsco8Q9,1312.1572349390833,239,$1000-$10K
9w6sKgz9msbkjUGYQwnYaWYU4ABSbcvwpJQY3R4AsquS,1312.15512859645,4,$1000-$10K
HmgqjYhHYjtUEkTUCkRCnsuGCTcxxLSgWC6xmnMp2EWL,1312.154339922563,9,$1000-$10K
3GD94xV7hqtkNYZ7baNVZ2UnLFyCHioBUn7HFtiDQ8gF,1312.153523532539,2,$1000-$10K
8sySjcBnxbJ6KEZq6kVZsKhWngaDjbum3WDgmH4XNpj7,1312.1520962964328,5,$1000-$10K
AkvQZZormcTibg97TZ73geCrdsEsRCWqen3LdSbwEpVT,1312.1512164572239,10,$1000-$10K
