signer,rank,volume,volume_category
95x8t42CC9vjDx4qCAqFuFuUYGcYKWebDsmC3b2XWsKX,2980001,614.079172765345,Other
Z4Qu1U6drkSGmrWcHTHCgFzGudCb6jC1rxNdyhVtMov,2980002,614.0791032554639,Other
H78dcmGfKNxxLH5t8VYJ6KsMNpk6x5nWw7jE5PY1SSAB,2980003,614.0782008788276,Other
2pjvDk8bQndGqiUAYd2f5dwbFzkyVtGdhUtBb3HdiS4V,2980004,614.0779152600601,Other
Brpa2d76YbrHhyEhBwcjJD3ZE6BjJeivSMHGhGxhn4fS,2980005,614.07722615124,Other
6seYBnnL5hWxGGojorYwLPotNJX4eZtxZfxjKAmp1om6,2980006,614.0771902464,Other
FkjTLLjP778zcfVUDcb4k3DH2ycoJRocgaU4GtVKJKuL,2980007,614.07690290742,Other
Cmjs1i67CWs2vRUCEzKvsbAGLYou3JNXSMqiAyU2XQuS,2980008,614.076850491758,Other
Dz43iX5rhZBKNjWbFBueSUvNrD6b82ibGYJQChXW9WZA,2980009,614.0759045855,Other
8SgqsRTkowi4CuVnygk5JPkLiEpMrTMvkFSxarpsAjqB,2980010,614.07516463589,Other
B5ERUUVF2SSceqAxEDqhe8RGZQubdSUJr9KPqdLFDQy,2980011,614.07445022659,Other
BEGvy71LRABNrwQHWipe29QAv3hn2rQxBmqZTS2kT3jX,2980012,614.0742154234,Other
2r2eEV3CB8k21e5Jqnxog3638mKWuWj4qiF1oMXNbBAt,2980013,614.07373212235,Other
9haW9v5Q49eDnch7pf9YxAsHxtHT2yLzdWRdayRjPui2,2980014,614.073527177751,Other
8fwvoWmJmMiG3czgFxNLmu67mvwoDBDvQ9WXDgXPwRd,2980015,614.0733218016121,Other
FwEZ4AWtLiTVaYdkoE5MwqDnP7LSBkxhc9Pv3Dey7PtQ,2980016,614.0729,Other
H86Z8DNnAirdXwq3Jkphgp6qMXe5GE7CN3tnWhip7VS1,2980017,614.07283021188,Other
Dmn2J3qsYfz7MgvWEDXU7xVcUKh3AUcnyKbddQk5HTrZ,2980018,614.071132,Other
xFa9aYCBpBVfqbcWWYWUcKRdMSZK5Fg2b6fsBSVjvMV,2980019,614.07086228726,Other
