signer,rank,volume,volume_category
7N4RsXt3A56EV3566vsdJNoFAftVL6M2LXGYqUUVY7aV,10760001,0.00498994665,Other
8AmebKZ4UD33Mcm2hbHXH17STwS1rroXcU3GEqAJokLN,10760002,0.00498993428,Other
HXEP3wcoYyC75VgAz2Sm4B22DKUhzNzrzqW9ENjQQDN1,10760003,0.00498993388,Other
HysT5bwMsuBW8ffx8vM6FMkfmyR7rbBTer9tu4X9x3QE,10760004,0.00498993388,Other
5ntsLa72qirGhVQmnMmpgpFkXPTnnRep8ZcxeswDVs6k,10760005,0.00498993388,Other
5udLboZoLM29AnhPptQrZzw42aqQ5LyPkpa9VDJNFbsB,10760006,0.004989902400000001,Other
Ae6Tt7LxMimztn5Jtmx8oF2CTkrmGHQnSam795PoDvEN,10760007,0.004989900000000001,Other
4gMooczbh4dfPjs2s5rimor7TcGHasZZZHPe1cNikrx7,10760008,0.004989900000000001,Other
AwrLpYrn18t5qW6NpodnDtxa6MaMkKnGJSm1HSk5zzzC,10760009,0.004989900000000001,Other
BRCr2qzbBDjDS8MwQAKiRX97HjDQTbm5nQGuPtdsrvat,10760010,0.004989900000000001,Other
AJ3V37nSUatuLttLdftgAUcK2uXD82Byo3UJbWUGZsew,10760011,0.004989900000000001,Other
6jwVsD9PgmH4ir2gNVfKP8iPhMnnC9sdJmVMZ3wSpdnQ,10760012,0.004989900000000001,Other
8bujVCWyfHPdcWSa9FSoa4T89nqZdoqQunDM4DMWMTtn,10760013,0.004989900000000001,Other
Ftm8T8v1q2QAivSZbmMyo1eYREML4uKdXExNocb5hSuc,10760014,0.004989900000000001,Other
Cef3RJTVhpUMHDBsnDMagovyswjYxVJuewu3J82ggnrf,10760015,0.004989900000000001,Other
2m88LQR5Gu8WvPNgfF9ytpVTf8aLVhovAPCBL2ZfPBhd,10760016,0.004989900000000001,Other
B7tDWbeBbV3H7b4QqboVyZKfcgMY23ZvH5wUBssEciqa,10760017,0.004989900000000001,Other
Bq2iLc3CB1HqrS6B5GmLf5V6ngJbb4nsa5wpVv7D3Nxm,10760018,0.0049898916,Other
HgVGYChv3CZt3wMZ5cZBCBef6ebyoY3AcQXmBag6NBCk,10760019,0.004989874,Other
CmA4TPC96Lcf6gUiTdNhdFHtaA8g8C9huYeSCqqeUKAc,10760020,0.0049898101,Other
Efa14nWgpUEhWVGQpqXvVdHErUJ4EfE3yHCbdeBvHo8W,10760021,0.0049898101,Other
HygECBMMWrjPhX8KCrSXWxnSzU33pT8QehQftWX4SR7i,10760022,0.0049898101,Other
75epUauWjN2KuEXFDs9gpbFY65gjDaxp4g8GRpjRzN8R,10760023,0.0049898101,Other
H9d27ichMTNLf8YEj38oD3GwVKzFyJ7XhKdjnaBxVULq,10760024,0.0049898101,Other
jPqYbKUpiFd1VRhjAtVK62Hp8HRkVRrUvaDLbPdTRKh,10760025,0.00498980868,Other
65jwxAqsTs999kaow5pgYuTYQf39QRtC4sv2v1RCUs9R,10760026,0.00498980496,Other
9PpYYkJHsLd5Kiog8NbBCxY6ZAFCki3sy3B2ewSuESmS,10760027,0.00498976584,Other
88xn9xHzaFAnPareMXuaFUkeSrmrSAfrRwgNZ9WKofiZ,10760028,0.00498976584,Other
5Xs3AHE81bmTTq5sWvVEjkJpYL2mevMZiz2PEduNkQcj,10760029,0.00498976584,Other
E8YVNrt7xJbFRrhG5xq7ZvWhgTqYWyybW5d6HPiGezco,10760030,0.00498976584,Other
AhtVYVbYKHgK9BDZJmb1mzP747jnEoC2EzhPDf8ug8jq,10760031,0.00498976584,Other
3ywYewjYigUSnE7mSxCLNXN56i4xCbfMeNrqLd1WTNHG,10760032,0.00498976024,Other
2uWrnwtMRoLqmQDt4CZSWBE9UkpKG8ZMfttFdPdAmD7v,10760033,0.00498976024,Other
CdyrbfvZwQUSYEUruLxxHzFFtJEDi1bY9mrQ8ADCz4pG,10760034,0.00498973749,Other
xEzQFEmbUi8gQbygBnFcREbgqXx6AsvoFACpjzfaFtj,10760035,0.00498973749,Other
ALWqkM6XrABM9iK3PxXBKuSpuQzkcuBGgHSZ39FnE3BQ,10760036,0.00498973749,Other
3KqGXv3FtGFGYTyjdXSJ27fdt9Qi5RWvBEyRg8VYELvz,10760037,0.00498973749,Other
FqnqZ1jLocVFZvxkYoksYTENqeUnVg38cJhWDQz47jgq,10760038,0.004989715360000001,Other
AVmHivwhrXdfcEXFRia2B8fCyL11FwePTZWPv1XBeNqg,10760039,0.0049896,Other
7ReCxKahNLXdLnkfYiXrrmDhRqxcTwyeeZubuLwBBzEk,10760040,0.0049896,Other
Go6J3jA2HEFXnAZCdDdnWQV9auXVKxy4cmfGSbj1RzEG,10760041,0.0049896,Other
FfozMfzdHfkn8cVpFFJG7dLNsfUKAzBqxJoKZtc7H6Ly,10760042,0.0049896,Other
HrKVaxnJADtAc9yxBwwYFUT9u1VX6D3v1qmqomaPijiD,10760043,0.0049896,Other
Bb9y2LG6vkkgUh4GawK8thHQTyQJWryffwExoxgTYuEt,10760044,0.0049896,Other
BR7EyDQfY5XxAWvuu15ffYDE8AYuzTZpg1SNqpxufsvS,10760045,0.0049896,Other
GqPjCfvocP1U2qGNonjk8HevB7xWDGmuqcVTKBYLWUjB,10760046,0.0049896,Other
HBw9P8TBbUbQ8WfmSqQqKCUuvS8Ha1zeiaPAQG5PmmS8,10760047,0.0049896,Other
EDNe5SghUWushr4kdCaBLYevQ1jg5LLeC6NYmwWbLSHV,10760048,0.0049896,Other
BmA1dmkgY4CLCPpKzKf4Wp8azbU3mcYcwQ9u9JrPMSp2,10760049,0.0049896,Other
Bqy7swPwP18BgvWxZwGGEfiieHqL49Ywe8mATSoGfDos,10760050,0.0049896,Other
CPHVHGcvxM9rGyp4zJcUCDSaSsJzLzjtR73T2Xk22rxm,10760051,0.0049896,Other
2Mm5zr7WcMuGgp7XZxLUkWVrHLRoPbTJttEfRTNiURkB,10760052,0.00498959966,Other
G88yeZphdRp2WJFg7VdSK7nC2E3shbr1eVWDNfA5HeV4,10760053,0.0049895616,Other
HFGeLvpezcAxkSnzrcA9pUViHatobnsybUPnLqSKs4kz,10760054,0.0049895616,Other
