signer,rank,volume,volume_category
8WsTpKHsKp5KGeSgMbiAKzXsNugvWMAYQGQTRre3HFtb,10360001,0.00737435692,Other
6k5uwNxsh7yd8FshUwNu3Fdkms4ZhVa4qMu4HtF3tqeK,10360002,0.00737433906,Other
7oEm6TghKRC2WBNo7FZaYD2aYEke8m62knGvNcX4DxN4,10360003,0.00737433906,Other
7ZxFfg5peHKeUMzTBwZUb8FKLCGEEw3ppxCrtqS5cito,10360004,0.00737433504,Other
AdNNcko8aJPfSbqe82MEm74MW2NeJAmc43szTcgz7DjR,10360005,0.00737422092,Other
FG5GpcCumEFJxeD84NtrC994XdKYUyvyXQ2SxejTVftw,10360006,0.00737420838,Other
EzUah5h46soWye6XYxqUQraUkwHQGAebZWhaiEvMesiM,10360007,0.0073741901200000005,Other
HatAtnve5V8t7Q8TA8pmuzyTBvzMYWZ8va7Hj73rML1b,10360008,0.007374159680000001,Other
74MXTq6bSBEUVGQB1CmH8gAkeRrnoT9x1vtsmS3YVVbu,10360009,0.00737411843,Other
FLKAGVZgVpTtKVsbvWnoVrh5LArmqaq3S5LpwMhzT3Rm,10360010,0.007374108360000001,Other
9aoyS1K3XdyVZKuAF1n5PpXtpNaim8aCUJaw7RMDhkUg,10360011,0.00737410446,Other
A39KXp7co4ZEX2ytRFvHdmcfpeoD1hpK4mmWM6gNqL97,10360012,0.007374058720000001,Other
HZcjDiJqotvhKV5NKBcHGMvGWbinyNkNgVYp8LKCftdB,10360013,0.007374058720000001,Other
ApcAhiAg7wFuoKHGTZF8uQMiUNbbDN7eR9k9PrdMkJNM,10360014,0.0073740557400000005,Other
AidyU9fApSzThG14JnTJWcqKqvu64Rf35sgEZjiRL7fB,10360015,0.00737405309,Other
4pWDvBRFCZy8AD9jScYtpf5p9EJsTbjh4ZjPeErRHcPh,10360016,0.00737404702,Other
9ofWa9Z6HpiaSVxyDFYs4MKcHyWuoaYPME8T8UsRRyTG,10360017,0.0073740179999999995,Other
5HxxZNt3fnSg1PBeKFFr2jt53PfBo5rHq41zdryY2Ai6,10360018,0.0073740156000000005,Other
HQNdcA9sU1T9DmZbyu4b8Jfjnc4hKFxnvMnjwH7uvbSC,10360019,0.00737401264,Other
5myh5XwrY2m5wPNnGC46P3bppGKGm1293C3h8SekWZGd,10360020,0.007374000070000001,Other
DRMZCW4bZB3YAQu1QXBKtFeGrZ8svyvE6fRY7zxjZidF,10360021,0.007373992500000001,Other
3GoQTm7xhKEtuyTmFqFkgTNcwLrGJaVEQyR2d6XuCHwG,10360022,0.00737398382,Other
DYb3WsySXj8SWEXuEk1DVuDd93ViPGpJaM99kbS6GEeq,10360023,0.007373983819999999,Other
A2GH7KuWc6BBH7NBGHMCzS8eZ8GPPXghafaaLUyqNEKy,10360024,0.00737398155,Other
43UchtQbJob2DcRZ2HLXLhnt9jTTWgcqbrGbkabzpGKF,10360025,0.0073739634900000005,Other
HgokaYVRUXKTMn8VcZyAaGqUZcSxyJcSpb4YPw18Dzap,10360026,0.00737393498,Other
B9ULvx68ihBMWqK686GxHZtHxXqQUxD3WcNiN1EshHpt,10360027,0.007373928280000001,Other
