signer,rank,volume,volume_category
EzD9XWz8pPfFmnays2xAGyf7BVzmyCZUuCr7GwXqsQGm,8260001,2.8586,Other
FaC3KmzHrzMgvoSAhEbQJVgiYehCRAyj8VQ99GMutgpC,8260002,2.8586,Other
9ZaeEoVgjFMzb18G2wnAKNB8XVrAjYbDETVzYD9Spc69,8260003,2.8586,Other
VXFYPzaCe4aojzv2yo3NUyjmEUTvm9wgKy7ZL1tNKev,8260004,2.8586,Other
Eisq3vT8VtafkFRz6sVyFohH8LgoyBPqoxZdgLET1uqf,8260005,2.8586,Other
9JzxcUBbzJXErkud7Npf4KqehBCyyqh6r48W198VTXpQ,8260006,2.8586,Other
6w6hAaALDYsuRbqKkBKHCSX78kJxeFGWWM8qtpbuFekC,8260007,2.8586,Other
F4wHK4TvWrCYr6UAk71s8VnGeEoWTWSbMkhdv9kSgrhe,8260008,2.8586,Other
9r85TpyivADoGfeBCfwtp9c6C5GkAWf9x9WkGufwsW6b,8260009,2.8586,Other
8r6fmHrMdNuhjeJfMPYFumLtiz36augAkGqxqpTfFJFU,8260010,2.8586,Other
Af67hM6RXKrpRfLZi4PzVhsNS8B9NvdT5hx3yNQnKZZR,8260011,2.8586,Other
8udi6naWxWdye7dcmAkCKxUKkbAHJ44ciHNFH3ShdaKC,8260012,2.8586,Other
22WwTFbP6z9EpaCFC6EGNwPVgt8AZ5LmsqKe93HnhVeo,8260013,2.8586,Other
Eeen7WjvWQSzfBoavh5oE35EUFX7eaWkyWz6Pvn9oq6M,8260014,2.8586,Other
6cFXXijkhen88cUjzDG4VEn1baPubqoiGkpqVx5wzrBv,8260015,2.8586,Other
DvQgHvwr9ERqSCu9j4kpqsAdhFqTXoYhMXiu3SMmrDv1,8260016,2.8586,Other
2bgsz11DMd9GAkfEo8JAk3STKSvC9nYf8wgZdqqs3jAE,8260017,2.8586,Other
5UJvoKqxLUTF72rUZZ6HaQ3V553KaEgzN3CUvwHc6mkw,8260018,2.8586,Other
3TfyjnyLfvQ38Q2CjReoYUk5eFRWxhUrwUFFghRPUCcv,8260019,2.8586,Other
BRZFKDDfR1feh4N3RhzrAGdYadhCuYjkvx1dbpKMyrPs,8260020,2.8586,Other
EAH9FU41BfGETrQQw6zfqvShQzFiweeQgmXt764eWbb9,8260021,2.8586,Other
A9om7y8FFTWE68GRx9Fxm8Chc9xCcHWv9BkaWUwtB78d,8260022,2.8586,Other
6LLwUujZAGrnapximC3ngtT9WErfbxnexK1bJLYL2sie,8260023,2.8586,Other
3GHwsw45vvETjQoq4YVcZLtKJ3g1SAtVEW3nyYx9k6aq,8260024,2.8586,Other
GEC1wuUxpXRWx8TbbpoCQ2ECLoh3yYSbaWYF4ygVx6Ji,8260025,2.8586,Other
BZW7gYHEShNQb9HxizySkg33NZp7VWPZDQwqUFwoP1Gf,8260026,2.8586,Other
661reiGwmg5wPHXCR9UnLVxnRwb9qSNyPApNDuYncqfH,8260027,2.8586,Other
4yNitTPKS7kig597CiUmLNqeNn28PsQjmu3ixnTCSDtv,8260028,2.8586,Other
4XxHBk8Ntdj6T7Vur4UFoGSvBnpGF5hGjLmXMYixPmoq,8260029,2.8586,Other
8qf3RvVYkFMVt3miEyG5MVm98uHGyJREnZqKstsc9Svw,8260030,2.8586,Other
8zSXjWcKs2epeZs4coDu2YCk1Vf43e9FcJBSBpP5ZaY3,8260031,2.8586,Other
H628TPXechDxB98AcqcMPR7hs5gTHrogSH3ufJrKAZ1N,8260032,2.8586,Other
3kFLxRYEYZFfTFiUDydL8QpDZpW4BkBcQZhh9T9oWR2Z,8260033,2.8586,Other
BDGpcsKF1hYxsL172EfChLRnK3Md13Uaws7MQ5MHDCeC,8260034,2.8586,Other
4JtqD6VHw76cn7FJRNToTnRdh5U2SaUZXeCnjjkHbzEQ,8260035,2.8586,Other
5H4pFcg24h9h5gxGPYw6ACCHRvfTtkgJdfH9SRDPH6Bh,8260036,2.8586,Other
6CGEA4zNyFDSmLtZ8tgZpYGLwXAUeUNpyDm2EMchhPtg,8260037,2.8586,Other
G1wPjjNfDJF7Sq7eTQ5MPisrF4NkyEYrWZ9dKhwX84b8,8260038,2.8586,Other
AbbEJ7F2Q3Jktxm6DcYNFuVSwomP5PXeRXiHyeMQW9qh,8260039,2.8586,Other
8bDpeLahJg5V3GohR3TP2M18smPcHJuCYMTVGqhs9sYW,8260040,2.8586,Other
C37E89eRHfGysrJXhSgEe9aWycA1ykyF6etEG3xYLgHC,8260041,2.8586,Other
EhYZgpLbebWqAuWYexYVMTywLS9Uj3my1A59jHid2TNf,8260042,2.8586,Other
9jBpYzhqvwCPisyaMzbFi5LAqfhuEiGiAEkGY2uKWD5n,8260043,2.8586,Other
5JV2md9CyNJYKXVd42uzPhmKVkG54bs8H66sNQB1NRBT,8260044,2.8586,Other
7TfjFZXniqv3v1CfRm2Ex4UfKLrF1PZusPNAEnF6DiyW,8260045,2.8586,Other
3UpgXfiyS98ZkHcti1JNS1Ap68nNC64UwvYgk2txvynJ,8260046,2.8586,Other
3j97Cv24DyjUV2HxbhZskaHuEdDkHGP6JokbBJZZMAA2,8260047,2.8586,Other
BDAAQRkH7Ec9FkbEQrFkoNW1tkH55XzbCvBCJNJoozMF,8260048,2.8586,Other
2LLiWuPaa1XnHQTYaKBLLsdH7tX5QGpztK95JDEQBwrN,8260049,2.8586,Other
8mtkMSQMkVsEa4fu4tPHkAnJteuvpLEYUrsqMNgmdxqH,8260050,2.8586,Other
3Cug7fy3ci8iAR3gn3QZCujta54RJSrUaXqPrfFYTBAw,8260051,2.8586,Other
12eMHkK4dHrGE3JJPU7rFh5ypsDo1ZkthcuD4BqHL8uR,8260052,2.8586,Other
FZ8NMw6BFNzSEoLGTNC88Aj5BUvycuFMpVBy6g7SGjsA,8260053,2.8586,Other
AiKuLtNgxRehZiVJ4H2WBUj7nBdoWekUruGAUTte5cGE,8260054,2.8586,Other
2XKKMM5KmovEcVWGrSnQ3CNbkRSyqMCANJTCC2odj71b,8260055,2.8586,Other
BwrPmJ7ek5gYgmSJ7JGsNjWm9grSDa39kM5auRJQQsis,8260056,2.8586,Other
ArVn8XuD8VKvCJaS3WUWEZZgRRkCPgfuJoCZxrAA8nZY,8260057,2.8586,Other
4X1Eqs4aZBPgYUzntbJA4gWwSWftWVAdNC22NKLs81dp,8260058,2.8586,Other
FJn6GJPYbuEXnoVvUiGigKKmHnKuunELrJPMZuj7du4X,8260059,2.8586,Other
6CSkEbxrdT3JVTbsaV8YUpT2Wk3pCc5zS3c9CFkDwawi,8260060,2.8586,Other
4oYnU1MvzdkNHPwJqyG6X6Pc2Eq8gjaX7zMPyH7apbUq,8260061,2.8586,Other
AYVXXY3DobB4mAzgFXNPKEYL6g6XHs3srmaaMDtEMG2g,8260062,2.8586,Other
BGm7kuiREPqBnA3znNLDi2N5BVWJX8qB771vv34AQzXa,8260063,2.8586,Other
HzLc4eaF7RuY83wRDYo3LZPjAoTkHSJ7Usk5DRfGtqVG,8260064,2.8586,Other
DoYUUoxwFxWRhrhZNB7wgPAS3g5dUoMbnG13nBxnXTN6,8260065,2.8586,Other
EbB5KvQfXU4G9xPRdo8pvqznMTnxkLSJiEWaGCWtx3Z2,8260066,2.8586,Other
GQXiDibA8t98Q55c8SanbRBjAFjyXziVqa2LvNWvdTiD,8260067,2.8586,Other
7nHb7Afy3mEw1kyikQjHu1X2cLjQrkb4wyxJEGKKGSJ,8260068,2.8586,Other
94dg5A66EcFT3CzXKvidp9kAtKxkV8aJvwzkMNAMsycF,8260069,2.8586,Other
HXxMoYv7KX5qmELTQZNwXJPzQpse4jtGMXSiGLgz1zaK,8260070,2.8586,Other
FyytcmXbopgAQcw8ajtGKNVb4qeAEQLANixoaLaGUYNS,8260071,2.8586,Other
