signer,rank,volume,volume_category
9Xk9AweBu6seCz1zeP9mDhEcAriaP7JRHoLhC1Q6biuu,2660001,819.5394305438399,Other
9dh1aHAmSDCXuUe8SK9dkwQt4SPwdiPq7M1UpeY2fV1E,2660002,819.5393869255109,Other
CMd439zXw4Sibh9hozRXYwvjAirz876PvEruFX8ZdJKx,2660003,819.53915157699,Other
FmfKyH6bgvgEKtr3tZp7sdEv7yNQX16jUBKtxFcUpvbs,2660004,819.53872,Other
6ehzTySAXkUTgfTYux3UZB7wFDjdjAiq6eLzqDhYzYh9,2660005,819.53852397287,Other
5fSp5mF1GLexhbd3HGSTb6m1JRVTHutXMFjHzANRdTPH,2660006,819.538378209105,Other
FQ38QixWnS4DALBRo8Nhjn4WoT8djsA8t8UcwjXtpm4h,2660007,819.536050667342,Other
HydhdCbiTy32gcTz7BkR2rfXyJuzWx9JNB3Bz17TmRkL,2660008,819.5339238351339,Other
EGYCUSVf2GjcLrwA3nbKQ8QESgFL4we8etziaTfg8jTf,2660009,819.5327419257001,Other
DoVSCNXTrtenAYNQpvJDrhSywbxCfjifvD9MPviJ3yC4,2660010,819.53222485882,Other
ATPFaxhFvz8GaEe3z2F63qX6W66s3saKJrkiJyWYuNbo,2660011,819.5305724882899,Other
GSVsjBMsuJ8ccXaoazf25oTaouUTWM8BcxMfkHttPzsQ,2660012,819.5302018101158,Other
Fp5CbYBnrwSA8ACj13oojbJq2J7tZGc2zhpiXuNoM3Z7,2660013,819.529377319704,Other
BGxAYahDhixiJ8qcKtanWgi6fUSUoozjhJxkkjkJNkWz,2660014,819.52936980036,Other
C4AoomC74eZEGAzG25nDnZ416ux81rNVTaihdT5n9LCz,2660015,819.5275615023639,Other
787bhcXTxT4WzWTf39Hd5F5TDZqrWF7eBCjJdz2n4WPC,2660016,819.52701700338,Other
9Qq6eBW6C3qj4ccrrEJb6VQNkVw6teHU7EKRBqPRgRzk,2660017,819.5265605798701,Other
FSp8yT482NQkyXH8PkfQfab4JvEb7gJoXhopTNGAm8YH,2660018,819.52653381067,Other
5xQNjadDusUi3vVPb8xoMLw4cvrPR44FcGr2aSBgP3xP,2660019,819.5263718360098,Other
EBzw8H2NJafyTRy6ZdE6DSMVrDuyKxSybQrnPKsAbHgd,2660020,819.5250327243599,Other
3NEi76rvus18bU66RSKwaMBdJabUs3V5EypHpYQvCYHj,2660021,819.5243548284031,Other
HBSbxqpqzo3xmfG2eMhstPTviH6K2sCiEhQHLNeJxwbC,2660022,819.523272988066,Other
DUQjUT5VXjcM4UiT3un4N17FaEE6vyoMzvh51qjzZyRj,2660023,819.5232710667,Other
DuqXXCUdKMKbwDRzCJ7aVAY1pQttgF4V4uZpb8pd1crG,2660024,819.5227328170726,Other
H1mtbo5wsjE4TC8rce9YXQMM9HX3XrHwUieufsiRhxJ4,2660025,819.5223909485201,Other
CRBrmaQBynTEwAKG6cuwzNrSypxBXUUqBiGZV3MCTpFq,2660026,819.52009906901,Other
5a42tN1soPCmr4ee3bH9QXFzVZj24PCF7P6jEKxqNDxZ,2660027,819.5194761811288,Other
6W2XnWvqErAtBWxvgfbm3HahTx3thv4TmN5oZmVvGcNo,2660028,819.5182880743766,Other
5Vs8a3BW8An6AxSgAPqpaiZwNjyoj3EB7Py9CxLrCDS8,2660029,819.5168431577999,Other
3sNgTWxhhUQ5isRjit1819X4jfpNmQjrqJX5U8vzo8JT,2660030,819.51631129557,Other
4EpzmxGuw4zrfAPYvHPSiPw9sfZKEWEGjHG1GA8vcojv,2660031,819.51581780279,Other
2nB8Pr7bfeeiVe4gbZZdv6zA4bv3Ca9mf8Dh7Dcc9pBL,2660032,819.5155480733699,Other
8mYx3cpD6bsjX8JuQxZP7CPBgbrgdHzqzFQS5pYqQvW5,2660033,819.5154425407198,Other
8bPtT3cJ6YfB5zZ4Yyr3gE1XrcTmaAEtCgLn3pyCW3sY,2660034,819.5143042766902,Other
CwB7j5Yp5KLKDKhky1i4U7sJA3uNdHULRARjspyf3o2h,2660035,819.5132718913201,Other
AFrB2FiEomxB7n89LyVqKuqU93wXuWAty9MT5Uig372W,2660036,819.51279081519,Other
GSpRmUQyWb3GPmwSSb1abcRMTa1aedkkt2jLFJSX5Y4Z,2660037,819.5125120396812,Other
9KhowVGS44wXA2pEtsBNNmkQFpgxkNzpXqWNmARDa5bm,2660038,819.510744459047,Other
C1Yuw8cKZa8k8aTpuRZAvnDtnT8GxR9FzK2Fm2uJeTsd,2660039,819.5106753850699,Other
7CpXh6YhVeHEqnAwFXKZLmhuAVzcEAYk2M6F2eTUYkpM,2660040,819.510526854657,Other
5uWt2spfxE28p3XQ46yw1Dy7TcXJM4Hv6VFqCXnu6KcT,2660041,819.5098081383398,Other
GsxwDJrhbiHpvsXSUhZDzgP98MVHs31q7SXiMArTuNG3,2660042,819.5098,Other
HVBSasK6tse7qiqDz9oFYZ92VWCuwouVajVkKHrCYPCs,2660043,819.5065659811519,Other
6RnWZjB7X5ptRSYozGB99vhj8HcDpA7srFqBesxMq2Uf,2660044,819.5061994203301,Other
HSzG6C6VwtWWCGtZ5ZbekipLVmUba3b4Q1QSAgXmWZzu,2660045,819.5050527988369,Other
BNShvubcqH2GyE6hVhojTZEkHJPXaUqkRUUmo7dmTtuF,2660046,819.5048489767787,Other
cwbgEeyTzCK5ctBFDjL5FbSJNgWBKQPcNhv9qHPxUpD,2660047,819.5044392286,Other
9erX9UEXwWnktrkQPubo9Bf1nweBVGKuGEC6tu2MtezJ,2660048,819.5043150381497,Other
4kWEj2vhvY71PJB8Rqb4nFgRtGMeYtXzMgB14NijPuAA,2660049,819.50356301091,Other
EHLQRZN7eBZWKxoWo8x6E9s6wLXELwsNfS9i6VCWY8Xs,2660050,819.50245571298,Other
EjupDKFkas1gShinHiyEmFQnfh3KWJNkAxb6Nutgi3TJ,2660051,819.5020000000001,Other
8G55a2L3WFbeV4yccbsDcdx7bBt2935yUh7u5yNhxV8d,2660052,819.500885747843,Other
EXp6GG7VgVLCGXTS2agkRftB3qETACesoEfub9qBpfEV,2660053,819.5007161092,Other
9Ur5h4tz7wtc64FTYLSzwBmGijNYNg32oTMTLssapLzg,2660054,819.5005380235651,Other
5ZnhcagzM9q3BvnaQFxNscxYnYybQpBuNuWR9MnbWDVk,2660055,819.500371071018,Other
A7ZX6xyZjWjiVB3K6ud54S2W4uwrwbgUeGpAz4DFt8hH,2660056,819.4999211671691,Other
43gkNW4zsWWfBr2ytCJETrRLUvk7vWytUeM3BWjdqVUu,2660057,819.49987625695,Other
FHm6BAnB9EtmkhFxJa2mkZo2e12ukYFHRGLwmKy5McW1,2660058,819.49966993636,Other
3UYj2YiFDZgr1nq5eW7ZNAGktgVvms8kYCc2U1z7cbaY,2660059,819.499165326296,Other
tt5ByvBWiqMxBP9hspyApRuaeeYy1yt3MhDD5J76jkP,2660060,819.4983000000001,Other
2iF4ehayen6VhqpaczK9u6heJkvV7jK5VNBXHUjJmoDC,2660061,819.4978050345101,Other
63QNCQ7LZhFstAWqhNSc3xr7pJiRfmHXT9UEA9VXodSF,2660062,819.495952022816,Other
8ctJ4MEeG2aWBUeTWLCgVTbd94VfiXJNFZi1bn8iaWsU,2660063,819.49447772916,Other
2D9s91vDtnSUCycaVUo9m82EmYZ6SKv9ypx9CjJKtR3M,2660064,819.4923723945271,Other
wAfFEZVGosNsAUgnhKbEPfPkVWzDH6AqJF2DWgwHtCr,2660065,819.4914,Other
EFvwDGNVfoqJGzKMCpF4QFGb2Riw8wspseAwX6Pr9JT7,2660066,819.4913203630241,Other
3C8xjfbFwSDmPLBdFHGNsJFTq8R9u2V22F3NLdZxpoox,2660067,819.4910388371859,Other
