signer,rank,volume,volume_category
AxF7ZCTP9c6S3rcdHBjtViTP1yPNi3VKUdBg2URRy8Z2,11760001,0.0015692,Other
9JEWcNdvRJ7BP9dhRSSYPcgryBoxPesryLn35BT6XDQa,11760002,0.0015692,Other
A6GtgAHuZDSrfN3MZEkFqs5S9QBdBZNxD7hpb5awg5W9,11760003,0.0015692,Other
AJqBirbyRxQCvEX7sTvwjhgxDWZfFDjeVnq34rU2S9np,11760004,0.0015692,Other
AF4r55iHvuRu3A5MncexaanmkfWcouWrVUXtCPavWdsR,11760005,0.0015692,Other
nSiJYj7YAGW16mtDHfUfhouQVYFYCcH5nTMHRjJUeff,11760006,0.0015692,Other
5B7yMUo32QwUTkhruqVh4411mgWCnY3cdpjYyq6rsQ8U,11760007,0.0015692,Other
3RxPSKz6J798q3nfDgrWRhRa4ZC2dpGuVLcXgb8Ljacm,11760008,0.0015692,Other
G3XTFsnQaZWNLKgHUepHrH9gRj119kKKi5DrfMEjUuVv,11760009,0.0015692,Other
5xitWaeTvipPMvCi2Y6dyfpYSGCNVTU6Eg2EYcr52SoE,11760010,0.0015692,Other
7iDfxkqy2VCNW2nVe8NSk7j1otHSmBda2vcmpBJw2YqK,11760011,0.0015692,Other
Daz7nZu9F3zhxMhb97sqxT6Pt694YfXaGLk9gThoZDtL,11760012,0.0015692,Other
C4EQzRbnPB2YikdAwS9XqhaLgVXpnkcXeBFbmt9YUvPA,11760013,0.0015692,Other
5Bgbzn2FkttpfjCmyuJTvqhu4fqVxLJsEvbiShzJ9N3m,11760014,0.0015692,Other
E68UsxMQMqSRSc1u6ADevipAUBH3BA1BrZXCTV5RrcoQ,11760015,0.0015692,Other
G6D1nbnP3SE33kPvRZYcavDE2R1jDTkT2DTXTvxkfkMT,11760016,0.0015692,Other
A67ymBCU58WfiFuJBYGAQoMeQZERzjDT6boHr5ofTvEf,11760017,0.0015692,Other
9H6UD2z7oNhNTUUbbELzKNuTQkDoYwgcJYn6mkzfJN6r,11760018,0.0015692,Other
3xNPYdqGGUr1LDka3LmXzUT4LTpmCdqtVeSg6QKn8SCP,11760019,0.0015692,Other
F62Fz9z8pgmwrUAMQEipqFFHoYdHgjLbLwheNcNxziuq,11760020,0.0015692,Other
9Pvhm3tCzDLptxN8HUQqi3u3vZJ1Nhz8JESWJTPUc27E,11760021,0.0015692,Other
BnaPCKEp1f1Dxcg9S9TgSnga1hKnnCECNwR8QuUueRTA,11760022,0.0015692,Other
BLzRHbGe61M94D2YkMybgjWkk4Ygi8X9sjJwzffYdYRD,11760023,0.0015692,Other
3fXG2L4wvGo6YKbtJssUhj7KPQfjQHNtFYH1UirZR3rK,11760024,0.0015692,Other
3BwD4YjoKPFTJcMqf7zJ5ReTdfTC3nbngU2QFySjxffJ,11760025,0.0015692,Other
HixBsLwbuCgTVvM23XbqtytSZ4VJNRei1x3nwJwse2mL,11760026,0.0015692,Other
EBeiKYRib93A9UgcVyFwJ1PABrixjY9no1FBp6jRUdSh,11760027,0.0015692,Other
714kqNimEMNu31LcD657X3RUoK7N55WqFEgQuE2njWdJ,11760028,0.0015692,Other
AfFHZEXwMoxUBB3mw1R1p1cVWLHjQg4mGZivp61mM3Ah,11760029,0.0015692,Other
J9EkRqu4KHADUQZ3o2AUZsh1hofGEDHqYhKzJuzukKfG,11760030,0.0015692,Other
91pxaYa16aVck9LFLUzEYvYxHLWvxXuDiELBmTzcHQk9,11760031,0.0015692,Other
BEoWSivfrxgzz2JoAJaiVdtBqX67PLpYTYBCLa3EiJfc,11760032,0.0015692,Other
4UoLEZ5GsxMpEkqWATtvpwfUM19xms1josjzt8aQfK2J,11760033,0.0015692,Other
83Bvz6M5i99d8SDq2wK6L7hFFt9KZbkjhgCNdw4Nmj8E,11760034,0.0015692,Other
GVVXPkAVhfsFiYcA33zcjzF9ZA85mUbxscqxLuZK8XqA,11760035,0.0015692,Other
5RwD3KahDXyMaxUT8MUSxVpLGSFo8FyHXPqL51J5Hhqx,11760036,0.0015692,Other
CT555R8Bkb9orCXmYQGUHmDEcBVGUdyKboa3GULoHVCQ,11760037,0.0015692,Other
8sjcMfTmd4XNLhpAvhwc746tFPXi5LeD2APXHGE7WR3d,11760038,0.0015692,Other
8BFTVdqug1WoyiLtX1n8eH1u3aKNZkPwa4hbj1U31Lx8,11760039,0.0015692,Other
3JqmRaYCzXBEknHN5MxWhxjVx4mf66kaCJXfY9en63j6,11760040,0.0015692,Other
5QosuoW6GgytpyFyxk6xJ1aUUkxx88c861BfaJ6atQ8a,11760041,0.0015692,Other
9EYipR3dmwKYpzop5HW3DPB2QHpCsWhGFomdy8R9kg8V,11760042,0.0015692,Other
EGqbc8YGKyCXe2jacEdLrpTkLMVHS9LhcUkahpg3hdT9,11760043,0.0015692,Other
GaG2n7TPPR5Bgmj1GXBi8UU9Szz4uq64XVjimc7RzW2d,11760044,0.0015692,Other
5RPPBniW2KiQ3wBjZYnbZXX72roLzm2kyrM5v5f2NvDV,11760045,0.0015692,Other
BTBhV45PyDd68rKXvdnXnEuEe3V6k4jzs3y3nNKnAZ32,11760046,0.0015692,Other
H6VvAT8P6MzdfAt9xBhGPsQU63dRoWPCsxM7YKV8Wc2c,11760047,0.0015692,Other
GPnnbnUVEfKxkmT1H6ArBGu6ceoKj5DdqaB5yQHFoy8y,11760048,0.0015692,Other
3KMhoevDTv9e3GDJkRwG9VLACRV8nYQ4fgV5QKxiMoMu,11760049,0.0015692,Other
