signer,rank,volume,volume_category
DiiQ7Ey6iSDDugqQ8XXBgpaFqydoS3LkCctB9ZwDFFJf,14380001,0.0010789799999999998,Other
9ryW5icEaw61h5W2KFLooSjyCmFnTufydW8yrJdUwpqY,14380002,0.0010789799999999998,Other
EiXrkTGaMFSHPwi5Tnr3tSfq5zCHvSSgYVTiAQyPPUia,14380003,0.0010789799999999998,Other
6nEkdpzmDCZzxKBhoLpt8KGW8DED6HhRgvnnRwPR1WuA,14380004,0.0010789799999999998,Other
FoiXNS6Hvr9aN9EbcsdHPZdHEW4jBhZH9uzpY5CqKfaa,14380005,0.0010789799999999998,Other
ArXjFPN46m3sNYoWfyQm2ojrSLZpN9f1GzWz1Udxj6yi,14380006,0.0010789799999999998,Other
7iUZzsBjMq3UGW1xqzSbrkWfm6qgdNFwQiXzWAs5oLbN,14380007,0.0010789799999999998,Other
7uabkvPtsGfw8Tkv5anDzA43YCJGeksufkk8aqcZxdvq,14380008,0.0010789799999999998,Other
HEYwFc2UQrhUKo76gXhsbMWMUsmUMhhfbHuTFLbtpgum,14380009,0.0010789799999999998,Other
Akpz4o8BqDsXMZjPGG6X8G4A5oHsa48HnFwGGFqD1UxA,14380010,0.0010789799999999998,Other
EMqYE5FdJxstu2PAnCXJVhaEBp5rCTbMZPG3sNCibiQP,14380011,0.0010789799999999998,Other
7fecJ49N4Mrf3iWvwJniKzeFNTR4qguyEJrEf3bQgKR8,14380012,0.0010789799999999998,Other
BspqPPDrvsoy3v29E9Aa21nKg7nY7x2XqBFCRoq8argy,14380013,0.0010789799999999998,Other
FYw3mpvSTKaZwQd2nnJk85jjKoj7wWQm6W4W8r4jP3JR,14380014,0.0010789799999999998,Other
7yicW9tNZ6CnmAhMdu7c4ZgTVkZ4ggdWtHvPYpPk5eXb,14380015,0.0010789799999999998,Other
3vRHqafgG2nngz192UMEVfGCezXQcGA7LUcTx3M24BVu,14380016,0.0010789799999999998,Other
Bb8R7RBAwoV3wooCzfXuJNnuDj9DHpZUNDkYPfWb2rX2,14380017,0.0010789799999999998,Other
3LK22ZHYQLpXsMpy5RZvNza6BmNNeur5LDfkBd5KbKEt,14380018,0.0010789799999999998,Other
26q56ASWv2XdhkmGWWHcngjxry4Zqv5JufKALHcKECNp,14380019,0.0010789799999999998,Other
565vuNDVCvHLqTDaqfmVhuG8eS1sEK4yhgugvb1QY9qm,14380020,0.0010789799999999998,Other
2e1fN6H88Zc33W7r388Q41TeXbRvMua6aAfe99uEPJt5,14380021,0.0010789799999999998,Other
2T4s5pKzhXzR3FssSnvGakBTXtzq3q9f3GN8kcUtZv2M,14380022,0.0010789799999999998,Other
8XfZYmFTJtxPb6oGDFQrNkqkcSHgg1jYkVwwmh9szuaB,14380023,0.0010789799999999998,Other
F3yikK5RTiGT2yqRK4WZiRC2oLw4JSNz8k9Kx7rcq5Cz,14380024,0.0010789799999999998,Other
HisoxP3FsufAEwrVfoDe7EGijUMKBYC2FW5XpUZWkztZ,14380025,0.0010789799999999998,Other
GnS3JVKgztQrzLMJReVgjivwo8SZ6bLWLz7d1DvG89qm,14380026,0.0010789799999999998,Other
864EyERE1NPQRtt5687VDGZxc3aTtFoxrqb5qpBoZdA8,14380027,0.0010789799999999998,Other
9Xvciv9YtbEjwn3fVQtEhzWUfZYvPhY4fe7fnZtLaJZG,14380028,0.0010789799999999998,Other
5szuUZi8gzQKdamJBgBpx1AjxbKVJxqkjCAousTE423r,14380029,0.0010789799999999998,Other
6Tmp9RJPwfQh9fse3wKND9bkrSnZVzWMQnqBcnLZMiJH,14380030,0.0010789799999999998,Other
CxdRoKoQFexPhDYH5udoTTJZwMCVhLmae3o5cKzXLY5v,14380031,0.0010789799999999998,Other
2jj9GcazCrMgBtcCtteVTVXAvaBQ4kQNyWaBKEXVgHqz,14380032,0.0010789799999999998,Other
FQNcP8gzM4enASMngjQ8AiY6uc5ToAgvarD3PGUXCdDP,14380033,0.0010789799999999998,Other
EyE929nsFfr7nPFY5tpo63QzJKWLZZRGjdVpRUXcwT9u,14380034,0.0010789799999999998,Other
4Ms1fdw3xYhCHdu9jqW2onGrsndZJTkCXDKDh1g6Unhk,14380035,0.0010789799999999998,Other
9eCQ3eHPfua2YfJbcQTT3UKcEj1BSnoNu8uurtXVwjFv,14380036,0.0010789799999999998,Other
69SJDNJBs5Ges5Ujc83sNS9RwAg4oZD5Wu9VrGRR8Tq9,14380037,0.0010789799999999998,Other
BN3MEvCzbY1t95iTm5DuMUEszhEThMnXpAmzJXJi8Cbr,14380038,0.0010789799999999998,Other
AsFZdmKkRpNrxnQGndDxiVUephcW8N3TPRQ1yJKu9FzZ,14380039,0.0010789799999999998,Other
4S2vK6qSzvSyGge3MkPPozKBL8JvQSr3fSNFxuXKpkuf,14380040,0.0010789799999999998,Other
FozHXnQR5h7PzgToyuiAJ6NhprfX6xWGJVzTraEcJtM5,14380041,0.0010789799999999998,Other
4JNkb6Wz7wAG2td4DoMzuEGE4oPXYJsgz4rko8eTuqXF,14380042,0.0010789799999999998,Other
H2S53GnB3VoP8gC2Lf7aLup5X9xWx24gu5qF7H85oBLa,14380043,0.0010789799999999998,Other
EoS4BZZ8HM8Hx2zAjnskK5aUAt8ZA46NBtiRHMbQBfdH,14380044,0.0010789799999999998,Other
HyYgJdMHrgCJdCVoFbVWCNCRgZnnFjfoN3icu2st39RF,14380045,0.0010789799999999998,Other
4gPBz8w7HX3gWeQBUG97KLc8sLPF5pwzfagGAydxqyP9,14380046,0.0010789799999999998,Other
FoEMNRe9cJ74LCB8TqEnKWs5omtAiFWNsJLN9cNrKmt7,14380047,0.0010789799999999998,Other
fQyUtME5EgKENJo5tU6Q9QM9NMNLRrMTn3kTLraW2Yt,14380048,0.0010789799999999998,Other
J1vkpxiZ33HQUwabUCV8HxX4FvnavVRL257zqeBbMkd4,14380049,0.0010789799999999998,Other
GxXjYjdHJ7dg3vgMpqng3p69aC9yESCSRL13JCMkJ2Vj,14380050,0.0010789799999999998,Other
4bgTE3NpgaNyaHQhsCnUJ21rVVY2W53JmApuVrgED29Z,14380051,0.0010789799999999998,Other
71YDFTH5RbuPdMq3bLEYzDsjfRZtT4UKQZGitN7pvZbu,14380052,0.0010789799999999998,Other
BDtUSjktciBViDoKYqfN2iF68sYrb78j9UFaKP6yCrPf,14380053,0.0010789799999999998,Other
G8sc46XXxcQMZ1Tg5PBUpjxhSkcjnXGakmBb7FY5fEDg,14380054,0.0010789799999999998,Other
