signer,rank,volume,volume_category
57moyzFP9b3ogRj4z1T8TWBvT8y64SqpCYKj16GbDa3h,13900001,0.0014323,Other
8W8jh3s2MWhEffXTe9XnsUsVWkd2F4jSLg7YDfwJ19MM,13900002,0.0014323,Other
7KomEXopSYGG5mpt7ffT8ASoy19x9G9fnybn8durxi3q,13900003,0.0014323,Other
9WvRQxMD1qRg5AfkJfcXyMuG3vHtR3HbqkSrgrhtLN3P,13900004,0.0014323,Other
7AfK5saB4oHrjCs43p7Ed8kYZsSAeUtenXRZFcxdYeXh,13900005,0.0014323,Other
FSAwRGcqv9EWcpYN4wgUwGAKPyU8XwaWfoVgKidoUmaz,13900006,0.0014323,Other
EGmRWyrEHM5AA9v2f8Tp76iVrXrSSXmjQxERMsjGznYq,13900007,0.0014323,Other
3g2J5BdzZ8DVfhqrhN8AYjJ17HjBJ2UDHWVyMn2ufEK7,13900008,0.0014323,Other
AStpG3j3hHjXMfJJEEpY8jfm1un7xAr5VJBgWuhZYPN5,13900009,0.0014323,Other
82wNyfvLRhLxNQ4zuzKaFZVpW1SSi94FXg1bEBGtbkHr,13900010,0.0014323,Other
5NEVTKW1qN9trajoH81Za3BE2ZSYo8q6gQtmA1wvjs7b,13900011,0.0014323,Other
H3zKPnXqBB5ACzXn5zq83wPBzXgDai4yudx5ZHqg1J1z,13900012,0.0014323,Other
F163wF6teZJ7Yxho96Fp4m7xex2NpG4vKqBNXR8h3us6,13900013,0.0014323,Other
D7SAqpAWapLjF7trkvv6KixGqmgwfusZ589fppruMcyM,13900014,0.0014323,Other
G1693QyCsSGa4fMKT3Y6XebDKyVsjaiPKmhcJ7bF4gsw,13900015,0.0014323,Other
8kVaxpr1aLEZmzuPzGCiP6EjRZwoesQkGTYpFHAmPgV6,13900016,0.0014323,Other
Bs4vEPu28JtHzNkWsB6PTJPb7rDdiRFBMCYQa6WUrCgS,13900017,0.0014323,Other
5CBni3VdKawW5yK1cgJhXBZr5RVW7J3ngBF3eS4biVjS,13900018,0.0014323,Other
GQYhZhp5RkPGD9uRYQxXCQipoJp8s5tzF5y6Hu5NVhuc,13900019,0.0014323,Other
ENDyDGQutKGLqZAfdrsg4Myx8iKMupmoHiXQcWvAhLcX,13900020,0.0014323,Other
7w2mP8NDH4RutvN5yHLpvguBW9iQUE1Q5Xmeh9TsZKvW,13900021,0.0014323,Other
5tNXpdBwKuovGze4qzgTsQ5vK2nHzLBEN4H4yxx9A9oB,13900022,0.0014323,Other
9CTEuDsZKSyGHKh6HSzHvjuSMvy52yX6MzX6ici9LmsD,13900023,0.0014323,Other
5jt8CWiUNCzWRPKPRgNgBmS7zcxJgkHjksjWWtiwxCE3,13900024,0.0014323,Other
4gGCTFmNP56na3NEtjSfPSUZgyvtXcTwsjVJzkLFWSBT,13900025,0.0014323,Other
