signer,rank,volume,volume_category
5B46pNEppqc49bHQYQM52RPFi2TCctitwzvKUHUP63GV,10240001,0.00788206248,Other
3msRQe7PSg4EHnwnF3S2HgBHPZWN9V2zqyeNg9hpD5t5,10240002,0.00788206248,Other
FFKBWvna8bivbxyBVJWesfGMUt6Wv5QLrJ2NuF4uu4rc,10240003,0.00788206248,Other
4UVWuyfR4yJEJbqTd437pcbET1182sPErUiPHxHkH9wu,10240004,0.00788206248,Other
4LxXqRMRsVrYfydeRRnSLnim1tJCoJzvqJEfsjLkCUL8,10240005,0.0078820617,Other
2Ggvy9SF34K7tJkQq5Vn3cK5PCJypGUQuYjrbLHxWvAz,10240006,0.007882049300000001,Other
9XLmXXfodTaujAWMzpgPPoWr6izBwAMzc5PsJT8v2L6Y,10240007,0.007882049300000001,Other
DjEjoPTcCJZ6S1NLPgM1XrP8MxQ6JDZH8VG3CScb3RR4,10240008,0.007882049300000001,Other
HmGsp1YQ71vEGKsGpLG6pPKhxUr3XJReW2wsw4bq1TN,10240009,0.007882029350000002,Other
782c821oLuA8HxDtf2ZjsicEPwXoQTtrY2kgD7VUpdLE,10240010,0.007882026,Other
JpFqQ42YU2t18xi6Pv34Sbdkib2vMAeVC3oVvBLahmn,10240011,0.007882023450000001,Other
5JJnJqouZ1BZDMbuSu6qQeCM4RduCSnwRofAK58RHVdt,10240012,0.007882,Other
HxjyXXCrfSbX6LUNCXVQNbWzBNPiEU8SeDaXYk15Gwr5,10240013,0.007882,Other
7VwizGr9w2qixwBBvPmxRfv1S1jFrYmjr8ccJ95XJEhn,10240014,0.007881999940000002,Other
AZzwK1ztBMJCaSLJMp8ZsdpM54ZmkmD2bqLqPA8pLToX,10240015,0.00788199818,Other
7XzXKGWDwidpBDQm46Y2LoDtdauUA4qRU56ncbQpUTba,10240016,0.00788199174,Other
A9rghoZrjKC76m8q2fWkgtiCUPKnjNReNySgWJrW8pEZ,10240017,0.00788197168,Other
28j6XDByPG8Fobp4TXPQamravgqkGivHAcy3KgFBYkvG,10240018,0.00788197168,Other
AMMbZMSWuXv2WcRcHqddRErq5KhPy3kJu7YZioBYotMC,10240019,0.00788197168,Other
DXiRtZhai51twqk81zWKMQCturj7As8F7NeT2jYRduFY,10240020,0.00788197168,Other
