signer,rank,volume,volume_category
7oxjruy3UvgizxnZRJQJcReA3N9VGfRQpaFjgHFgw2Ba,1460001,3104.0774058200504,$1000-$10K
EtWCLWNucgkWNsR7Tfonax65mvjipoaPMoGXkSweroWj,1460002,3104.06619884311,$1000-$10K
5WK4PBym5dCjkLVExXj54dbuDUotaRaSJSEvYKESktsU,1460003,3104.0638278748197,$1000-$10K
ACr44HuGDPnthbSgjBx9zBBn8Rcpbz9n2trC9HWMn8c1,1460004,3104.0578383369666,$1000-$10K
HQUkRJKTMLZid1W2bUg1hzxUGRQ2MaMkstf5nYkYYn1p,1460005,3104.0545205405197,$1000-$10K
B1rGK9N8hSK6msPDmH5iaE2janbfD1B7rnVGWXqJbJS3,1460006,3104.0519808954577,$1000-$10K
5bmoRf5m2VNUUcKbCEtHQ5eYbLrZt9dEACXdr6k2Yxfh,1460007,3104.0489084005894,$1000-$10K
4D9cKmxWkoCGu6rq97317GcgD6ESMm28m4bKF7VkiPDV,1460008,3104.039895982377,$1000-$10K
Es5ASaWQ2kmxVAsALUVTzAwnqFoDbtZXcaZ1neJ2iCAc,1460009,3104.03895041944,$1000-$10K
H3ynSLWULcAeXufgrycYxZraicQJRsvYbQbppWJ5bare,1460010,3104.033883351408,$1000-$10K
4qAeEobr862xH3qLpamCJjfxiPsZqrHckUXtgjdXfu3o,1460011,3104.018147898756,$1000-$10K
BjUpdHzkkmDNCcnyHdcmGGHDNsPJWX57EFb1TEnKu9GE,1460012,3104.0109951346703,$1000-$10K
F99AwiPwTzKWTkY5J36sHjewB6CHATrhfLfKgump8MYK,1460013,3104.0103783405916,$1000-$10K
GqEjTMvxcgi7X4ZcHcU82ycoxhxMktf3Rw11q7EqJHFD,1460014,3104.0031877658103,$1000-$10K
J52MVv4p1dm8ExftQFXaiTGL2p12XhZqnoHbAKJ68DKM,1460015,3103.99586885735,$1000-$10K
6TA1Mrms5cdVp5GRQqXgKnYWNdXhgngFLr7Fm6CGsJJC,1460016,3103.990376114408,$1000-$10K
E6saMrsL814QxNo9imMiCxmTRuQGkyqYmMJ4GA6oSHZ1,1460017,3103.984528582195,$1000-$10K
CGCjyxARWE6rKxdquxetF9mGBhr81x1XvPpj5rMXoBJL,1460018,3103.983508206288,$1000-$10K
CiEdD8jrgxtnM7yoxsEodMAJiGDDCCGXE3jqeVFhC5i2,1460019,3103.9815814719136,$1000-$10K
4AyduWNueEs3cvSHyU3pHomHGPqBii1uYtBmM3wHwLWS,1460020,3103.975831502831,$1000-$10K
3LFTtMRW7rbcYnkorSMxEkENx6sfipWM9PUBhtcveMfX,1460021,3103.9752709855497,$1000-$10K
9sJ6LasiD9ChG3nmLRcvb2vvqRQh9rzKdeT2nve1mxYr,1460022,3103.9728680776925,$1000-$10K
38obKvX7h1KXJcGjtXG3uQm4p7ucgnuEDbgeBR218WPK,1460023,3103.97030693993,$1000-$10K
B4Bhz2TMNv46ytb8t471EtuZjGg7e8FFyPB5dAVMY1Ud,1460024,3103.96964010215,$1000-$10K
2PL2BCVHqPSYCqLX3bFP276bzMRTBMfxjcjFj4RxufjP,1460025,3103.9519119664837,$1000-$10K
AU9y6WacSUviGjq7MQyQW6kVqjVFmHJU9DQ4tvzozWip,1460026,3103.9506792754437,$1000-$10K
AAD34F4U6MnStShJuSPFVwPZLvtwzgnemwVQiA5RJnGY,1460027,3103.94882936001,$1000-$10K
