signer,rank,volume,volume_category
5z7pKx1fJhVZdXkmcwnD3xv6rp5X7i3ZqcM2BKWfo5z9,13780001,0.0014359000000000002,Other
41prucyctxzVcHavmRkYvtgwHhKpgP4WzdamPkP4LBUg,13780002,0.0014359000000000002,Other
377LZMEcoUzjuzrKJ81QkAgDEmiJSfdJxB7LDqpuZgqJ,13780003,0.0014359000000000002,Other
3hdvNyKeg3TLWsEFsMeEXsLHNuum4zGMFVQVFhRPSCxG,13780004,0.0014359000000000002,Other
De1jTNzihsVNaTgs5iyRARFGV3iQ9RUnRvsk2VZU5cZa,13780005,0.0014359000000000002,Other
9ZARAKYDVDjzvwPyXFk7WmceixTPbByQJfsq4Uo2Ubky,13780006,0.0014359000000000002,Other
52f2GxFNs6xgSNfRnrZCdDnJgh9px9wEtVCXH9gvWGo5,13780007,0.0014359000000000002,Other
6J3b48mpBKeavWBPohf9fUXfZKgD7Efyzq48GJC5BhMF,13780008,0.0014359000000000002,Other
Ah3WtVnAJqhkBnN8BKcpsJdvJ5WeWgj5aDb4AJUfPgx4,13780009,0.0014359000000000002,Other
5X41mHDAG3zf35RmieXNcM7h9qAv9g6xVb4gytWMmJRy,13780010,0.0014359000000000002,Other
7GM6o49Q3j2thQFHtu6R51Ny9ujKdXvx4i2F5kRqxdBs,13780011,0.0014359000000000002,Other
styL6yHgMeqbu7xVdDMPWP4YF2vXVZoPBBRCn2riamt,13780012,0.0014359000000000002,Other
AAbMTjeHz4oxBP2cVFs5F2xJNTPhfZeRF6KLfEF9m2Bk,13780013,0.0014359000000000002,Other
9W8jZ4DBo9H2G65ruq48WtfEcnAzSFx1wjZqf31h8XVi,13780014,0.0014359000000000002,Other
3v4dRHiZSFya7eTstqpu3EftMGefiUaDaCTVcHyHoKdF,13780015,0.0014359000000000002,Other
GAz287pHiVZByfQTA93bR9zsFxMiCRDwArJ8XtLK2UTB,13780016,0.0014359000000000002,Other
DqXSV14jDL36EEtYxFAnv46RkgBgaWvZVbJwKwYPwnUH,13780017,0.0014359000000000002,Other
Aiuywwi5gDv7AH2gC9ypGxvPaJg3iDLmszw3NZSu84Yf,13780018,0.0014359000000000002,Other
AEtSHH56GioJDGB671YLAB6PW57kGFD5eRHcqAcWubAE,13780019,0.0014359000000000002,Other
7TpqJSbEU9wxpfisNfSATAgfneShv5tw62t6vXc2RK6A,13780020,0.0014359000000000002,Other
J8A9CWDPKSHUpSDNoUScT5Lbah2EjHTEcWfDRZYkTnX6,13780021,0.0014359000000000002,Other
Ec4xMNP3VpdCZL8bUfGfHmUTWeNPt6Qqht2HK8hiUvAL,13780022,0.0014359000000000002,Other
Hp3NhFW7d9FJF6B16x4C9QMVTQB7EkmgPVPuGeZQTcvu,13780023,0.0014359000000000002,Other
B9cLYwy8pjVv3Pmsmjobam5wdR3eq8W2HazCxAwycVsb,13780024,0.0014359000000000002,Other
ByePCAKmuWFnKnk8EiKPi3p5mgKeHBYXX7Wb3NkWzRVL,13780025,0.0014359000000000002,Other
FxnYWCp8jQtqP8V5X8gWRkqSTAQTUnPyeaxp2xLfNjVC,13780026,0.0014359000000000002,Other
41dUzYd9PiaXTQe57GgaDMNCJ4k7rZmE1vHYkmxPfppJ,13780027,0.0014359000000000002,Other
2kie8JzaeHhmxae5Cy2xMhbdGWLzPw4Gx2T3V2pAwRpu,13780028,0.0014359000000000002,Other
GjCS3NVWX4sS6wiRhpygrgH4SjjViv3rxtX1od88YkJc,13780029,0.0014359000000000002,Other
HppcAGNeAeiRbWaKVcBrwEn7gWKGSQdxjthtWLuFjBje,13780030,0.0014359000000000002,Other
4uYPLic7JMGdeZf5bqLNyh14hu3LjbcbCgvznWHD9oXE,13780031,0.0014359000000000002,Other
DcX9cZot3E8qidUdenhVKTTCTLbpxQHATrxawJkC6fN5,13780032,0.0014359000000000002,Other
HzKiPxgc4HhxdA8PbmvHKk1h29t4N3TrUYNRs4dqhjNC,13780033,0.0014359000000000002,Other
8sZNJ5nQo6XAAkf9yaF5DKZyKTZv9uTkB618KD3w3oJp,13780034,0.0014359000000000002,Other
7j7NuuNhGrSre3nMu6JAcQg7tzKoFVyPXspVoaamCt4s,13780035,0.0014359000000000002,Other
D1fsfNF7gGEcQZqiWQpaZsQWMQU6DyatuRz6EWhhyUjZ,13780036,0.0014359000000000002,Other
BE4v8swp9ZeoHgL1ABppqyYVFttWEgTokMjdYeyUXzyS,13780037,0.0014359000000000002,Other
4f5ibJjzbLF62TiUPKFDTzWLR1oFxe3YBB3BD9f5kEQA,13780038,0.0014359000000000002,Other
Bay8x5ohqqia95baYhZedEcpxgb216V2wjckqyD322w5,13780039,0.0014359000000000002,Other
6Mtu7BMKRrWtn9B8R91TyokdvxMzoxJiGurvFaQsJijj,13780040,0.0014359000000000002,Other
eBU9zBKbNcj4wVCWoHSpPuXmpZDGda829QR6gyq1sfu,13780041,0.0014359000000000002,Other
C1sd4QtjkgPuLcHDoqas7px53Q39zEfAtBwKkVJ3oi6u,13780042,0.0014359000000000002,Other
biJJUB4Sa9q79JAWNAsF6rocF7sf62JM12TeAy9jWqk,13780043,0.0014359000000000002,Other
