signer,rank,volume,volume_category
DX9KMnjD2FUCLb6ZjH3tU5TbTRUM9GC97ehuFiMddV6x,2620001,851.04,Other
EuKqUoYF1rL5wNazh3ypurRS4DUEQHRGefiMXJUNMFu7,2620002,851.0398960167774,Other
9Bet275tuRXFxtjMEYjbF8nMScyQbYDierXjt7ACLb6k,2620003,851.0390169290094,Other
8LbCMvmJ2bT1miaGvjtJ94VDjbxVT63Mn54qLRD7K9aN,2620004,851.0389168026621,Other
GL1C4JyggLjWoqufg2EfqkYXtdxJFBNkeG79RLV7Tv5d,2620005,851.036849647058,Other
GiV2YUDuzgcV5B2SrYd2HULozBwYFszTXiDPGWCnFman,2620006,851.0358668316742,Other
8VREaHpWkf4qT1DUsvHmkuQEcm5N27F12V6hwKLHWjQc,2620007,851.035650615765,Other
FHYNDbnUhzq1mRetYmsDy8VAKfqpGY7moZa2PcPcWEpV,2620008,851.0352229503901,Other
Dg19Swi97oWobXPyBu1DK6UpcVRTvVJ3PkAcKzYYBsHu,2620009,851.03457916686,Other
9DPRXLtfBmrMeQAfRcddkz8Z6sjkXrVFDj8qknEfapun,2620010,851.0339847373399,Other
FKH8of39C1bFFNdcHFzMzAV91PpPHwpxQnE7mRZwgFUp,2620011,851.0329297291539,Other
EqXdebo4SfUWJSEjmZPGHATPkjHGwYXmT9jxEfLqu2gA,2620012,851.03261125468,Other
BkaAPgs8izRC7jn9zDjaSL5ZEQwHsbrdSDfAm7p5gLnr,2620013,851.03253550066,Other
87aQXsdUPn6NBttA3iRZv5eLsNM3n5SnrcTvbLCqRwQL,2620014,851.0313430434373,Other
JBu287cJzoXdWaMWtdukDwAD1CfVfDb6rzb4p8shmrT7,2620015,851.0312709006,Other
Fc7kGTeBQcVAVUr1md21J977WtQEHVYxQpiuirmJqhDR,2620016,851.030061871111,Other
AM7Mm7SbBe87UtWD1NeUQtKTHnGHAaEwAjRnqcGLqqRX,2620017,851.0297999999999,Other
GoB5tCnENhvPB24vYieYfgiRmYvRpXMXK5xdMeDBnKyF,2620018,851.0291335035369,Other
E2MVz9taSvHuzTvfKwtJvY9EL3e81oddA7gk1dghquue,2620019,851.0283838339701,Other
v71UkC5CpXHwH3ZGU1x6YXXUnLyyreUcmReXLcL1Jw2,2620020,851.0281407621901,Other
DdrVVTEyhwG7EXWnM8bcoA3fRRH7qyk1cKPdqMbatMaH,2620021,851.0279336167847,Other
BLK3uHcqPjiHUYA6LB3vrRQsNhYxQvFLqn3WGQ3A7jK2,2620022,851.027022951698,Other
675vUv1nS5PSWgtVhh3E3h5rLk7dGiP3hFtwyjuWKV6U,2620023,851.023460839908,Other
GEpmvdS8gS5cPqVPvTm6dbj1mEu4nnE3QZwJdVr4mEMu,2620024,851.0227280082067,Other
5TwTWwkKiFcVNiFhnQLzRNjtLeo4zEofbPizwVcA4NSW,2620025,851.02246429862,Other
ut5hL2x9QdYBGYau8LUC8D86Xa1D8yS1b1f19kbrXwb,2620026,851.02137446991,Other
6x3ubqHoyECzY1rnzWyGAca4GbptbKHHMVzoxJQB5rei,2620027,851.02082339342,Other
4j6UNCLxcqxw5JojECiKNVGGFe8BSQRZWNgzvrGKw9Qo,2620028,851.0202413743308,Other
ASUq79mNFEs9to8YpECXnEjnguAaZi4B9m5r2E6H9vNH,2620029,851.020058342028,Other
2U7jmbyhdR4mxVCJYHTKZpSQ8MR9qnvspFXDBacK2A9A,2620030,851.0196918164199,Other
89TUmz1C1v5GLzWvgrL6TJWNhXMuk2FPAPEBSGLCmxhF,2620031,851.01945354982,Other
Cs2d9otY51KkdPqA23xtRyY2vXFA7U3pxKg2oNvGKWNN,2620032,851.018676840826,Other
FE9nrYjknBdr2hD7ngtZ63xwozd5BPhniKr9FfD41Di7,2620033,851.018488158348,Other
GxoFvgrXSMJ6BryCq4kC3gBJyngQcfanMx8KjzbECFCc,2620034,851.0184651361905,Other
9QZNuc8cExfR3MC5Bzt7Jx7gSHU4BmuGRvt7oEkhGnAo,2620035,851.0175788362001,Other
5bBhuRz58SwnXWrLoSSqi9JQaZgeNsDk44NiELBVuvQy,2620036,851.0170384205,Other
FbT5Z5BBChmm3pUok58mkz4X2dk2Ti8d9LpipiPdzVbW,2620037,851.0167798088039,Other
Fzsn22CFSXNCQ6nvbBTH8y5387WmCjoTkA5oAA4iCBaa,2620038,851.01668717654,Other
5n18JKss7kDa9hcdz4n8C1aMfXVMA7AfP9eRKwfkqTYp,2620039,851.0154208722499,Other
EgtdwF8G4LoCDzWiSvrKYmcBrs3NUTrY7wYcTq9UGxU9,2620040,851.015334967581,Other
FhjtksZoZE8nFmJXVcXw45yaUvbDdDZ4kPvtjNwuEdrh,2620041,851.01492961613,Other
CEtX4wy2vDkwtKdDLgJPpcuURk9nfNihtYKuHagvufth,2620042,851.0145121451499,Other
J5MisQwTkXWuLsJmmCf4SNyjPsWKUatYkt6rxdshregT,2620043,851.014397832042,Other
6YdHfr2mGpeFzBvXryjBjUZUrFV5A65Fn3zrwxC6w8Mg,2620044,851.0142219467601,Other
GLsYew7vMwNL75H8Fuxq32N4K6G1qr43YhMV58DvqiXs,2620045,851.0136340996619,Other
5UGqwf9pzJTDn1xJirQgvkbCqbfa828dr8QVA6Lg6jpM,2620046,851.01348426189,Other
4ZFBnLEPnGUeLTVE7bA4kSgX3KaNixNL9FGj929fhjSS,2620047,851.0132584750774,Other
3cEZcF1ry22bjREvQpyViXYDNHT2XR6pdFAF8Q2Un6d3,2620048,851.0121420921988,Other
7qrwTZzQJ1FQuYh7aKvDWEb2r6WjLRvJLHG6YH99FZUH,2620049,851.0093353429697,Other
D9VV5PBT3kZyrqDYNVJx2skCHH8vPgdo4TGu7MaAtH9x,2620050,851.0091963139599,Other
GmFN2WzaB2kFZ4UhmXkwgyueb9icShyDtw8g1PrPRMJ1,2620051,851.0085490176598,Other
71rVmvAY9YTfgFsVK6dJKb4piy4LQpTbjGhkkRqY17BE,2620052,851.0068428702963,Other
3dTsRke4AzS66TiMh7XtDX8oKpbWJW41a1REDabuEdAD,2620053,851.0050376845396,Other
z3w8NJJk9HK9RTzEitnrQM4PApnR4DHKVjssBJupuvK,2620054,851.0044103291154,Other
HLfSLz6no41VZYRT2f1iJLq4Ya7pzHMZNVm9dWg3gDzs,2620055,851.0038722518243,Other
9YyNhzFaUsc6mfz4Qyxafjgh6c5in3ChSM4muJxfej32,2620056,851.0032196565342,Other
Au82GFwJgdNf8dzNViPXdQpsLJps5ZmFgb194LmD6Jad,2620057,851.003033559282,Other
AHbpe9eBVgF78dRpXLSc6HuHpmXFwTvwwuDAc24M4JgL,2620058,851.0017112741299,Other
CLwB18dmYCk9LnWUhjbtW5XyfzZQeSp4NbgamNXjHPyv,2620059,851.0009890004899,Other
9igfcTy9Qeffht6PvGaXxFfuRirkYLTdpRtwYtnqtyan,2620060,851.0000000000001,Other
J9AFA9jkJJp1cUmDxXGtQUsGuEMps1eR6ouRUquscRhL,2620061,851,Other
7px9uxWHhjPz3LSSymTDrYaGEpYRS8BXFxGGxv787aUA,2620062,851,Other
DR1vtgPTo2TvMaMQ3ve63fACFqiQuiykXw3oXwam3rif,2620063,850.996190407652,Other
CPt9tMrnTKB9yCYfHKYvYa6K5VsK3Yohvhu66eLekzb,2620064,850.99552425533,Other
DdQfDZjqDqWPo5KazYpHjkUGU4wbuQtemXuTcY1YJAk6,2620065,850.9952987281567,Other
EjXcCRgW2e4uJLecBngiC4P9Xr8X6siB2eW8xZK1EVh9,2620066,850.9945665833001,Other
5csQaUWCzRPGgv94XfsEYDfL7xnUd4VUysR6pRBDonbG,2620067,850.9943783628601,Other
AbhQc9HM4Leno1redadGJgd9ocGDz85Lz9wuYG8RDyXA,2620068,850.9942032416,Other
CHszi6r9cbc2RAVcJizLfRcQtRn18Wih76iEdU4R89JU,2620069,850.99417105576,Other
D1Rch56bNdgQhcnwZqXRdjpF5ioHTWwwh1aXc4oxJmJe,2620070,850.99320332474,Other
Fh7WkzasGRDu8ipK9ZCFNFxvXcEP9eXzStaVNQZaLUUU,2620071,850.9930747387358,Other
ERboMgyxLtftQQF7SFqCTUHc5zwPQXMWpWeEXf3yxs2D,2620072,850.992257254079,Other
7y2Lawm3dR781yiZjpCJXoWuXdUVMbxkv3DJHjNS8qJL,2620073,850.9917040263443,Other
nAVPAL1UAShi52y9oSs2iQ5NmY1ix5p6fC6hRXu9yap,2620074,850.9914975474999,Other
DDGhnXeU6XKFpkoM6CiesWPKLAWyh4jG4K2QWYfZDDNX,2620075,850.99141993842,Other
Sfp8UERFXJy48bfdPffyVQht6qhxSTLsyC6BY6qajiL,2620076,850.9908995292599,Other
2SEAeAvVT9NjzXxFHEjNxsUWEa11MP4HVAiNNvmGDRsU,2620077,850.98909639506,Other
HYXQ4PkLKjTFM1oLssRsGxnMLYfz7MStXqx85FoNZu4o,2620078,850.9886128745669,Other
Frny1rDSMougbkhqA4B3mKFUQYKCx7k1W7Nooy4you1F,2620079,850.987642324517,Other
HetQcXqu9kfEi2XDuJ2WZSkWnHbMa1KnQsXye4mvUiit,2620080,850.98685,Other
FkgEcGi141ab2ihQMPubh3XibSDDGYkhWEibchktXsjj,2620081,850.9864466430101,Other
EiW7kBcDzaVJTQPkQU7kj3ftjfW3dHMjmi1as4CVvDWP,2620082,850.9864134025831,Other
9TQVqbBMEPJWa2g7RhXBeyRZRgFZLiBBz7XMHZ37WH33,2620083,850.98625615538,Other
csPzQtPz23V7YuSiJSsoeUxSVeq1qYXxDMMpQH3b57p,2620084,850.9860000000001,Other
J9tEM6G5L1XGPhE3rzAkdGJ6DJ5DpCAWC4ZuikpeEtRH,2620085,850.9853431369289,Other
13oBZtaXFyf1kkX5932yM8tUoBAWSM9FBhXkgZBX5v6q,2620086,850.9835305515245,Other
G6uZpvBeGHQXphJYaYtJyyfkR4Yf2RAHxhYSd62C7YBB,2620087,850.9829599102779,Other
3o8D71oJ1U15o5W66KrCNYKZPySasKk8n8LbvRMNu8mg,2620088,850.9826658540444,Other
EyLqrVuvp8pAzHPJPjgSRQoqwoW6iVtZvbanBJ5Rj4h3,2620089,850.97781384483,Other
4XA3Xs7P93QxwBAdTzrYGCMuUkDcH35vdyfnmErjSf3J,2620090,850.97638301986,Other
DJ75NFaYwfZ1iPzjWziHjvjpf9qsc3cFFjKHTAL5bR9,2620091,850.976283075616,Other
1z6Ad5f8xGe1WNXusdKqvJAKGAHh7VyG5kDEtKgRV6X,2620092,850.97332463687,Other
A5NZwtAPvdCiyDwf1wRaXRQAdxYL61HEsWGTxn5fW9uB,2620093,850.97295876822,Other
7bDtTbhKYiGpL2tezrx1B6AN8JDypQyDgGxXf74s6Gus,2620094,850.97236076821,Other
7x77PgdyXKxXxTFDuXVBrarqqMroskq8FnJ5AoeXjjcG,2620095,850.971505309582,Other
HE1SjGhnpoedu24fmSZcuZ9fRFaSnUuGdkf34JH7mTH7,2620096,850.97111636547,Other
D34VPQFAmsDfZbsCt7VvxKHSDJeGLkbN25GTV98acuX1,2620097,850.9690940810934,Other
3cZ2UaXRWC3viCyP68o3usuh5bpH6vU5yTAL4pTcMYmr,2620098,850.9688457354802,Other
7nPbMufnkmk2N3BJQvfJtmGeBGXwdnz6ZEwnwkC5zN4D,2620099,850.9666926285499,Other
9V5b5hZsaCVpUm7y2FDjJ1BFejcavWR4yJ1Y9N6Zq85g,2620100,850.96657312599,Other
ARxiTiimLBi1mXdkFhfMK6Kz7C9CqfeU6VMMNSb5nMA2,2620101,850.9663706770401,Other
EmB5vXXVj5eg3VVP66zeMTCL2XmDysdCkaDf4ToBUUtU,2620102,850.9661560778198,Other
DvFHFHhkvRCCicqxjtgPXLjbmM3nAZrsjGEKVyE6rBDU,2620103,850.96534461806,Other
AmEk1iB9qv1aET2StJDpXa2QJj13DPrJMfR7cKZmdQv9,2620104,850.9652666119367,Other
CNJiwLVbFNQJNreaM2nVse3iB1B6mTvPiaUMJcX21jmP,2620105,850.96521438183,Other
Dqhw99smmFpnQSkqVy8ByTMaktL5QgQAVHm4pKjr8Uas,2620106,850.9647996269999,Other
5ctouF3U7MqBUPmCw3wSMBhDo9J7w45ZBq9UfzikaZQA,2620107,850.9624963112501,Other
6BBQT4MQMVD3ZV36P4mY7ASKV8vxrPzR2Ye65oRuGenR,2620108,850.9618050094617,Other
AT3FAFYAju8S5nKK8UKiFEHdxwtnDw168S14RXgsvtWC,2620109,850.9609400789689,Other
