signer,rank,volume,volume_category
AEsNAPg7oCPXy4Cb2nNmzpPimaY2EpdDRNWqvHjzZC54,3240001,495.4444135770999,Other
B2H4JTq6xnmgYxhXXWXgSyqqZiLS72Mp8MvYGGicoS4i,3240002,495.44393399999996,Other
FGGKiUgLx13FWqdDxoZYKYHYhaWgsmXZ17NvuwT7ST4o,3240003,495.44367556679003,Other
G4eKQzRRQQQg5B7PDDc6LsYHVEyeHweKTc8CjBGTnMLG,3240004,495.443614060387,Other
9Urwd24gab2Ai2iscboGGSLLpvbYf9dzyBemNzWnRVph,3240005,495.4433356917,Other
88CoShXLkuWFmtRJKgUnEXbYnznToadqnR8A38UP3Prh,3240006,495.44326644235,Other
7C4FGRW9BfWAheuCmPnwBK7PBBuxkkQ9hKeGYyAXdJqF,3240007,495.44298000000003,Other
BTrinqHBWF2ksCdWvo5d4j2dec85fX64qJBTWw9D6nqd,3240008,495.4428160204434,Other
GBy6pWSjqPMSDVUPtqJ6dCWPQNHnSNbJRZ6F9GvJ1woQ,3240009,495.44261994494406,Other
8FafmXHSusZQ2aTHbZrP13RthPLMURMP5D3HdvQJ31qE,3240010,495.442553844404,Other
CdtfJ2JRMNB4FqU4PYCgrAsK9zRzRWrsLsUnCefRVBZf,3240011,495.44250037677,Other
4aaR1a2BYk8i6Pc3oG3XXYx34BodEFTofeN5GHf1cNiL,3240012,495.4415665754899,Other
Fipvc1NmA1HvQzZafwPGyQgBVVyw2YEfJucdmgEGBUbL,3240013,495.4409848983318,Other
3JnZdVWY7SX2Ezm7avmDRohvYyz7fZkxwCGziz4BPUu3,3240014,495.4407255049199,Other
3JVJ1tAUZhjHfQwCnb5stJ3z6TQHnf7f4xVzyB7PdUU7,3240015,495.44003401994985,Other
AKzzuNMysCw9pVxStBF65AaD1BQMAvfvLtM6AK4RbAwN,3240016,495.43918874989004,Other
G35be9p5PwDjB6zQjcDb3aQbou5cRoVeNkvp1AuE1GEJ,3240017,495.43899439069105,Other
FD4sbSvXL5gNKEb65G4fFwyhXLD7P84DCFqeoY5bJwoD,3240018,495.438467021037,Other
2ecJP5n15NAQd93hwXrRpwT7o8K18eqrangwvJKEMTEP,3240019,495.43820469388004,Other
8UrDbNdCjYmTPQxak2pjRXjbeQFq5EJiKMNbYSBG8D2m,3240020,495.4372857479061,Other
BAxwYVoZAD5o4onE1FRDbzrAaSq6XkhnuPsCDUaZcZPh,3240021,495.43708027165,Other
AnJF2QbLz2qyAAWjj8utdRGxcbXKJHTZ93hEbNExK5vG,3240022,495.4370382894699,Other
4SC1N27fesAM6c9dkPZaAxDBMUCzroJsESsULP8tN9M7,3240023,495.437004,Other
C35WwMDzooSpW8LjdCE31TZmP8Aq7e8onpKNVNo9PfNu,3240024,495.4368563711511,Other
BCDHk17MCFPhad3ByQL65AiQZC9qrZ5RLCadPVwBVKoq,3240025,495.43681970309996,Other
GDqM4mopDufiS2HrsAgjsXXnfzr1hR9R3GVRWW1RVoAR,3240026,495.4367585269501,Other
A7sL7qtt89ThowRBdy2LDzkD4QHpgPKFh5F2LX7PtCLo,3240027,495.43663630733704,Other
8GvE1dn3yDKYUrDy2hqKdaKjKhSBwmFwNGx663RSmgWv,3240028,495.43633276879007,Other
