signer,rank,volume,volume_category
9Uh3b5z5ip7yPJXZg6XF5KvuWW8LhGe9EYpXyxyWyMkD,5160001,115.35072942260004,Other
CxxqEhDDaZxPexgtADYn22ycU17AA3ovWmHgLMbXhNUA,5160002,115.3506793984,Other
BH7kL1cYYt4KHC5eBcsD61dpD5q3o47dyb5KJL4W1Ure,5160003,115.350502182498,Other
LrrrG2FsZTUAQ11zvmcErqVhMnyViERhq3dUVTZyByY,5160004,115.3504544454087,Other
8ULBf2jMLBGiaVt3VG23jYF8CmJCCEKsakx9X4TkYR1T,5160005,115.35005782521155,Other
C9BkTyf6uUJwDVVxZLadd7A7sv2E9DVhPAYiSBqqN6VP,5160006,115.34999503095099,Other
Gc2hLXa2BKPJxRxUuUJV6KdTVrbZTfyz4oPAnPRpsU2k,5160007,115.34995342760999,Other
AQAzGArevJQJffwwZcgfqrUSRzKhWubHmgojEsSa5pe6,5160008,115.34994996031,Other
H3LbZraCt9SmELZEHjnjSmt7uB1pJ2ZmQFSRMFb9VR8t,5160009,115.34988935433799,Other
FicoCrJuJr7zKetVwns4GRTEhPMXL5q76aRpUdkURCs3,5160010,115.34987102384,Other
HwDZKk9GKxtbT2bpUszXM3TP2zmLgh6uYJT93q57NCpZ,5160011,115.34979458033999,Other
2yKCsCqcihGA4H4cy2xUGM2kD3hz8RCszD5FfE3VeyRg,5160012,115.34979228084332,Other
Fm9BDCzv6eS1AX47VHoc87DvMKMDmDCtVTqtVLPguYam,5160013,115.349631906866,Other
FD3cRJh8Gd6TRphnqxqoEmPYCHcSb1PxKRNMYZKamxGB,5160014,115.34949671688,Other
717oSeVbhfswaEFZYtS42wLdi9FHmGXGLGYGsXqYYiyY,5160015,115.34949036209,Other
5jMkSb1VfxRPF8aQc8SuvVcv3d5Hc4kmMcBCQiRohdAW,5160016,115.34942252952798,Other
71PqWoQTreiU8BB3v5F7HLThZP18dGaazphdnuP1MTZN,5160017,115.34924901833999,Other
EcHmxJhnAvTwAULKzHVABge7ivGUW4Gk7L24iwzym38j,5160018,115.34917825595201,Other
2iWANcnQpaUeqmQWp5c7Su323b9r7DCqUckPu6NFmjAr,5160019,115.34907188589632,Other
HPr98mwjmfuYfJk65aDnakCmyJFzApd2vbpGueHjwCeG,5160020,115.34872674632001,Other
4puzCbL1NGFoYt85kQsfivdRN4Dd2xEzmshdwe1YDgMd,5160021,115.34871381287799,Other
DUfgrvWwy1TkwN1icTN4tWWxz2twefZ29rgRVupFYs25,5160022,115.34871292803001,Other
2JoFmTnSb8ES35GEvTMXxjtYrCAjQsZS1ZXpgJV1NXWq,5160023,115.34859089260698,Other
DaouU3Yc7Fn5PmkCr6dWDcETvM6pJVyM4nmdyatgN9yt,5160024,115.34854086982,Other
43qtXrwRK7mEWztakFYpE1MPS3YmM9PZE6aEkM6eoZnQ,5160025,115.34845,Other
GWUgHDukUvYtuAbRPYz5R6HTpj11xSkju3YgxugKkx3k,5160026,115.34826736272001,Other
FJQJazPohJEzofyJZ9ucjx1FRfNNtCkok82PczRHcCpA,5160027,115.3482,Other
ByhcnWDepYidg3QBGozcXVsvXREqn8BuGAAYVrNiMgmq,5160028,115.34813540796,Other
8UP4ztHPFfzRBweoEzaH6EXn6VrVt7JgJXqkCKtTvh7F,5160029,115.34796811275001,Other
EtkSgsAwwDwtjWsMM7nexSuwxJVMBdrehvF26MkymST6,5160030,115.34793937234998,Other
4obsL2TAr9xvWmDdyP4ZfoMkyx7ectpymvUxAfSBiWsu,5160031,115.347782351466,Other
E3wKq58tFpMzHw4rX5Pk6VRJuKDRz8mfiv7CzY2JWiAf,5160032,115.34761010415001,Other
AcDRcTVmXxHzmwEwqZR8QB4LNPmjp7Rj3rFXFZMssYGf,5160033,115.3475868552,Other
6PuXr7krLror8J7A5wnN37SdY3mnyd7ZioMc7HhAW3gJ,5160034,115.3475525181,Other
CGxvob7G48xLZZfCTXbPuTfxc3ihK1YU9KcPckU2vntP,5160035,115.34746497673001,Other
72SLCkPFCCKvp8nNAJrBGN75B6uJ6ShErgg3TW5QuK2m,5160036,115.34738030934,Other
8CgHzgpFJw3qUnFeQ25Vnp8gQpEHKZsoMzRruMCt5kQm,5160037,115.34736390710819,Other
BsatpRMogzHbMJ4JhdUuFbzqX3rQoWpNKgrhdEXd3ngk,5160038,115.34706278748,Other
9sg36xJRKQ3UPmSygsvELMeFGaVdwuSUX7YCJA66dXVt,5160039,115.34685151747999,Other
6n4rxVQJuiMMyqmbjfoCL9RrieFMQpiYidi3oMCgXA9G,5160040,115.3467647136,Other
D3r7CoSgzBjhB5oKZXwiQ7hHiEsnbTTMT8oFxVSR5GVd,5160041,115.34668681304558,Other
516NCF2Up5ZufyWLLZjzJxPfMi8FutnKcrbeaoELG8J4,5160042,115.34661136245,Other
147jFF1aDGJE3mafoBLvah7VHJzGPMgzqne8Csx9Ppu9,5160043,115.34659999999998,Other
XmzECRiPA7bBK55zzRA3zx3iTwraDSkLq928VvJttyX,5160044,115.34657239184999,Other
EEMut8AAdY294Ar6cQWS6f2SYe3vzNEXv4MmeK4fEwjp,5160045,115.346411128649,Other
CfYvRaboVCNHZseTmQSWJqJQo3hhohS9iTpAiyXBfCum,5160046,115.34626445836,Other
GR5r2ssBRgNjrv1b4q9q77CxEdQHh2opM59fZRX3aiuB,5160047,115.34613531847394,Other
BNURtC2hYd8CQu2jFsADgD4bZVsmSoZmaPtHGkET3v3y,5160048,115.3460296179,Other
5EdeEpgStMG9VfUZQjyoJgfvDEtFD1WzWW5z7bCYDJuK,5160049,115.34592974373602,Other
CeDCNbwb3edXMoXQjNWkEyLX5affbrqMWTth1KZV5VSr,5160050,115.34584382448,Other
