signer,rank,volume,volume_category
EFxvuPd4v4A3cKP3tZmaeoa6rvs4EfjTJy3eRnfftifE,14580001,0.00041679000000000005,Other
GHt6C7P8sNGbgGtsuDVotBTNLBrJcpCA4bjC3g5kXRoj,14580002,0.00041679000000000005,Other
UagR72qZAmregCBTxDrDWdqQV5tVQSF84CNqEmURYFS,14580003,0.00041679000000000005,Other
Cu65AA3v2uPLGNTm6EiUTZry48gg9fgmBL51gon6tQ8J,14580004,0.00041679000000000005,Other
8p4qdaBBqamqER37Mt6wi537j7R8C36N9rMdgUTHmJNK,14580005,0.00041679000000000005,Other
46g29AFLxpiyh6UFfHPJNMrY87gDYNV68uLwHe6DVLk3,14580006,0.00041679000000000005,Other
BeFkmoW7p4XwxMbENqBTCiRBpi2UtBVYcfuFVxpRapcC,14580007,0.00041679000000000005,Other
ABz9JGSZfXVb6nnC7qp7PGwsUpbpdgxDwWbQc9KQGfvV,14580008,0.00041679000000000005,Other
HXeCqh6LrVMxMNSph1ipuE73HZ3RoDZhAh9R11JHQUJs,14580009,0.00041675999999999996,Other
3tYfaisqivvajXwdo61JVXJ3SJG8XVvhddJYKc9PRKRt,14580010,0.00041675999999999996,Other
38d2ieLEe4TbApTWym4n3db8i3GA2ju77bX5cp81rzxt,14580011,0.00041675999999999996,Other
95Sk5uQrcMgUGyKiCZxqbw1r7sWPcagR5dHeFMmHQkCP,14580012,0.00041675999999999996,Other
GJdNUY24S9oeEWzBxeqQxjqTvs4GtTEVLVAqh2BcTLo5,14580013,0.00041675999999999996,Other
g95JjoqJogTYP4wTCJd7WfD2Q3a4iReK5XeiMnwstEm,14580014,0.00041675999999999996,Other
CVeK4W6Z6yUP2tbxVNxqNkL6epw3UxF96Ak9XqnYFn4M,14580015,0.00041675999999999996,Other
GcS5tEwXsNMvENzyCWb5o6TfpjzmqVxD8qJC2k4pGv2j,14580016,0.00041675999999999996,Other
DqPSL32XFi2xqMa1RtaxrrEhY2D1UnhJm3h1hws2u67Y,14580017,0.00041675999999999996,Other
4kEaVhaQDHh61HVPHnJLkYRe5H3azjVoEg6SdGcKDyLX,14580018,0.00041675999999999996,Other
HdrGBPqUFkDDiDCAmwhTgWrfEmNfD1VZNkbz2i2mtHLq,14580019,0.00041675999999999996,Other
E7q5fZHXB37i8LN7i8CrvhAignQgN8crHo7dfg54uQB6,14580020,0.00041675999999999996,Other
9XUvaQuxk1KuwgVBqqLuHkJhbB4ceAxfraxYTXQwrEAY,14580021,0.00041675999999999996,Other
BELF6REAhSEpvaAkaWCGN3vZ557SsLSQUy3e2sqnAnYj,14580022,0.00041675999999999996,Other
njsM2AatvbW13sekEJBRF6KXB2RBXYHgXr3mYS5ZyYr,14580023,0.00041675999999999996,Other
CBeKA3pALH5eRt4oDyftPhjy2SPx9ukmmsvr6Afy212q,14580024,0.00041675999999999996,Other
2yiogDb8zDrvuFcbACZqY2CS1YdqbHC6yYfMe2i3QqgR,14580025,0.00041674652,Other
ANwqBA6ounAwRmQRmf6yECku1Kp9BYQRpT3367R1cX4b,14580026,0.00041673251000000003,Other
Dh3DKGg7VVBLbP1eN8oJF1LxAejPHCjVkwcQPckrunhb,14580027,0.00041670000000000005,Other
6bs1hF1MhvgQMtjmvDCEGsdgaQBC8sjhd5Dbm3wULEoU,14580028,0.00041670000000000005,Other
4TFFbmoFGhLF4LVLZ74jfre6c9RPT1Yx4JZ4QZ85mgBR,14580029,0.00041670000000000005,Other
55PnYw82DmSqBobWgEJZF9aP1nzg4PN1RTrugQshfhKE,14580030,0.00041670000000000005,Other
Hg53jCu8fGMjuDW7N2Xf854tKaTwgdutRqTXYyUXFvp5,14580031,0.00041670000000000005,Other
FLr9suCjxTMTpf59xh4pEKwpngpy4sbNRdHUMzcFTDf1,14580032,0.00041670000000000005,Other
A3byWzRBPufeRK5VWjTqqCJdXomQ3JgfmUkWgBJxda96,14580033,0.00041670000000000005,Other
9mMdv3CmxdkdsRLT24cnQ4xoN7ChBTCwFvYDCahjsZWR,14580034,0.00041670000000000005,Other
DNKRoPewWjykgYwNRXkQzcmM6o5ETUnwKYWHxati2wam,14580035,0.00041670000000000005,Other
Ey727PZ3Zfn7q8CTzYnm1ABFwqgRV4EJJEkJTCLfZgqn,14580036,0.00041670000000000005,Other
2vwHszoFRoXnxJ8inarJ9UBaaBGHzeFKoK8JNNRjkuLY,14580037,0.00041670000000000005,Other
4iMPd9L71Q3BmCyJYj5v5JMi7BMTVJ5xJ1g1khPz9cBf,14580038,0.00041670000000000005,Other
4W8RVhe6wozxXUQYFWgKpPVyayhGDM3i5eqT94WGEJiA,14580039,0.00041670000000000005,Other
3nbVNKQf8jLB2PXtsbKKm6ZZGdaryHL5zNwaMH33xZ16,14580040,0.00041670000000000005,Other
4XKejy3Tcwf6GKcqAHJsC92JPrFWbY2VPNdGFsBC633E,14580041,0.00041670000000000005,Other
3GUZpMS3HuH3APSJ9fe4TUbSymYP1zvEhTmz2pWLBe3n,14580042,0.00041670000000000005,Other
ACfrJuD6j6CYxonWX5AkD9Qiwcu8wafT76XmQx4ScEbx,14580043,0.00041670000000000005,Other
5fcJtYq2DNuZrDkyPuN5qAgaAKUrdtF9pzzckUeakfEJ,14580044,0.00041670000000000005,Other
