signer,rank,volume,volume_category
AaYr7f8PpHD36tuSjK7BnLLpaNuZyn292KEfVkXq8zuv,11780001,0.001569,Other
ATPvRp1gaDi6c3s1oBaQjT4LdvKAGcTqbM94P3hL4WRv,11780002,0.001569,Other
FUbRfUyon1yo4MLiV8kk8AR2vraXZQj5G6h7Rsi4zGLa,11780003,0.001569,Other
B6BzWFSpXG8hkYquHTrJCx8jUr5dF54pkPpML2Kvk7Rd,11780004,0.001569,Other
GhgQcGSEkgoDrvLtAhpmYcZ4NVszuR1UrVWZWzQas49w,11780005,0.001569,Other
3PZdDVz8yckDYZ17Qic14jr1JB9r11UqRXRcVbC45dS3,11780006,0.001569,Other
7NhDvD3EjtpdMwXatxpkwfzTNMtftrAJ2Faq5JzK5s7H,11780007,0.001569,Other
V77PhDVB2yqgbTD4SBcEM5B1Nnyug3YkCauGHqHUsEq,11780008,0.001569,Other
Dvjq5WbwAgLWKGRJaYgfhQKeEcSuDKHgmE1HsTw6kCmG,11780009,0.001569,Other
9NKpKCwr1jcVDf4CUjsPQv14t2ZcJFumQfwoWHcL2xLH,11780010,0.001569,Other
7baQZuzHWuKL1vEFvDW79e5ghJJtmwXDgUcj2twH49pu,11780011,0.001569,Other
EeFcFzVhy6vp7Uw9GvZXM3qDfKquaYuiRSuBCDJTYLYS,11780012,0.001569,Other
4SbiNYuL2Xsa1ThYGNbAKYe2tNnXncdXZL7gddCcg9Ec,11780013,0.001569,Other
EvF2Knt3UrrwDXMCZ1QX7e4wFLfEcgyghpngfxvp8m7e,11780014,0.001569,Other
BAkKG4Yen92iKkjrbGw2hfsuKVH1ivBfMHGE2woXYKmC,11780015,0.001569,Other
FfeMbGL8WV6QiMMQnrAGxgj32yUXQbyzatCNbptNiHDF,11780016,0.001569,Other
J75HbEq829z2sbVPPe6GgR8YdLU7XzPYpgaUgq2gYM47,11780017,0.001569,Other
98YfzpokK4dsHadPE1iJwBcZqsr4zxYLSmDSrLF4Ytj8,11780018,0.001569,Other
8CfmyweRYHwxfL6y841uMZeMc3eetGRAVFgtE66XZchR,11780019,0.001569,Other
6eSSzN5SZQH1tT4afpiaEugXfNQ55dsftVfGaBAyVmzE,11780020,0.001569,Other
7FwNYU41vGoCNPTBmuGdnSrMoPH8neV26ssi1pkpeeYr,11780021,0.001569,Other
9ehX5X16xZReuNrQFW2GGmkehCdcTrLbCaHKCRwgNXzF,11780022,0.001569,Other
4anUX3EBRgzeFTLCgyX14a6C3UbVhrr3G4ZRJUcfgaWd,11780023,0.001569,Other
DfJaxbRiD3Ukudjdq3Qr6KtVSu5no8axrWtTS6572H7S,11780024,0.001569,Other
DEch2w1bSfzap9ZTtMP31Vd8nBfLydLiZtUqFSKmSHR7,11780025,0.001569,Other
G5HeGYUQZAwuYQj6uiYJ2jo18pQRkVhaYd4SabLHEuzp,11780026,0.001569,Other
4Pjr8Aw9xExx1V3PLHop914SgdK9NqeZGAvde1HGSwXX,11780027,0.001569,Other
956eXnuav9bSFJKKW177AWufduAY4vZ8FVEeoWZtokuV,11780028,0.001569,Other
EGEL9qRoDm6wkXW3W5WXmwPC4A7599yfUEdmxejsz2NF,11780029,0.001569,Other
CE3BZtPMGduqZKW62hpbtf4nVibusizsKZHAQEpC4jwj,11780030,0.001569,Other
62ue9orjrXswWaM6P7zCt5mAzCPvifhZfnhKvBnqwgQh,11780031,0.001569,Other
2E2VmNNv4fwQerjJRuDy61y8QzXRVitoaD23HRPaLjsU,11780032,0.001569,Other
4NAjpNR4TKPYv31s9g6RRLhKKKJcZCywTS82Kr1u6EGS,11780033,0.001569,Other
BgDKJ1zzSPZFmWqccCWVE1HSFeA3htwgL6uSSJVsBkfW,11780034,0.001569,Other
GyVekWYRVwv2mxeduYPnhM7KvEtLBzPoEWtMfy6juuFb,11780035,0.001569,Other
C9eoCDVMdhvtGbN3Qdfz9eZ9BbEFjNFgy7eoLkzSPzPZ,11780036,0.001569,Other
GUDCoCkNPtpYCUsXqrQLEcas9Dh4PiviRHSDdehhe2HV,11780037,0.001569,Other
F9mupoqZ3gSjvBHZAcAcKDVWMhaPoTezDj5CNgjsMSMK,11780038,0.001569,Other
8cRsVAWmdpPVMEii3Z5NXTfAd2epM2WYKsyW6H8xtYKe,11780039,0.001569,Other
HfcaEDqWBSBZDtoCGXvSP6G9t1qL4WYMyvePuD9j1L2,11780040,0.001569,Other
5oHeSN2xuXteCjQHc6dmefu9G5AhhnaYEngtPtj2gmDi,11780041,0.001569,Other
4gsSQoeaNeTZrTdy1Wuh4bDW2HnGsYHwxK8v6RNJLod9,11780042,0.001569,Other
5Mi7BQfdxgyPgqJJCY8DDgDjjq7J6Gpwn9UpncaZaJ17,11780043,0.001569,Other
Dng6DxXN5GkajyGd5WcohwEpiqaNnhPjyTL3WfUsTfQD,11780044,0.001569,Other
CJPh31EbPX7N8QLVtrWXwJNXX8mwP8TNg54pAx3yFN2q,11780045,0.001569,Other
DBrH8FW4uPjbNmsu3Whb3ryeZLPRdQxRvGSAWrtEtKAw,11780046,0.001569,Other
9t5ZWNBQhza6sjrSijgSbibyYPHBSWiZuLvE9NoNnPYf,11780047,0.001569,Other
3Dvio4kMP3EkozBMB3nTzLY7zgazf476FfgcuWgFRTpq,11780048,0.001569,Other
ATfgd76tGrkyXDEvutSdDSngwbphuKHQ4vLQF3dXiiHR,11780049,0.001569,Other
BTkawrXwxZrFrL4HQXENFhtFFabBFRPojVnuHL6iWPAi,11780050,0.001569,Other
UQezKHcMTHKYffC2ABx3edRcWKCR58TaKAEJQRoWJyf,11780051,0.001569,Other
Avn18mMULR3xPkrjdDUtQW1TWD9GxcefqrPRM2WTgU8Y,11780052,0.001569,Other
CDhBsy5Zzq4phWSheTZKuaJS7yEPBF7HjM5VGVPYYQDB,11780053,0.001569,Other
An2Yt1HHJcwNNJEGsEozyiwWDB7Y93Z5z4nHkPyvYFVV,11780054,0.001569,Other
H4b3GgomGDhJKe24xArwCjbwc1AtD4M8HBxcfStyEqtD,11780055,0.001569,Other
