signer,volume,volume_category
4W78WqYSD5mLHRC4dUU9jiH2ABo9QQP4jvp139KBwW5t,2718,$1000-$10K
5qVq3qq77xeEAtJrn2BEDieYSCbE71cRhK2nd2Kf7shH,2717,$1000-$10K
FG6KC7iqsCNZXhXxyY5aE5CXEzbaGFFm4Q2PYjjmHfqm,2716,$1000-$10K
Wa4137pEtBD3FaY77Hcm9srLkHtWCX1nheHqay4W2zK,2716,$1000-$10K
C52F6utBo9N6Sdkzxzr71Mcvd4bLbVjKaifmu2m1eDBq,2715,$1000-$10K
H7zr9BDwiXKRuRpQa71ggkPbQcw6JqKgvWJBAhHa8ZHG,2715,$1000-$10K
4HfMfXf6KjwJL5PpkAy1ZsAfYKTZ3cGuyP2T5M1EwP9H,2713,$1000-$10K
5v1NJoywT2YWQrKS4hjLr3Da8geBtkgWz7oRD9cwMJcd,2712,$1000-$10K
BFnnLMaoHztPxnBdXTWZkyo2KLzcqJSPyUcgP3k3LtEQ,2712,$1000-$10K
CYUu6VGpkra7tqQxFX8Wc2DGHp7Y1boipsy3KJFidBgU,2710,$1000-$10K
HAcHncYVJ7qXQtsixuDB8tuunhFEqx9Gv3CQD3YWD9eG,2710,$1000-$10K
4Nvmc4vG2y4fW9pigDLKHwf44c9Qv27ZumDzjr2TXHVa,2709,$1000-$10K
BqCPb6AqGQEDwCXVfCJYhV6xJnaoqht3aaPJdkKQ6Kmm,2708,$1000-$10K
DMCTMdNBkJfqnDP4N9LmTv1MDPbgAHowxu8vzT9ALS2B,2707,$1000-$10K
AEcs4qYHsrKhXue6pooPSM7pzQUGabe3CP7xJBDtivuQ,2703,$1000-$10K
34LSgfB3TQBd5PkdKq6xkLVy8vQmk9PVjAvHM51WVKv3,2699,$1000-$10K
AVJpHmhXTadtj7ARVBDj4ikUR461TA4jNXCdYyXFKaSy,2699,$1000-$10K
Czvg4rbP7VijD9ypjNJ7v98mLNPUvzG7qnQeBrRPYH6H,2699,$1000-$10K
GcDMEfU1TQxyeUw6yJgaDRtAXtahtpo8RjDkhhiok1ME,2699,$1000-$10K
E253E9we1WMof7BJCXAynHjaA7NkZSdVBY69Czm7kET3,2698,$1000-$10K
7y9nC6kGF1bU2Vuf4mfJ167BuqZxFuA52uo3iMdQv7zK,2697,$1000-$10K
8obuR1hqtXSK4WPXNJAbSMGEKRxtHrmvFsDU55vZxj2q,2697,$1000-$10K
3wR8YrACqemHyDLsYPK5z2qKX8uPuDHFymESxYaAQWkZ,2696,$1000-$10K
EKQ6YXWW9D429GcoZPi82fBiU9cmVFykXshovwU4K7Lr,2694,$1000-$10K
DupHj9fHvcNtFGPoyugwTw5FQkVFNNjPXa3iXBxaRhNV,2691,$1000-$10K
EVX46dTCNnRUpcyfpHHbiaGBa1zctJ6YY2JzdQDSD1kK,2688,$1000-$10K
3Tthrfme2Q9Xs7WCUndNfjK6vK5P81pnmPR4XEiyhC6C,2687,$1000-$10K
3NBoXg37daAt7NyFUTMb14p1jct6PPhr6wBWkRTLTHzx,2686,$1000-$10K
AzbcZR7LF6wkSVTVNC8bE2on7DDi8ydRBLpoEdLDXcfM,2686,$1000-$10K
Bpqd3hMHNXXgm5najM9EuLB21PWMXXhMtxeNbQLkR2Wo,2686,$1000-$10K
BrEyMXmDm1jRR5yCMhiovsmz2rmgTx9zMxKzdvfHX436,2685,$1000-$10K
6Qby4VfvQwdnaSUZu8U1EVuq2x5HGGkjVG6SBRPvvBkE,2683,$1000-$10K
6buF4HcoM3MTYfciWNBKwsGGSFeudFHoBUE4vphuvCRK,2683,$1000-$10K
BQworJ2mU9UyCZ1WtVFCruKXi1Zw15dKvFAQiw7Y7wBn,2682,$1000-$10K
C1hT4dw2BPyK3HFMgYA3vMvF84JG6DeyGRruy5RaJBsp,2682,$1000-$10K
FntpLXsRjfVYYAXTogfZSfz4XP4LL1zTb9SJy4gMC8s6,2682,$1000-$10K
8wHg7qn1SBYQcFzEKZij4oX5K3KGGCMnCmuVymWiPzCV,2680,$1000-$10K
AkUK8y446RpuXNHf11rBCHB2A4rpaDccZqQMesrbUUsu,2680,$1000-$10K
FCquMKugo49PWDCyWRQSKmj3ZXMkJhYHc2RmxmkHxLVV,2680,$1000-$10K
6YEFEhwhafJwYqdvxWKA1ryXi9MdKqbY7bdNuQe8A5oy,2679,$1000-$10K
HWPWfme1tWGs3h8UimGvYJvrh8XZZ1Hhv4zXw1VkneiZ,2679,$1000-$10K
47Giytx1yVw4sdRrCAZJYUMcELfGCx3X3oyqhj1LzrhQ,2678,$1000-$10K
CRe4Dcry1wBzRe11GdgqjdiJs6nRxHQvY483WLiyrrXh,2674,$1000-$10K
6AA6dMTXaM5x3nKSnyR7upnujBSk7vgJeLpsc3aCC7ow,2673,$1000-$10K
D12aYLAV178LMhMAfxGh2t5pqs4Net7drok5DiQ9J2R1,2673,$1000-$10K
1MidqiYfYPbAgeasPCrDfn8LYFfxbMK1SLzPAKxwxib,2667,$1000-$10K
AVaLCRtgGdLf1g42u7KYHVAD9TihEdGMrmdo5v1vSo3A,2666,$1000-$10K
6TwDmrPwKw6rLDoCrHDM4pCSJHksrMSATpiZ9fhwCtn4,2665,$1000-$10K
7UbuDTxxoa11idbt43qdin5HimDD4ZxVrdhLMTMo2nq3,2664,$1000-$10K
BF18D74WeAvdGkbRj9qYoXNshEZNq3zTTKa4p551jeZF,2663,$1000-$10K
3t3ZrtCwK4DAcZGrGKu37NCrMgFmQy5DdQ2beRgTtkuT,2662,$1000-$10K
8bT1mKfTwgJSJGn58J5UbiMhKskH15nJxHy6KqfuCxkX,2662,$1000-$10K
9yQV7sCQYwjLFVEtkNrcrJX6Uppu5dXmzkJssngMyTbZ,2662,$1000-$10K
3af8T5RSaRo58CmuW9LMAqyFJSLFnrp3KDkSdxgsfcu8,2661,$1000-$10K
8r1UMKVbwvVsMHanY8osv5F76KSWciiU8RkhEtVUjz23,2661,$1000-$10K
7zbRxYp618qnqjxnie7zig1KTXxiDAoBfgef5z7AKSrK,2659,$1000-$10K
5B7tvVLpnVc6aJ59j1MiQyT3BXWZb4NXYcB8q3ZNHcUQ,2658,$1000-$10K
DUwAR5HovwnEttuUjwahWaE9NMXc95UuwCkD6XM4sMb5,2658,$1000-$10K
CP3NqEioYQtmxeg688ttVUMU6bWAc3nE6f9WUuNVDFo6,2657,$1000-$10K
7MQqRorRniZUWmyYc6SN9p7CYZk8QhMFdy8rR7mJzNnH,2656,$1000-$10K
AsT51meCPwTw89Sed4E7G7U86TCanKz4UuxDwHKomdSa,2655,$1000-$10K
615qFLF1yuacDNzpy3fHiSHtjVP8jyg2VVkut7pPsY9a,2653,$1000-$10K
7Y49pbCUcyxbBoaigSXi6GE5zzNFEefXbq99xr2aYEdi,2653,$1000-$10K
4cyXSBzyvEaHPHbK8y4PJZr5Ysy5KdLAw2nYrYvEk6SE,2652,$1000-$10K
DhvoXvEjoE62DyYqRUzia6xrdpYXvS4JRmaZW2Ym85H,2652,$1000-$10K
44P5sai63Zj9PJxM3N4YW22v2hyhUjv2ZXoipXxcu4tp,2651,$1000-$10K
8rNsgPBb7o4XjpJLR38hZHLyTdZ6rYi9ssfztQbTd5Jq,2649,$1000-$10K
8yNvY9eXhk442SC6WMASTvoYpCjJEQBXjexA6CzbRErg,2649,$1000-$10K
3K1LHk73Jgb9imt2qDwVtqrYbg29JRVow2wiEpj7D8Rx,2648,$1000-$10K
Cc9iDrJ5k9i88SfrmTAFWrj5Cw1fZQbA9MGUJSiiodbS,2646,$1000-$10K
Le7MqTQ7ghXbnvZd1HqhqNpnnPPyNhBsrhSfdrPMsyp,2646,$1000-$10K
8RVDqBfMR4ZVw2xCyhkwrfvCRvJ97Z6p54AAVZM5FX1K,2645,$1000-$10K
FY8bkugvMcrim7Prw9pTxWfgm6QD9B1j1VKp3VitJCJr,2645,$1000-$10K
2AzH55omf5zLyVA6TJAMtHQZe7WDYcxhd4BsGsE5DHhN,2644,$1000-$10K
5rTJd1ZQv3u8cQNS3xixs71Sat2VQXqmVQQRovngTBnt,2641,$1000-$10K
9StvsYUtjUi8ECH8fiGpv1cYCHKgetMyJVxXyyikzXHA,2641,$1000-$10K
46VjLhoNqGdKSieBVbvsiWn6T6YpoV6Jcpgp2esZ9WDB,2640,$1000-$10K
BA6dMH21dHSmfXsJbm3wHtJExZWtJK9PPVvcbvorb2SC,2640,$1000-$10K
oeDfsPsSLPmSmAhD6x8JVKHJUkgkfd63VvtKXxec4zZ,2640,$1000-$10K
3Jjmh1VVCJWwx7CFt5LJLEihwAGJkwv3oq2RJgkX49uf,2638,$1000-$10K
9tAneA5kZ3zJ1GhJPS6dVDszFqyxr6seC4UxxmHzF6Gk,2638,$1000-$10K
BmDaPwBwasKMnN4eQTrZJUtNkvegFzrHDhiMwedDNfR3,2638,$1000-$10K
Ed7g2o5EjoVWx8szD2MgxJ4YCaDTikAgzPzv3ymibgWV,2638,$1000-$10K
9muboG8j6hVKh55qSJeSQEuKNGF8xsyWGWHhf4YDnKeo,2637,$1000-$10K
2LihzwqFC25fasLjruQn8Lv5kG6ba3GuQ8NxpL2K9KcP,2634,$1000-$10K
tDQj2wznWX4YqhKaL16vkUdvwK2AyatiuRwyjduvQ89,2634,$1000-$10K
5N7DCU6dBQ1nB95pUJinHj4SF6rq6Ng4RE8HUxaHXSTa,2633,$1000-$10K
5PBRGP3te2fmaenULG3niZWkKA5PLfcLkGi25U5ZFxuW,2633,$1000-$10K
4r7HoGxd89di8dFxBa1ixuHH7njWaHZRnYv96dYJAJmD,2632,$1000-$10K
CXnsz4J8TSzj4NZqUzCE1o1J4snev5WHkodKQqMpRG3B,2632,$1000-$10K
9QdPpuTYLih5uLyNMnB3C2oNBKsmUizyBTNQkB6F9fbC,2630,$1000-$10K
QxVwV2Y8pH7H7ne28LEYEKG8SWPq59SzECHVMFK9pDW,2630,$1000-$10K
DbdYNrRjFL33YuFgPskuqca9sE4J39CbCFjjuLWA3vWR,2629,$1000-$10K
HZEryFiE2B8zpe1ccujJWmk9w9RUVHHjE5YFqSXdJUfX,2628,$1000-$10K
8tntu1RWJ2ghJhrCDmQ1rhcM68a9MPvCjuNjwut3t6Dv,2627,$1000-$10K
9E2KfRRSabZWVi636czXMjoZtBsZutRNph2B9kTanNMq,2627,$1000-$10K
HVHm4RrVeceZssxW5bJYGCdVyHWEYjyKxtJQonjnT3j,2625,$1000-$10K
6Vd6ridyoAM54ZJ6xcozT2PNyUpzuCfd6ybgJn2czq8h,2624,$1000-$10K
8Ccdwy8P2hAA4VK7WSVFznbepSPcTf8wLVt9PoVXfTL8,2624,$1000-$10K
F7WUuWjgjjggMa8YV9xRUnDuquA4jWgZt8zgSUAZCgwk,2624,$1000-$10K
G3gMhYnQL2uaCzEzTHvvLDGL1J18cRUiXWbN2rEqHKjq,2624,$1000-$10K
8WtTKHaaYRYcM9DUjwb9TDitf3f5Z65EhiYUSFYxiZwc,2622,$1000-$10K
