signer,volume,volume_category
B2R5EuD4S1Cmk7RfHp19HR1DMmXVenFhDiq9nMLGAZw2,1031617,$1M-$10M
47r3rhD3KwdMYWY6G1k5K95gMmzXiqJEaM43Hpyfsb6s,1030986,$1M-$10M
F8ujkoSaU4N7XSy3K7RakRcNu9fxo4XJWdWh8y6q13ux,1030943,$1M-$10M
CSAjTs9fkpsJGbuDomVMCR8HYaZL3EkX6YiWUdp4e7GE,1030690,$1M-$10M
DB1sF1Sso8yfBH4pWctCvVqo5aD4qaptTeGrnTonLTqJ,1030676,$1M-$10M
2cHwg3wMZMbi8jhHtT72v3dVbRNBySdNrRHbCKGtQbE6,1030197,$1M-$10M
EhsHNPFGZBxgAGXzFpR5njSBDK853DFzoFvXKnLTwVV7,1030054,$1M-$10M
5YLwmqPTjXYdjRYsatnfKA2h7uvbj5z7kxptmjHJneJU,1029714,$1M-$10M
8famN495Rb6nP68oyQmLCgm2sk6kDAjDeRQ1WpdtFQCC,1029302,$1M-$10M
6jCfHrSwwRnJbdWvuMe69QV3rqkdRRQg4GdhUXfRGbcC,1029173,$1M-$10M
F93waXoTpoLYZAwvPrMX1viTWededWyDqmXwQHFDUgJV,1028957,$1M-$10M
5WHHxNJq4wikbq3HvBZcuC1Fx7WyMV1vhsUv51SsDf8P,1028643,$1M-$10M
Ar5MF17MX7vtFyvMp7qLfJssrz1ufX2ySCUgvMn17mZ5,1028078,$1M-$10M
CcKWJhFREtaTtnTZC3CiYzDq94HW4qWFqPxJ8cqSa4Gs,1028049,$1M-$10M
Hm8ZqD44RUmfbokxzBbww76HaUvznsivLPfew97jeuo4,1027968,$1M-$10M
4akkNRqhYCPTBwPiqFrA1WPnCc9jP2CgkX1xjFPdiY4N,1027652,$1M-$10M
8iXw6p5EMFV6S1F7EDFj3Z1rMtrJ9CGtFe1Whc8cZ3yU,1026973,$1M-$10M
9g9ZfzGWbuvUaAZE35iGmSkpqTrhCeFhgQ7LXvNjcAqT,1026242,$1M-$10M
FW4XQu1xeuBwP1ExQjG7BGS2XqPv154iKN8SsgYvLG6H,1026068,$1M-$10M
81jYQ5vA62mngDWWzzYMGDqshYvuqJxu21sxKTsvt9Fv,1025979,$1M-$10M
6rwaUbMDbMy4CcFBqBYnL9EJGAHWW3ACT7sBxbPqC3RZ,1025862,$1M-$10M
BWrQmaWjwbj5qttgiSggqWSHTJNe7zoh7cB3d7L1icSd,1025314,$1M-$10M
28rL5vZk1Py7CqFUyji3SWE4nHXBH4dyzTXx2WMwibgk,1025000,$1M-$10M
FVLU2S3zQYw7a7CZ5xtuTB6ddzKx9Gaw7So7BKLhgx68,1024781,$1M-$10M
A1XsEdtydkKrvBiLEjQLG2HQ6mPXoisiqyjEWehfbjWm,1024663,$1M-$10M
2qAWhrppDYmhZkPiBR7PyA19Dc8HYoF76sp3ZHSVHmTJ,1024623,$1M-$10M
ArRzvzE4Xz5TsqAAChWJT7FhrbigGuxSDsLfUVsvKgFC,1023476,$1M-$10M
2BYzVoqSjaRZVdS4giodTxbP1z9HouzqFXghqmRGT59e,1023092,$1M-$10M
7fz8SLtAoDN76NiEY6KpJTVesseVjUw2q52kYd1jXzr5,1022662,$1M-$10M
3KgYqYYrgsg4VZ6WeQky9M9czkT537QDkyaBCEKC4GYn,1022545,$1M-$10M
DNrEGriCxx2htgzhC1xb2Ctk9sW5r5KSUvap21giyXCm,1021373,$1M-$10M
2DV5oKQhARQbcCXMrXxfCrKCvQt5CdVHjewvKzzTkPCk,1021122,$1M-$10M
92RQJ489jdsofXeyT9tDTagJz6Bz5sdbU23pfYMoUXNe,1021082,$1M-$10M
6s6UoW7fwyeYU8aZDcBpxWDWkTQ3z5R4ExBoQo8xvFi2,1020523,$1M-$10M
4xb8DiMH3HXo9jrjAarrEZ7cfP8r1qRY47pFueHSwVoW,1020387,$1M-$10M
3cLGdvLLpn7EfDn3RvotMbNQ7BJQVu1GjRDyxYejVJXs,1019827,$1M-$10M
47o4nnV5BCRLzVX4FYGhVZz7bprG97uxh6YaTyYrCeWU,1019687,$1M-$10M
8S91Yk6o2BCyFrmx34jrTS56dNmVA5LQKkd4J2EZG5Pg,1019680,$1M-$10M
7BVXB3ZFGH65DTL86aRmLm8DjZjezspeoEwUBJ3nCP78,1019003,$1M-$10M
qdaE9WK7Kso8xQVnsMWdcCBHBPUXcBLLAXKD8KLzqSR,1018741,$1M-$10M
26r3q69fW3EKtcnaEeAFCnD4V3fSqDLQdvRUnHqDqq2X,1018295,$1M-$10M
6uprKSeL1hBzZmpU6gtwtfrC7SQ1n2A9riz5yUKuLD6W,1018252,$1M-$10M
6ecvHLoUrAejUuYcChGNoghD2K3U9DtZY9rwtFA5s5tJ,1018058,$1M-$10M
35fAXqVfrr6ashMChwsHFxqyvMcfwjBrVAqvFHh7zSL6,1017309,$1M-$10M
5vrFbnR8crDsGVS3W3Di3zc4tvfuCTKXzH33sLscRY47,1017071,$1M-$10M
8ShRdFYSH3a3BJykVe8aJAPGs6nELHPxM4JAXBVhTSE5,1016213,$1M-$10M
243Pg4rV9i8o5ouRx2i7LhRoEgDwGKiUFyTMJyXjWST1,1015958,$1M-$10M
DMY3sg1Rjb4enhDUy7CWX3D4ZvqJnS4rP6jEhDQEfp9K,1015772,$1M-$10M
98fgWxKpgJc43DHgs9qxHT85Kohbn6897fTxJUeDDGvG,1015548,$1M-$10M
EJ1L6hMTH4mbwRzXf7G1PkJKK4P5EN4n9s2or8z1DvPQ,1015507,$1M-$10M
EPW8vsBCDgUMVEXy8Dat8GzPRSRiHizrc1F7JFRCJi6j,1015429,$1M-$10M
CvL3wAo6j5Y8urqWSZJ7xWxdPV759oSAUS3fsu8Bfnmg,1015255,$1M-$10M
AUi3RDxPmYWdwvoM41BD3diDAbdyLhPK37NiuSx7obGP,1014879,$1M-$10M
3JesP9BWXYUsDCa1C8vLrmWx6fdjF8RaAKS2ZPGgsUxA,1014823,$1M-$10M
Gx4635gNkyJB3AmixsPXAvTQ1b8CLNYPntJm363EivoG,1014436,$1M-$10M
2R4yaZkYh8sVaKcmuxxuuf9kKMreSU9WkZbDtCsdqwRE,1014425,$1M-$10M
4A9tQtJMg4LrJ12XgkoMUEMJfs9fABC7p8UhDfeATEyV,1014274,$1M-$10M
DF3BaNGK4zkWrVpiQP8mACt7JVUJKQyufFgmzmYdeEM6,1012654,$1M-$10M
9CkXePew6Y8pKxuxtPeoWrDp8kHfJB4LYNAzvBULd3Pv,1012104,$1M-$10M
Dz2czRMBH2rgHCYhg3H5H2N6NrUHCmK9CXZXckFGTxpH,1012075,$1M-$10M
AKurw6ZjVRVmFpSwxWzRUawM1jSh2XZVdQ117w5XgDis,1011921,$1M-$10M
9CGCbxwZHdSknSU4p465yyFaj9eQZnQqTKZq2F3nGAeW,1011731,$1M-$10M
5CyiA77Zgbzb5s1Bv22fcouhhgZJV7uXhENq8BqyQrs8,1011423,$1M-$10M
FDEaf1HBNJv2NTWet4be2A1gUMJtoJxaynbvHGsUC3tD,1011103,$1M-$10M
Hm25qfNNH2bFaVH3TX6VDbpy2NCdE7dVJPvQKMXMcm1z,1010794,$1M-$10M
54q6oKF3QViHpEJkK7SWWoy9b6VkPoEbp6B5vEcBJH2K,1010306,$1M-$10M
CnowWhy8suknWRxZ61vduya4VpUm9jQM982kuT7787be,1010306,$1M-$10M
J9SLwDxZMo6m2qmFDkBnZspMLwN84KFsBG92dbdLHwY,1010279,$1M-$10M
BfVH4qYYCeq2ucpVn4Y6C3kzUY5LKJzwuWaajugFdbvW,1010225,$1M-$10M
CNHsvCWnRXJMm3w92DPF2hLufXtRxipa49jbvgitUeam,1010022,$1M-$10M
FRHzVJKVseMFbyr7PimxhvYWQDngBhRgzJURjJysijGu,1009990,$1M-$10M
3V3KQxw7X89iWepmedwgGnMnxVizfVTGP7ezSgEVNFRv,1009023,$1M-$10M
AquXKZHVzaMeBZ4abTeMecfySpbfHzpek53Ld25atr1B,1008691,$1M-$10M
AVHq664w9qJ8birEhMoR1yR3QBP3FW754m1sfjRiLrvy,1008527,$1M-$10M
98V4AQB9dbvHyZSCZP3gvczDS8b9BVZsDHY2kCS5f5Zn,1008418,$1M-$10M
GM2jbjAr73ghdzHQ547myLByRBWSCByB6fYQ9iucRXfC,1008300,$1M-$10M
8dGrrnwGTWhv3qwgeDxoJxc2xACxtcCiMH1FAewvxM3D,1008275,$1M-$10M
FDMpi1Dc7dp2mD75JLMxAmriaob5eArhM1Y25sBpWXdm,1008122,$1M-$10M
4d3652FHK4cHVCKeVzvuoTvLDT64TSX4xdFzvARuqyfg,1008098,$1M-$10M
5Bmi621Qviyqk4aCYoHUmQbxxebH2pFSYLMG3AJaGMvg,1008094,$1M-$10M
C9m9t9XHJp2wAwny2A3HcZZC9bjDQW4zZgUL1RrSzSXx,1008053,$1M-$10M
D4zsEW47RnP5UHJUDobwm45j5Vzj3QcGoC8teknvAYM5,1007994,$1M-$10M
76WCBCQZVJToESfFkmt2cgokfPKhez7ntqT5YWVDXY4j,1007966,$1M-$10M
DfQoafhKuMown9Bus52KK4mZ9HacjZzUwMBQPG6ymxBa,1007792,$1M-$10M
z7FdU7TxQEtqyWbdVJftUYZGuvGVvWuNkC3Hkb8NGsq,1007503,$1M-$10M
QPgj4URxneRzku6H2xdkWmMLbAfRYV7A3MsoW4N64KF,1007421,$1M-$10M
5uVf4sNXQBMNovKQWMH63Jtvbh69PzbLhS7naRw1dopz,1007410,$1M-$10M
97C29dDtfPgMuWbrc6esm1pR3SKRroRXSUYviKf8hnvA,1007371,$1M-$10M
BRzxrYXxaUFRwPCU8rtSUgaKFzqXRDpuebir5vXjW41h,1007359,$1M-$10M
HXxUoqNNZuZP9FSBAVsg6EAKyRuBEN44aP1evmBPEXaW,1007290,$1M-$10M
FZCbZA1ikwJhXzU7UnyB2e2qYdeR1VUxgm5P3briCXWm,1006893,$1M-$10M
AaUDKbwuktDvTqSKUqhHFPLGwPrksEDGpnD7SKUQSRDd,1006734,$1M-$10M
DMLBEWqqhvaKwwt2Fp8tTZhyt56AUjKkAQDriCivhDpr,1006273,$1M-$10M
GwZ2e6dp9cQ48QS1RL6F5MooJVoBnW6nffkGaKYbWyWE,1006009,$1M-$10M
ErDbis52YWhpi8E1Z8kbC2ah3cQ5zXSBZCoqJeM9TxG9,1006000,$1M-$10M
9ax7Q3vkCVpj6cxXywuyoZ9BAhBSnezDMsq2K54Qx1FV,1005894,$1M-$10M
8Z2banhtFxmtXkZTubSNvjrj5adkHmZqHebxPyFQWSFD,1005807,$1M-$10M
FepdJVFaDyt4aRPp34P1jLLBWeSRWCBgtKwp7J75Bxp5,1005755,$1M-$10M
5z66pba6GGwnhvAMnAsjxakDpqFYqR2nqHqx97QdJDbx,1005494,$1M-$10M
48ohamW5GEG4FyuPXABFUjME2hfSs1F9nZYge6Wsr1rY,1004995,$1M-$10M
5geX9jXDfW7yZXWVv1tpXXYc6Rq1PSuF81TGht2aeEnG,1004810,$1M-$10M
EpytMcyReNa8RCdNuBZ3Nn4SsRyyyA9TXqZH9MMXvhsE,1004700,$1M-$10M
FeUQeT4iy8exeSySPQAjDVhPoM5P26sxucCuLdA5v54L,1004513,$1M-$10M
DqykcUBXZS3pUWTNiev5CmQXgJaV4EsV3Z61ybL6du7G,1004419,$1M-$10M
2bLp93ak2ezQVx831oKFtz7Y51n5KMSpTYXCzHAAdyhq,1004400,$1M-$10M
EaKCXyEeRfUNo6HvQFEeYQ7mcyVrzh4wCaKVUDowXhWn,1004195,$1M-$10M
9ZzWxtA49QdbznJma5EBWTMgvfPUrQRKJoszKxsAaRR8,1004185,$1M-$10M
CtcC7bWNr2ZKXZKZRcwQrbizFW9yvuYD1hhFqGLHvqQE,1004109,$1M-$10M
3pkbJKSvUDCT2F6x1CSj51TDeor1saKSfH1qXsWF1ha7,1004095,$1M-$10M
Cyom6VfX3snHPPsHT23aXcKng1AWXdtZdybKLAnSc6Jj,1004000,$1M-$10M
2s5Fxy3gGuDxrWo9zCppm3mvFjqDcNPCSKbxqSRN6SkG,1003996,$1M-$10M
8GW6RBw1AqyMXU9hMvJtzxCACs58dME3mFQcTcLHQ8rN,1003772,$1M-$10M
2Pix3UtKXXdBk2AHei32w9jjfoFoPx4ZcBPWkGDU2fe9,1003746,$1M-$10M
C85gY2rFabVevP1YWhVykp8VMuuAzivY9iAh5z5fz5ZW,1003691,$1M-$10M
aPgGSeUgtDSQ5Kf7ZaQ9nxvKXPCxay8nxKXqwMtmodz,1003614,$1M-$10M
HinVL4DX54pSBAwwgNxT5kqHbuMRZFqzTGv5otvR4vQp,1003000,$1M-$10M
EDh5bGBSRojjJMkPeV2wgRmVXCvvkcgs5iz1NHbZxU7b,1002997,$1M-$10M
HpENa8ngmsk2hYonoErd5JDPBRgtkyYSQSbqC9NXyt8x,1002997,$1M-$10M
ARM4VQuSk2CFBJ4Eu2dBL7DVKBbS5amxaKscRtW5kAkF,1002897,$1M-$10M
pmUnXe9VouFx9x9ZA8TCkMt8G6gMZwYWhrkdE2BFJWf,1002597,$1M-$10M
8xZ2AH4R92QHqmZV2A3wnyo9Gf5Nx96AKdDgdjMdY2qS,1002497,$1M-$10M
EHrNDobTh2iPERxqZpYLfeEBwEFj5Bzk67nnAKQ7KCpL,1002497,$1M-$10M
GUAzWpM3h4Q9T6oLcNVkz2jMe5crGopQH9dawUiBjyfG,1002497,$1M-$10M
5yZRdndAcmXgmeMyVFXG8KAfTLuZtsYpTFKsumFTJXSG,1002311,$1M-$10M
7Zf99PwH7gZpTDni9HXKdANbFozEtSaZfr7gRd3yXYGA,1002223,$1M-$10M
jjaWKEjWw93VMAGGF3KSJkGyG7ZhZiK33UfHNraPE3W,1002193,$1M-$10M
7BoBTW6N9NNJu65r5t5YqWrYEQKX74gWsBt8EWeUYAy5,1002147,$1M-$10M
3stAzZczpPE6kpTwBLwqhPZxmzAyy3c89C9HbTnvZXvG,1001998,$1M-$10M
HZsvmarjamkCtT9Gq1wBuSmmYqoqJg1kZJZXV3t1VrtB,1001699,$1M-$10M
ErtX9iz3sg8cgZnmaDEmrWk1QBmUvFqsFezCXhScGJ4p,1001645,$1M-$10M
9E5PTNfkKnvukAXAaf1Ny3kuGwqErz7cUxrSCGE5egHM,1001144,$1M-$10M
FxqxcaG6HeqQk3KwvXSjhRNPQsLgT6fzSNJDXQjwTvPf,1001099,$1M-$10M
KP3zCsFJjsmubcproWsRD67z7f1FYcuCrFvYJo82qLE,1001093,$1M-$10M
BtibESDFR3B8WSGCCJ4rpUmrqNEbyH4HCM8XxcKrctbz,1001031,$1M-$10M
2bsgALCEv8vEHJwBcEM1MfFPJHmTZpoHCgbE93DN45jR,1001028,$1M-$10M
73Agc7x9pUGULa6czKxwBkVb6XEN6rp9DMBUsiHA1S5s,1001027,$1M-$10M
4XVnDQ735qnEV5uaojRNg4Gs9rGYhWMHcSdYdAv7YUMt,1001000,$1M-$10M
5pTZEL1GcRYgeb9Gq32iGpDKiChaiSTymXDZ4N8wY7zN,1000999,$1M-$10M
721Yg72w5CSdDg3QoMSk2do5TehJFdKtMQmWKe1cxRmH,1000999,$1M-$10M
47n3CBXqo8rJ3FiZrr6kD7dx7cDYippCWTtyNDr5MKht,1000987,$1M-$10M
4qnxjcqxTaXgNKshfBcuCLd3hZTghgkkPdMBxQGcG74G,1000948,$1M-$10M
G2BKsKkxaxQGfFqKXuLRCo9f4T26UK8VdsBtwy6wEoRm,1000899,$1M-$10M
5MUTk3PXz87fLmS4hLAF5Fekgyd3orEFkwf41HAVLegd,1000879,$1M-$10M
GSk8nVbcuBRSveHKxp4X53B4hN7dKhDyMBCkQQW825Uw,1000879,$1M-$10M
4oiZ8dawERyGHe5QYkGWYiQmgFGb7qroBwVxLz3xNPt7,1000799,$1M-$10M
FKsTwJiM3qDhf7xtHQ29nYhEmvMEJpcCYbzVpWdk6brD,1000785,$1M-$10M
FJ1YzgNQRcgCHt7zbh8U97fevEacydB7oUXC31dEGW7V,1000765,$1M-$10M
8wZeGJhCvFVfaM52tt6P1PmPEhxm2ukMhhFuwMcyYKeU,1000689,$1M-$10M
DZqzqDtts55Fy395QDYWXT37SpSVuezJYDfqPwfxYJBs,1000689,$1M-$10M
5xDPT43hgkMwhxsAFmTifxk2Vo2mZ6zLtj7d6UAu9QJ5,1000688,$1M-$10M
H9HfDVFqmqMQofN5pBEftpDkkPvZzZAupm8pombg6Ldd,1000678,$1M-$10M
iFczMYDHV6GBmnRhNiptunuaxRXiKxSNRXt4SNjQhB5,1000600,$1M-$10M
RTe8ofhczgpF77bcac5KCzRe1eo7BnJvSwirfYY93Pq,1000599,$1M-$10M
5X68x4o1RTZvtGw7ti1HsFoH2aWzeEeK85AGHibqa7GU,1000587,$1M-$10M
3ynDubQykRFX6RXZfLU5DYfbzCfKyQG2qpq9PGvCH6uk,1000573,$1M-$10M
6wnDKuV7huUQyyYqLPfBcfuLVJQzTwgHvuSty1hj5o9g,1000569,$1M-$10M
EgSyR2GSWFfjb5MJLrhSZ81tQbWJ8C5ZzUnn5cchpp3U,1000522,$1M-$10M
C7QufeFWnZwXUaFNqRaEqWrup6CmqKwoGDq9qKxNmxLg,1000509,$1M-$10M
7P9HMMRHnYc92bJmuvJNyFtQa9KJZWZGxKueMnazoJff,1000499,$1M-$10M
72NM1qxRzmoTiPkhGGZ8Usgivk4V4qAKWTKPGzHKykcS,1000480,$1M-$10M
7rgAvjQUkcBtyZb1joCuNFwkbiusBXPBaALPQCGDMoXZ,1000446,$1M-$10M
6zdfuokauiVLqNJFVcbmuf6o7WTxgiygKrfjU8Dfd4Av,1000400,$1M-$10M
4mYyZ7Ww8LhTNxMqU5PtHXBZ3HKLXgN6LJuWPdn1ALeJ,1000399,$1M-$10M
5r8Uemo4N1dHegJaw3oq1UPYBfs5NE36gqwS9z7Yo5ha,1000388,$1M-$10M
EohVMghAjscdQxRvTdWC1XgmuEspcx1evU9g2dBxSqdN,1000384,$1M-$10M
4DEnPWCxemVMtQQkaKaw5S1hof3HZBu9f5QSHNYQySMk,1000367,$1M-$10M
Fwngo5DgWdhLRZXLMmdP1bgqToKLDQ7QUVnoSFeeexXM,1000364,$1M-$10M
CfUGjMn7cDK7PtH3LMp5XwdXKedXCDzU6uS31tUNYHBS,1000360,$1M-$10M
BFHZE8pj8ZDNTSi3KdyJpLnQHvogjSKNnWKmEkJPKiDE,1000359,$1M-$10M
G3vsmQVXo3NAn34WmG1StMhbQa4d7AssKFTgTa5dDeXs,1000359,$1M-$10M
4Rbmny4o6uqsrX2L9V3RVxNqA5gMpNwXJsoZpQbZkvpm,1000349,$1M-$10M
E7L7fi5RyZfLtEn6f2nQemT7ZhVGBbvGepumUJ71WqaH,1000329,$1M-$10M
GLnKSUMWTtdGAHzDHSuNJCZtm5ghXC2Xqbb3XkxrcNNo,1000310,$1M-$10M
FaS7q67z39gyEkQjNm43aD8vWBqU4Wi8QpQdrVcpiXBm,1000300,$1M-$10M
D1R1aEoBCQt9QjLCgzn4QV4yrESBz8wi4mWXAC4uZh8L,1000299,$1M-$10M
676BwT2Fk1Ukv8rQZ764ELMitG5aRZmraaLof9BQAsuR,1000279,$1M-$10M
FRc9GfomcH3GEATAcjTAKtLfWmUvo9VkhxukEbSXmh8C,1000279,$1M-$10M
7LCgQHrUb9FhF7Jgam2WeyFoWoUHegkvEzfw3ZKg3bFL,1000261,$1M-$10M
AfsnK8yivWx4fpB6xnu5cjc8GHT66BMPHR4XzEi9y3xn,1000254,$1M-$10M
9gNwv1JpdsExBtc5iHCJ1MgxvJYeniKv1Rwx5qBMsRib,1000243,$1M-$10M
4yUKP5UhWgPbgrfooQF9USsHxuyrzcjQTfCHpPCJsfeg,1000229,$1M-$10M
5453wSmKrHNoyWAAfexSSxBLvaU7tp8vbScEqg6dirTy,1000199,$1M-$10M
6owc2WGRWGrMzJKV2h8NmiY9pJEHgWoLAYmUcLZGYAzG,1000168,$1M-$10M
AgXi9fxWYbFPWopUGJiZLpQs9qa4motNAfijQwCcZ8ZR,1000146,$1M-$10M
B454crC1yfMmX1K2LqtfVYpSAButfFBDLknPFtRLhV7T,1000139,$1M-$10M
nymjFRE3sAaKWnigFu1XHhjRBoFmvY5dAScya5pguBS,1000121,$1M-$10M
91FShMEYeQhAjtrBPq6Kz2VKSej5z8qC2LLrJN6Wp6Z4,1000120,$1M-$10M
T9Bwpi1ZgVsd8WyHeaahQLvyfrcZpybr2DGLALAvGHV,1000119,$1M-$10M
3mh4YsKC28gP6198tiLMiAbPgi63K2M5MoYoKHX4cRYT,1000100,$1M-$10M
AmhdDcPtQZh75a8ymhrPFP3mroCCzYxeA7nqujrmrCRY,1000099,$1M-$10M
CRiWYL97kWja3cTJRrBxRnizhUPzhDJjmLLbGWwgZGio,1000099,$1M-$10M
CpiEJup6iFF3jAw6KfLYz4n5wM8PVXL9GgG1Z5UiEBKd,1000084,$1M-$10M
46ASPP2PsdztFTW3v9gbBFVYFiXxcCr1ResL2H41nvZi,1000068,$1M-$10M
2Zx1k56CTNfvmfaeTmcmwGGkeLiknBgbQjXgVHV3Gi9X,1000044,$1M-$10M
86V5GBZVRwUSJ3DZESHYPeeocNeNTei9XPuAzthi1oEa,1000037,$1M-$10M
G86tMzrwUMFnr11KaXF4pCRtKZdx3WVu3qAqU8xRDBkj,1000035,$1M-$10M
6RgZigmG8tdyqwjBRk8UrB9bDmosHSvsxs4YXP8f98Sx,1000031,$1M-$10M
Cv1KA1ySh16MpmfFygEJVUEHYNycAPeZyb3RMkPBrsSt,1000029,$1M-$10M
FvvPmBYRp7N2rJm9grpUqisf3eR2fTkroi19UwfYj8jq,1000029,$1M-$10M
9JKBEmtpdSs6xrKWhJUFGUPpyH3C9DncKLUvu4WBTQXS,1000027,$1M-$10M
G9ckjge8nHV9UPBnwJfDqfNTC9t4ZPgWDLLQcdBcnC48,1000025,$1M-$10M
GVxS5F1cYxS5DKRaDExF3kxGmX6TNfQYP5FWUeN9RKL1,1000011,$1M-$10M
2d36GkhoQTAJh8rwu6QExM9zHU3okfVSCNyQcjyW6jWd,1000009,$1M-$10M
D8KJw2HWi7hZXRkFCVwKmiZg8hAz9cf3kaEEtvuWQ6gh,1000008,$1M-$10M
9VB95TrUj3SgjbPonQyHzMryB7Styd7d6To68MnwqM9W,1000007,$1M-$10M
Dr5zDoaVgyWvTpfTfZWrscjY321txjqUF8f9nKcUZTrY,1000004,$1M-$10M
2qYhw4oggyhEQn8tTSpeKm423S2MSUHyTERMPWGMu2Xf,1000000,$100K-$1M
A8g6RUnX5VfAUj3ox3Gbk6rZy16mkgUTg4FnUm7RtvMz,1000000,$100K-$1M
BLUtXP3JZMRRczZawLt3ZTF2DcmhEMdZvgSkEbD9X2Wv,1000000,$100K-$1M
EYujZkCzpp9qhjLiToiw4ThkS2BqZzvbZ6DiLJuYk7za,1000000,$100K-$1M
GXJmvGMvv1bPfp5N3KxQyLJb3w4wdjepR6Q5vUXhew7X,999996,$100K-$1M
E8tkbkC1kVp9E9p2x7MYqmf2TN1WXPF9d1Akn6kopMYN,999958,$100K-$1M
ExsGcaveb38vqXT5ASuQytjEndygpHYdsJorBfCXsHV,999774,$100K-$1M
599KCY95LzU8YT5iAN1BLndvLy5zP6npSnrZ5MN1aujy,999771,$100K-$1M
7LadQnKNz3opLFbHfaXfoDBqVvRJzkQaezcit6bDtQub,999700,$100K-$1M
5DDET9kPkz2bS9rAmFagqNQs9SYXxFmYxJf4Zo9ngMnH,999646,$100K-$1M
4aDy85diPSXJKPebuiuPHLgtvsDmbYB9fPw2WxfVb1L1,999500,$100K-$1M
CLg2c5vFWkJG6sAmpaoVPqT4jDNr4dex2jpPtcghqWKE,999500,$100K-$1M
HvmKvgfSNozuXvwLtyaqhiGYcmKLdvDJZzZofuJZnxgb,999500,$100K-$1M
7DNfjaDX1PyM3SRAbBULVfug4iXL3TcFpyfFFU58HB2V,999400,$100K-$1M
