signer,volume,swaps,transaction_count,volume_category
9xWE4hAN5gtBxHxpjPnjXGbQ6vQGDTMenWQtPn79MAWr,75.9610391167,2,undefined,Other
DUHK3sUnZUvDmjo8xNVCMFEAkfxpKw2TKZcSS7674gLz,75.960955454455,2,undefined,Other
FPJGgVG92QEp4aMKcyqv2EckyxXv5xXfSdBotri1xMZ8,75.96095227455,1,undefined,Other
q3SeKReGMGQmk2jNiwbZNHmkQXGiNPmHW9zsY9BYGCV,75.96091282455001,7,undefined,Other
7gd4Lz9YzWNHaSD4A9oMjfEEabdTHAruTMv9DnPDB61C,75.9608370056,1,undefined,Other
A3pvv3ZUzgMGUtWQobo1FDNvHvDn1UrECzvi1U6XwyHQ,75.96082034502,2,undefined,Other
6NBRLL29t3WGaiQtENBvEZGCwMBhK9ohmsqVeN93opcG,75.96079465396,1,undefined,Other
FSNfB5KHd1W6jZqaEiLhap3FaeHJFVEsA1qMqy3LbNCp,75.9605951966,2,undefined,Other
Ck9JshahtCWV5yt73jEW3wNpjKbQgs68FLRrUyrMRbB8,75.96007880076,1,undefined,Other
3bDKp9b67gW74atkyAVj4U8SPsnhQwn1qqUfGsDNot89,75.96000000000001,1,undefined,Other
Cu1Zm5htjSQKEY7qmJqNz82eaV41FDaQPBcHe9h2h3yM,75.96000000000001,1,undefined,Other
4AtdYzt1ze2TTMd7N7zrx37CsR1g4DHk5QVPduabcXLF,75.95982353552999,9,undefined,Other
6AvsBQUuhCa2z9qdNi6aHoVrncnk92gWSi8asZJkw5Xy,75.95958976034001,1,undefined,Other
EmWM5QECmL4Y7d7CpGkafFD2m4AiZr267dpZ4oqUoesZ,75.95950306224,1,undefined,Other
7K7SmYF4fKursei5jnuDx75fn7JvUF6CdbYseff7CGPz,75.959327040504,1,undefined,Other
H5Bb2U4QLFz2YXowezN9JXQwWodYTCmFZ87SiHNDDuMn,75.95931687418826,2,undefined,Other
44EKEDU54vDUpxopW4uyePKma2Cb4VSm5vobbXwwkEFn,75.95923382502,2,undefined,Other
99txSDUVK5wrUAHk7c4arPrFyivjCyzWtHvbFdhKbyDd,75.9591508713429,1,undefined,Other
4Bc1Z3Er8UG6j2Bbd7ebEsHdbTXJ7o8ENKz143UnG1ag,75.9590181823771,2,undefined,Other
98SkAY29PqpZsiQ5QLx39VtHJcq7PNMfsDp18t1fCyue,75.958938588735,1,undefined,Other
FTbZkw14Ar82spHqnFH4MUa8q3GWVnvUwLiN7d8FdQ8N,75.95889287515001,2,undefined,Other
AeGPFK9Xj5eTZAqG19Q4ZGC19aAiawjqXMZkGMCsMf1X,75.95878383134999,2,undefined,Other
B3fhoggt7NQKGjFU9R7E9SSHHRReS7d78Ugzdydje7JP,75.958781953164,2,undefined,Other
3KiEdJ3FcurwwKKTRUeGt8wESTTkHYZJYAALSyXJqVdA,75.958544568884,3,undefined,Other
DANC5ysF11seNFcnX9CTaqaXeq5mwGPbHwfyRWefsc7c,75.95851047865001,7,undefined,Other
6SZKBKKvi2y6QLTGD9sjpbgiaehaPX99NQHXWLLiUPa4,75.958507145124,2,undefined,Other
9SqadekkWe7dDQCksNz8MBCoxYATcgUa5H21n9jsVZvU,75.95833153572,1,undefined,Other
J3PBz3p417ZpZFWxo7UioG3vDgsRhtDKvb86or1j8cJj,75.95831169417497,8,undefined,Other
6KKK5P5G5cCDz1dXFFssAKp55Ua6Tnz4xG4a9Z9vyapm,75.95822754463799,4,undefined,Other
2gsMw2Rug38FMb4JgZRucVbptnFJiLjjzP33yzwRKHrF,75.95807958575999,2,undefined,Other
EUbJohMPhWoEnde9KXo4jRV6tpjNaVL1yccKseHGcCVv,75.958050781686,1,undefined,Other
9jW2ZK7oArP6nv53N7b1DGj2xmrK2aQbTi5vmBFjoztT,75.95801630748,1,undefined,Other
CjcruaybHcWvbUfXW1SrUmevHU1M31W7wnCjd3tYsaFe,75.95795282350001,1,undefined,Other
4raAK586mJqcqgAasxscTXKH3Ly2R9rNXAHoJSGsmVj2,75.95792621797997,14,undefined,Other
65hasS3Dc5JLWWL1EAsZ9gi7Ni8jJzweKqVM6LXMJutt,75.9578924218,2,undefined,Other
GmpR1egqnF9CsDgMCkMQkirM4JRCPDR5NiNCms5f6de4,75.95775237177,2,undefined,Other
F1QB7GG8TBeNSQkyAheEDPa4qqEnEwppFmb3LZ6jJa55,75.95768053517,1,undefined,Other
gWEPoxe9VGtUZYuCXnQuWrpVe7ShRjGTaQPKaeKVdbJ,75.95755743708,2,undefined,Other
C2LU55LMqS9pqz7Dmvphdhmh5mwXjAM3L5kQiuhSzqYo,75.95747235619,2,undefined,Other
44XmCDTNmi4M8qbKRpBYzEoi6gHUktpWyTwZ6JTDGfVM,75.95742073498667,6,undefined,Other
88ShTNgXXYaxchDMvCCWzxA2nZKKJscpCQHg1izhjgur,75.95728821972861,4,undefined,Other
6EtKRJ8rsGVTGMDvKK7GwfRb7WeYfdgERN9ExBndiTLa,75.95727574392001,10,undefined,Other
EcN5h87QTWXsgVpnfnrgnB4fR7QvbAtbSRpBA8cCNw8d,75.957237012567,1,undefined,Other
CdWkkYRsym4BC5pgTuXMEcXRhwSisW7JxHCcqhVoxiyv,75.95719815228,2,undefined,Other
2TFw2gPM2RMzvPfnREENYNP3D8KyAqF3nS6KQkMCntpY,75.957,1,undefined,Other
99LRTrCh54TvoL1T2zTh62dMKtTtsEQTSoThAWtEePCg,75.95692400488998,1,undefined,Other
VMsW3caiNSXKAr7dqxiF8p7x5TuTL3MMqtswCTGqHYz,75.95689397729998,1,undefined,Other
3qt3PZeAitaHgk7yHwES78HU6KhCmvZFTSPLH9idax6U,75.95688574049,6,undefined,Other
EcfLgPP2Ty9V6Fffs86kFFxeiKJ2S4ShSoGsN2ANyAjQ,75.9561637683,5,undefined,Other
9URB2VY4jUTVbXtxoUrrT773fAsJ6sNfksgaLg44oEnE,75.9561142168764,4,undefined,Other
76yyE3EBsfBPxPf8eUNjxcnKpDzDDB9Wnb8tjuHeuYiM,75.95603673193399,1,undefined,Other
5JzujGguY5w8eQe3eEfb6kg3eZgRgmLSt2aEcDvRHqDb,75.9560361952,1,undefined,Other
5XEiBxvpL1MvhzyBNNynrqCJqvz7JMkpjZqgqDCgFUN9,75.95597187348,1,undefined,Other
5EwrMJgT1Q3hwQfVTyEivSNTaoeJYsZxKaE65EaJFpFM,75.95592366693,4,undefined,Other
29qvFukzSJzmvouf9b2MBWxBaejsktjfP4L66FJTPjmA,75.95572881372,2,undefined,Other
7n7uLSih6pRqWbnS8DC4uCetESrGLwogpZLwSb1Dr3Am,75.95562078719999,2,undefined,Other
AHNE9B1DNjtoS8soh1wwnar3oFUCT1mCaZFPyMAWDMj5,75.95560927439999,2,undefined,Other
BkBJsCfQVpE35agoG7cvGMLfuqJv7sW3eEoweRUVfjrS,75.95559973328,2,undefined,Other
CJ8xVM18F6p3AQzpqsXVpMjjnshSJ19acYm6hsXHaDnJ,75.95557754004,3,undefined,Other
B6qf3CYgHuUas7QfNbX63dHxMhMaSZ7W2iTaDtC6J9i3,75.95548089984399,3,undefined,Other
q7WVe5Pv98HP2d3WqJ32BapZeL5zkw4MjzkomgF7hju,75.95512718628,1,undefined,Other
CXfY2ZCAoZy3DCSRF6UPG3dERgosqiFWy87VDhVQ8HC1,75.955073315866,2,undefined,Other
HbGQ4RvM2xYLMyHo7M8qcUWzfrboqGjgqmbRD6ZahwL2,75.9548,2,undefined,Other
H5RkgH9YzCgxS8CWYhHwNpRhwXFCGSCceGgjGTs7AL3f,75.9547346187156,2,undefined,Other
HvxADSM4nWxXJMy4X8jQbiE8HQE9swKf4BWfWd2u27ew,75.95442146328,1,undefined,Other
9uhHSb8aiw4a1VDNKhYVhMH2D3JLH8aNKdYeKuUnnmMb,75.95429369419,8,undefined,Other
DpWxNXur1MMNczgMoEdLWNADufqPn2ofzX6qKb1ZwRow,75.95428572955,2,undefined,Other
6a4rn2BCwhxeMzrPtyhigbs1mkGu85bFVxfv5jaYynrk,75.95425660128001,2,undefined,Other
8PFVr7b5ZeNrtRySnkg4z5nQoUS7MpF3QT1CsNGfFdH4,75.95422314489697,1,undefined,Other
CCzpWNZVsUg5DavSo3TDDS4gmwzykGv779k6Cd1ugkNF,75.95419714806,11,undefined,Other
9nUeX9bADNexK26yTCkBHF5oqN98bfVfRbCRsoTqYZYJ,75.95392941956001,3,undefined,Other
Ch2gH4JNMHVZ2uTiDcr1w8Chc6bmfQuNELVigxRmRfeC,75.953814615204,2,undefined,Other
5gB5D8GjFFdrjBbPAw8A29HboiNMhWAVE19dhMhQPawe,75.95379478206,2,undefined,Other
7wQq4NnjCPauSXUHdCk5Dr5F2odWLBiDHdymLpfhm77g,75.953743572996,2,undefined,Other
F2RcqnvEuLCTeRTD6gJVWee7TEJV8Swwoso7T51gz5QR,75.95356114680001,2,undefined,Other
FbqAdiQ7PVU6bWhD6F6fHG7qYHshJRDRRhSz9PJNztAv,75.95341629610999,3,undefined,Other
2c2ftmZqigWdMRoYzA8seN3Cr3x12jt4dUVtxUeYdZrN,75.953363609294,1,undefined,Other
698PbdHhKpi1PL5G5vuFWdCWGLQL1KkuJpg3bv7AchwL,75.9533552682808,8,undefined,Other
BhAfKWuKr3zFDxXPo9tKMPuxMi6A2nfSBZBHYJN8fbbg,75.95335020322,4,undefined,Other
9kCN4eiUzvqnpZGNuMD2bapHZvzUyFArcT5SUmNuawi1,75.953248988688,4,undefined,Other
ArG1d2bunTcAnEo3rCxKRJmZy5gfXVSwCahq76gzKv61,75.95322236657,1,undefined,Other
HDYGwSW5WfxVFn5K2kWjaCL1mFctYg32cGdQ6XXKiQKS,75.95318789955,3,undefined,Other
AGRz3oSLLWroHYTSHcYcZ9XrgECngEsiqLexM7gayBWK,75.95297623884001,2,undefined,Other
AJUhYjb8BfRw2wFpQT2trU3Ufe7YKHqd5GtiJrv1Kg84,75.95290832759,2,undefined,Other
CScGHjN8pL76V9mAebphwCLXquxs3Tna9PWZU8HYCFF1,75.9527695069,2,undefined,Other
4rkuQzBq8ewSTBNv5xW3q366zKmJzU1XeztwNFtEW7h4,75.952647351607,2,undefined,Other
8NnxvjfrHTJUbSZEFdSM8yg7PzHJA2Q62a7tPZ6McqFL,75.95263692506,1,undefined,Other
EVodu6nD1GAbdGegKPQzeHGnXx7C2gQn4XxFFGEw95sU,75.95237648723,5,undefined,Other
AmjVp8iPsCSioZhqQWp6TfgofYmbp9sM4y7quiXYgYe2,75.95232151393,4,undefined,Other
2a38ox5CnRan5ghHTfcxdfC7kczwcQNedz3g64KYK6u1,75.952260944576,7,undefined,Other
5dqoU7SHV8noonfxWkszk2cDARcnt76esGHAFniWVg97,75.952243378264,1,undefined,Other
F1qGTxfoZY2vrkd68xdyxJTivyZoFq5pBW5VF3YGNT3o,75.9521728235,2,undefined,Other
7BeAG25bo6UDhEiRomKNf6W2UeRhZyWggDw5hKRdarsi,75.95216248544999,2,undefined,Other
DiEN12a347XwDjC4nUWL7FQR1Udrvpyn98FwyvDJwBUo,75.952,2,undefined,Other
GT1AFLrdDs6EH4CY1sx2ejX6bskrch5QxDgCLxnmx4Jj,75.9519852039,1,undefined,Other
ErUZpev8j43ZQWdwRtXtoPofD3BNeAB5DVj4rgSuYQda,75.95192320945,2,undefined,Other
FcJCmktPM3FUkBSX99272LAQK3ii5cMghcqod3FAyndo,75.95178786076099,1,undefined,Other
7iS3ixDF3XJuUHbzY5s7vARSnvebFwxPAhBQ1DLsK4Lm,75.95170338018201,4,undefined,Other
BjdL9dCXnRppovunFfqPC5DgWcSzzMri5dasYpZzE3Ep,75.95155734432001,2,undefined,Other
8qsC9q6T21hh6SvivhG8NN6VkdA1WywUvwA3jABHNyi8,75.95154524925002,2,undefined,Other
57GF8gFK2bR79XUrA5t82NdvTLfbMWJ2CrEZ89H16ec6,75.95148392178001,1,undefined,Other
9vHV446uaJJr9yQKqVYFbUtQrnGJiMhpGreQMnbfcRvC,75.95144637625333,1,undefined,Other
AhFxePmk7y7yzw9Xaakq4iSCvcMG48XuE5Z2aRQSd3jH,75.95135230479,2,undefined,Other
7RJSUEFmAheZtapfiihy1KZmA51BFFUxoYBjGYN4xAgt,75.95131882642,2,undefined,Other
5oCZcpBcWg78dkDVigY6J6XDwFzX1dURpMNfHzvBCLv5,75.951166095,2,undefined,Other
7hUFmeMm1AWaQXXcdMbit3qo3P2VpdZKLdoktMSuufru,75.9509166018,2,undefined,Other
CSVf8tnNs8p7nLLZFpFJJJcuAABjh4Y2UqYbuHRGgrDJ,75.95073320032,2,undefined,Other
8tFeF59neJrqwJKjwLqzm59kYSb2HCiiinSpLazTMDnw,75.950606575601,1,undefined,Other
HQFcZosNjufqMgDQjbpveaZtCtu5DuYooS4hHne4bXqg,75.950603383488,1,undefined,Other
ESGsrQpqgx4ZvUNNfn8wi58TQX1snVpNpLxJE6jetSJL,75.95045935595,1,undefined,Other
G5CaV3d1anD4GAcEH7PekH7779aHSs37BmUJWX1TE94L,75.95040762705199,1,undefined,Other
